Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
04/30/1989,,,,,,,24.613046,7.328127,5.534999,,3.604857,2.422392,2.422392,2.422392,,32.801991,30.563557,,
07/31/1989,,,,,,,24.627573,8.880509,7.366295,,5.857576,4.010742,4.010743,4.010743,,31.528977,14.902433,,
10/31/1989,,,,,,,23.956623,7.449727,5.787923,,4.214496,2.885707,2.885708,2.885708,,31.529008,22.029888,,
01/31/1990,,,,,,,24.363981,6.016856,3.955139,,2.296226,1.688102,1.688102,1.688102,,26.483622,47.851008,,
04/30/1990,,13.057125,6.839905,10.99212,13.07011,,24.022904,7.50498,5.816553,7.243888,4.406249,3.04921,3.04921,3.04921,,30.798049,22.054409,10.177453,
07/31/1990,,12.508422,6.790959,10.522104,12.604025,,24.733999,8.062935,6.537237,,5.114345,3.662359,3.662359,3.662359,,28.390459,16.27837,10.472254,
10/31/1990,,11.473094,6.272783,9.725429,11.857965,,24.678027,6.292683,4.442018,,2.776915,1.988493,1.988494,1.988494,,28.391986,34.315743,7.536017,
01/31/1991,,10.70402,6.048809,9.634207,11.587566,,26.007297,5.484247,3.151066,-38.794748,1.19176,0.864128,0.864128,0.864128,,27.491409,94.332543,0.606646,
04/30/1991,,8.954083,4.744652,8.091191,9.787319,,24.146215,4.941076,2.9268,-78.524493,2.369651,1.65515,1.65515,1.65515,,30.152162,40.989894,5.283814,
07/31/1991,,7.964424,4.343899,7.233023,8.299479,,24.19627,6.295879,4.643752,,4.203317,2.929749,2.929749,2.929749,,30.299104,20.194589,6.356041,
10/31/1991,,7.810617,4.133654,6.740841,7.249908,,23.850587,4.765183,2.934046,,2.425488,1.643987,1.643987,1.643987,,32.220368,39.324201,4.739154,
