Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/28/2010,6404.0,4228.0,2176.0,-1419.0,1419.0,4985.0,0.0,-3142.0,1477.0,1241.0,236.0,823.0,842.0,1843.0,-261.0,159.0,186.0,-27.0,88.0,,14.0,1582.0,-393.0,1189.0,0.0,0.0,0.0,1189.0,,1189.0,0.0,0.0,1189.0,1435.442953,246.442953,5015.0,0.24,0.24,0.28623,5076.0,0.23,0.23,0.278551,
05/31/2010,9505.0,5772.0,3733.0,-2242.0,2242.0,7263.0,0.0,-3963.0,2038.0,1745.0,293.0,1063.0,862.0,3300.0,-225.0,171.0,201.0,-30.0,39.0,,15.0,3075.0,-711.0,2364.0,0.0,0.0,0.0,2364.0,,2364.0,0.0,0.0,2364.0,2521.657399,157.657399,5022.0,0.47,0.47,0.502122,5090.0,0.46,0.46,0.490974,
08/31/2010,7502.0,4518.0,2984.0,-2062.0,2062.0,5440.0,0.0,-3523.0,1605.0,1333.0,272.0,1103.0,815.0,1917.0,-122.0,162.0,196.0,-34.0,-49.0,,9.0,1795.0,-443.0,1352.0,0.0,0.0,0.0,1352.0,,1352.0,0.0,0.0,1352.0,1511.926214,159.926214,5026.0,0.27,0.27,0.300821,5083.0,0.27,0.27,0.300821,
11/30/2010,8582.0,4830.0,3752.0,-2157.0,2157.0,6425.0,0.0,-3655.0,1686.0,1530.0,156.0,1119.0,850.0,2770.0,-124.0,175.0,214.0,-39.0,-33.0,,-18.0,2646.0,-776.0,1870.0,0.0,0.0,0.0,1870.0,,1870.0,0.0,0.0,1870.0,1965.583012,95.583012,5044.0,0.37,0.37,0.389687,5117.0,0.37,0.37,0.38868,
02/28/2011,8764.0,4886.0,3878.0,-2012.0,2012.0,6752.0,0.0,-3765.0,1904.0,1618.0,286.0,1127.0,734.0,2987.0,-188.0,160.0,204.0,-44.0,30.0,,-2.0,2799.0,-683.0,2116.0,0.0,0.0,0.0,2116.0,,2116.0,0.0,0.0,2116.0,2203.21989,87.21989,5057.0,0.42,0.42,0.435677,5149.0,0.41,0.41,0.426939,
05/31/2011,10775.0,6366.0,4409.0,-2170.0,2170.0,8605.0,0.0,-4246.0,2353.0,2098.0,255.0,1170.0,723.0,4359.0,-189.0,149.0,195.0,-46.0,41.0,,-1.0,4170.0,-961.0,3209.0,0.0,0.0,0.0,3209.0,,3209.0,0.0,0.0,3209.0,3303.283276,94.283276,5065.0,0.63,0.63,0.652178,5164.0,0.62,0.62,0.638258,
08/31/2011,8374.0,6231.0,2143.0,-1988.0,1988.0,6386.0,0.0,-3703.0,1941.0,1630.0,311.0,1050.0,712.0,2683.0,-212.0,135.0,192.0,-57.0,29.0,,48.0,2471.0,-631.0,1840.0,0.0,0.0,0.0,1840.0,,1840.0,0.0,0.0,1840.0,1924.937712,84.937712,5062.0,0.36,0.36,0.380272,5150.0,0.36,0.36,0.376493,
11/30/2011,8792.0,6119.0,2673.0,-1956.0,1956.0,6836.0,0.0,-3725.0,1974.0,1697.0,277.0,1102.0,649.0,3111.0,-151.0,134.0,192.0,-58.0,10.0,,7.0,2960.0,-768.0,2192.0,0.0,0.0,0.0,2192.0,,2192.0,0.0,0.0,2192.0,2233.251834,41.251834,5041.0,0.43,0.43,0.443018,5123.0,0.43,0.43,0.438052,
02/29/2012,9039.0,6061.0,2978.0,-1908.0,1908.0,7131.0,0.0,-3814.0,1961.0,1700.0,261.0,1145.0,708.0,3317.0,-169.0,130.0,190.0,-60.0,28.0,,11.0,3148.0,-650.0,2498.0,0.0,0.0,0.0,2498.0,,2498.0,0.0,0.0,2498.0,2570.364865,72.364865,5007.0,0.5,0.5,0.513354,5080.0,0.49,0.49,0.504245,
05/31/2012,10916.0,2179.0,8737.0,-2006.0,2006.0,8910.0,0.0,-4314.0,2378.0,2100.0,278.0,1226.0,710.0,4596.0,-214.0,138.0,194.0,-56.0,38.0,,38.0,4382.0,-931.0,3451.0,0.0,0.0,0.0,3451.0,,3451.0,0.0,0.0,3451.0,3503.882096,52.882096,4950.0,0.7,0.7,0.707855,5027.0,0.69,0.69,0.70052,
08/31/2012,8181.0,6033.0,2148.0,-1775.0,1775.0,6406.0,0.0,-3527.0,1820.0,1545.0,275.0,1201.0,506.0,2879.0,-177.0,131.0,188.0,-57.0,-26.0,,72.0,2702.0,-668.0,2034.0,0.0,0.0,0.0,2034.0,,2034.0,0.0,0.0,2034.0,2140.590141,106.590141,4867.0,0.42,0.42,0.439817,4939.0,0.41,0.41,0.431581,
11/30/2012,9094.0,6705.0,2389.0,-1794.0,1794.0,7300.0,0.0,-3829.0,2036.0,1773.0,263.0,1199.0,594.0,3471.0,-191.0,134.0,195.0,-61.0,-37.0,,94.0,3280.0,-699.0,2581.0,0.0,0.0,0.0,2581.0,,2581.0,0.0,0.0,2581.0,2587.754057,6.754057,4792.0,0.54,0.54,0.540015,4868.0,0.53,0.53,0.531387,
02/28/2013,8958.0,6056.0,2902.0,-1716.0,1716.0,7242.0,0.0,-3908.0,2062.0,1802.0,260.0,1186.0,660.0,3334.0,-244.0,143.0,205.0,-62.0,-87.0,,188.0,3090.0,-586.0,2504.0,0.0,0.0,0.0,2504.0,,2504.0,0.0,0.0,2504.0,2556.957346,52.957346,4735.0,0.53,0.53,0.540012,4812.0,0.52,0.52,0.531005,
05/31/2013,10947.0,2519.0,8428.0,-1828.0,1828.0,9119.0,0.0,-4119.0,2482.0,2208.0,274.0,1264.0,373.0,5000.0,-175.0,153.0,210.0,-57.0,312.0,,-290.0,4825.0,-1018.0,3807.0,0.0,0.0,0.0,3807.0,,3807.0,0.0,0.0,3807.0,3687.521815,-119.478185,4684.0,0.81,0.81,0.787259,4756.0,0.8,0.8,0.774878,
08/31/2013,8372.0,6381.0,1991.0,-1721.0,1721.0,6651.0,0.0,-3778.0,1880.0,1620.0,260.0,1237.0,661.0,2873.0,-210.0,160.0,217.0,-57.0,35.0,,15.0,2663.0,-472.0,2191.0,0.0,0.0,0.0,2191.0,,2191.0,0.0,0.0,2191.0,2243.341014,52.341014,4608.0,0.48,0.48,0.486836,4674.0,0.47,0.47,0.481198,
11/30/2013,9275.0,6545.0,2730.0,-1807.0,1807.0,7468.0,0.0,-4058.0,2139.0,1877.0,262.0,1273.0,646.0,3410.0,-207.0,165.0,230.0,-65.0,-44.0,,86.0,3203.0,-650.0,2553.0,0.0,0.0,0.0,2553.0,,2553.0,0.0,0.0,2553.0,2602.686624,49.686624,4535.0,0.56,0.56,0.573911,4600.0,0.56,0.56,0.570801,
02/28/2014,9307.0,6581.0,2726.0,-1775.0,1775.0,7532.0,0.0,-3965.0,2080.0,1829.0,251.0,1292.0,593.0,3567.0,-318.0,161.0,228.0,-67.0,-148.0,,305.0,3249.0,-684.0,2565.0,0.0,0.0,0.0,2565.0,,2565.0,0.0,0.0,2565.0,2587.633281,22.633281,4496.0,0.57,0.57,0.575541,4575.0,0.56,0.56,0.564947,
05/31/2014,11320.0,2260.0,9060.0,-1931.0,1931.0,9389.0,0.0,-4480.0,2506.0,2241.0,265.0,1349.0,625.0,4909.0,-320.0,165.0,239.0,-74.0,148.0,,7.0,4589.0,-943.0,3646.0,0.0,0.0,0.0,3646.0,,3646.0,0.0,0.0,3646.0,3682.272727,36.272727,4475.0,0.81,0.81,0.822854,4569.0,0.8,0.8,0.807939,
08/31/2014,8596.0,6639.0,1957.0,-1681.0,1681.0,6915.0,0.0,-3952.0,1982.0,1706.0,276.0,1329.0,641.0,2963.0,-245.0,172.0,261.0,-89.0,41.0,,32.0,2718.0,-534.0,2184.0,0.0,0.0,0.0,2184.0,,2184.0,0.0,0.0,2184.0,2252.303738,68.303738,4451.0,0.49,0.49,0.506022,4548.0,0.48,0.48,0.495018,
11/30/2014,9598.0,6936.0,2662.0,-1899.0,1899.0,7699.0,0.0,-4157.0,2169.0,1897.0,272.0,1389.0,599.0,3542.0,-273.0,203.0,282.0,-79.0,32.0,,38.0,3269.0,-767.0,2502.0,0.0,0.0,0.0,2502.0,,2502.0,0.0,0.0,2502.0,2524.45583,22.45583,4417.0,0.57,0.57,0.571532,4505.0,0.56,0.56,0.564985,
02/28/2015,9327.0,6758.0,2569.0,-1900.0,1900.0,7427.0,0.0,-4044.0,2091.0,1839.0,252.0,1370.0,583.0,3383.0,-233.0,191.0,273.0,-82.0,-32.0,,74.0,3150.0,-655.0,2495.0,0.0,0.0,0.0,2495.0,,2495.0,0.0,0.0,2495.0,2534.193196,39.193196,4389.0,0.57,0.57,0.577396,4494.0,0.56,0.56,0.568721,
05/31/2015,10706.0,2293.0,8413.0,-2053.0,2053.0,8653.0,0.0,-4671.0,2490.0,2212.0,278.0,1435.0,746.0,3982.0,-285.0,226.0,325.0,-99.0,52.0,,7.0,3697.0,-939.0,2758.0,0.0,0.0,0.0,2758.0,,2758.0,0.0,0.0,2758.0,2935.090361,177.090361,4359.0,0.63,0.63,0.67334,4463.0,0.62,0.62,0.65968,
08/31/2015,8448.0,5877.0,2571.0,-1850.0,1850.0,6598.0,0.0,-3944.0,1988.0,1731.0,257.0,1390.0,566.0,2654.0,-344.0,257.0,374.0,-117.0,25.0,,62.0,2310.0,-563.0,1747.0,0.0,0.0,0.0,1747.0,0.0,1747.0,0.0,0.0,1747.0,1830.516514,83.516514,4317.0,0.4,0.4,0.424025,4412.0,0.4,0.4,0.418929,
11/30/2015,8993.0,6766.0,2227.0,-1853.0,1853.0,7140.0,0.0,-4185.0,2230.0,1945.0,285.0,1444.0,511.0,2955.0,-287.0,248.0,371.0,-123.0,28.0,,11.0,2668.0,-471.0,2197.0,0.0,0.0,0.0,2197.0,,2197.0,0.0,0.0,2197.0,2258.645848,61.645848,4239.0,0.52,0.52,0.532825,4316.0,0.51,0.51,0.524283,
02/29/2016,9012.0,6008.0,3004.0,-1839.0,1839.0,7173.0,0.0,-4146.0,2193.0,1903.0,290.0,1419.0,534.0,3027.0,-295.0,219.0,360.0,-141.0,15.0,,61.0,2732.0,-590.0,2142.0,0.0,0.0,0.0,2142.0,,2142.0,0.0,0.0,2142.0,2232.514286,90.514286,4182.0,0.51,0.51,0.533839,4256.0,0.5,0.5,0.521267,
05/31/2016,10594.0,7270.0,3324.0,-1936.0,1936.0,8658.0,0.0,-4690.0,2629.0,2306.0,323.0,1534.0,527.0,3968.0,-236.0,205.0,362.0,-157.0,42.0,,-11.0,3732.0,-918.0,2814.0,0.0,0.0,0.0,2814.0,,2814.0,0.0,0.0,2814.0,2945.478697,131.478697,4147.0,0.68,0.68,0.710267,4238.0,0.66,0.66,0.691024,
08/31/2016,8595.0,1804.0,6791.0,-1776.0,1776.0,6819.0,0.0,-4178.0,2234.0,1919.0,315.0,1520.0,424.0,2641.0,-268.0,239.0,416.0,-177.0,13.0,,16.0,2373.0,-541.0,1832.0,0.0,0.0,0.0,1832.0,,1832.0,0.0,0.0,1832.0,1906.689882,74.689882,4119.0,0.44,0.44,0.462901,4221.0,0.43,0.43,0.447695,
11/30/2016,9035.0,1858.0,7177.0,-1797.0,1797.0,7238.0,0.0,-4201.0,2263.0,1960.0,303.0,1510.0,428.0,3037.0,-352.0,247.0,451.0,-204.0,69.0,,36.0,2685.0,-653.0,2032.0,0.0,0.0,0.0,2032.0,,2032.0,0.0,0.0,2032.0,2109.690909,77.690909,4104.0,0.5,0.5,0.514057,4195.0,0.48,0.48,0.49852,
02/28/2017,9205.0,6471.0,2734.0,-1892.0,1892.0,7313.0,0.0,-4354.0,2245.0,2004.0,241.0,1521.0,588.0,2959.0,-261.0,253.0,450.0,-197.0,20.0,,-12.0,2698.0,-459.0,2239.0,0.0,0.0,0.0,2239.0,,2239.0,0.0,0.0,2239.0,2349.034268,110.034268,4107.0,0.55,0.55,0.571959,4204.0,0.53,0.53,0.556174,
05/31/2017,10892.0,8266.0,2626.0,-2003.0,2003.0,8889.0,0.0,-4816.0,2630.0,2313.0,317.0,1609.0,577.0,4073.0,-313.0,257.0,481.0,-224.0,50.0,,6.0,3760.0,-529.0,3231.0,0.0,0.0,0.0,3231.0,,3231.0,0.0,0.0,3231.0,3307.581124,76.581124,4132.0,0.78,0.78,0.800479,4248.0,0.76,0.76,0.778028,
08/31/2017,9104.0,1803.0,7301.0,-1928.0,1928.0,7176.0,0.0,-4427.0,2308.0,1989.0,319.0,1572.0,547.0,2749.0,-249.0,212.0,469.0,-257.0,4.0,,33.0,2500.0,-356.0,2144.0,0.0,0.0,0.0,2144.0,,2144.0,0.0,0.0,2144.0,2207.975078,63.975078,4156.0,0.52,0.52,0.531274,4284.0,0.5,0.5,0.514933,
11/30/2017,9589.0,8258.0,1331.0,-1960.0,1960.0,7629.0,0.0,-4590.0,2408.0,2088.0,320.0,1473.0,709.0,3039.0,-213.0,194.0,475.0,-281.0,6.0,,13.0,2826.0,-612.0,2214.0,0.0,0.0,0.0,2214.0,,2214.0,0.0,0.0,2214.0,2417.814324,203.814324,4160.0,0.53,0.53,0.581205,4283.0,0.52,0.52,0.567587,
02/28/2018,9676.0,8377.0,1299.0,-1996.0,1996.0,7680.0,0.0,-4365.0,2381.0,2042.0,339.0,1496.0,488.0,3315.0,-124.0,220.0,533.0,-313.0,35.0,,-131.0,3191.0,-7238.0,-4047.0,0.0,0.0,0.0,-4047.0,,-4047.0,0.0,0.0,-4047.0,2887.094425,6934.094425,4122.0,-0.98,-0.98,0.700411,4122.0,-0.98,-0.98,0.700411,
05/31/2018,11014.0,8767.0,2247.0,-2174.0,2174.0,8840.0,0.0,-4679.0,2621.0,2315.0,306.0,1542.0,516.0,4161.0,-254.0,197.0,548.0,-351.0,28.0,0.0,29.0,3907.0,-631.0,3276.0,0.0,0.0,0.0,3276.0,,3276.0,0.0,0.0,3276.0,3437.604575,161.604575,4046.0,0.81,0.81,0.84963,4149.0,0.79,0.79,0.82895,
08/31/2018,9193.0,1717.0,7476.0,-1953.0,1953.0,7240.0,0.0,-4462.0,2360.0,2039.0,321.0,1564.0,538.0,2778.0,-238.0,181.0,529.0,-348.0,34.0,,23.0,2540.0,-275.0,2265.0,0.0,0.0,0.0,2265.0,0.0,2265.0,0.0,0.0,2265.0,2326.849287,61.849287,3904.0,0.58,0.58,0.596017,3999.0,0.57,0.57,0.585466,
11/30/2018,9562.0,1708.0,7854.0,-2001.0,2001.0,7561.0,0.0,-4460.0,2400.0,2101.0,299.0,1475.0,585.0,3101.0,-327.0,223.0,519.0,-296.0,22.0,,82.0,2774.0,-441.0,2333.0,0.0,0.0,0.0,2333.0,,2333.0,0.0,0.0,2333.0,2451.872211,118.872211,3720.0,0.63,0.63,0.659105,3817.0,0.61,0.61,0.641143,
02/28/2019,9614.0,1701.0,7913.0,-1976.0,1976.0,7638.0,0.0,-4239.0,2367.0,2051.0,316.0,1426.0,446.0,3399.0,-311.0,263.0,509.0,-246.0,13.0,,35.0,3088.0,-343.0,2745.0,0.0,0.0,0.0,2745.0,,2745.0,0.0,0.0,2745.0,2537.77195,-207.22805,3526.0,0.78,0.78,0.719731,3617.0,0.76,0.76,0.702707,
05/31/2019,11136.0,8616.0,2520.0,-2063.0,2063.0,9073.0,0.0,-4816.0,2647.0,2318.0,329.0,1562.0,607.0,4257.0,-391.0,323.0,525.0,-202.0,43.0,0.0,25.0,3866.0,-126.0,3740.0,0.0,0.0,0.0,3740.0,,3740.0,0.0,0.0,3740.0,3800.331673,60.331673,3389.0,1.1,1.1,1.121373,3495.0,1.07,1.07,1.087262,
08/31/2019,9218.0,1601.0,7617.0,-1957.0,1957.0,7261.0,0.0,-4384.0,2310.0,2018.0,292.0,1557.0,517.0,2877.0,-395.0,304.0,494.0,-190.0,55.0,,36.0,2482.0,-345.0,2137.0,0.0,0.0,0.0,2137.0,,2137.0,0.0,0.0,2137.0,2203.81658,66.81658,3317.0,0.64,0.64,0.664401,3410.0,0.63,0.63,0.649594,
11/30/2019,9614.0,1677.0,7937.0,-2048.0,2048.0,7566.0,0.0,-4383.0,2391.0,2068.0,323.0,1531.0,461.0,3183.0,-373.0,320.0,465.0,-145.0,26.0,,27.0,2810.0,-499.0,2311.0,0.0,0.0,0.0,2311.0,,2311.0,0.0,0.0,2311.0,2353.118743,42.118743,3245.0,0.71,0.71,0.725152,3331.0,0.69,0.69,0.702644,
02/29/2020,9796.0,1635.0,8161.0,-1964.0,1964.0,7832.0,0.0,-4304.0,2337.0,2049.0,288.0,1500.0,467.0,3528.0,-452.0,334.0,456.0,-122.0,47.0,,71.0,3076.0,-505.0,2571.0,0.0,0.0,0.0,2571.0,,2571.0,0.0,0.0,2571.0,2618.603136,47.603136,3190.0,0.81,0.81,0.820879,3271.0,0.79,0.79,0.804553,
05/31/2020,10440.0,8481.0,1959.0,-1969.0,1969.0,8471.0,0.0,-4162.0,2237.0,1959.0,278.0,1479.0,446.0,4309.0,-613.0,53.0,580.0,-527.0,185.0,0.0,375.0,3696.0,-580.0,3116.0,0.0,0.0,0.0,3116.0,,3116.0,0.0,0.0,3116.0,3179.634176,63.634176,3091.0,1.01,1.01,1.028675,3162.0,0.99,0.99,1.010125,
08/31/2020,9367.0,8481.0,886.0,-1880.0,1880.0,7487.0,0.0,-4276.0,2149.0,1854.0,295.0,1589.0,538.0,3211.0,-616.0,614.0,614.0,0.0,,,2.0,2595.0,-344.0,2251.0,0.0,0.0,0.0,2251.0,0.0,2251.0,0.0,0.0,2251.0,2376.938987,125.938987,3041.0,0.74,0.74,0.781631,3107.0,0.72,0.72,0.760534,
11/30/2020,9784.435,,,,,7845.7470491,,,,,,,,4406.65,,,,,,,,3834.059,,2722.538,,,,,,2722.538,,,2722.538,3059.091,,,0.792,0.792,1.0,,0.792,0.792,1.0,
02/28/2021,9938.0,,,,,7994.02782,,,,,,,,4499.0,,,,,,,,3923.882,,2787.692,,,,,,2787.692,,,2787.692,3133.136,,,0.824,0.824,1.04,,0.824,0.824,1.04,
