Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,260.700989,,-116.500999,,144.199989,,-108.853996,,,35.346001,-5.806,,,,,5.806,29.54,-9.376,,20.164,0.0,,,20.164,0.0,20.164,0.0,,20.164,20.164,,251.160004,0.08,0.08,,251.160004,0.08,0.08,0.08,
12/31/1992,262.903992,,-116.675003,,146.228989,,-114.519997,,,31.709,-6.141,,,,0.0,6.141,25.568,-7.039,,18.528999,0.0,,,18.529,0.0,18.528999,0.0,,18.528999,18.528999,,251.768008,0.07375,0.07375,0.07375,251.768008,0.07375,0.07375,0.07375,
03/31/1993,240.800995,,-107.413002,,133.387993,,-112.658997,,,20.729,-5.194,,,,0.0,5.194,15.535,-2.909,,12.626,-4.733,,,17.359,0.0,17.358999,0.0,,17.358999,17.358999,,252.248001,0.068875,0.05,,252.248001,0.068875,0.05,0.05,
06/30/1993,257.782013,,-112.147003,,145.63501,,-113.943001,,,31.691999,-3.46,,,,0.0,3.46,28.231999,-9.068,,19.164,4.018,,,15.146,0.0,15.146,0.0,,15.146,15.146,,252.143997,0.06,0.076125,,252.143997,0.06,0.076125,0.076125,
09/30/1993,275.549011,,-119.559998,,155.989014,,-119.307999,,,36.681,-1.646,,,,0.0,1.646,35.035,-11.687,,23.348,0.0,,,23.347999,0.0,23.348,0.0,,23.348,23.348,,252.255997,0.0925,0.0925,,252.255997,0.0925,0.0925,0.0925,
12/31/1993,328.264008,,-152.186005,,176.078003,,-135.729004,,,40.348999,-2.957,,,,0.0,2.957,37.391999,-9.758,,27.634001,0.0,,,27.633999,0.0,27.634001,0.0,,27.634001,27.634001,,252.44,0.0825,0.0825,0.0825,252.44,0.0825,0.0825,0.0825,
03/31/1994,274.912994,,-121.053001,,153.859993,,-125.837997,,,28.021999,-2.159,,,,0.0,2.159,25.862999,-9.245,,16.618,0.0,,,16.618,0.0,16.618,0.0,,16.618,16.618,,270.252014,0.0625,0.0625,,270.252014,0.0625,0.0625,0.0625,
06/30/1994,299.182007,,-130.960999,,168.221008,,-132.259003,,,35.962002,-0.092,,,,0.0,0.092,35.870002,-12.108,,23.761999,0.0,,,23.762002,0.0,23.761999,0.0,,23.761999,23.761999,,270.084015,0.0875,0.0875,,270.084015,0.0875,0.0875,0.0875,
09/30/1994,320.40799,,-140.938995,,179.468994,,-133.785004,,,45.683998,-0.75,,,,0.0,0.75,44.933998,-16.447001,,28.487,0.0,,,28.486998,0.0,28.487,0.0,,28.487,28.487,,270.023987,0.105,0.105,,270.023987,0.105,0.105,0.105,
12/31/1994,313.110992,,-140.190002,,172.92099,,-137.625,,,35.296001,-6.957,,,,0.0,6.957,28.339001,-12.644,,15.695,0.0,,,15.695001,0.0,15.695,0.0,,15.695,15.695,,270.444,0.0575,0.0575,0.0575,270.444,0.0575,0.0575,0.0575,
03/31/1995,309.559998,,-138.619003,,170.940994,,-139.869995,,,31.070999,-1.218,,,,0.0,1.218,29.852999,-11.458,,18.395,0.0,,,18.394999,0.0,18.395,0.0,,18.395,18.395,,270.967987,0.0675,0.0675,,270.967987,0.0675,0.0675,0.0675,
06/30/1995,333.414001,,-149.324005,,184.089996,,-143.748001,,,40.341999,0.731,,,,0.0,-0.731,41.072999,-15.235,,25.837999,0.0,,,25.837999,0.0,25.837999,0.0,,25.837999,25.837999,,269.76001,0.095,0.095,,269.76001,0.095,0.095,0.095,
09/30/1995,348.519012,,-156.593994,,191.925018,,-142.643005,,,49.282001,-1.426,,,,0.0,1.426,47.856001,-17.979,,29.877001,0.0,,,29.877001,0.0,29.877001,0.0,,29.877001,29.877001,,258.14801,0.115,0.115,,258.14801,0.115,0.115,0.115,
12/31/1995,349.388,,-158.630005,,190.757995,,-148.766998,,,41.991001,-1.89,,,,0.0,1.89,40.101001,-15.022,,25.079,0.0,,,25.079001,0.0,25.079,0.0,,25.079,25.079,,258.656004,0.0975,0.0975,0.0975,258.656004,0.0975,0.0975,0.0975,
03/31/1996,333.720001,,-152.589005,,181.130997,,-147.332993,,,33.798,-1.982,,,,0.0,1.982,31.816,-12.171,,19.645,0.0,,,19.645001,0.0,19.645,0.0,,19.645,19.645,,258.359985,0.075,0.075,0.075,265.575989,0.075,0.075,0.075,
06/30/1996,373.196014,,-170.856003,,202.340012,,-156.990997,,,45.348999,-1.405,,,,0.0,1.405,43.943999,-16.346001,,27.598,0.0,,,27.597998,0.0,27.598,0.0,,27.598,27.598,,257.227997,0.105,0.105,0.105,264.847992,0.105,0.105,0.105,
09/30/1996,392.065002,,-175.231995,,216.833008,,-160.533997,,,56.299,1.492,,,,0.0,-1.492,57.791,-22.263,,35.528,0.0,,,35.527999,0.0,35.528,0.0,,35.528,35.528,,257.463989,0.14,0.14,0.14,264.768005,0.135,0.135,0.135,
12/31/1996,391.028015,,-176.276001,,214.752014,,-164.880997,,,49.870998,0.534,,,,0.0,-0.534,50.404998,-19.990999,,30.414,0.0,,,30.413999,0.0,30.414,0.0,,30.414,30.414,,258.880004,0.115,0.115,0.115,267.316008,0.115,0.115,0.115,
03/31/1997,373.76001,,-165.725998,,208.034012,,-164.604004,,,43.43,-0.649,,,,0.0,0.649,42.781,-16.577,,26.204,0.0,,,26.204001,0.0,26.204,0.0,,26.204,26.204,,259.096008,0.1,0.1,0.1,267.040009,0.1,0.1,0.1,
06/30/1997,411.809998,,-183.322006,,228.487991,,-175.684998,,,52.803001,0.488,,,,0.0,-0.488,53.291001,-20.396999,,32.894001,0.0,,,32.894002,0.0,32.894001,0.0,,32.894001,32.894001,,259.559998,0.125,0.125,0.125,267.928009,0.125,0.125,0.125,
09/30/1997,432.872986,,-188.177994,,244.694992,,-177.899002,,,66.795998,0.306,,,,0.0,-0.306,67.101998,-26.613001,,40.488998,0.0,,,40.488997,0.0,40.488998,0.0,,40.488998,40.488998,,258.924011,0.155,0.155,0.155,267.859985,0.15,0.15,0.15,
12/31/1997,421.908997,,-184.858002,,237.050995,,-181.576004,,,55.474998,0.651,,,,0.0,-0.651,56.125998,-21.757999,,34.368,0.0,,,34.367999,0.0,34.368,0.0,,34.368,34.368,,257.988007,0.135,0.135,0.135,267.480011,0.13,0.13,0.13,
03/31/1998,436.362,,-195.908997,,240.453003,,-186.733002,,,53.720001,-2.843,,,,0.0,2.843,50.877001,-20.289,,30.587999,0.0,,,30.588002,0.0,30.587999,0.0,,30.587999,30.587999,,257.914062,0.12,0.12,0.12,267.868011,0.115,0.115,0.115,
06/30/1998,468.459991,,-210.115997,,258.343994,,-194.604004,,,63.740002,-1.576,,,,0.0,1.576,62.164002,-24.475,,37.688999,0.0,,,37.689001,0.0,37.688999,0.0,,37.688999,37.688999,,257.334015,0.145,0.145,0.145,267.605988,0.14,0.14,0.14,
09/30/1998,500.036987,,-224.365005,,275.671982,,-196.501007,,,79.170998,-0.365,,,,0.0,0.365,78.805998,-31.794001,,47.012001,-38.0,,,85.011997,0.0,85.012001,0.0,,85.012001,85.012001,,259.145996,0.33,0.18,0.18,268.638,0.315,0.175,0.175,
12/31/1998,483.367004,,-220.783005,,262.584,,-197.235001,,,65.348999,-0.908,,,,0.0,0.908,64.440999,-25.224001,,39.216999,0.0,,,39.216998,0.0,39.216999,0.0,,39.216999,39.216999,,258.862,0.145,0.145,0.145,268.308014,0.145,0.145,0.145,
03/31/1999,489.304,,-220.425,,268.879,,-206.616,,,62.263,-9.814,6.211,6.211,,0.0,3.603,52.449,-23.622,,35.038,0.0,,,28.827,0.0,35.038,0.0,,35.038,35.038,,259.078,0.135,0.135,0.135,269.252,0.13,0.13,0.13,
06/30/1999,520.416,,-234.725,,285.691,,-213.949,,,71.742,-8.165,6.712,6.712,,0.0,1.453,63.577,-26.905,,43.384,0.0,,,36.672,0.0,43.384,0.0,,43.384,43.384,,259.192,0.165,0.165,0.165,269.332,0.16,0.16,0.16,
09/30/1999,554.511,,-247.619,,306.892,,-219.037,,,87.855,0.721,4.86,,,0.0,-5.581,88.576,-33.555,,55.021,0.0,,,55.021,0.0,55.021,0.0,,55.021,55.021,,259.092,0.21,0.21,0.205,268.788,0.205,0.205,0.2,
12/31/1999,515.781,,-234.843,,280.938,,-212.847,,,68.091,-6.758999,6.697999,6.697999,,0.0,0.061,61.332001,-25.687,,42.343,0.0,,,35.645001,0.0,42.343,0.0,,42.343,42.343,,259.034,0.16,0.16,0.16,267.962,0.16,0.16,0.16,
03/31/2000,526.26,,-236.484,,289.776,,-217.095,,,72.681,-2.466,5.357,5.357,,0.0,-2.891,70.215,-27.603,,42.612,0.0,,,42.612,0.0,42.612,0.0,0.0,42.612,42.612,,257.888,0.165,0.165,0.16,266.66,0.16,0.16,0.155,
06/30/2000,570.711,,-259.382,,311.329,,-232.689,,,78.64,-0.139,5.245,5.245,,0.0,-5.106,78.501,-30.092,,48.409,0.0,,,48.409,0.0,48.409,0.0,0.0,48.409,48.409,,256.692,0.19,0.19,0.19,265.98,0.18,0.18,0.18,
09/30/2000,600.666,,-266.951,,333.715,,-235.987,,,97.728,-1.158,6.528,6.528,,0.0,-5.37,96.57,-36.232,,60.338,0.0,,,60.338,0.0,60.338,0.0,0.0,60.338,60.338,,254.224,0.235,0.235,0.235,262.334,0.23,0.23,0.23,
12/31/2000,566.676,,-263.089,,303.587,,-230.233,,,73.354,19.41,7.475,7.475,,0.0,-26.885,92.764,-35.568,,57.196,2.428,,,54.768,0.0,54.768,0.0,0.0,54.768,54.768,,253.218,0.21,0.21,0.18,260.662,0.21,0.21,0.18,
03/31/2001,580.907,,-265.23,,315.677,,-238.296,,,77.381,-4.328,6.668,6.668,,0.0,-2.34,73.053,-28.639,,44.414,0.0,,,44.414,0.0,44.414,0.0,0.0,44.414,44.414,,253.924,0.175,0.175,0.175,261.258,0.17,0.17,0.17,
06/30/2001,595.808,,-274.816,,320.992,,-240.94,,,80.052,-2.122,6.816,6.816,,0.0,-4.694,77.93,-29.737,,48.193,0.0,,,48.193,0.0,48.193,0.0,0.0,48.193,48.193,,254.666,0.19,0.19,0.19,260.136,0.185,0.185,0.185,
09/30/2001,616.231,,-280.748,,335.483,,-241.42,,,94.063,-1.523,7.01,7.01,,0.0,-5.487,92.54,-35.279,,57.261,0.0,,,57.261,0.0,57.261,0.0,0.0,57.261,57.261,,255.35,0.225,0.225,0.225,259.618,0.22,0.22,0.22,
12/31/2001,554.698,,-276.176,,278.522,0.0,-212.084,211.015,1.069,66.438,-7.94,7.94,,,,0.0,58.498,-23.753,3.557,38.302,,,,38.302,,38.302,0.0,0.0,38.302,38.302,,255.39,0.149975,0.149975,0.149975,259.364,0.147676,0.147676,0.147676,
03/31/2002,786.109,,-395.945,,390.164,,-304.945,,,85.219,-22.808,10.512,10.512,,0.0,12.296,62.411,-25.37,,37.041,-1.882,,,38.923,0.0,38.923,0.0,0.0,38.923,38.923,,256.812,0.15,0.145,0.175,260.36,0.15,0.14,0.17,
06/30/2002,839.23,,-413.425,,425.805,,-315.363,,,110.442,-23.773,11.955,11.955,,0.0,11.818,86.669,-35.008,,51.661,0.0,,,51.661,0.0,51.661,0.0,0.0,51.661,51.661,,257.81,0.2,0.2,0.23,261.226,0.2,0.2,0.23,
09/30/2002,894.866,,-434.195,,460.671,,-327.666,,,133.005,-13.097,10.988,10.988,,0.0,2.109,119.908,-47.826,,72.082,0.0,,,72.082,0.0,72.082,0.0,0.0,72.082,72.082,,258.574,0.28,0.28,0.285,261.222,0.275,0.275,0.28,
12/31/2002,883.38,,-444.032,,439.348,0.0,-345.925,335.117,10.808,93.423,-10.44,10.44,,,,0.0,82.983,-31.877,,51.106,,,,51.106,,51.106,0.0,0.0,51.106,51.106,,259.39,0.197024,0.197024,0.197024,262.416,0.194752,0.194752,0.194752,
03/31/2003,875.852,,-430.482,,445.37,,-344.033,,,101.337,-10.506,10.703,10.703,,0.0,-0.197,90.831,-35.513,,55.318,0.0,,,55.318,0.0,55.318,0.0,0.0,55.318,55.318,,260.448,0.21,0.21,0.21,263.636,0.21,0.21,0.21,
06/30/2003,946.735,,-466.734,,480.001,,-358.783,,,121.218,-11.605,11.752,11.752,,0.0,-0.147,109.613,-42.458,,67.155,0.0,,,67.155,0.0,67.155,0.0,0.0,67.155,67.155,,261.246,0.26,0.26,0.26,264.553,0.25,0.25,0.25,
09/30/2003,982.766,,-478.163,,504.603,,-357.923,,,146.68,-2.398,12.051,12.051,,0.0,-9.653,144.282,-56.843,,87.439,0.0,,,87.439,0.0,87.439,0.0,0.0,87.439,87.439,,258.694,0.34,0.34,0.33,261.609,0.33,0.33,0.32,
12/31/2003,956.466,,-469.823,,486.643,,-372.812,,,113.831,-10.139,10.839,10.839,,0.0,-0.7,103.692,-36.256,,67.436,0.0,,,67.436,0.0,67.436,0.0,0.0,67.436,67.436,,257.428,0.26,0.26,0.26,260.628,0.26,0.26,0.26,
03/31/2004,979.371,,-474.144,,505.227,,-385.333,,,119.894,-14.928,11.173,11.173,,0.0,3.755,104.966,-38.96,,66.006,0.0,,,66.006,0.0,66.006,0.0,0.0,66.006,66.006,,257.025,0.26,0.26,0.265,260.227,0.25,0.25,0.262,
06/30/2004,1042.71,,-504.625,,538.085,,-402.487,,,135.599,-10.947,11.217,11.217,,0.0,-0.27,124.652,-46.359,,78.293,0.0,,,78.293,0.0,78.293,0.0,0.0,78.293,78.293,,257.135,0.3,0.3,0.3,260.905,0.3,0.3,0.3,
09/30/2004,1090.32,,-519.669,,570.651,,-410.36,,,160.287,-12.911,11.566,11.566,,0.0,1.345,147.376,-52.429,,94.947,0.0,,,94.947,0.0,94.947,0.0,0.0,94.947,94.947,,258.368,0.37,0.37,0.37,262.252,0.36,0.36,0.36,
12/31/2004,1072.535,,-532.908,,539.627,,-416.884,,,122.743,-10.959,,11.388,,0.0,-0.429,111.784,-40.542,,71.242,0.0,,,71.242,0.0,71.242,0.0,0.0,71.242,71.242,,257.774,0.28,0.28,0.28,262.282,0.27,0.27,0.27,
03/31/2005,1069.88,,-526.975,,542.905,,-424.918,,,117.987,-11.19,11.2,12.0,-0.8,0.0,-0.01,106.797,-37.371,,69.426,0.0,,,69.426,0.0,69.426,0.0,0.0,69.426,69.426,,256.272,0.27,0.27,0.27,260.626,0.27,0.27,0.27,
06/30/2005,1158.664,,-571.066,,587.598,,-449.346,,,138.252,-12.184,11.184,12.184,-1.0,0.0,1.0,126.068,-44.667,,81.401,0.0,,,81.401,0.0,81.401,0.0,0.0,81.401,81.401,,255.474,0.32,0.32,0.32,259.594,0.31,0.31,0.31,
09/30/2005,1164.773,,-572.862,,591.911,,-429.464,,,162.447,-11.529,11.5,12.9,-1.4,0.0,0.029,150.918,-52.96,,97.958,0.0,,,97.958,0.0,97.958,0.0,0.0,97.958,97.958,,255.817,0.38,0.38,0.38,259.911,0.38,0.38,0.38,
12/31/2005,1141.515,,-577.928,,563.587,,-439.853,,,123.734,-9.335,,9.335,,0.0,0.0,114.399,-43.703,,70.696,0.0,,,70.696,0.0,70.696,0.0,0.0,70.696,70.696,,255.402,0.28,0.28,0.28,259.723,0.27,0.27,0.27,
03/31/2006,1120.075,,-552.491,,567.584,,-436.127,,,131.457,-10.328,10.3,12.1,-1.8,0.0,0.028,121.129,-43.243,,77.886,0.0,,,77.886,0.0,77.886,0.0,0.0,77.886,77.886,,253.54,0.31,0.31,0.31,258.055,0.3,0.3,0.3,
06/30/2006,1225.884,,-608.003,,617.881,,-464.754,,,153.127,-11.014,9.514,11.014,-1.5,0.0,1.5,142.113,-48.934,,93.179,0.0,,,93.179,0.0,93.179,0.0,0.0,93.179,93.179,,252.152,0.37,0.37,0.37,256.692,0.36,0.36,0.36,
09/30/2006,1278.855,,-625.554,,653.301,,-471.937,,,181.364,-11.219,11.2,12.8,-1.6,0.0,0.019,170.145,-59.786,,110.359,0.0,,,110.359,0.0,110.359,0.0,0.0,110.359,110.359,,251.573,0.44,0.44,0.44,256.657,0.43,0.43,0.43,
12/31/2006,1271.0,,-630.01,,640.99,,-495.296,495.296,0.0,145.694,-11.857,1.529,3.529,-2.0,0.0,10.328,133.837,-46.646,,87.191,0.0,,,87.191,0.0,87.191,0.0,0.0,87.191,87.191,,251.263,0.36,0.36,0.36,256.639,0.34,0.34,0.34,
03/31/2007,1254.2,,-615.7,,638.5,,-490.1,,,148.4,-11.7,11.7,15.2,-3.5,0.0,0.0,136.7,-47.2,,89.5,0.0,,,89.5,0.0,89.5,0.0,0.0,89.5,89.5,,249.7,0.36,0.36,0.36,254.5,0.35,0.35,0.35,
06/30/2007,1362.4,,-669.5,,692.9,,-519.9,,,173.0,-13.4,13.4,14.3,-0.9,0.0,0.0,159.6,-49.3,,110.3,0.0,,,110.3,0.0,110.3,0.0,0.0,110.3,110.3,,246.0,0.45,0.45,0.45,250.7,0.44,0.44,0.44,
09/30/2007,1413.2,,-690.1,,723.1,,-523.7,523.7,0.0,199.4,-40.6,12.8,14.2,-1.4,0.0,27.8,158.8,-44.8,,114.0,0.0,,,114.0,0.0,114.0,0.0,0.0,114.0,114.0,,245.2,0.46,0.46,0.51,249.7,0.46,0.46,0.51,
12/31/2007,1439.8,,-716.4,,723.4,,-557.2,,,166.2,-5.0,13.1,15.2,-2.1,0.0,-8.1,161.2,-47.8,,113.4,0.0,,,113.4,0.0,113.4,0.0,0.0,113.4,113.4,-10.7242,246.3,0.46,0.46,0.42,251.3,0.45,0.45,0.41,
03/31/2008,1457.9,,-738.3,,719.6,,-557.2,,,162.4,-16.7,14.8,17.3,-2.5,0.0,1.9,145.7,-42.8,,102.9,0.0,,,102.9,0.0,102.9,0.0,0.0,102.9,102.9,,247.0,0.42,0.42,0.4,251.5,0.41,0.41,0.39,
06/30/2008,1570.0,,-798.8,,771.2,,-580.0,,,191.2,4.0,15.3,17.8,-2.5,0.0,-19.3,195.2,-56.2,,139.0,0.0,,,139.0,0.0,139.0,0.0,0.0,139.0,139.0,,247.1,0.56,0.56,0.5,251.4,0.55,0.55,0.5,
09/30/2008,1626.3,,-834.3,,792.0,,-578.5,,,213.5,-27.8,16.0,17.9,-1.9,0.0,11.8,185.7,-59.5,,126.2,0.0,,,126.2,0.0,126.2,0.0,0.0,126.2,126.2,,247.5,0.51,0.51,0.56,251.8,0.5,0.5,0.55,
12/31/2008,1483.3,,-770.2,,713.1,,-541.8,,,171.3,-47.0,13.2,15.5,-2.3,0.0,33.8,124.3,-44.3,,80.0,0.0,,,80.0,0.0,80.0,0.0,0.0,80.0,80.0,20.28,239.9,0.33,0.33,0.41,242.9,0.33,0.33,0.41,
03/31/2009,1348.2,1348.2,-707.9,707.9,640.3,0.0,-542.8,516.3,26.5,97.5,-15.8,15.8,17.8,-2.0,,0.0,81.7,-24.0,,57.7,0.0,0.0,0.0,57.7,-0.3,57.4,0.0,0.0,57.4,79.825,22.425,236.1,0.24,0.24,0.338098,238.1,0.24,0.24,0.334183,
06/30/2009,1441.5,1441.5,-725.1,725.1,716.4,0.0,-551.4,526.4,25.0,165.0,-15.2,15.2,16.9,-1.7,,0.0,149.8,-50.3,,99.5,0.0,0.0,0.0,99.5,-0.4,99.1,0.0,0.0,99.1,116.315,17.215,236.5,0.42,0.42,0.491818,239.5,0.41,0.41,0.481879,
09/30/2009,1546.4,1546.4,-763.9,763.9,782.5,0.0,-559.5,554.1,5.4,223.0,-15.1,15.1,16.4,-1.3,,0.0,207.9,-62.7,,145.2,0.0,0.0,0.0,145.2,-0.2,145.0,0.0,0.0,145.0,144.555,-0.445,237.0,0.61,0.61,0.609937,240.6,0.6,0.6,0.59815,
12/31/2009,1564.5,1564.5,-781.1,781.1,783.4,0.0,-587.6,577.4,10.2,195.8,-15.1,15.1,16.4,-1.3,,0.0,180.7,-64.4,,116.3,0.0,0.0,0.0,116.3,-0.5,115.8,0.0,0.0,115.8,129.336,13.536,237.1,0.49,0.49,0.545491,241.3,0.48,0.48,0.536096,
03/31/2010,1432.1,1432.1,-716.7,716.7,715.4,0.0,-561.6,558.1,3.5,153.8,-15.0,15.0,16.3,-1.3,,0.0,138.8,-43.1,,95.7,0.0,0.0,0.0,95.7,-0.2,95.5,0.0,0.0,95.5,96.975,1.475,235.4,0.41,0.41,0.411958,239.0,0.4,0.4,0.406172,
06/30/2010,1520.2,1520.2,-750.0,750.0,770.2,0.0,-565.9,565.3,0.6,204.3,-15.0,15.0,16.1,-1.1,,0.0,189.3,-59.8,,129.5,0.0,0.0,0.0,129.5,-0.2,129.3,0.0,0.0,129.3,131.79,2.49,233.4,0.55,0.55,0.564653,237.4,0.54,0.54,0.550489,
09/30/2010,1561.9,1561.9,-763.4,763.4,798.5,0.0,-553.4,558.5,-5.1,245.1,-14.9,14.9,16.3,-1.4,,0.0,230.2,-55.9,,174.3,0.0,0.0,0.0,174.3,-0.1,174.2,0.0,0.0,174.2,158.785,-15.415,232.8,0.75,0.75,0.682066,237.0,0.74,0.74,0.674958,
12/31/2010,1575.5,1575.5,-783.7,783.7,791.8,0.0,-588.2,579.7,8.5,203.6,-14.2,14.2,16.9,-2.7,,0.0,189.4,-57.8,,131.6,0.0,0.0,0.0,131.6,-0.3,131.3,0.0,0.0,131.3,139.189,7.889,232.1,0.57,0.57,0.599694,236.4,0.56,0.56,0.593371,
03/31/2011,1518.3,1518.3,-770.4,770.4,747.9,0.0,-596.2,581.6,14.6,151.7,-13.5,13.5,15.0,-1.5,,0.0,138.2,-44.4,,93.8,0.0,0.0,0.0,93.8,-0.2,93.6,0.0,0.0,93.6,106.04,12.44,232.0,0.4,0.4,0.457069,235.9,0.4,0.4,0.452734,
06/30/2011,1698.8,1698.8,-860.8,860.8,838.0,0.0,-639.7,609.6,30.1,198.3,-13.1,13.1,14.8,-1.7,,0.0,185.2,-59.0,,126.2,0.0,0.0,0.0,126.2,-0.3,125.9,0.0,0.0,125.9,149.6,23.7,231.6,0.54,0.54,0.645941,236.1,0.53,0.53,0.630381,
09/30/2011,1736.1,1736.1,-877.9,877.9,858.2,0.0,-618.6,595.3,23.3,239.6,-13.2,13.2,15.9,-2.7,,0.0,226.4,-71.9,,154.5,0.0,0.0,0.0,154.5,-0.2,154.3,0.0,0.0,154.3,175.06,20.76,231.9,0.67,0.67,0.754894,236.1,0.65,0.65,0.737929,
12/31/2011,1845.3,1845.3,-966.5,966.5,878.8,0.0,-714.6,651.6,63.0,164.2,-34.4,34.4,36.4,-2.0,,0.0,129.8,-41.0,,88.8,0.0,0.0,0.0,88.8,-0.1,88.7,0.0,0.0,88.7,138.35,49.65,252.2,0.35,0.35,0.548573,257.5,0.34,0.34,0.532816,
03/31/2012,2810.9,2810.9,-1614.0,1614.0,1196.9,0.0,-1031.1,989.7,41.4,165.8,-86.1,86.1,88.7,-2.6,,0.0,79.7,-35.6,,44.1,0.0,0.0,0.0,44.1,5.6,49.7,0.0,0.0,49.7,85.215,35.515,291.5,0.17,0.17,0.292333,297.9,0.17,0.17,0.289218,
06/30/2012,2958.7,2958.7,-1608.9,1608.9,1349.8,0.0,-1023.3,981.7,41.6,326.5,-63.9,63.9,66.1,-2.2,,0.0,262.6,-79.2,,183.4,0.0,0.0,0.0,183.4,1.1,184.5,0.0,0.0,184.5,204.705,20.205,291.9,0.63,0.63,0.701285,298.2,0.62,0.62,0.687757,
