Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,120.300003,29.299999,11.8,-86.699997,74.699997,,,,,,,,,,,,,,,,,
06/30/1990,,134.5,29.6,-3.1,-47.400002,113.599998,,,,,,,,,,,,,,,,,
09/30/1990,,124.699997,30.5,23.6,-65.199997,113.599998,,,,,,,,,,,,,,,,,
12/31/1990,,105.400002,30.299999,-22.5,113.800003,227.0,,,,,,,,,,,,,,,227.0,,
03/31/1991,,33.5,35.0,0.4,35.900002,104.800003,,,,,,,,,,,,,,,,,
06/30/1991,,154.600006,32.900002,-38.5,41.200001,190.199997,,,,,,,,,,,,,,,,,
09/30/1991,,143.800003,35.099998,0.3,-7.5,171.699997,,,,,,,,,,,,,,,,,
12/31/1991,,-297.100006,32.5,558.900024,-25.200001,269.100006,,,,,,,,,,,,,,,269.100006,,
03/31/1992,,163.600006,38.900002,-65.400002,-51.799999,85.300003,,,,,,,,,,,,,,,,,
06/30/1992,,177.899994,37.099998,14.2,-115.199997,114.0,,,,,,,,,,,,,,,,,
09/30/1992,,164.5,38.400002,39.799999,-77.5,165.199997,,,,,,,,,,,,,,,,,
12/31/1992,,137.699997,41.200001,30.5,62.5,271.899994,,,,,,,,,,,,,,,271.899994,,
03/31/1993,,182.100006,40.5,-9.5,-192.0,21.1,,,,,,,,,,,,,,,,,
06/30/1993,,189.899994,41.200001,-33.900002,-80.400002,116.800003,,,,,,,,,,,,,,,,,
09/30/1993,,527.900024,125.0,-29.5,-353.399994,270.0,,,,,,,,,,,,,,,,,
12/31/1993,,-196.899994,-36.299999,321.299988,342.200012,58.299999,,,,,,,,,,,,,,,58.299999,,
03/31/1994,,190.399994,43.5,24.1,-201.600006,56.400002,,,,,,,,,,,,,,,,,
06/30/1994,,196.699997,45.099998,2.1,-150.300003,93.599998,,,,,,,,,,,,,,,,,
09/30/1994,,169.199997,45.200001,13.1,-194.399994,33.099998,,,,,,,,,,,,,,,,,
12/31/1994,,137.699997,47.599998,116.300003,160.300003,461.899994,,,,,,,,,,,,,,,461.899994,,
03/31/1995,,201.399994,48.299999,-15.9,-246.100006,-12.3,,,-67.0,,,,,,,,,,,,,,
06/30/1995,,201.0,50.400002,17.799999,-97.0,172.199997,,,-114.099998,,,,,,,,,,,,,,
09/30/1995,,214.0,52.700001,-20.299999,-27.700001,218.699997,,,-82.099998,,,,,,,,,,,,,,
12/31/1995,,123.099998,50.5,91.199997,155.800003,420.600006,-124.099998,,-124.099998,,,,,,,,,,,,296.500008,,
03/31/1996,,249.5,51.5,-90.199997,-92.699997,118.099998,,,-59.599998,,,,,,,,,,,,,,
06/30/1996,,213.300003,52.900002,57.5,-36.099998,287.600006,,,-68.5,,,,,,,,,,,,,,
09/30/1996,,152.699997,61.299999,42.599998,-82.800003,173.800003,,,-93.0,,,,,,,,,,,,,,
12/31/1996,,171.0,65.099998,121.900002,84.800003,442.799988,-167.899994,,-167.899994,,,,,,,,,,,,274.899994,,
03/31/1997,,204.100006,62.700001,-9.5,-76.0,181.300003,2.8,0.0,-53.599998,0.0,0.0,56.400002,-158.600006,-103.099998,,510.600006,-509.5,26.6,-70.800003,-12.4,25.5,,
