Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,56.156742,33.639788,,-4.777694,-4.822909,-4.822909,,,,,
06/30/1994,,,,,,,66.340378,38.309232,,26.573971,26.473862,26.473862,,0.0,213.403367,,
09/30/1994,,,,,,,64.01674,37.818564,,21.880945,21.833397,21.833397,,0.0,191.071422,,
12/31/1994,,,,,,,63.31731,38.759408,,21.89172,21.89172,21.89172,,0.0,181.731567,,
03/31/1995,,4.536369,2.5059,2.567903,4.579953,,64.683543,37.172995,41.668265,16.227847,16.202531,16.202531,,0.0,234.479162,-6.100471,
06/30/1995,,5.602345,2.90958,2.991966,5.428652,,64.637659,38.942944,40.420015,34.436055,34.397136,34.397136,,0.0,101.878249,-0.105226,
09/30/1995,,5.577011,2.768101,2.865523,5.573927,,62.191723,37.323842,35.649935,15.612156,15.568116,15.568116,,0.0,212.258353,-6.260661,
12/31/1995,,4.852281,2.642971,2.720706,5.439754,,64.546054,39.776316,42.463461,19.769738,19.736842,13.657895,,0.0,216.859329,-5.670343,
03/31/1996,,5.055937,2.866968,2.94976,5.829276,,64.673384,40.565808,49.264387,19.487615,19.396551,13.623118,,0.0,206.016043,-5.360104,
06/30/1996,,3.761045,2.422908,2.48844,5.329719,,65.002989,42.026858,49.170573,22.263904,19.420432,13.684555,,0.0,174.735805,-2.810847,
09/30/1996,,3.819262,2.799179,2.911953,5.569281,,64.234274,42.195228,49.236155,25.956616,25.357917,20.507592,,0.0,160.693898,-2.318059,
12/31/1996,,4.728151,3.300987,3.443688,5.996801,,64.859392,42.928927,47.984812,29.046115,28.422077,23.802577,,0.0,132.737481,-1.547878,
03/31/1997,,5.672974,3.932736,4.104426,,,64.459001,42.754313,46.438428,30.121491,29.595917,25.231367,,,,,
06/30/1997,,5.687928,4.008781,4.187031,,,62.209495,40.935576,39.236435,28.355294,28.070582,23.783354,,,,,
09/30/1997,,5.144683,3.885416,4.052773,,,62.943903,42.094017,41.864805,32.334176,32.060311,24.849524,,,,,
12/31/1997,,5.222341,3.837385,3.976332,,,64.150945,42.797714,42.540337,32.72498,32.308974,25.215386,,,,,
03/31/1998,,5.386335,4.019613,4.171959,,,64.372648,42.656866,42.523462,28.903757,28.564826,19.697603,,,,,
06/30/1998,,2.852668,2.320846,2.439229,,,62.422576,41.67647,42.231145,26.210083,25.85574,19.48606,,,,,
09/30/1998,,3.824726,2.988216,3.13766,,,61.919046,41.682935,41.524331,26.820052,26.426255,19.916884,,,,,
12/31/1998,,4.413451,3.548374,3.741007,,,63.082693,37.960304,35.795529,26.669046,26.280722,18.330042,,0.0,147.489933,-2.095945,
03/31/1999,,4.141292,3.452657,3.651164,,,62.421232,39.465873,37.537082,12.713087,12.354073,4.108351,,,,,
06/30/1999,,4.524802,3.570494,3.7714,,,63.926528,42.353836,43.232461,50.755933,50.359758,42.400256,,,,,
09/30/1999,,4.542633,3.517634,3.701958,,,63.606722,42.113153,45.764882,26.087608,25.69484,18.241238,,,,,
12/31/1999,,6.257253,4.567216,4.809759,,,53.267606,32.079684,,43.462557,55.405207,47.982568,,0.0,69.705213,1.895621,
03/31/2000,,7.609887,5.258673,5.524748,,,66.007141,43.475769,74.677419,35.053781,34.657772,27.351074,,,,,
06/30/2000,,7.040355,4.910309,5.160742,,,65.108654,42.546804,44.05739,36.288022,35.950918,28.893021,,,,,
09/30/2000,,8.007707,5.395521,5.658782,,,65.221367,44.112228,62.872819,39.951093,39.622565,32.886715,,,,,
12/31/2000,,7.09935,4.925322,5.169837,,,65.171937,44.72925,131.487057,35.62472,35.358298,28.880188,,0.0,81.060534,1.344579,
03/31/2001,,7.272314,4.986288,5.224631,,,64.48059,44.449874,50.626601,32.952346,32.746092,26.434732,,,,,
06/30/2001,,7.326522,4.85997,5.103636,,,65.414479,45.277133,62.066859,29.716762,29.616652,23.886583,,,,,
09/30/2001,,8.481058,5.321719,5.568171,,,65.001413,44.72847,50.717577,52.715302,53.229987,48.661082,,0.0,55.622547,3.763678,
12/31/2001,,9.102817,5.495704,5.740939,,,65.216161,43.872175,28.752008,38.028223,38.350627,34.820831,,0.0,77.551958,2.043404,
03/31/2002,,8.854514,5.242483,5.467278,,,65.666238,42.635275,-90.788144,24.971807,26.854618,23.536782,,,,,
06/30/2002,,8.7588,4.847927,5.087625,,,63.463322,40.975408,-382.735209,23.511666,23.087575,19.977374,,,,,
