Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,5252.926758,199.113007,199.113007,0.0,1138.343994,1138.343994,,354.464996,22.752001,15.898,315.815002,0.0,281.549988,,,,,1973.472046,433.071014,1076.399048,-643.328003,0.0,2846.384033,1772.156006,1295.584961,476.571045,,1074.228027,3279.455048,,276.98999,276.98999,,,,46.370998,46.370998,0.0,0.0,,,1608.418064,,,,1608.418064,1931.779053,168.552994,168.552994,0.0,0.0,,638.674988,,,638.674988,807.227982,2739.007034,0.0,290.303986,,,-716.960022,3044.894043,-104.318054,2513.919952,0.0,2513.919952,5252.926987,
12/31/2003,5394.068,695.591,695.591,0.0,956.439,956.439,,301.187,15.146,12.944,273.097,0.0,302.935,,,,,2256.152,467.328,1131.426,-664.098,0.0,2670.588,2166.612,1239.877,926.735,,503.976,3137.916,,306.157,306.157,,,,25.955,25.955,0.0,0.0,,,1661.622,,,,1661.622,1993.734,0.389,0.389,0.0,0.0,,842.894,,,842.894,843.283,2837.017,0.0,292.355,,,-801.062,3153.195,-87.437,2557.051,0.0,2557.051,5394.068,
03/31/2004,4901.959961,403.949005,403.949005,0.0,722.523987,722.523987,,316.033997,19.447001,11.473,285.114014,0.0,366.179993,,,,,1808.689941,457.612,1112.209961,-654.598022,0.0,2635.659912,1660.560059,1241.290039,419.27002,,975.099854,3093.271912,,257.303986,257.303986,,,,5.523,5.523,0.0,0.0,,,1288.233073,,,,1288.233073,1551.060059,0.385,0.385,0.0,0.0,,807.939026,,,807.939026,808.324026,2359.384084,0.0,305.131989,,,-858.05603,3171.47998,-75.984009,2542.57193,0.0,2542.57193,4901.956014,
06/30/2004,5115.740234,383.578003,383.578003,0.0,947.927002,947.927002,,357.354004,20.603001,11.853,324.89801,0.0,349.865997,,,,,2038.719971,452.484009,1109.569946,-657.083008,0.0,2624.530029,1654.819946,1240.329956,414.48999,,969.710083,3077.014038,,276.024994,276.024994,,,,4.398,4.398,0.0,0.0,,,1420.436992,,,,1420.436992,1700.859985,0.38,0.38,0.0,0.0,,808.729004,,,808.729004,809.109004,2509.968989,0.0,318.494995,,,-899.661987,3280.199951,-93.257935,2605.775024,0.0,2605.775024,5115.744014,
09/30/2004,5682.07959,423.763,423.763,0.0,1232.329956,,,310.640991,20.313999,7.792,282.714996,0.0,356.770996,,,,,2323.5,486.919006,1164.650024,-677.731018,0.0,2871.659912,1958.73999,1478.26001,480.47998,,912.919922,3358.578918,,266.984009,266.984009,,,,5.278,5.278,0.0,0.0,,,1706.138015,,,,1706.138015,1978.400024,0.375,0.375,0.0,0.0,,833.300964,,,833.300964,833.675964,2812.075988,0.0,319.463989,,,-917.788025,3547.840088,-79.512024,2870.004028,0.0,2870.004028,5682.080016,
12/31/2004,5841.281,680.623,680.623,0.0,1002.408,1002.408,,327.781,19.833,15.255,292.693,0.0,415.31,,,,,2426.122,513.066,1195.792,-682.726,0.0,2902.093,2381.69,1505.34,876.35,,520.403,3415.159,,318.301,318.301,,,,4.613,4.613,0.0,0.0,,,1624.04,,,,1624.04,1946.954,0.513,0.513,0.0,0.0,,909.301,,,909.301,909.814,2856.768,0.0,319.698,,,-963.751,3680.852,-52.286,2984.513,0.0,2984.513,5841.281,
03/31/2005,5454.592,361.099,361.099,0.0,868.39,868.39,,378.464,24.307,17.657,336.5,0.0,408.1,,,,,2016.053,503.917,1203.483,-699.566,0.0,2934.622,2411.523,1509.142,902.381,,523.099,3438.539,,273.543,273.543,,,,3.064,3.064,0.0,0.0,,,1534.643,,,,1534.643,1811.25,0.357,0.357,0.0,0.0,,899.813,,,899.813,900.17,2711.42,0.0,333.44,,,-1236.748,3697.107,-50.627,2743.172,0.0,2743.172,5454.592,
06/30/2005,6164.786,245.895,245.895,0.0,1121.069,1121.069,,433.879,21.916,16.19,395.773,0.0,415.983,,,,,2216.826,514.638,1244.602,-729.964,0.0,3433.322,2913.548,1741.769,1171.779,,519.774,3947.96,,285.522,285.522,,,,389.205,389.205,0.0,0.0,,,1671.037,,,,1671.037,2345.764,0.35,0.35,0.0,0.0,,1006.844,,,1006.844,1007.194,3352.958,0.0,415.54,,,-1271.727,3751.498,-83.483,2811.828,0.0,2811.828,6164.786,
09/30/2005,6357.162,466.635,466.635,0.0,1361.53,1361.53,,369.228,16.208,15.822,337.198,0.0,384.689,,,,,2582.082,513.33,1266.248,-752.918,0.0,3261.75,2782.495,1661.266,1121.229,,479.255,3775.08,,263.068,263.068,,,,4.106,4.106,0.0,0.0,,,1908.746,,,,1908.746,2175.92,0.345,0.345,0.0,0.0,,1017.31,,,1017.31,1017.655,3193.575,0.0,411.711,,,-1244.544,4071.577,-75.157,3163.587,0.0,3163.587,6357.162,
12/31/2005,6395.808,748.787,748.787,0.0,1114.291,1114.291,,335.278,17.483,8.286,309.509,0.0,392.583,,,,,2590.939,526.75,1299.511,-772.761,0.0,3278.119,2806.602,1654.628,1151.974,,471.517,3804.869,,336.285,336.285,,,,2.947,2.947,0.0,0.0,,,1885.594,,,,1885.594,2224.826,0.339,0.339,0.0,0.0,,1057.495,,,1057.495,1057.834,3282.66,0.0,412.729,,,-1401.973,4199.21,-96.818,3113.148,0.0,3113.148,6395.808,
03/31/2006,5653.489,179.738,179.738,0.0,879.837,879.837,,370.533,22.614,6.253,341.666,0.0,418.858,,,,,1848.966,506.834,1297.597,-790.763,465.887,2831.802,2337.227,1649.397,687.83,,494.575,3804.523,,279.961,279.961,,,,2.881,2.881,0.0,0.0,,,2060.84,,,,2060.84,2343.682,0.333,0.333,0.0,0.0,,980.128,,,980.128,980.461,3324.143,0.0,481.828,,,-2280.515,4207.104,-79.071,2329.346,0.0,2329.346,5653.489,
06/30/2006,5935.43,211.053,211.053,0.0,1117.453,1117.453,,389.425,20.35,6.843,362.232,0.0,419.257,,,,,2137.188,501.736,1318.199,-816.463,0.0,3296.506,2330.472,1654.645,675.827,,966.034,3798.242,,294.274,294.274,,,,681.257,681.257,0.0,0.0,,,1813.908,,,,1813.908,2789.439,0.327,0.327,0.0,0.0,,986.578,,,986.578,986.905,3776.344,0.0,463.832,,,-2594.6,4362.531,-72.677,2159.086,0.0,2159.086,5935.43,
09/30/2006,6131.882812,309.710999,309.710999,0.0,1314.501953,1314.501953,,346.455994,20.132999,8.239,318.084015,0.0,409.23999,,,,,2379.908936,500.296997,1331.112061,-830.815002,0.0,3251.677002,2329.715088,1660.807983,668.907104,,921.961914,3751.973999,,303.027008,303.027008,,,,235.080002,235.080002,0.0,0.0,,,2005.237961,,,,2005.237961,2543.344971,0.318,0.318,0.0,0.0,,982.393982,,,982.393982,982.711982,3526.056953,0.0,493.200989,,,-2501.289062,4680.63916,-66.725098,2605.825989,0.0,2605.825989,6131.882941,
12/31/2006,6042.89,353.498,353.498,0.0,1237.321,1237.321,,322.172,21.191,8.047,292.934,0.0,344.947,,,,,2257.938,542.219,1397.541,-855.322,0.0,3242.733,2832.769,1671.479,1161.29,,409.964,3784.952,,372.471,372.471,,,,2.367,2.367,0.0,0.0,,,2093.178,,,,2093.178,2468.016,0.314,0.314,0.0,0.0,,894.942,,,894.942,895.256,3363.272,0.0,526.305,,,-2552.593,4821.118,-115.212,2679.618,0.0,2679.618,6042.89,
03/31/2007,5877.804,429.631,429.631,0.0,966.828,966.828,,385.158,19.953,7.209,357.996,0.0,360.062,,,,,2141.679,535.045,1410.004,-874.959,0.0,3201.08,2806.44,1629.85,1176.59,,394.64,3736.125,,326.451,326.451,,,,607.151,607.151,0.0,0.0,,,2091.011,,,,2091.011,3024.613,0.307,0.307,0.0,0.0,,877.306,,,877.306,877.613,3902.226,0.0,541.467,,,-3339.152,4887.023,-113.76,1975.578,0.0,1975.578,5877.804,
06/30/2007,6239.445,358.082,358.082,0.0,1296.15,1296.15,,430.194,20.306,8.637,401.251,0.0,361.888,,,,,2446.314,569.708,1475.94,-906.232,0.0,3223.423,2306.679,1669.192,637.487,,916.744,3793.131,,362.373,362.373,,,,994.193,994.193,0.0,0.0,,,2145.526,,,,2145.526,3502.092,0.3,0.3,0.0,0.0,,845.361,,,845.361,845.661,4347.753,0.0,530.208,,,-3625.098,5093.409,-106.827,1891.692,0.0,1891.692,6239.445,
09/30/2007,6524.696,452.531,452.531,0.0,1505.783,1505.783,,379.52,16.828,7.347,355.345,0.0,354.013,,,,,2691.847,609.398,1540.145,-930.747,0.0,3223.451,2350.496,1698.206,652.29,,872.955,3832.849,,360.78,360.78,,,,1330.992,1330.992,0.0,0.0,,,2244.099,,,,2244.099,3935.871,0.292,0.292,0.0,0.0,,858.628,,,858.628,858.92,4794.791,0.0,556.463,,,-4215.031,5478.248,-89.775,1729.905,0.0,1729.905,6524.696,
12/31/2007,6357.336,396.096,396.096,0.0,1189.205,1189.205,,350.668,17.164,8.64,324.864,0.0,397.066,,,,,2333.035,660.766,1614.051,-953.285,0.0,3363.535,2336.112,1697.621,638.491,,1027.423,4024.301,,388.008,388.008,,,,0.022,0.022,0.0,0.0,,,2268.83,,,,2268.83,2656.86,1197.425,1197.425,0.0,0.0,,896.401,,,896.401,2093.826,4750.686,0.0,580.896,,,-4513.38,5551.757,-12.623,1606.65,0.0,1606.65,6357.336,
03/31/2008,6299.125,396.709,396.709,,965.993,965.993,,440.807,,4.477,415.847,20.483,417.713,,,,,2221.222,656.234,1621.233,-964.999,,3421.669,2334.441,1709.277,625.164,,1087.228,4077.903,,360.856,360.856,,,,396.222,,,,,,1916.08,,,,1916.08,2673.158,1197.472,,,,,834.335,,,834.335,2031.807,4704.965,0.0,571.319,,,-4602.945,5561.852,-9.64,1520.586,73.574,1594.16,6299.125,
06/30/2008,6604.595,355.304,355.304,,1266.221,1266.221,,496.594,17.641,7.138,471.815,0.0,422.763,,,,,2540.882,648.153,1626.79,-978.637,0.0,3415.56,2344.358,1724.192,620.166,,1071.202,4063.713,,361.467,361.467,,,,526.222,,,,,,2112.594,,,,2112.594,3000.283,1197.519,,,,,822.299,,,822.299,2019.818,5020.101,0.0,514.283,,,-4683.569,5703.049,-23.589,1510.174,74.32,1584.494,6604.595,
09/30/2008,6574.113,485.226,485.226,,1309.55,1309.55,,423.779,13.743,6.06,403.976,0.0,393.63,,,,,2612.185,630.247,1630.095,-999.848,0.0,3331.681,2324.771,1718.61,606.161,,1006.91,3961.928,,318.974,318.974,,,,307.122,,,,,,2219.205,,,,2219.205,2845.301,1197.565,,,,,822.26,,,822.26,2019.825,4865.126,0.0,470.796,,,-4809.801,6024.171,-51.806,1633.36,75.627,1708.987,6574.113,
12/31/2008,6080.142,471.671,471.671,,1060.858,1060.858,,369.679,16.117,4.359,349.203,0.0,400.515,,,,,2302.723,621.062,1573.951,-952.889,,3156.357,2294.37,1703.24,591.13,,861.987,3777.419,,337.459,337.459,,,,70.022,,,,,,2123.222,,,,2123.222,2530.703,1197.611,,,,,1069.492,,,1069.492,2267.103,4797.806,0.0,466.859,,,-4811.294,6070.793,-444.022,1282.336,,1282.336,6080.142,
03/31/2009,5849.418,496.799,496.799,0.0,832.339,832.339,0.0,386.4,10.514,3.748,372.138,0.0,412.387,,,61.022,131.112,2127.925,596.654,1553.904,-957.25,0.0,3124.839,2278.972,1702.152,576.82,48.299,736.546,3721.493,,620.25,275.457,19.234,,325.559,159.922,0.0,,,,159.922,1573.846,,,2.087,486.577,2354.018,1197.656,1197.656,,,,991.76,,604.788,384.885,2189.416,4543.434,0.0,422.802,411.709,11.093,-4792.898,6062.946,-457.644,1235.206,70.778,1305.984,5849.418,
06/30/2009,6058.016,556.131,556.131,0.0,1049.447,1049.447,0.0,389.885,9.111,3.454,377.32,0.0,401.759,,,53.484,118.124,2397.222,584.043,1568.055,-984.012,0.0,3076.751,2254.356,1688.748,565.608,57.417,711.494,3660.794,,737.318,285.509,75.552,,376.257,89.622,0.0,,,,89.622,1590.653,,,3.154,492.148,2417.593,1197.701,1197.701,,,,976.704,,599.081,374.469,2174.405,4591.998,0.0,427.703,411.709,15.994,-4780.114,6156.14,-410.289,1393.44,72.578,1466.018,6058.016,
09/30/2009,6415.467,957.265,957.265,0.0,1174.567,1174.567,0.0,338.997,6.397,2.184,330.416,0.0,386.11,,,,100.035,2856.939,575.121,1580.614,-1005.493,0.0,2983.407,2246.591,1691.837,554.754,,736.816,3558.528,,957.523,314.571,158.472,,484.48,0.022,0.0,,,,0.022,1558.525,,,,478.073,2516.07,1197.747,1197.747,,,,948.41,,583.197,365.213,2146.157,4662.227,0.0,415.815,411.709,4.106,-4770.451,6421.323,-389.681,1677.006,76.234,1753.24,6415.467,
12/31/2009,6475.25,1234.529,1209.927,24.602,969.662,969.662,0.0,301.229,6.956,3.858,290.415,0.0,430.976,0.0,,24.072,152.562,2936.396,579.796,1570.45,-990.654,0.0,2959.058,2229.242,1690.507,538.735,78.522,627.222,3538.854,,883.744,301.828,17.086,,564.83,0.022,0.022,0.0,0.0,,0.0,1568.188,0.0,0.0,9.965,452.831,2451.954,1197.791,1197.791,0.0,0.0,,896.328,0.0,511.683,374.68,2094.119,4546.073,0.0,416.834,411.709,5.125,-4749.143,6522.613,-343.017,1847.287,81.89,1929.177,6475.25,
03/31/2010,6289.2,1234.5,1209.4,25.1,766.5,766.5,0.0,319.1,,,,0.0,454.9,,,,165.4,2775.0,558.8,,,0.0,2955.4,2218.4,1689.6,528.8,,737.0,3514.2,,626.1,293.4,16.6,,316.1,0.0,0.0,,,,,1580.3,,,,462.9,2206.4,1197.8,1197.8,,,,900.0,,516.2,383.8,2097.8,4304.2,0.0,446.4,411.7,34.7,-4746.7,6551.8,-350.7,1900.8,84.2,1985.0,6289.2,
06/30/2010,6364.0,1144.6,1117.8,26.8,994.0,994.0,0.0,339.7,,,,0.0,429.7,,,,140.2,2908.0,545.8,,,0.0,2910.2,2209.3,1688.6,520.7,,700.9,3456.0,,771.1,325.0,55.1,,391.0,,,,,,,1588.7,,,,444.4,2359.8,1197.9,1197.9,,,,886.4,,501.4,385.0,2084.3,4444.1,0.0,457.0,411.7,45.3,-4926.1,6668.8,-356.8,1842.9,77.0,1919.9,6364.0,
09/30/2010,6884.3,1355.6,1322.8,32.8,1106.9,1106.9,0.0,295.1,,,,0.0,501.1,,,,209.7,3258.7,515.7,,,0.0,3109.9,2473.7,1865.5,608.2,,636.2,3625.6,,1011.3,332.6,160.3,,518.4,0.0,0.0,,,,0.0,1576.4,,,,452.0,2587.7,1197.9,1197.9,,,,884.2,,493.6,390.6,2082.1,4669.8,0.0,477.4,411.7,65.7,-4991.9,6975.5,-330.9,2130.1,84.4,2214.5,6884.3,
12/31/2010,7047.0,1548.0,1526.0,22.0,973.0,973.0,0.0,275.0,,,,,579.0,0.0,,17.0,298.0,3375.0,522.0,1531.0,-1009.0,0.0,3150.0,2503.0,1887.0,616.0,82.0,548.0,3672.0,,1028.0,392.0,24.0,0.0,612.0,0.0,0.0,0.0,0.0,,,1653.0,0.0,0.0,65.0,449.0,2681.0,1198.0,1198.0,0.0,0.0,,876.0,0.0,436.0,375.0,2074.0,4755.0,0.0,479.0,412.0,67.0,-4958.0,7057.0,-367.0,2211.0,81.0,2292.0,7047.0,
03/31/2011,6790.0,1299.0,1270.0,29.0,808.0,808.0,0.0,318.0,,,,,577.0,,,,296.0,3002.0,511.0,,,0.0,3277.0,2619.0,1985.0,634.0,,658.0,3788.0,,704.0,337.0,41.0,,326.0,0.0,0.0,,,,0.0,1676.0,,,,454.0,2380.0,1198.0,1198.0,,,,896.0,,442.0,454.0,2094.0,4474.0,0.0,537.0,412.0,125.0,-5067.0,7099.0,-339.0,2230.0,86.0,2316.0,6790.0,
06/30/2011,6944.0,1325.0,1300.0,25.0,1002.0,1002.0,0.0,340.0,,,,,536.0,,,,255.0,3203.0,501.0,,,0.0,3240.0,2605.0,1985.0,620.0,,635.0,3741.0,,846.0,336.0,82.0,,428.0,0.0,0.0,,,,0.0,1677.0,,,,433.0,2523.0,1198.0,1198.0,,,,887.0,,436.0,451.0,2085.0,4608.0,0.0,546.0,412.0,134.0,-5197.0,7233.0,-327.0,2255.0,81.0,2336.0,6944.0,
09/30/2011,7154.0,1474.0,1438.0,36.0,1133.0,1133.0,0.0,285.0,,,,,498.0,,,,216.0,3390.0,488.0,1545.0,-1057.0,0.0,3276.0,2659.0,2038.0,621.0,,617.0,3764.0,,1113.0,333.0,250.0,,530.0,0.0,0.0,,,,0.0,1647.0,,,,402.0,2760.0,1198.0,1198.0,,,,908.0,,470.0,438.0,2106.0,4866.0,0.0,560.0,412.0,148.0,-5504.0,7525.0,-373.0,2208.0,80.0,2288.0,7154.0,
12/31/2011,6620.0,864.0,835.0,29.0,702.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.0,0.0,2508.0,207.0,128.0,4312.0,373.0,1164.0,-791.0,0.0,1935.0,1531.0,1104.0,427.0,68.0,129.0,2308.0,,671.0,223.0,33.0,0.0,415.0,400.0,0.0,0.0,0.0,,400.0,2298.0,0.0,0.0,13.0,1109.0,3369.0,798.0,798.0,0.0,0.0,,869.0,0.0,511.0,345.0,1667.0,5036.0,0.0,506.0,412.0,94.0,-6240.0,7667.0,-425.0,1508.0,76.0,1584.0,6620.0,
03/31/2012,6352.0,932.0,908.0,24.0,932.0,932.0,0.0,293.0,,,,,421.0,,,,162.0,2578.0,485.0,,,0.0,3289.0,2659.0,2062.0,597.0,,630.0,3774.0,,729.0,337.0,54.0,,338.0,400.0,0.0,,,,400.0,1729.0,,,,423.0,2858.0,798.0,798.0,,,,910.0,,508.0,402.0,1708.0,4566.0,0.0,481.0,412.0,69.0,-6090.0,7719.0,-404.0,1706.0,80.0,1786.0,6352.0,
06/30/2012,7310.0,839.0,836.0,3.0,1102.0,1102.0,0.0,296.0,,,,,403.0,,,,144.0,2640.0,482.0,,,0.0,4188.0,3563.0,2296.0,1267.0,,625.0,4670.0,,778.0,232.0,111.0,,435.0,400.0,0.0,,,,400.0,1701.0,,,,378.0,2879.0,799.0,799.0,,,,1110.0,,494.0,616.0,1909.0,4788.0,0.0,854.0,412.0,442.0,-6059.0,7292.0,-424.0,1663.0,859.0,2522.0,7310.0,
09/30/2012,7943.0,1245.0,1243.0,2.0,1338.0,1338.0,0.0,258.0,,,,,418.0,,,,158.0,3259.0,482.0,1503.0,-1021.0,0.0,4202.0,3604.0,2357.0,1247.0,,598.0,4684.0,,1112.0,409.0,135.0,,568.0,400.0,0.0,,,,400.0,1846.0,,,,469.0,3358.0,799.0,799.0,,,,1114.0,,489.0,625.0,1913.0,5271.0,0.0,861.0,412.0,449.0,-6201.0,7518.0,-392.0,1786.0,886.0,2672.0,7943.0,
12/31/2012,7052.0,761.0,760.0,1.0,954.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0,0.0,1940.0,36.0,127.0,3899.0,368.0,1140.0,-772.0,0.0,2785.0,2519.0,1438.0,1081.0,98.0,132.0,3153.0,,860.0,249.0,158.0,,453.0,457.0,0.0,0.0,0.0,,457.0,2350.0,0.0,0.0,56.0,1114.0,3667.0,799.0,799.0,0.0,0.0,,936.0,0.0,529.0,351.0,1735.0,5402.0,0.0,904.0,412.0,492.0,-6145.0,6525.0,-517.0,767.0,883.0,1650.0,7052.0,
03/31/2013,6270.0,1905.0,1905.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,,0.0,,144.0,3181.0,345.0,986.0,-641.0,0.0,2744.0,2483.0,1429.0,1054.0,,261.0,3089.0,,846.0,250.0,346.0,,250.0,0.0,0.0,,,,0.0,1842.0,,,,563.0,2688.0,799.0,799.0,,,,891.0,,511.0,380.0,1690.0,4378.0,0.0,648.0,412.0,236.0,-6332.0,7168.0,-454.0,1030.0,862.0,1892.0,6270.0,
06/30/2013,6160.0,1900.0,1900.0,0.0,957.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,,0.0,,119.0,3107.0,340.0,976.0,-636.0,0.0,2713.0,2469.0,1432.0,1037.0,,244.0,3053.0,,714.0,227.0,177.0,,310.0,0.0,0.0,,,,0.0,1681.0,,,,397.0,2395.0,799.0,799.0,,,,885.0,,511.0,374.0,1684.0,4079.0,0.0,754.0,412.0,342.0,-6378.0,7348.0,-501.0,1223.0,858.0,2081.0,6160.0,
09/30/2013,5848.0,1577.0,1577.0,0.0,957.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,,0.0,,164.0,2828.0,336.0,982.0,-646.0,0.0,2684.0,2429.0,1406.0,1023.0,,255.0,3020.0,,689.0,227.0,113.0,,349.0,0.0,0.0,,,,0.0,1670.0,,,,430.0,2359.0,799.0,799.0,,,,865.0,,506.0,359.0,1664.0,4023.0,0.0,839.0,412.0,427.0,-6686.0,7289.0,-465.0,977.0,848.0,1825.0,5848.0,
12/31/2013,6061.0,1560.0,1542.0,18.0,949.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,97.0,23.0,227.0,2941.0,249.0,858.0,-609.0,0.0,2871.0,2442.0,1409.0,1033.0,261.0,145.0,3120.0,,648.0,210.0,15.0,,423.0,0.0,0.0,0.0,0.0,,0.0,1724.0,0.0,0.0,206.0,456.0,2372.0,799.0,799.0,0.0,0.0,,736.0,0.0,264.0,266.0,1535.0,3907.0,0.0,859.0,412.0,447.0,-6746.0,7384.0,-196.0,1301.0,853.0,2154.0,6061.0,
03/31/2014,6011.0,1531.0,1531.0,0.0,988.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,,,,235.0,2864.0,242.0,871.0,-629.0,0.0,2905.0,2449.0,1413.0,1036.0,277.0,179.0,3147.0,,493.0,206.0,75.0,,212.0,0.0,0.0,,,,,1761.0,,,,451.0,2254.0,799.0,799.0,,,,741.0,,265.0,476.0,1540.0,3794.0,0.0,760.0,412.0,348.0,-6772.0,7565.0,-190.0,1363.0,854.0,2217.0,6011.0,
06/30/2014,6057.0,1617.0,1617.0,0.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,,,,277.0,2993.0,209.0,803.0,-594.0,0.0,2855.0,2440.0,1418.0,1022.0,230.0,185.0,3064.0,,586.0,198.0,96.0,,292.0,0.0,0.0,,,,,1666.0,,,,344.0,2252.0,799.0,799.0,,,,707.0,,260.0,447.0,1506.0,3758.0,0.0,794.0,412.0,382.0,-6904.0,7766.0,-214.0,1442.0,857.0,2299.0,6057.0,
09/30/2014,6270.0,1918.0,1918.0,0.0,928.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,,27.0,,207.0,3188.0,199.0,782.0,-583.0,0.0,2883.0,2447.0,1435.0,1012.0,241.0,195.0,3082.0,,599.0,192.0,73.0,,334.0,0.0,0.0,,,,,1785.0,,,,519.0,2384.0,799.0,799.0,,,,687.0,,258.0,429.0,1486.0,3870.0,0.0,823.0,412.0,411.0,-6878.0,7877.0,-281.0,1541.0,859.0,2400.0,6270.0,
12/31/2014,6773.0,2500.0,2497.0,3.0,932.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,31.0,170.0,3962.0,206.0,769.0,-563.0,0.0,2605.0,2391.0,1387.0,1004.0,28.0,155.0,2811.0,,655.0,191.0,54.0,,410.0,0.0,0.0,0.0,0.0,,0.0,3265.0,0.0,0.0,40.0,2009.0,3920.0,795.0,795.0,0.0,0.0,,709.0,0.0,333.0,336.0,1504.0,5424.0,0.0,905.0,412.0,493.0,-6849.0,6946.0,-514.0,488.0,861.0,1349.0,6773.0,
03/31/2015,5448.0,1176.0,1176.0,0.0,992.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,,,,191.0,2688.0,200.0,769.0,-569.0,0.0,2560.0,2351.0,1365.0,986.0,,209.0,2760.0,,382.0,181.0,,,201.0,365.0,0.0,,,,365.0,1832.0,,,,476.0,2579.0,799.0,799.0,,,,671.0,,319.0,352.0,1470.0,4049.0,0.0,833.0,412.0,421.0,-6867.0,7166.0,-593.0,539.0,860.0,1399.0,5448.0,
06/30/2015,6013.0,1720.0,1720.0,0.0,1063.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,,,,227.0,3213.0,208.0,790.0,-582.0,0.0,2592.0,2360.0,1383.0,977.0,,232.0,2800.0,,468.0,181.0,,,287.0,0.0,0.0,,,,,1772.0,,,,385.0,2240.0,1494.0,1494.0,,,,654.0,,285.0,369.0,2148.0,4388.0,0.0,847.0,412.0,435.0,-7011.0,7438.0,-511.0,763.0,862.0,1625.0,6013.0,
09/30/2015,8163.0,1441.0,1441.0,0.0,986.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,,,,206.0,2836.0,237.0,822.0,-585.0,0.0,5090.0,4849.0,2968.0,1881.0,,241.0,5327.0,,635.0,211.0,,,424.0,0.0,0.0,,,,,1870.0,,,,417.0,2505.0,3489.0,3489.0,,,,655.0,,278.0,377.0,4144.0,6649.0,0.0,853.0,412.0,441.0,-7234.0,7592.0,-553.0,658.0,856.0,1514.0,8163.0,
12/31/2015,8183.0,1487.0,1481.0,6.0,991.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,0.0,503.0,33.0,206.0,3296.0,270.0,855.0,-585.0,0.0,4617.0,4404.0,2882.0,1522.0,36.0,144.0,4887.0,,645.0,206.0,56.0,,383.0,143.0,0.0,0.0,0.0,,143.0,2120.0,0.0,0.0,23.0,691.0,2908.0,3468.0,3468.0,0.0,0.0,,644.0,0.0,276.0,345.0,4112.0,7020.0,0.0,887.0,412.0,475.0,-7729.0,7636.0,-600.0,194.0,969.0,1163.0,8183.0,
03/31/2016,8261.0,1600.0,1600.0,0.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,,571.0,,189.0,3448.0,251.0,821.0,-570.0,0.0,4562.0,4357.0,2869.0,1488.0,,205.0,4813.0,,361.0,168.0,,,193.0,472.0,0.0,,,,472.0,2149.0,,,,691.0,2982.0,3469.0,3469.0,,,,620.0,,267.0,353.0,4089.0,7071.0,0.0,834.0,412.0,422.0,-7870.0,7838.0,-580.0,222.0,968.0,1190.0,8261.0,
