Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1997,1143.73999,,-510.345001,,633.394989,,-415.152008,,,,,218.242996,7.73,,15.299,,,,-23.028999,225.972996,-82.473999,,,143.498993,0.0,,,143.498997,0.0,143.498993,0.0,,143.498993,143.498993,,393.895996,0.365,0.365,0.365,397.600006,0.36,0.36,0.36,
12/31/1997,900.768005,,-431.951996,,468.816009,,-352.571014,,,,,116.245003,-4.522,,11.625,,,,-7.103,111.723003,-44.688999,,,67.033997,0.0,,,67.034004,0.0,67.033997,0.0,,67.033997,67.033997,,394.316008,0.17,0.17,0.17,394.660004,0.17,0.17,0.17,
03/31/1998,703.419983,,-358.575012,,344.844971,,-304.558014,,,,,40.286999,-7.273,,12.102,,,,-4.829,33.013999,-12.875,,,20.139,0.0,,,20.138999,0.0,20.139,0.0,,20.139,20.139,,395.556,0.05,0.05,0.05,399.164001,0.05,0.05,0.05,
06/30/1998,881.122009,,-390.203003,,490.919006,,-356.829987,,,,,134.089005,-6.48,,13.025,,,,-6.545,127.609005,-49.768002,,,77.841003,0.0,,,77.841003,0.0,77.841003,0.0,,77.841003,77.841003,,395.743988,0.195,0.195,0.195,399.335999,0.195,0.195,0.195,
09/30/1998,1206.425049,,-497.127991,,709.297058,,-455.523987,,,,,253.772995,23.940001,,,,0.0,,-23.940001,277.712996,-108.307999,,,169.404999,8.716,,,160.688997,0.0,160.688995,0.0,,160.688995,160.688995,,393.283997,0.41,0.43,0.43,397.115997,0.405,0.425,0.425,
12/31/1998,938.177979,,-384.428009,,553.749969,,-430.295013,,,,,123.455002,-1.369,,9.191,,,,-7.822,122.086002,-47.613998,,,74.472,0.0,,,74.472003,0.0,74.472,0.0,,74.472,74.472,,392.347992,0.19,0.19,0.19,396.515991,0.185,0.185,0.185,
03/31/1999,716.471008,,-351.080994,,365.390015,,-320.457001,,,,,44.932999,-4.855,,9.441,,0.0,,-4.586,40.077999,-15.63,,,24.448,0.0,,,24.447999,0.0,24.448,0.0,,24.448,24.448,,393.694,0.06,0.06,0.06,398.660004,0.06,0.06,0.06,
06/30/1999,922.721008,,-410.041992,,512.679016,,-359.649994,,,,,153.029007,-5.455999,,10.296,,0.0,,-4.84,147.573008,-57.553001,,,90.019997,0.0,,,90.020006,0.0,90.019997,0.0,,90.019997,90.019997,,394.200012,0.23,0.23,0.23,398.769989,0.225,0.225,0.225,
09/30/1999,1318.477051,,-508.746002,,809.731049,,-491.678009,,,,,318.053009,-5.69,,12.591,,0.0,,-6.901,312.363009,-121.821999,,,190.541,0.0,,,190.541011,0.0,190.541,0.0,,190.541,190.541,,392.208008,0.485,0.485,0.485,396.156006,0.48,0.48,0.48,
12/31/1999,1034.328003,,-468.256012,,566.071991,,-406.049011,,,,,160.022995,37.937001,,9.685,,0.0,,-47.622002,197.959996,-77.205002,,,120.754997,0.0,,,120.754994,0.0,120.754997,0.0,,120.754997,120.754997,,391.182007,0.31,0.31,0.25,395.544006,0.305,0.305,0.245,
03/31/2000,784.213989,,,,,,-729.346985,,,,,54.867001,15.693999,,9.345,,0.0,,-25.039,70.561,-27.166,,,43.395,68.122002,,,-24.727002,0.0,-24.726999,0.0,0.0,-24.726999,-24.726999,,388.782013,-0.065,0.11,0.085,392.208008,-0.065,0.11,0.085,
06/30/2000,1015.924011,,,,,,-839.088989,,,,,176.835007,-3.125,,11.238,,0.0,,-8.113,173.710007,-66.877998,,,106.832001,0.0,,,106.832008,0.0,106.832001,0.0,0.0,106.832001,106.832001,,387.410004,0.275,0.275,0.275,390.880005,0.275,0.275,0.275,
09/30/2000,1394.469971,,,,,,-1044.581055,,,,,349.889008,-15.035,,15.035,,0.0,,0.0,334.854008,-134.977005,,,215.610992,0.0,,,199.877003,0.0,215.610992,0.0,0.0,215.610992,215.610992,,388.976013,0.555,0.555,0.555,393.700012,0.55,0.55,0.55,
12/31/2000,1086.36,,,,,,,,,,,189.706,-17.223,,,,,,17.223,172.483,-66.405,,,106.078,,,,106.078,,106.078,,,106.078,106.078,,388.954,0.275,0.275,0.275,393.112,0.27,-0.27,-0.27,
03/31/2001,846.396973,,,,,,-808.38501,,,,,38.012001,-4.855999,,16.879999,,0.0,,-12.024,33.156002,-12.765,,,20.391001,0.0,,,20.391002,0.0,20.391001,0.0,0.0,20.391001,20.391001,,387.914001,0.055,0.055,0.045,391.925995,0.05,0.05,0.04,
06/30/2001,1149.469971,,,,,,-969.343994,,,,,180.126007,-6.097,,16.021,,0.0,,-9.924,174.029007,-54.032001,,,119.997002,0.0,,,119.997005,0.0,119.997002,0.0,0.0,119.997002,119.997002,,389.141998,0.31,0.31,0.3,393.924011,0.305,0.305,0.295,
09/30/2001,1535.099976,,,,,,-1148.088989,,,,,387.010986,2.401,,13.558,,0.0,,-15.959,389.411986,-149.923996,,,239.488007,0.0,,,239.48799,0.0,239.488007,0.0,0.0,239.488007,239.488007,,387.783997,0.62,0.62,0.62,391.359985,0.61,0.61,0.61,
12/31/2001,1114.567993,,,,,,-1095.827026,,,,,18.740999,-0.28,,8.611,,0.0,,-8.331,18.460999,-21.306,,,-2.845,0.0,,,-2.845,0.0,-2.845,0.0,0.0,-2.845,-2.845,,386.138,-0.005,-0.005,0.28,388.84201,-0.005,-0.005,0.28,
03/31/2002,830.54303,,-392.201,,438.34203,,-785.481018,,,,,45.062,0.719,6.422,6.422,,0.0,,-7.141,45.781,-17.167999,,,28.613001,-0.589,,,29.202001,0.0,29.202,0.0,0.0,29.202,29.202,,385.778016,0.075,0.075,0.075,389.93399,0.075,0.075,0.075,
06/30/2002,1175.270996,,,,,,-960.846008,,,,,214.425995,2.195,,7.151,,0.0,,-9.346,216.620995,-81.233002,,,135.388,-1.082,,,136.469993,0.0,136.470001,0.0,0.0,136.470001,136.470001,,386.533996,0.355,0.35,0.35,390.100006,0.35,0.345,0.345,
09/30/2002,1560.930054,,,,,,-1132.911011,,,,,428.019012,-6.49,,5.965,,0.0,,0.525,421.529012,-146.979004,,,274.549988,-1.669,,,276.219008,0.0,276.218994,0.0,0.0,276.218994,276.218994,,386.059998,0.715,0.715,0.71,388.921998,0.71,0.71,0.705,
12/31/2002,1073.440002,,,,,,,,,,,213.745007,-0.281,,2.979,,0.0,,-2.698,213.464007,-80.048981,,,133.415014,-1.454,,,134.869026,0.0,134.869015,0.0,0.0,134.869015,134.869015,,385.776,0.35,0.345,0.345,385.776,0.345,0.34,0.34,
03/31/2003,830.814026,,,,,,-768.916016,,,,,61.897999,1.375,,2.679,,0.0,,-4.054,63.272999,-23.41,,,39.862999,-55.531998,,,95.394997,0.0,95.394997,0.0,0.0,95.394997,95.394997,,381.865997,0.25,0.105,0.105,383.963989,0.25,0.105,0.105,
06/30/2003,1172.019043,,,,,,-946.77301,,,,,225.246002,1.412,,2.673,,0.0,,-4.085,226.658002,-83.862999,,,142.794998,0.76,,,142.035003,0.0,142.035004,0.0,0.0,142.035004,142.035004,,379.660004,0.375,0.375,0.375,382.548004,0.37,0.375,0.375,
09/30/2003,1602.666992,,,,,,-1141.435059,,,,,461.231995,-2.026,,2.026,,0.0,,0.0,459.205995,-169.906998,,,289.299011,-0.997,,,290.295997,0.0,290.29599,0.0,0.0,290.29599,290.29599,,381.048004,0.76,0.76,0.76,384.109985,0.755,0.755,0.755,
12/31/2003,1250.631775,,-2018.449951,,-767.818176,,1021.308106,,,,,253.48999,131.481006,,,,0.0,,-131.481006,384.970996,-166.703006,,,218.267959,58.343997,,,159.923993,0.0,159.924033,0.0,0.0,159.924033,159.924033,,381.362026,0.42,0.57,0.415,385.41806,0.415,0.565,0.415,
03/31/2004,911.575012,,,,,,-820.526978,,,,,91.047997,-1.737,,1.737,,0.0,,0.0,89.310997,-13.045,,,76.265999,0.587,,,75.678996,0.0,75.679001,0.0,0.0,75.679001,75.679001,,381.161987,0.2,0.2,0.15,386.980011,0.195,0.195,0.145,
06/30/2004,1230.300049,,,,,,-965.237,,,,,265.059998,-2.161,,2.161,,0.0,,0.0,262.898998,-97.273003,,,165.626007,0.0,,,165.625995,0.0,165.626007,0.0,0.0,165.626007,165.626007,,379.179993,0.435,0.435,0.435,385.213989,0.43,0.43,0.43,
09/30/2004,1722.876,,-649.163,,1073.713,,-556.797,,,,,516.916,-1.867,1.867,1.867,,0.0,,0.0,515.049,-190.568,,,324.481,0.0,,,324.481,0.0,324.481,0.0,0.0,324.481,324.481,,378.76,0.86,0.86,0.86,384.112,0.85,0.85,0.85,
12/31/2004,1361.833,,,,,,-1060.167,,,,,301.666,-0.02,,0.02,,0.0,,0.0,301.646,-111.609,,,190.037,0.0,,,190.037,0.0,190.037,0.0,0.0,190.037,190.037,,379.27,0.495,0.495,0.495,386.608,0.485,0.485,0.485,
03/31/2005,1029.006,,-430.727,,598.279,,-472.605,,,,,125.674,-0.698,0.698,0.698,,0.0,,0.0,124.976,-46.241,,,78.735,0.0,,,78.735,0.0,78.735,0.0,0.0,78.735,78.735,,378.83,0.21,0.21,0.21,386.6,0.205,0.205,0.205,
06/30/2005,1456.277,,-574.441,,881.836,,-567.863,,,,,313.973,-3.512,3.512,3.512,,0.0,,0.0,310.461,-115.491,,,194.97,0.0,,,194.97,0.0,194.97,0.0,0.0,194.97,194.97,,373.534,0.52,0.52,0.55,380.047,0.51,0.51,0.54,
09/30/2005,1977.041,,-722.003,,1255.038,,-651.841,,,,,603.197,3.95,2.808,2.808,,0.0,,-6.758,607.147,-225.858,,,381.289,0.0,,,381.289,0.0,381.289,0.0,0.0,381.289,381.289,,373.552,1.02,1.02,1.02,381.163,1.0,1.0,1.0,
12/31/2005,1541.318,,-589.163,,952.155,,-631.071,,,,,321.084,-0.074,-1.816,,,0.0,,1.89,321.01,-128.066,,,189.312,0.0,,,192.944,0.0,189.312,0.0,0.0,189.312,189.312,,374.001,0.51,0.51,0.57,382.362,0.5,0.5,0.56,
03/31/2006,1140.679,,-481.485,,659.194,,-543.52,,,,,115.674,2.509,-2.509,,,0.0,,0.0,118.183,-43.963,,,74.22,0.0,,,74.22,0.0,74.22,0.0,0.0,74.22,74.22,,367.456,0.2,0.2,0.24,377.333,0.2,0.2,0.24,
06/30/2006,1527.543,,-586.476,,941.067,,-580.664,,,,,360.403,-8.555,8.555,8.555,,0.0,,0.0,351.848,-130.887,,,220.961,0.0,,,220.961,0.0,220.961,0.0,0.0,220.961,220.961,,355.783,0.62,0.62,0.62,365.507,0.6,0.6,0.6,
09/30/2006,1992.569946,,-712.257019,,1280.312927,,-664.083984,,,,,616.229004,-7.515,7.515,7.515,,0.0,,0.0,608.714004,-226.440994,,,382.27301,0.0,,,382.27301,0.0,382.27301,0.0,0.0,382.27301,382.27301,,351.139008,1.09,1.09,1.12,360.934998,1.06,1.06,1.09,
12/31/2006,1594.346,,-1268.198,,326.148,,,,,,,326.148,-0.07,0.07,0.07,,0.0,,0.0,326.078,-121.301,,,204.777,0.0,,,204.777,0.0,204.777,0.0,0.0,204.777,204.777,,352.965,0.58,0.58,0.65,364.16,0.56,0.56,0.63,
03/31/2007,1296.418,,-504.382,,792.036,,-559.855,,,,,232.181,-1.204,1.204,1.204,,0.0,,0.0,230.977,-87.139,,,143.838,0.0,,,143.838,0.0,143.838,0.0,0.0,143.838,143.838,,351.215,0.41,0.41,0.3807,361.497,0.4,0.4,0.3707,
06/30/2007,1718.179,,-634.801,,1083.378,,-627.953,,,,,455.425,-12.099,12.099,12.099,,0.0,,0.0,443.326,-166.248,,,277.078,0.0,,,277.078,0.0,277.078,0.0,0.0,277.078,277.078,,340.183,0.81,0.81,0.81,350.298,0.79,0.79,0.79,
09/30/2007,2187.996,,-766.891,,1421.105,,-682.453,,,,,738.652,-15.423,15.423,15.423,,0.0,,0.0,723.229,-271.211,,,452.018,0.0,,,452.018,0.0,452.018,0.0,0.0,452.018,452.018,,330.249,1.37,1.37,1.37,337.733,1.34,1.34,1.34,
12/31/2007,1569.688,,-1332.833,,236.855,0.0,,,,,,236.855,-23.71,11.855,11.855,,0.0,,11.855,213.145,-84.375,,,128.77,0.0,,,128.77,0.0,128.77,0.0,0.0,128.77,128.77,,324.35,0.43,0.43,0.51,330.765,0.43,0.43,0.51,
03/31/2008,1217.871,,-508.311,,709.56,0.0,-558.5,516.773,,,41.727,151.06,-17.83,17.83,17.83,,,,0.0,133.23,-48.667,,,84.563,,,,84.563,-3.453,81.11,0.0,0.0,81.11,81.11,,319.945,0.25,0.25,0.25,323.4,0.25,0.25,0.25,
06/30/2008,1673.225,,-647.154,,1026.071,0.0,-661.39,617.835,,,43.555,364.681,-20.354,20.354,20.354,,,,0.0,344.327,-127.377,,,216.95,0.0,,,216.95,-4.656,212.294,0.0,0.0,212.294,212.294,,317.746,0.67,0.67,0.67,321.087,0.66,0.66,0.66,
09/30/2008,2048.541,,-755.088,,1293.453,0.0,-640.537,596.948,,,43.589,652.916,-22.002,22.002,22.002,,,,0.0,630.914,-234.099,,,396.815,0.0,,,396.815,-6.649,390.166,0.0,0.0,390.166,390.166,,313.105,1.25,1.25,1.25,317.203,1.23,1.23,1.23,
12/31/2008,1415.418,,-1209.391,,206.027,0.0,,,,,,206.027,-15.438,,,,,,15.438,190.589,-69.552,,,121.037,,,,121.037,-5.116,115.921,0.0,0.0,115.921,115.921,17.095,311.215,0.37,0.37,0.424929,312.834,0.37,0.37,0.424645,
03/31/2009,1148.207,1148.207,-488.939,488.939,659.268,0.0,-534.927,491.311,,43.616,0.0,124.341,-20.591,20.591,,,,,0.0,103.75,-37.765,,,65.985,0.0,0.0,0.0,65.985,-2.981,63.004,0.0,0.0,63.004,63.004,0.0,312.017,0.2,0.2,0.2,312.017,0.2,0.2,0.2,
06/30/2009,1465.18,1465.18,-582.505,582.505,882.675,0.0,-586.348,546.126,,40.222,0.0,296.327,-32.348,18.499,,,,,13.849,263.979,-96.088,,,167.891,0.0,0.0,0.0,167.891,-3.798,164.093,0.0,0.0,164.093,182.593,18.5,312.226,0.53,0.53,0.58481,313.033,0.52,0.52,0.579099,
09/30/2009,1875.903,1875.903,-735.88,735.88,1140.023,0.0,-584.058,546.961,,37.097,0.0,555.965,-17.827,17.827,,,,,0.0,538.138,-195.882,,,342.256,0.0,0.0,0.0,342.256,-6.145,336.111,0.0,0.0,336.111,336.111,0.0,312.471,1.08,1.08,1.08,313.642,1.07,1.07,1.07,
12/31/2009,1462.492,1462.492,-578.683,578.683,883.809,10.545,-601.402,556.853,,44.549,0.0,292.952,-19.95,19.95,,,,,0.0,273.002,-99.373,,,173.629,0.0,0.0,0.0,173.629,-6.335,167.294,0.0,0.0,167.294,160.594,-6.7,312.687,0.54,0.54,0.513593,314.482,0.53,0.53,0.508695,
03/31/2010,1190.4,1190.4,-476.2,476.2,714.2,0.0,-523.9,488.0,,35.9,0.0,190.3,-22.1,22.1,,,,,0.0,168.2,-61.2,,,107.0,0.0,0.0,0.0,107.0,-3.7,103.3,0.0,0.0,103.3,103.3,0.0,313.4,0.33,0.33,0.33,316.3,0.33,0.33,0.33,
06/30/2010,1474.1,1474.1,-560.9,560.9,913.2,0.0,-586.9,547.7,,39.2,0.0,326.3,-20.9,20.9,,,,,0.0,305.4,-111.2,,,194.2,0.0,0.0,0.0,194.2,-3.1,191.1,0.0,0.0,191.1,191.1,0.0,311.2,0.61,0.61,0.61,313.2,0.61,0.61,0.61,
09/30/2010,1956.2,1956.2,-708.0,708.0,1248.2,11.1,-629.3,597.6,,31.7,0.0,630.0,-19.3,19.3,,,,,0.0,610.7,-221.7,,,389.0,-0.7,-0.7,0.0,389.7,-9.8,379.9,0.0,0.0,379.9,375.078,-4.122,307.2,1.24,1.23,1.220957,309.3,1.23,1.23,1.216673,
12/31/2010,1496.0,1496.0,-549.9,549.9,946.1,0.0,-679.1,600.7,,34.2,44.2,267.0,-19.0,19.0,,,,,0.0,248.0,-90.0,,,158.0,-3.0,-3.0,0.0,161.0,-7.0,154.0,0.0,0.0,154.0,168.55,17.55,306.0,0.5,0.49,0.550817,310.0,0.5,0.49,0.54,
03/31/2011,1261.0,1261.0,-503.0,503.0,758.0,0.0,-542.0,503.0,,39.0,0.0,216.0,-19.0,19.0,,,,,0.0,197.0,-72.0,,,125.0,1.0,1.0,0.0,124.0,-4.0,120.0,0.0,0.0,120.0,121.0,0.0,305.2,0.39,0.4,0.4,309.6,0.39,0.39,0.39,
06/30/2011,1557.0,1557.0,-593.0,593.0,964.0,13.0,-619.0,580.0,,39.0,0.0,358.0,-20.0,20.0,,,,,0.0,338.0,-122.0,,,216.0,0.0,0.0,0.0,216.0,-5.0,211.0,0.0,0.0,211.0,211.0,0.0,303.6,0.7,0.7,0.7,309.2,0.68,0.68,0.68,
