Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,109.880997,55.125999,35.562,6.833,-3.289,3.527,-1.381,2.227,0.0,-2.848,,10.927,,-37.112,,40.308998,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,55.391998,39.867001,35.962002,4.932,-2.605,3.61,-1.383,4.66,0.0,10.432,,-15.508,,-6.169,,-18.406,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,93.330002,49.810001,36.456001,6.508,-3.003,3.669,-1.382,1.815,0.0,5.002,,-11.719,,2.074,,4.1,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,57.230999,47.847,36.740002,5.234,-3.268,7.25,-1.412,-3.652,0.0,-15.236,,2.822,,24.739,,-43.833,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,131.908005,55.751999,35.990002,6.804,-3.381,2.159,-1.213,3.642,0.0,-17.846001,,15.422,,-18.827,,53.405998,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,55.911999,38.316002,36.033001,4.783,-3.546,1.76,-1.213,4.801,0.0,11.745,,-20.315001,,3.593,,-20.045,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,101.058998,51.508999,37.095001,6.26,-3.128,1.576,-1.213,5.92,0.0,7.336,,-8.377,,-1.523,,5.604,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,58.130001,49.658001,37.577999,4.292,-3.309,1.638,-1.209,-0.72,0.0,-13.709,,18.077999,,2.087,,-36.254002,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,154.054993,55.432999,39.131001,6.023,-3.329,1.99,-1.107,0.388,0.0,-33.640999,,16.903999,,26.806,,45.457001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,55.306999,31.952999,39.803001,4.185,-3.462,4.321,-1.107,15.916,0.0,39.275002,,-26.548,,-31.620001,,-17.409,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,91.748001,39.143002,42.250999,6.091,-2.706,2.232,-1.108,8.962,0.0,22.864,,-16.728001,,-9.248,,-0.005,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,78.417,49.037998,41.528,4.519,-2.578,1.436,-1.1,3.955,0.0,-17.676001,,18.017,,28.660999,,-47.382999,,,0.0,,,,,,,,,,,,,0.0,,,78.417,
03/31/1993,141.117996,61.898998,40.245998,5.89,-3.421,2.96,-1.104,0.28,0.0,-26.927999,,33.23,,-20.919001,,48.985001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,87.119003,29.548,41.673,4.782,-3.727,2.807,-1.105,12.902,0.0,19.33,,-38.373001,,16.076,,3.206,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,91.678001,47.518002,43.794998,16.534,-10.549,8.675,-3.314,10.393,0.0,12.06,,-29.063,,-8.699,,4.328,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,83.530007,55.546993,41.351998,-5.840001,3.022,-1.346,0.897,7.296,0.0,-27.153,,23.020001,,23.085001,,-36.35,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1994,175.630997,23.211,44.039001,5.816,-2.412,-16.08,-1.144,71.170998,0.0,-22.146999,,46.608002,,-28.837999,,55.407001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,63.165001,43.790001,43.349998,4.89,-2.87,-0.985,-1.144,-1.02,0.0,25.187,,-20.646,,-4.415,,-22.972,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,119.168999,51.791,44.910999,6.069,-2.712,2.27,-1.145,12.103,0.0,24.653,,-20.223,,4.739,,-3.287,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,54.612,63.426998,45.313999,4.662,-2.075,-10.3,-1.192,-12.794,0.0,-15.781,,5.716,,7.171,,-29.535999,,,0.0,,,,,,,,,,,,,0.0,,,54.612,
03/31/1995,177.330994,62.834999,44.712002,5.263,-2.066,0.376,-0.482,12.599,0.0,-14.222,,22.849001,,-12.008,,57.474998,,,-52.160999,-49.585999,-2.575,0.0,,,,,,,,,,0.0,,,,
06/30/1995,45.620998,51.896,45.436001,5.866,-2.038,1.53,-1.759,3.772,0.0,4.273,,-19.223,,-9.748,,-34.383999,,,-84.432999,-81.905998,-2.527,0.0,,,,,,,,,,0.0,,,,
09/30/1995,137.186996,58.736,46.744999,6.616,-2.366,-2.568,-1.121,8.44,0.0,-10.925,,-11.28,,10.434,,34.476002,,,-71.431999,-68.362,-3.07,0.0,,,,,,,,,,0.0,,,,
12/31/1995,62.752998,61.77,46.983002,4.579,-2.383,-2.171,-1.12,-26.759001,0.0,-14.618,,12.887,,28.035,,-44.450001,,,-74.523003,-71.834,-2.689,0.0,,,,-74.523,,,,,,0.0,,,-11.770002,
03/31/1996,166.854996,63.105,52.305,6.304,-1.78,1.862,-1.12,11.623,0.0,-8.097,,24.545,,-17.903,,36.011002,,,-75.870003,-67.689003,-8.181,0.0,,,,,,,,,,,,,,
06/30/1996,91.010002,45.854,50.896,5.56,-1.897,1.814,-1.121,15.299,0.0,11.437,,-22.27,,-6.711,,-7.851,,,-77.724998,-70.675003,-7.05,0.0,,,,,,,,,,,,,,
09/30/1996,150.080002,53.730999,49.505001,6.625,-2.398,2.634,-1.12,13.237,0.0,19.549999,,-32.632999,,24.125,,16.823999,,,-140.796005,-135.169998,-5.626,0.0,,,,,,,,,,,,,,
12/31/1996,52.528,56.647999,50.09,3.398,-2.49,-7.885,0.931,-4.136,0.0,-24.214001,,-0.345,,40.41,,-59.879002,,,-147.164993,-141.712997,-5.452,0.0,,,,-147.164997,,,,,,,,,-94.636997,
03/31/1997,159.725998,45.369999,57.665001,1.494,-2.98,4.519,-1.121,-14.242,0.0,-12.876,,37.398998,,-32.736,,77.234001,,0.0,-78.160004,-70.706001,-7.454,0.0,0.0,0.0,22.834999,-55.325001,-50.326,-42.808998,-7.857,0.0,-15.971,16.311001,0.0,0.0,54.075001,
06/30/1997,67.370003,-10.332,57.068001,0.0,-2.968,4.886,-1.122,33.664001,0.0,28.547001,,-12.713,,13.755,,-43.415001,,0.0,-83.193001,-77.482002,-5.711,0.0,0.0,0.0,9.222,-73.971001,9.755,-43.599998,41.485001,0.0,-1.405,13.275,0.0,0.0,3.154,
09/30/1997,97.220001,24.275999,61.16,1.068,-2.254,3.178,-1.122,-4.745,0.0,13.382,,-22.558001,,-12.827,,37.661999,,0.0,-106.348,-99.396004,-6.952,0.0,0.0,0.0,-14.882,-121.230003,-8.184,-43.754002,60.112999,0.0,-24.542999,0.0,0.0,0.0,-32.194,
12/31/1997,62.888,2.605,61.805,2.864,-2.108,-4.646,2.438,37.292,0.0,-23.316999,,-14.916,,31.966999,,-31.096001,,0.0,-111.806999,-104.676003,-7.131,0.0,0.0,0.0,8.356,-103.450996,24.386999,-43.754002,156.947006,47.0,-135.806,0.0,0.0,0.0,-16.176001,
03/31/1998,157.388,49.348999,62.272999,2.568,-2.713,3.143,-1.172,6.334,0.0,-20.937,,25.733,,13.411,,19.399,,0.0,-90.265999,-78.445999,-11.82,,0.0,0.0,6.366,-83.900002,-72.554001,-43.755001,-16.093,0.0,-12.706,0.0,0.0,0.0,0.934,
06/30/1998,93.944,29.153999,57.215,3.897,-2.834,1.198,-1.178,20.325001,0.0,12.852,,-14.914,,-20.604,,8.833,,0.0,-78.066002,-71.973999,-6.092,,0.0,0.0,-9.0,-87.066002,-13.317,-44.317001,-150.255997,184.686996,-3.492,0.061,0.0,0.0,-6.439,
09/30/1998,150.481003,58.477001,63.617001,7.169,3.37,-2.726,-1.19,-6.379,0.0,-25.393,0.0,-7.219,0.0,-9.984,0.0,70.738998,,0.0,-136.296997,-129.854996,-6.442,0.0,0.0,0.0,-3.662,-139.959,-2.273,-45.258999,82.547997,26.636999,-64.774002,0.0,0.0,-1.424988,8.249,
12/31/1998,57.643002,52.355,63.311001,5.288,-2.457,-2.273,0.106,-15.644,0.0,-6.081,,-4.162,,53.178001,,-85.977997,,0.0,-130.684998,-123.660004,-7.025,,0.0,0.0,-34.616001,-165.300995,101.910004,-45.269001,45.305,102.286003,-12.051,10.214,0.0,1.425,-5.748,
03/31/1999,152.398,54.04,65.268,4.718,-0.984,-2.793,-1.148,-14.428,0.0,-18.361,0.0,26.647,28.712,-47.556,,86.995,,0.0,-119.609,-111.446,-8.163,,0.0,0.0,-3.265,-122.874,72.755,-45.698,-119.919,31.482,-11.821,218.711,0.0,0.0,102.279,
06/30/1999,80.602997,52.627998,66.130997,7.125,-1.461,-1.948,-1.148,-0.036,0.0,-5.319,0.0,-11.727,,22.285999,,-45.928001,,0.0,-424.10199,-413.546997,-10.555,,0.0,0.0,-25.725,-449.826996,285.710999,-49.158001,106.913002,222.725006,-6.606,18.136999,0.0,-6.3,-83.513,
09/30/1999,168.735992,72.579002,71.573997,8.41,-0.674,-3.916,-1.148,34.132999,0.0,1.733,0.0,-24.735001,0.0,-6.58,,17.360001,,0.0,-124.959,-113.003998,-11.955,,0.0,0.0,-75.166,-200.125,36.151001,-49.432999,110.185997,20.291,-60.641998,10.86,0.0,-1.411,4.762,
12/31/1999,-73.014999,41.448002,67.511002,5.555,-10.197,42.293999,-0.896,6.688,0.0,-30.298,0.0,2.972,,18.441,,-160.462997,,0.0,-163.561005,-156.876007,-6.685,,0.0,0.0,37.404999,-126.155998,232.516998,-49.733002,123.460999,168.671997,-36.431999,25.138,-6.3,7.711,33.346001,
03/31/2000,261.399994,50.599998,76.300003,7.2,-0.9,-2.5,-1.1,0.0,0.0,10.7,0.0,35.599998,24.4,17.200001,0.0,43.900002,,6.6,-150.0,-145.600006,-4.4,0.0,0.0,0.0,-6.1,-149.5,-160.600006,-46.5,-137.199997,15.5,-15.5,23.1,0.0,0.0,-48.700001,
06/30/2000,39.099998,30.1,90.099998,7.5,-1.0,-3.5,-1.1,-5.5,0.0,-35.0,0.0,-43.299999,35.099998,24.799999,0.0,-59.099998,,19.200001,-183.5,-179.100006,-4.4,0.0,0.0,0.0,-1195.5,-1359.800049,1323.300049,-47.0,1341.400024,10.3,-8.7,27.299999,0.0,0.0,2.6,
