Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2008,,341.2,342.0,-3.82419868087923,125.0,125.0,,-1.49253731343284,,,0.23446658851114,
09/30/2008,,301.8,315.799988,-7.59892623579798,148.0,148.0,,7.32984293193718,,,4.63882968853544,
12/31/2008,,-3.887,-121.599998,-11.3146809641978,-505.5,-505.5,,,,,-3028.37658862876,
03/31/2009,,74.0,170.899994,-11.7376567766142,-579.0,-101.2,,69.6658097686375,,,130.945937837838,
06/30/2009,,212.5,52.099998,-22.7963997231286,-161.0,-363.55,,-2.17391304347825,,,-75.4823538823529,
09/30/2009,,244.333,278.299988,-14.4589989092032,137.0,-233.4,,10.091743119266,,,13.9019240135389,
12/31/2009,,258.25,297.200012,-5.13722005923001,84.1,102.815,,8.56453558504223,,,15.0822892545983,
03/31/2010,,269.0,276.100006,-1.44667958666406,265.0,205.3,,-3.0373831775701,,,2.63940743494424,
06/30/2010,,237.2,290.0,0.622005872353574,106.0,128.3,,7.90464240903387,,,22.2596964586847,
09/30/2010,,265.429,205.699997,1.5626233771282,246.0,241.3,,-27.3356401384083,,,-22.5028173259139,
12/31/2010,,263.833,265.5,-0.176259178698671,195.6,110.655,,-7.44920993227992,,,0.631839080024096,
03/31/2011,,281.0,349.5,-0.753340574145178,314.0,295.0,,17.519042437432,,,24.3772241992883,
06/30/2011,,302.8,348.799988,1.5195360834634,304.0,284.0,,15.3439153439154,,,15.1915416116248,
09/30/2011,,298.0,317.299988,-7.29568623098755,153.0,87.0,,7.87486515641855,,,6.47650604026845,
12/31/2011,,299.833,302.6,-6.87006304804697,-541.0,84.0,,0.300902708124373,,,0.922847051525348,
03/31/2012,,290.375,295.7,-1.87143437109906,243.0,148.0,,2.35414534288639,,,1.83383555746879,
06/30/2012,,293.875,322.0,1.47600507275014,321.0,343.0,,9.54773869346734,,,9.57039557635049,
09/30/2012,,291.667,335.0,4.62562867464758,428.0,413.0,,14.2303969022265,,,14.8570115919868,
12/31/2012,,296.125,310.0,3.13152400835073,320.0,332.0,,3.67577756833178,,,4.6855213170114,
03/31/2013,,304.364,285.0,-0.518294936469371,239.0,165.0,,-7.18835304822566,,,-6.36211904167378,
06/30/2013,,320.455,351.0,1.47871360004473,317.0,286.0,,10.6271777003484,,,9.53175952941911,
09/30/2013,,333.0,367.0,0.0977198697068404,337.0,281.0,,9.03173311635476,,,10.2102102102102,
12/31/2013,,345.889,382.0,2.8977318589071,351.0,296.0,,9.80392156862745,,,10.440054468341,
03/31/2014,,352.444,365.0,2.22924901185771,328.0,288.0,,3.39506172839506,,,3.56255178127589,
06/30/2014,,369.778,394.0,1.17440515392149,398.0,388.0,,7.45614035087718,,,6.5504167365284,
09/30/2014,,380.111,439.0,3.93053016453382,437.0,474.0,,15.7894736842105,,,15.4925797990587,
12/31/2014,,392.75,439.0,15.7409154400011,348.0,411.9,,12.761647535449,,,11.7759388924252,
03/31/2015,,390.625,352.0,0.0687862340259254,300.0,232.0,,-9.27419354838709,,,-9.888,
06/30/2015,,395.6,371.0,0.444607753077347,344.0,332.654209,,-4.57516339869281,,,-6.21840242669364,
09/30/2015,,389.222,289.0,10.9914193380632,227.0,165.0,,-27.1653543307087,,,-25.7493153007795,
12/31/2015,,389.5,382.0,-0.789777265063443,283.0,382.0,,-1.47152911068458,,,-1.92554557124519,
03/31/2016,,364.6,314.0,-1.48853717721198,208.0,110.0,,-15.994623655914,,,-13.878222709819,
06/30/2016,,379.143,373.0,-1.23636363636364,325.0,259.0,,-0.191938579654504,,,-1.62023299915862,
09/30/2016,,384.0,441.0,2.72578356055714,467.0,441.0,,16.8831168831169,,,14.84375,
12/31/2016,,391.75,409.0,0.537112165019147,190.0,409.0,,3.69068541300527,,,4.40331844288449,
03/31/2017,,368.778,442.0,1.93151387385335,435.0,338.0,,18.9591078066914,,,19.8553059021959,
06/30/2017,,400.857,419.0,2.3334508283398,411.0,419.0,,5.83524027459955,,,4.52605293159405,
09/30/2017,,421.5,454.0,0.354733254503721,418.0,454.0,,10.0271002710027,,,7.71055753262159,
12/31/2017,,431.375,440.0,3.58548464149681,815.0,2864.25,,2.21992772328342,,,1.99942045783831,
03/31/2018,,440.875,441.0,-4.11427368864103,367.0,409.0,,1.28534704370179,,,0.0283527076835838,
06/30/2018,,472.0,454.0,1.20763343604015,385.0,454.0,,-3.57995226730311,,,-3.8135593220339,
09/30/2018,,478.5,510.0,2.91619479048699,490.0,510.0,,7.83410138248848,,,6.58307210031348,
12/31/2018,,462.429,475.0,3.93323673266451,387.0,463.0,,1.22410546139359,,,2.7184713761464,
03/31/2019,,425.714,441.0,3.08644892943235,252.0,441.0,,5.21140609636186,,,3.59067355078762,
06/30/2019,,475.286,478.0,0.257934282830548,363.0,478.0,,-0.211416490486272,,,0.57102460413309,
09/30/2019,,487.833,-46.0,5.18911324010892,-161.0,-46.0,,,,,,
12/31/2019,,477.429,482.0,0.765532248766053,430.0,481.0,,-0.165700082850042,,,0.95741984672067,
03/31/2020,,441.333,465.0,-0.542615140285873,29.0,442.0,,3.84793694946686,,,5.36261734336657,
06/30/2020,,282.0,187.0,-3.77229080932785,-94.0,187.0,,-30.1655867530598,,,-33.6879432624113,
09/30/2020,,462.444,,,,,,,,,,
12/31/2020,,455.444,,,,,,,,,,
