Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/29/1989,120,128,66.0,11,,,11,-85,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/29/1989,-146,98,61.0,-64,,,-64,-241,,,,-241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1989,-295,209,63.0,9,,,9,-576,,,,-576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/1990,841,367,85.0,-65,,,-65,454,,,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/28/1990,243,154,69.0,-33,,,-33,53,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/28/1990,211,83,72.0,-77,,,-77,133,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/1990,174,134,73.0,-3,,,-3,-30,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/26/1991,385,206,85.0,-87,,,-87,181,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,
04/27/1991,489,-104,73.0,201,,,201,319,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/27/1991,108,31,73.0,10,,,10,-6,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/1991,-223,116,72.0,22,,,22,-433,,,,-433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/1992,493,37,96.0,347,,,347,13,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/25/1992,522,136,73.0,-1,,,-1,314,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/25/1992,131,80,75.0,35,,,35,-59,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/1992,-8,186,73.0,-4,,,-4,-263,,,,-263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/30/1993,795,375,87.0,-23,,,-23,356,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.0,,,
05/01/1993,367,206,73.0,-175,,,-175,263,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1993,-286,112,71.0,151,,,151,-620,,,,-620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/1993,-330,185,75.0,-210,,,-210,-380,,,,-380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/29/1994,535,437,97.0,237,,,237,-236,,,,-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1994,471,223,68.0,3,,,3,177,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/1994,-209,132,70.0,-227,,,-227,-184,,,,-184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1994,-172,274,81.0,122,,,122,-649,,,,-649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/1995,648,428,104.0,138,,,138,-22,,,,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/29/1995,449,156,80.0,-197,,,-197,410,,,,410,,,-109.0,,,,-109.0,,,,,,,,,,109.0,,,,,,,,,,,,,,,
07/29/1995,-34,116,83.0,-142,,,-142,-91,,,,-91,,,-126.0,,,,-126.0,,,,,,,,,,126.0,,,,,,,,,,,,,,,
