Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,63.554269,38.720108,,0.183957,-2.06812,-2.06812,,0.0,,,
06/30/1994,,,,,,,64.62131,37.908179,,22.960328,12.900868,12.900868,,0.0,217.227038,,
09/30/1994,,,,,,,67.759394,39.360075,,7.102012,10.82544,10.82544,,0.0,231.854854,,
12/31/1994,,,,,,,66.311815,42.100189,,32.776283,11.979272,11.979272,,0.0,192.823616,,
03/31/1995,,11.705195,2.282842,4.188052,8.169501,,65.875733,39.246591,41.078356,17.891319,9.976185,9.976185,,0.0,249.565977,-17.506989,
06/30/1995,,11.407992,2.193495,4.023909,8.780245,,67.10849,41.667013,63.398137,21.04957,8.729796,8.729796,,0.0,177.588246,-8.851261,
09/30/1995,,12.262157,1.942699,4.111463,7.891075,,66.364915,41.729107,57.776464,19.268951,10.729908,10.729908,,0.0,214.037576,-13.983466,
12/31/1995,,9.216256,1.809492,3.225309,7.115676,,69.151501,45.030327,62.721302,22.690929,14.050869,14.050869,,0.0,205.788571,-9.749745,
03/31/1996,,7.128198,2.038582,3.516233,7.787262,,66.517439,44.555577,54.607309,20.018134,12.469895,-1.484714,,0.0,,,
06/30/1996,,4.92294,2.370434,4.002279,8.782692,,64.594858,43.68531,47.228296,18.33126,11.414352,-1.89798,,0.0,,,
09/30/1996,,2.338342,2.491513,4.116926,9.12084,,66.240163,44.652836,51.361491,19.812445,12.342048,-0.60399,,0.0,,,
12/31/1996,,-0.600868,1.938445,3.181887,7.377983,,65.565096,45.691679,46.952176,19.737793,12.520343,0.630651,,0.0,1906.903602,10.857101,
03/31/1997,,3.137746,2.015889,3.214665,7.683973,,67.176257,48.342015,57.245657,19.718898,13.420938,13.420938,,0.0,168.730564,-2.156591,
06/30/1997,,6.838102,2.192828,3.44074,8.615166,,68.265522,48.767909,61.943328,18.794653,11.789876,11.789876,,0.0,170.436858,-4.816544,
09/30/1997,,8.217385,1.844997,2.86214,8.487953,,63.518725,45.749754,47.897113,4.895497,3.278861,3.278861,,0.0,594.586153,-40.64205,
12/31/1997,,9.710953,1.637431,2.529172,7.722144,,67.934341,48.886721,57.061891,17.256623,11.787746,11.787746,,0.0,164.278821,-6.242086,
