Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
10/31/1989,,,,,,,49.125994,11.767424,7.972901,,6.85178,4.624761,4.624761,4.624761,,32.50278,86.821077,,
01/31/1990,,,,,,,46.223754,11.906527,8.627952,,8.12433,5.48398,5.48398,5.48398,,32.499298,61.6881,,
04/30/1990,,,,,,,47.750473,10.499868,6.924647,,6.476904,4.607143,4.607144,4.607144,,28.868121,59.322215,,
07/31/1990,,,,,,,47.106635,13.720054,10.409516,,7.021088,5.477813,5.477812,5.477812,,21.980569,59.656165,,
10/31/1990,,8.495786,4.616015,8.713377,7.653525,,47.62607,11.332565,7.808777,6.363423,6.572985,4.718077,4.718078,4.718078,,28.220176,58.460108,3.52914,
01/31/1991,,8.427029,4.771945,9.27523,8.049882,,49.528014,12.389067,8.962533,24.929032,8.163412,5.859773,5.859773,5.859773,,28.219073,43.231041,4.783937,
04/30/1991,,-4.780113,-1.953807,-5.29277,-3.691119,,49.905263,10.349287,6.91705,6.382986,-19.642757,-17.963111,-24.120863,-24.120863,,,,,
07/31/1991,,-5.535341,-2.031291,-5.064352,-4.60049,,47.936611,12.949481,9.669212,,7.474154,5.364469,5.36447,5.36447,,28.226404,45.083139,-3.039836,
10/31/1991,,-4.707201,-1.964255,-7.750445,-4.130253,,45.536134,11.34719,7.746811,5.905393,4.865376,3.212093,4.298536,4.298536,,33.980583,83.86765,-0.759382,
01/31/1992,,-3.307123,-1.417234,-4.482335,-4.009237,,46.109743,11.605241,8.312858,1.480779,8.435708,5.855855,7.043407,7.043407,,30.582527,40.111892,-1.980573,
04/30/1992,,19.222055,7.275227,16.251461,13.256576,,46.128903,16.534658,8.309688,16.572056,7.417916,5.553304,6.48561,6.48561,,25.136612,42.167883,11.116521,
07/31/1992,,10.22415,4.150941,8.951812,-487.131386,,46.953273,12.998505,9.009346,4.163812,0.037383,-3.88785,-2.616822,-2.616822,,10499.909879,,,
10/31/1992,,-14.796697,-5.463279,-6.997435,-521.031232,,46.831408,11.984855,8.449582,12.244902,6.29733,4.623356,-27.779991,-27.779991,,26.582276,49.301719,-7.501671,
01/31/1993,,-13.136917,-4.978506,-5.999088,-515.300348,,48.038495,12.803848,9.622501,21.923067,9.77054,7.586972,7.735011,7.735011,,22.348485,27.82439,-9.48165,
04/30/1993,,-19.140011,-8.203479,-13.071823,-487.47112,,47.563804,16.12065,9.164733,26.890742,-6.844547,-6.535189,-5.491106,-5.491106,,,,,
06/30/1993,,-15.480986,-6.326585,-10.109075,7.090863,,45.70871,9.676723,7.150784,-20.998244,8.389142,3.991416,2.616614,2.616614,,52.421637,81.231062,-2.905617,
09/30/1993,,4.525497,1.640846,4.379171,7.649768,,46.681926,12.293263,7.909446,-25.750435,6.882336,5.574507,0.451287,0.451287,,19.002688,54.97309,2.037691,
12/31/1993,,4.8552,1.824807,4.320901,8.106553,,48.149837,15.095692,10.583494,,10.629831,8.610478,8.610479,8.610479,,18.997032,33.81269,3.213526,
03/31/1994,,13.363541,5.357814,10.590646,13.293996,,48.937609,13.536677,10.302814,70.83502,9.557355,7.741154,7.741154,7.741154,,19.003177,36.763915,8.45058,
06/30/1994,,17.126912,5.891667,14.337607,20.047795,,47.193788,13.167821,8.604525,20.099703,7.63092,6.863918,2.882869,2.882869,,10.051236,41.224102,10.066496,
09/30/1994,,22.087114,7.567495,17.839696,20.301903,,47.820671,12.621018,8.606103,51.258207,7.460834,6.043401,6.043401,6.043401,,18.99832,48.313703,11.416011,
