Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/28/2008,35.7,70.5,62.6,168.8,2.0,33.1,,35.1,,1.381258,2.727695,2.422038,6.530991,0.645523,1.274772,1.131925,3.05222,
03/29/2009,33.5,77.1,62.6,173.2,1.0,11.6,,12.6,2.8,1.273571,2.931113,2.379866,6.58455,0.634314,1.459868,1.185314,3.279496,
06/28/2009,39.2,43.1,55.9,138.2,,28.1,,28.1,,1.391057,1.529454,1.983676,4.904187,0.735032,0.80816,1.048171,2.591363,
09/27/2009,63.8,31.2,55.7,150.7,,33.2,,33.2,3.9,2.094757,1.024395,1.828808,4.947959,1.144025,0.559461,0.998781,2.702267,
12/27/2009,47.9,33.9,53.0,134.8,,18.2,,18.2,-0.2,1.423858,1.007699,1.575459,4.007015,0.78504,0.555592,0.868625,2.209257,
03/28/2010,202.3,230.1,51.2,483.6,0.0,10.9,0.0,10.9,,5.691057,6.47312,1.440347,13.604524,3.292268,3.744691,0.833238,7.870197,
06/27/2010,249.8,240.0,45.4,535.2,0.0,17.0,0.0,17.0,,7.067278,6.790019,1.284445,15.141742,4.024553,3.866665,0.731444,8.622662,
10/03/2010,240.0,196.3,41.3,477.6,0.0,34.7,0.0,34.7,-1.5,6.517666,5.330907,1.121582,12.970155,3.75828,3.07396,0.646737,7.478977,
01/02/2011,194.0,158.3,36.9,389.2,0.0,39.8,0.0,39.8,,4.777972,3.898727,0.9088,9.585499,2.798979,2.283909,0.532383,5.61527,
04/03/2011,148.5,199.5,27.8,375.8,0.0,28.2,0.0,28.2,,3.43178,4.610372,0.642448,8.6846,2.113097,2.838807,0.395583,5.347487,
07/03/2011,98.1,195.3,27.9,321.3,0.0,25.9,0.0,25.9,,2.259588,4.498445,0.642635,7.400668,1.382118,2.751557,0.39308,4.526755,
10/02/2011,653.6,328.0,28.0,1009.6,0.0,31.5,0.0,31.5,,14.897545,7.476124,0.638206,23.011875,8.879952,4.45628,0.380414,13.716646,
01/01/2012,548.4,273.2,28.1,849.7,0.0,29.6,0.0,29.6,,11.484095,5.721107,0.588445,17.793646,6.998826,3.486651,0.35862,10.844096,
04/01/2012,458.4,461.3,28.3,948.0,0.0,22.9,0.0,22.9,,8.924017,8.980474,0.550937,18.455429,5.725348,5.761569,0.353463,11.84038,
07/01/2012,458.4,461.3,28.3,948.0,0.0,22.9,0.0,22.9,,8.507795,8.561618,0.525241,17.594655,5.516976,5.551878,0.340599,11.409453,
09/30/2012,1705.9,428.5,18.6,2153.0,0.0,18.9,0.0,18.9,,33.354189,8.378141,0.363672,42.096002,20.755061,5.213403,0.226299,26.194763,
12/30/2012,2229.8,296.1,13.8,2539.7,0.0,33.1,0.0,33.1,,43.087923,5.721739,0.266667,49.076329,26.26353,3.487591,0.162542,29.913664,
03/31/2013,1491.5,258.6,13.9,1764.0,0.0,24.8,0.0,24.8,,27.996246,4.854059,0.26091,33.111215,17.541281,3.041351,0.163476,20.746107,
06/30/2013,1804.4,353.1,13.8,2171.3,0.0,3.0,0.0,3.0,,31.393973,6.143434,0.2401,37.777507,19.91084,3.896319,0.152278,23.959437,
