Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,174.727005,0.586,0.586,0.0,26.202,,,0.0,,,,,4.39,,,,31.177999,0.0,0.0,0.0,0.0,143.548996,,,,,143.548996,143.548996,,5.798,5.798,,,1.39,,,,,,7.043,,,7.043,14.231,55.439999,,,,,15.738,,,,,15.738,71.177999,85.408998,0.0,25.341999,,,0,,63.976002,89.318001,0.0,89.318001,174.726999,
12/31/1992,181.759003,0.56,0.56,0.0,27.362,,,0.0,,,,,4.411,,,,32.333,0.0,0.0,0.0,0.0,149.425995,,,,,149.425995,149.425995,,5.663,5.663,,,0.883,,,,,,8.107,,,8.107,14.653,60.972,,,,,15.162,,,,,15.162,76.134,90.787,0.0,28.444,,,0,,62.528,90.972,0.0,90.972,181.759,
03/31/1993,186.347,0.405,0.405,0.0,32.279999,,,0.0,,,,,5.108,,,,37.792999,0.0,0.0,0.0,0.0,148.554001,,,,,148.554001,148.554001,,7.629,7.629,,,0.764,,,,,,9.687,,,9.687,18.08,58.216,,,,,15.402,,,,,15.402,73.618,91.698,0.0,29.719,,,0,,64.93,94.649,0.0,94.649,186.347,
06/30/1993,190.766006,0.539,0.539,0.0,33.077999,,,0.0,,,,,5.64,,,,39.257,0.0,0.0,0.0,0.0,151.509003,,,,,151.509003,151.509003,,8.038,8.038,,,0.578,,,,,,10.827001,,,10.827001,19.443001,56.866001,,,,,16.223,,,,,16.223,73.089001,92.532001,0.0,30.986,,,0,,67.248001,98.234001,0.0,98.234001,190.766003,
09/30/1993,194.554993,2.146,2.146,0.0,35.952,,,0.0,,,,,5.45,,,,43.548,0.0,0.0,0.0,0.0,151.007004,,,,,151.007004,151.007004,,7.097,7.097,,,0.569,,,,,,11.367001,,,11.367001,19.033001,53.323002,,,,,15.957,,,,,15.957,69.280002,88.313003,0.0,37.058998,,,0,,69.182999,106.241997,0.0,106.241997,194.554999,
12/31/1993,204.598007,1.773,1.773,0.0,40.154999,,,0.0,,,,,5.538,,,,47.466,0.0,0.0,0.0,0.0,157.132004,,,,,157.132004,157.132004,,6.658,6.658,,,0.408,,,,,,15.122,,,15.122,22.188,32.332001,,,,,16.476,,,,,16.476,48.808001,70.996,0.0,60.914001,,,0,,72.688004,133.602005,0.0,133.602005,204.598005,
03/31/1994,211.794006,1.499,1.499,0.0,47.042999,,,0.0,,,,,5.386,,,,53.928001,0.0,0.0,0.0,0.0,157.865997,,,,,157.865997,157.865997,,6.504,6.504,,,0.881,,,,,,19.663,,,19.663,27.048,27.280001,,,,,17.042999,,,,,17.042999,44.323,71.371,0.0,64.035004,,,0,,76.388,140.423004,0.0,140.423004,211.794004,
06/30/1994,218.242996,1.539,1.539,0.0,50.195999,,,0.0,,,,,5.824,,,,57.558998,0.0,0.0,0.0,0.0,160.684006,,,,,160.684006,160.684006,,7.689,7.689,,,1.134,,,,,,22.333,,,22.333,31.156,21.712,,,,,17.933001,,,,,17.933001,39.645,70.801001,0.0,67.195,,,0,,80.247002,147.442001,0.0,147.442001,218.243002,
09/30/1994,221.602005,1.142,1.142,0.0,54.792999,,,0.0,,,,,5.189,,,,61.124001,0.0,0.0,0.0,0.0,160.477997,,,,,160.477997,160.477997,,6.665,6.665,,,1.125,,,,,,23.022,,,23.022,30.812,16.822001,,,,,18.066999,,,,,18.066999,34.889,65.701,0.0,68.386002,,,0,,87.514999,155.901001,0.0,155.901001,221.602001,
12/31/1994,227.761002,2.638,2.638,0.0,60.025002,,,0.0,,,,,5.04,,,,67.703003,0.0,0.0,0.0,0.0,160.057999,,,,,160.057999,160.057999,,7.232,7.232,,,1.081,,,,,,21.314001,,,21.314001,29.627001,3.133,,,,,18.006001,,,,,18.006001,21.139001,50.766002,0.0,82.682999,,,0,,94.311996,176.994995,0.0,176.994995,227.760997,
03/31/1995,248.457001,14.944,14.944,0.0,68.352997,,,0.0,,,,,5.744,,,,89.041,0.0,0.0,0.0,0.0,159.416,,,,,159.416,159.416,,8.383,8.383,,,0.859,,,,,,30.189999,,,30.189999,39.431999,2.336,,,,,18.888,,,,,18.888,21.224,60.655999,0.0,87.402,,,0,,100.399002,187.801002,0.0,187.801002,248.457001,
06/30/1995,261.983002,23.923,23.923,0.0,70.890999,,,0.0,,,,,5.72,,,,100.533997,0.0,0.0,0.0,0.0,161.449005,,,,,161.449005,161.449005,,8.62,8.62,,,0.825,,,,,,32.872001,,,32.872001,42.317001,2.332,,,,,19.737,,,,,19.737,22.069,64.386001,0.0,88.293999,,,0,,109.303001,197.597,0.0,197.597,261.983001,
09/30/1995,282.937012,31.732,31.732,0.0,79.917999,,,0.0,,,,,5.666,,,,117.316002,0.0,0.0,0.0,0.0,165.621002,,,,,165.621002,165.621002,,9.805,9.805,,,3.632,,,,,,36.069001,,,36.069001,49.506001,2.089,,,,,19.775,,,,,19.775,21.864,71.370001,0.0,90.917,,,0,,120.650002,211.567002,0.0,211.567002,282.937003,
12/31/1995,301.140015,41.346001,41.346001,0.0,84.955002,,,0.0,,,,,7.349,,,,133.649994,0.0,0.0,0.0,0.0,167.490005,,,,,167.490005,167.490005,,12.631,12.631,,,4.239,,,,,,39.010001,,,39.010001,55.880001,1.486,,,,,15.844,,,,,15.844,17.33,73.210001,0.0,99.825996,,,0,,128.104004,227.93,0.0,227.93,301.140001,
03/31/1996,325.427002,50.165001,50.165001,0.0,96.038002,,,0.0,,,,,8.034,,,,154.237,0.0,0.0,0.0,0.0,171.190002,,,,,171.190002,171.190002,,12.191,12.191,,,1.003,,,,,,50.761002,,,50.761002,63.955002,1.093,,,,,15.877,,,,,15.877,16.97,80.925002,0.0,107.098999,,,0,,137.403,244.501999,0.0,244.501999,325.427001,
06/30/1996,348.178009,56.527,56.527,0.0,102.336998,,,0.0,,,,,12.103,,,,170.966995,0.0,0.0,0.0,0.0,177.210999,,,,,177.210999,177.210999,,15.127,15.127,,,2.114,,,,,,50.542997,,,50.542997,67.783997,2.604,,,,,15.746,,,,,15.746,18.35,86.133997,0.0,125.416,,,0,,136.628006,262.044006,0.0,262.044006,348.178003,
09/30/1996,374.779999,71.011002,71.011002,0.0,112.057999,,,0.0,,,,,11.165,,,,194.233994,0.0,0.0,0.0,0.0,180.546005,,,,,180.546005,180.546005,,14.205,14.205,,,2.114,,,,,,52.781998,,,52.781998,69.100998,2.604,,,,,16.261,,,,,16.261,18.865,87.965998,0.0,138.432007,,,0,,148.382004,286.814011,0.0,286.814011,374.780009,
12/31/1996,416.011993,80.181,80.181,0.0,125.383003,,,0.0,,,,,12.184,,,,217.748001,0.0,0.0,0.0,0.0,198.264008,,,,,198.264008,198.264008,,15.049,15.049,,,1.542,,,,,,69.969997,,,69.969997,86.560997,5.069,,,,,15.937,,,,,15.937,21.006,107.566997,0.0,140.533005,,,0,,167.912003,308.445008,0.0,308.445008,416.012005,
03/31/1997,450.903,87.617996,87.617996,0.0,141.942993,,,0.0,,,,,13.991,,,,243.552002,0.0,0.0,0.0,0.0,207.350998,,,,,207.350998,207.350998,,17.408001,17.408001,,,2.278,,,,,,78.570999,,,78.570999,98.257,3.719,,,,,15.965,,,,,15.965,19.684,117.941,0.0,158.886002,,,0,,174.076004,332.962006,0.0,332.962006,450.903006,
06/30/1997,489.571014,106.431,106.431,0.0,154.578995,,,0.0,,,,,15.769,,,,276.778992,0.0,0.0,0.0,0.0,212.792007,,,,,212.792007,212.792007,,18.584999,18.584999,,,2.997,,,,,,84.878999,,,84.878999,106.460999,5.377,,,,,15.992,,,,,15.992,21.368999,127.829998,0.0,171.682999,,,0,,190.057999,361.740997,0.0,361.740997,489.570995,
09/30/1997,537.148987,130.794998,130.794998,0.0,173.029999,,,0.0,,,,,17.658001,,,,321.483002,0.0,0.0,0.0,0.0,215.666,,,,,215.666,215.666,,21.261999,21.261999,,,3.594,,,,,,98.507,,,98.507,123.362999,4.829,,,,,15.994,,,,,15.994,20.823,144.185999,0.0,178.848007,,,0,,214.115005,392.963013,0.0,392.963013,537.149012,
12/31/1997,561.367004,131.348999,131.348999,0.0,186.899002,,,0.0,,,,,15.757,,,,334.005005,49.937,79.899002,-29.962,0.0,177.425003,,,,,177.425003,227.362003,,20.285,20.285,,,3.627,,,,,,98.183001,,,98.183001,122.095001,4.53,,,,,15.942,,,,,15.942,20.472,142.567001,0.0,196.979004,,,0,,221.820999,418.800003,0.0,418.800003,561.367004,
03/31/1998,618.317017,158.432007,158.432007,0.0,205.550995,,,0.0,,,,,18.049,,,,382.032013,60.686001,94.546997,-33.861,0.0,175.598999,,,,,175.598999,236.285,,26.193001,26.193001,,,1.294,,,,,,107.216002,,,107.216002,134.703003,4.267,,,,,18.243999,,,,,18.243999,22.511,157.214003,0.0,226.772003,,,0,,234.330994,461.102997,0.0,461.102997,618.316999,
06/30/1998,678.375977,191.324997,191.324997,0.0,217.479004,,,0.0,,,,,24.542,,,,433.346008,71.282997,109.636002,-38.353001,0.0,173.746994,,,,,173.746994,245.029991,,22.129999,22.129999,,,1.05,,,,,,129.264001,,,129.264001,152.444,4.235,,,,,20.122999,,,,,20.122999,24.357999,176.802,0.0,243.005997,,,0,,258.567993,501.57399,0.0,501.57399,678.375989,
09/30/1998,691.460999,166.819,166.819,0.0,233.444,,,0.0,,,,,31.385,,,,431.64801,81.867996,125.515999,-43.647999,0.0,177.945007,,,,,177.945007,259.813004,,23.080999,23.080999,,,1.346,,,,,,131.162997,,,131.162997,155.589996,3.645,,,,,25.846001,,,,,25.846001,29.491001,185.080997,0.0,246.423004,,,0,,259.957001,506.380005,0.0,506.380005,691.461002,
12/31/1998,703.718994,166.059998,166.059998,0.0,240.690002,,,0.0,,,,,23.656,,,,430.406006,94.949997,143.850006,-48.900002,0.0,178.363007,,,,,178.363007,273.313004,,23.659,23.659,,,1.308,,,,,,127.878001,,,127.878001,152.845001,3.404,,,,,25.0,,,,,25.0,28.404,181.249001,0.0,270.700012,,,0,,251.770004,522.470016,0.0,522.470016,703.719018,
03/31/1999,734.662,176.322,176.322,0.0,255.524,255.524,,0.0,0.0,0.0,0.0,,23.612,,,,455.458,102.834,158.005,-55.171,0.0,176.37,176.37,,,,0.0,279.204,,25.228,25.228,,,0.985,,,,,,127.506,,,127.506,153.719,3.432,,,,,24.125,,,,,24.125,27.557,181.276,0.0,286.507,,,0,327.278,-60.399,553.386,0.0,553.386,734.662,
06/30/1999,759.691,187.975,187.975,0.0,267.508,267.508,,0.0,0.0,0.0,0.0,,25.835,,,,481.318,103.991,167.199,-63.208,0.0,174.382,174.382,,,,0.0,278.373,,27.934,27.934,,,1.807,,,,,,134.491,,,134.491,164.232,2.624,,,,,22.315,,,,,22.315,24.939,189.171,0.0,288.439,,,0,337.906,-55.825,570.52,0.0,570.52,759.691,
09/30/1999,778.198,182.847,182.847,0.0,291.367,291.367,,0.0,0.0,0.0,0.0,0.0,28.377,,,,502.591,103.08,175.705,-72.625,0.0,172.527,172.527,,,,0.0,275.607,,42.04,42.04,,,1.198,,,,,,139.272,,,139.272,182.51,2.611,,,,,21.882,,,,,21.882,24.493,207.003,0.0,287.697,,,0,331.596,-48.098,571.195,0.0,571.195,778.198,
12/31/1999,777.188,151.074,151.074,0.0,309.278,309.278,,0.0,0.0,0.0,0.0,0.0,30.187,,,,490.539,110.902,193.315,-82.413,0.0,175.747,175.747,,,,0.0,286.649,,29.835,29.835,,,0.898,,,,,,145.474,,,145.474,176.207,2.597,,,,,22.281,,,,,22.281,24.878,201.085,0.0,303.181,,,0,329.469,-56.547,576.103,0.0,576.103,777.188,
03/31/2000,859.126,204.607,204.607,0.0,339.125,339.125,,0.0,0.0,0.0,0.0,0.0,30.312,,,,574.044,111.563,205.806,-94.243,0.0,173.519,173.519,,,,0.0,285.082,,32.83,32.83,,,0.054,,,,,,185.882,,,185.882,218.766,2.584,,,,,16.024,,,,,16.024,18.608,237.374,0.0,342.099,,,0,364.906,-85.253,621.752,0.0,621.752,859.126,
06/30/2000,914.637,228.628,228.628,0.0,364.254,364.254,,0.0,0.0,0.0,0.0,0.0,36.657,,,,629.539,113.03,219.435,-106.405,0.0,172.068,172.068,,,,0.0,285.098,,39.249,39.249,,,0.044,,,,,,188.869,,,188.869,228.162,2.58,,,,,11.624,,,,,11.624,14.204,242.366,0.0,375.598,,,0,382.142,-85.469,672.271,0.0,672.271,914.637,
09/30/2000,968.588,260.434,260.434,0.0,376.435,376.435,,0.0,0.0,0.0,0.0,0.0,39.856,,,,676.725,118.741,237.832,-119.091,0.0,173.122,173.122,,,,0.0,291.863,,39.753,39.753,,,1.209,,,,,,201.202,,,201.202,242.164,2.555,,,,,9.676,,,,,9.676,12.231,254.395,0.0,398.529,,,0,403.902,-88.238,714.193,0.0,714.193,968.588,
12/31/2000,971.029,239.192,239.192,0.0,390.369,390.369,,0.0,0.0,0.0,0.0,0.0,42.049,,,,671.61,131.369,250.309,-118.94,0.0,168.05,168.05,,,,0.0,299.419,,51.073,51.073,,,1.223,1.223,0.0,0.0,,,184.86,,,184.86,237.156,2.541,2.541,0.0,0.0,,12.793,,,,,12.793,15.334,252.49,0.0,406.647,,,0,388.954,-77.062,718.539,0.0,718.539,971.029,
03/31/2001,967.677,221.747,221.747,0.0,391.621,391.621,,0.0,0.0,0.0,0.0,0.0,47.441,,,,660.809,141.728,275.28,-133.552,0.0,165.14,165.14,,,,0.0,306.868,,37.254,37.254,,,1.164,1.164,0.0,0.0,,,193.204,,,193.204,231.622,2.526,2.526,0.0,0.0,,11.597,,,,,11.597,14.123,245.745,0.0,427.062,,,0,369.962,-75.092,721.932,0.0,721.932,967.677,
06/30/2001,1002.596,278.343,278.343,,353.55,353.55,,,,,,,56.149,,,,688.042,151.46,,,,163.094,163.094,,,,0.0,314.554,,37.104,37.104,,,1.157,1.157,0.0,0.0,,,166.543,,,166.543,204.804,2.511,2.511,0.0,0.0,,15.622,,,,,15.622,18.133,222.937,,445.994,,,0,401.774,-68.109,779.659,,779.659,1002.596,
09/30/2001,1007.261,301.128,301.128,0.0,332.552,332.552,,0.0,0.0,0.0,0.0,0.0,57.953,,,,691.633,154.381,273.321,-118.94,0.0,161.247,161.247,,,,0.0,315.628,,41.342,41.342,,,0.262,0.262,0.0,0.0,,,171.074,,,171.074,212.678,2.495,2.495,0.0,0.0,,12.922,,,,,12.922,15.417,228.095,0.0,456.538,,,0,381.474,-58.846,779.166,0.0,779.166,1007.261,
12/31/2001,994.162,346.768,346.768,0.0,272.886,272.886,,0.0,0.0,0.0,0.0,0.0,66.352,,,,686.006,147.524,333.078,-185.554,0.0,160.632,160.632,,,,0.0,308.156,,33.384,33.384,,,0.202,0.202,0.0,0.0,,,143.061,,,143.061,176.647,2.48,2.48,0.0,0.0,,9.339,,,,,9.339,11.819,188.466,0.0,487.258,,,0,391.255,-72.817,805.696,0.0,805.696,994.162,
03/31/2002,1029.477,378.79,378.79,0.0,252.751,252.751,,0.0,0.0,0.0,0.0,0.0,96.502,,,,728.043,141.671,344.065,-202.394,0.0,159.763,159.763,,,,0.0,301.434,,35.511,35.511,,,0.201,0.201,0.0,0.0,,,145.607,,,145.607,181.319,2.464,2.464,0.0,0.0,,9.674,,,,,9.674,12.138,193.457,0.0,518.662,,,0,385.366,-68.008,836.02,0.0,836.02,1029.477,
06/30/2002,1020.902,373.426,373.426,0.0,245.359,245.359,,0.0,0.0,0.0,0.0,0.0,101.063,,,,719.848,137.672,358.253,-220.581,0.0,163.382,163.382,142.147,21.235,,0.0,301.054,,48.238,48.238,,,0.212,0.212,0.0,0.0,,,143.39,,,143.39,191.84,2.447,2.447,0.0,0.0,,7.154,,,,,7.154,9.601,201.441,0.0,528.529,,,0,344.062,-53.13,819.461,0.0,819.461,1020.902,
09/30/2002,947.664,302.468,302.468,0.0,238.793,238.793,,0.0,0.0,0.0,0.0,0.0,105.202,,,,646.463,137.947,374.29,-236.343,0.0,163.254,163.254,143.718,19.536,,0.0,301.201,,45.335,45.335,,,0.065,0.065,0.0,0.0,,,146.759,,,146.759,192.159,2.431,2.431,0.0,0.0,,3.901,,,,,3.901,6.332,198.491,0.0,521.784,,,0,266.762,-39.373,749.173,0.0,749.173,947.664,
12/31/2002,935.671,316.927,316.927,0.0,223.396,223.396,,0.0,0.0,0.0,0.0,0.0,102.849,,,,643.172,130.587,380.938,-250.351,0.0,161.912,161.912,143.965,17.947,,0.0,292.499,,47.807,47.807,,,0.066,0.066,0.0,0.0,,,136.342,,,136.342,184.215,2.414,2.414,0.0,0.0,,4.076,,,,,4.076,6.49,190.705,0.0,543.628,,,0,246.803,-45.465,744.966,0.0,744.966,935.671,
03/31/2003,927.484,306.458,306.458,0.0,222.479,222.479,,0.0,0.0,0.0,0.0,0.0,106.425,,,,635.362,128.074,,,0.0,164.048,164.048,149.122,14.926,,0.0,292.122,,41.538,41.538,,,0.067,0.067,0.0,0.0,,,151.997,,,151.997,193.602,2.397,2.397,0.0,0.0,,3.125,,,,,3.125,5.522,199.124,0.0,541.318,,,0,222.069,-35.027,728.36,0.0,728.36,927.484,
06/30/2003,946.729,317.674,317.674,0.0,224.844,224.844,,0.0,0.0,0.0,0.0,0.0,106.998,,,,649.516,123.305,401.314,-278.009,0.0,173.908,160.908,149.691,11.217,,13.0,297.213,,39.462,39.462,,,0.068,0.068,0.0,0.0,,,158.659,,,158.659,198.189,2.379,2.379,0.0,0.0,,0.663,,,,,0.663,3.042,201.231,0.0,552.606,,,0,218.97,-26.078,745.498,0.0,745.498,946.729,
09/30/2003,965.997,344.19,344.19,0.0,232.774,232.774,,0.0,0.0,0.0,0.0,0.0,97.09,,,,674.054,119.17,411.217,-292.047,0.0,172.773,170.132,161.455,8.677,,2.641,291.943,,50.468,50.468,,,0.07,0.07,0.0,0.0,,,158.062,,,158.062,208.6,2.361,2.361,0.0,0.0,,0.0,,,,,0.0,2.361,210.961,0.0,563.041,,,0,215.98,-23.985,755.036,0.0,755.036,965.997,
12/31/2003,979.903,376.523,376.523,0.0,242.348,242.348,,0.0,0.0,0.0,0.0,0.0,79.748,,,,698.619,113.119,420.644,-307.525,0.0,168.165,162.508,161.963,0.545,,5.657,281.284,,45.094,45.094,,,0.071,0.071,0.0,0.0,,,143.734,,,143.734,188.899,2.343,2.343,0.0,0.0,,0.0,,,,,0.0,2.343,191.242,0.0,595.223,,,0,220.828,-27.39,788.661,0.0,788.661,979.903,
03/31/2004,1009.038,368.469,368.469,0.0,284.202,284.202,,0.0,0.0,0.0,0.0,0.0,77.132,,,,729.803,108.217,428.683,-320.466,0.0,171.018,164.58,161.924,2.656,,6.438,279.235,,49.971,49.971,,,0.072,0.072,0.0,0.0,,,170.157,,,170.157,220.2,2.324,2.324,0.0,0.0,,0.0,,,,,0.0,2.324,222.524,0.0,604.87,,,0,204.845,-23.201,786.514,0.0,786.514,1009.038,
06/30/2004,1098.677,419.507,419.507,0.0,321.724,321.724,,0.0,0.0,0.0,0.0,0.0,78.934,,,,820.165,100.827,431.734,-330.907,0.0,177.685,163.598,162.213,1.385,,14.087,278.512,,57.964,57.964,,,0.074,0.074,0.0,0.0,,,193.924,,,193.924,251.962,2.305,2.305,0.0,0.0,,8.77,,,,,8.77,11.075,263.037,0.0,636.349,,,0,224.931,-25.64,835.64,0.0,835.64,1098.677,
09/30/2004,1141.768,412.572,412.572,0.0,369.237,369.237,,0.0,0.0,0.0,0.0,0.0,79.8,,,,861.609,96.98,436.621,-339.641,0.0,183.179,164.619,162.475,2.144,,18.56,280.159,,68.565,68.565,,,0.075,0.075,0.0,0.0,,,213.822,,,213.822,282.462,2.286,2.286,0.0,0.0,,3.195,,,,,3.195,5.481,287.943,0.0,655.859,,,0,221.792,-23.826,853.825,0.0,853.825,1141.768,
12/31/2004,1198.657,436.809,436.809,0.0,391.641,391.641,,0.0,0.0,0.0,0.0,0.0,87.866,,,,916.316,95.783,436.015,-340.232,0.0,186.558,167.931,163.732,4.199,,18.627,282.341,,72.034,72.034,,,0.077,0.077,0.0,0.0,,,208.234,,,208.234,280.345,2.266,2.266,0.0,0.0,,4.176,,,,,4.176,6.442,286.787,0.0,702.504,,,0,240.74,-31.374,911.87,0.0,911.87,1198.657,
03/31/2005,1246.919,452.585,430.005,22.58,416.687,416.687,,0.0,0.0,0.0,0.0,0.0,98.023,,,,967.295,96.248,443.811,-347.563,0.0,183.376,166.499,166.499,0.0,,16.877,279.624,,84.167,84.167,,,0.078,0.078,0.0,0.0,,,240.705,,,240.705,324.95,2.246,2.246,0.0,0.0,,4.204,,,,,4.204,6.45,331.4,0.0,714.492,,,0,226.971,-25.944,915.519,0.0,915.519,1246.919,
06/30/2005,1231.444,441.057,441.057,0.0,417.248,417.248,,0.0,0.0,0.0,0.0,0.0,92.208,,,,950.513,93.841,450.185,-356.344,0.0,187.09,3.689,162.971,-159.282,,183.401,280.931,,76.202,76.202,,,0.348,0.348,0.0,0.0,,,270.769,,,270.769,347.319,2.753,2.753,0.0,0.0,,3.824,,,,,3.824,6.577,353.896,0.0,718.088,,,0,187.154,-27.694,877.548,0.0,877.548,1231.444,
