Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1997,-15.588,1.51,2.887,1.159,,0.896,0.263,-21.144,-6.08,-2.257,,-12.807,,-9.761,-1.5,0.0,,,-1.5,,,0.0,0.0,0.0,,,,,-8.261,25.647,-0.018,30.928,,,,-2.105,0.0,-2.105,-3.158,,0.298,,,
06/30/1997,10.675,1.908,3.496,1.571,,0.016,1.555,3.7,8.812,-0.309,,-4.803,,-14.031,-10.885,0.0,,,-10.885,,,0.0,0.0,0.0,,,,,-3.146,3.424,0.0,3.149,,,,0.0,0.0,0.0,0.275,,0.068,1.8,,
09/30/1997,19.718,4.128,3.536,3.594,,4.397,-0.803,8.46,-13.505,1.76,,20.205,,-34.349,-0.755,0.0,,,-0.755,,,0.0,0.0,0.0,,,,,-33.594,15.88,0.0,-35.351,,,,51.231,51.231,0.0,0.0,,1.249,5.2,,
12/31/1997,5.845999,3.254,5.292,4.707,,,4.707,-7.407001,,,,-7.407001,,-17.918998,-7.501001,0.0,,,-7.501001,,,0.0,0.0,0.0,,,,,-10.417997,13.526973,0.0,16.321974,,,,-2.556001,0.576999,-3.133,-0.239,,1.454,,,
03/31/1998,-3.582,4.475,5.988,1.467,,,1.467,-15.512,,,,-15.512,,-6.06,-4.777,0.0,,,-4.777,,,0.0,0.0,0.0,,,,,-1.283,9.480991,0.0,9.280991,,,,0.215,0.215,0.0,-0.015,,-0.161,,,
06/30/1998,19.531,6.709,7.311,-4.346,,,-4.346,9.857,,,,9.857,,-16.152,-7.648,0.0,,,-7.648,,,0.0,0.0,0.0,,,,,-8.504001,-7.167001,0.0,-1.998001,,,,0.238,0.238,0.0,-5.407,,-3.788,,,
09/30/1998,9.909,6.16,11.11,17.707001,,,17.707001,-25.068001,,,,-25.068001,,-57.258999,-7.607,0.0,,,-7.607,,,0.0,0.0,0.0,,,,,-49.651999,34.857014,0.0,-3.958984,,,,0.952,0.952,0.0,37.863998,,-12.493,,,
12/31/1998,37.758999,3.198,9.929,0.639,,,0.639,23.993,,,,23.993,,12.952,-11.902,0.0,,,-11.902,,,0.0,0.0,0.0,,,,,24.854,-17.084997,-16.267,-10.020996,,,,41.652,41.652,0.0,-32.449001,,33.625999,,,
03/31/1999,-10.204,3.214,8.385,4.619,,-1.393,6.012,-26.422,-24.143,-2.955,,0.676,,-17.521,-5.499,0.0,,,-5.499,,,0.0,0.0,0.0,,,,,-12.022,16.776,0.0,10.162,,,,5.855,5.855,0.0,0.759,,-10.949,,,
06/30/1999,22.158,9.373,7.943,1.329,,0.183,1.146,3.513,-15.052,1.431,,17.134,,-12.225,-6.725,0.0,,,-6.725,,,0.0,0.0,0.0,,,,,-5.5,0.58,-0.893,0.588,,,,1.308,1.308,0.0,-0.423,,10.513,,,
