Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,20.540997,13.186813,,7.523246,4.649197,5.325444,5.325444,,38.202247,41.818182,,
06/30/1990,,,,,,,22.440273,15.102389,,9.812287,6.05802,6.05802,6.05802,,38.26087,32.394366,,
09/30/1990,,,,,,,20.865801,13.506494,,7.965368,5.021645,5.021645,5.021645,,36.956522,39.655172,,
12/31/1990,,,,,,,16.666667,9.106529,,5.154639,3.264605,3.780069,3.694158,,36.666667,59.459459,,
03/31/1991,,14.023087,2.680965,9.311786,8.949985,,12.102473,4.416961,-207.843137,-1.060071,-0.706714,-0.706714,-0.706714,,,,,
06/30/1991,,-33.486943,-5.249597,,,,16.481481,8.796296,-89.130435,-62.314815,-38.888889,-38.888889,-38.888889,,,,,
09/30/1991,,-31.093673,-5.057214,,,,21.991342,14.458874,,9.350649,5.887446,5.887446,5.887446,,37.037037,33.823529,-20.576696,
12/31/1991,,-26.197298,-5.12041,,,,20.721477,13.171141,182.142857,7.298658,4.530201,3.355705,3.355705,,37.931034,48.148148,-13.583784,
03/31/1992,,-19.56346,-3.867977,,,,20.253165,12.489451,184.90566,12.405063,7.679325,5.907173,5.907173,,38.095238,28.571429,-13.9739,
06/30/1992,,20.827251,3.389831,10.91738,11.49105,,16.773602,9.532539,81.818182,5.224565,3.299725,3.299725,3.299725,,36.842105,72.222222,5.785347,
09/30/1992,,19.327731,3.241466,10.358648,10.902648,,19.775475,12.694301,,8.376511,5.267703,5.267703,5.267703,,37.113402,44.262295,10.772834,
12/31/1992,,21.210953,4.289792,12.341586,9.070588,,23.662207,16.555184,1025.0,12.625418,9.280936,9.280936,9.0301,,26.490066,24.074074,16.104612,
03/31/1993,,20.788795,4.483612,12.467743,12.588025,,21.709402,14.358974,,11.282051,7.008547,7.008547,6.581197,,37.878788,31.168831,14.30917,
06/30/1993,,22.446043,4.991579,12.989547,13.079299,,20.490368,12.95972,86.27451,10.070053,6.304729,6.304729,5.779335,,37.391304,50.0,11.223022,
09/30/1993,,19.176136,4.322788,11.246063,11.151069,,18.404908,10.604733,-152.941176,7.449606,2.103418,2.103418,1.665206,,71.764706,136.842105,-7.064892,
12/31/1993,,18.43256,4.35871,10.87299,7.858542,,25.280899,17.977528,52.0,15.168539,9.470305,9.470305,8.988764,,37.566138,20.535714,14.647302,
03/31/1994,,17.40537,4.222899,10.560715,10.605285,,22.231405,15.041322,35.0,11.735537,7.190083,6.363636,5.950413,,38.732394,32.926829,11.674334,
06/30/1994,,17.550125,4.277999,10.481567,10.653585,,22.399329,14.932886,60.0,11.241611,6.879195,6.879195,6.468121,,38.80597,35.149157,11.381404,
09/30/1994,,22.641855,5.442177,13.154629,13.486902,,25.620496,18.334668,100.0,15.052042,9.207366,9.207366,8.807046,,38.829787,24.636364,17.063725,
12/31/1994,,22.630672,5.684225,13.252261,9.948581,,26.71131,19.642857,40.816327,17.1875,10.565476,10.565476,10.037202,,38.528139,19.273536,18.268941,
03/31/1995,,17.52102,4.36317,10.157607,12.464315,,23.248882,15.275708,17.424242,12.295082,7.52608,0.074516,0.074516,,38.787879,31.683168,11.969806,
