Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,2199.378906,1119.083008,635.112,15290.070312,15462.129883,-172.061996,3660.715088,321.601013,489.440002,146.520996,23861.919922,,3836.5271,12234.869141,4616.145996,7618.723145,,16071.400391,5450.305176,433.949005,119.785004,,,0,0,1056.892944,729.59198,1786.484924,,
06/30/1990,,2319.139893,826.27002,685.388,15743.580078,15921.379883,-177.807999,3694.863037,333.575989,523.429993,153.888,24280.130859,,3899.917969,12753.570312,4662.118164,8091.452148,,16653.490234,5246.209961,432.334015,114.454002,,,0,0,1058.487061,775.156982,1833.644043,,
09/30/1990,,2191.143066,900.252014,751.301025,16046.790039,16226.830078,-180.042007,3770.99292,330.641998,528.026978,180.703003,24699.849609,,3867.998047,12708.408203,4740.803223,7967.60498,,16576.410156,5661.562988,468.126007,113.635002,,,0,0,1058.019043,822.103027,1880.12207,,
12/31/1990,,3586.249023,1155.848022,793.179016,20936.862976,21206.778961,-269.915985,5273.576172,429.335999,692.776001,446.865997,33314.691406,,5886.849121,17348.372559,7227.722168,10120.650391,,23235.22168,6671.186035,873.096985,164.257004,,,0,0,1215.119995,1155.807983,2370.927978,,
03/31/1991,,2272.089111,1562.633057,772.179016,20987.449219,21276.769531,-289.31601,5628.060059,432.019012,716.708984,446.442993,32817.578125,,4764.999023,18207.686523,7538.586914,10669.099609,,22972.689453,6404.202148,849.441986,161.996994,,,0,0,1225.302002,1203.952026,2429.254028,,
06/30/1991,,2399.239014,1182.813965,886.289978,20460.949219,20753.410156,-292.462006,5919.202148,435.671997,717.182007,334.597992,32335.939453,,4531.423828,17792.337402,7608.847168,10183.490234,,22323.759766,6607.228027,724.834991,186.955994,,,0,0,1229.161987,1264.005981,2493.167969,,
09/30/1991,,3311.580078,917.447021,1059.688965,20295.550781,20595.730469,-300.182007,5952.015137,433.481995,790.955017,407.942993,33168.660156,,5588.700195,18033.662598,7884.692871,10148.969727,,23622.369141,6041.38916,767.85498,186.615997,,,0,0,1233.036987,1317.401978,2550.438965,,
12/31/1991,,2475.586914,954.000977,1444.807983,20257.366715,20617.559708,-360.192993,6264.85791,434.798004,798.041016,528.862,33158.320312,,4758.292969,18247.996582,8147.516113,10100.480469,,23006.289551,6602.471191,896.187012,168.957993,,,0,0,1245.02002,1239.394043,2484.414063,,
03/31/1992,,2135.166016,948.383972,1267.332031,19886.740234,20254.710938,-367.971008,6157.655762,444.605988,818.640991,492.135986,32150.660156,,4316.928223,18048.0625,8553.540039,9494.522461,,22364.990234,6134.457031,927.940979,167.880997,,,0,0,1254.392944,1300.996948,2555.389893,,
06/30/1992,,2487.878906,681.057983,1227.762939,19438.419922,19813.470703,-375.046997,5931.991211,441.468994,771.273987,465.384003,31445.240234,,4687.38916,17637.045898,8624.167969,9012.87793,,22324.439453,5549.045898,785.931,158.503906,,,0,0,1234.840942,1392.479004,2627.319946,,
09/30/1992,,2344.913086,844.700012,821.517029,19665.839844,20045.130859,-379.294006,6293.106934,450.790985,813.195007,546.796997,31780.859375,,4916.894043,17377.300781,8928.628906,8448.671875,,22294.199219,5732.165039,902.100006,153.302994,,,0,0,1239.937012,1459.156006,2699.093018,,
12/31/1992,,2627.858887,668.525024,895.968018,20706.100807,21085.657814,-379.557007,6486.170898,443.460999,789.494995,748.94397,33366.519531,,5626.700195,17748.760742,9464.705078,8284.055664,,23375.460937,5793.749023,1070.419983,352.122009,,,0,0,1675.244995,1099.521973,2774.766968,,
03/31/1993,,2477.504883,705.841003,692.788025,21297.849609,21688.470703,-390.621002,6621.827148,435.466003,947.864014,388.352997,33567.5,,5026.278809,17113.86084,9321.333984,7792.526855,,22140.140625,7400.375,812.384003,355.700012,,,0,0,1686.170044,1172.725952,2858.895996,,
06/30/1993,,2185.014893,414.781006,863.948975,21290.650391,21690.130859,-399.480011,6604.312988,490.82901,960.426025,437.794006,33247.761719,,5057.98584,16828.21875,9292.884766,7535.333984,0.0,21886.210938,7053.003906,763.53302,594.606995,,,0,0,1701.199951,1249.213013,2950.412964,,
09/30/1993,,2169.531006,597.781982,778.966003,21662.089844,22066.189453,-404.091003,8055.644043,495.592987,1103.552979,456.518005,35319.679688,,5323.312988,16864.062012,9412.751953,7451.310059,0.0,22187.380859,8760.859375,802.386017,594.362,,,0,0,1647.473999,1327.224976,2974.698975,,
12/31/1993,,2529.528076,703.583984,788.778992,22572.688737,22977.486741,-404.798004,7878.655762,502.699005,1115.251953,434.584015,36525.769531,,6143.89502,17208.502441,9709.765625,7498.736816,0.0,23352.397461,6936.698242,773.387024,2445.342041,,,0,0,1618.452026,1399.494995,3017.947021,,
03/31/1994,,2220.125977,308.615997,4498.646973,23256.910156,23662.390625,-405.473999,3900.312012,507.769989,1048.412964,609.148987,36349.949219,,5365.359863,16913.890625,9749.225586,7164.665039,0.0,22279.25,5909.134766,965.388,4102.581055,,,0,0,1616.470947,1477.121948,3093.592896,,
06/30/1994,,2200.729004,239.934998,4574.144043,23893.949219,24299.890625,-405.941986,3849.64502,522.317017,1173.385986,614.90802,37069.019531,,5273.38916,16944.666016,9547.785156,7396.880859,0.0,22218.050781,6287.157227,914.18103,4500.477051,,,0,0,1609.849976,1539.293945,3149.143921,,
09/30/1994,,2508.240967,205.143997,4433.983887,24561.710938,24967.720703,-406.005005,3972.866943,532.120972,1145.994995,774.221985,38134.289062,,5272.131836,16983.5625,9436.302734,7547.259766,0.0,22255.699219,6814.65918,1119.458984,4729.59082,,,0,0,1594.883057,1619.998047,3214.881104,,
12/31/1994,,2670.11499,208.369003,4428.205078,25484.676025,25890.808014,-406.131989,4184.609863,543.547974,1251.848022,416.591003,39187.960938,,5663.119141,17406.13916,9590.823242,7815.315918,0.0,23069.258301,8528.667969,729.285003,3574.23999,,,0,0,1596.61499,1689.891968,3286.506958,,
03/31/1995,,2419.233887,30.705,4530.35791,26319.630859,26728.130859,-408.5,4524.687012,556.427979,1196.040039,646.265015,40223.351562,,5147.944824,17961.645508,9457.014648,8504.630859,0.0,23109.589844,7976.500977,1086.626007,4645.649902,,,0,0,1604.991943,1799.990967,3404.98291,,
06/30/1995,,2629.501953,20.464001,5542.354004,27842.429688,28251.060547,-408.632996,4514.836914,574.622986,1177.488037,565.784973,42867.480469,,5361.419922,18530.391602,9702.306641,8828.084961,0.0,23891.810547,9393.201172,981.426971,5065.726074,,,0,0,1573.80603,1961.506958,3535.312988,,
09/30/1995,,2516.428955,767.517029,5314.245117,28603.570312,29012.25,-408.68399,4388.757812,591.879028,1309.884033,608.825012,44101.109375,,5216.707031,20066.311523,10075.259766,9991.051758,0.0,25283.019531,9087.523438,1102.712006,5010.212891,,,0,0,1565.678955,2051.962891,3617.641846,,
12/31/1995,,2692.318115,595.383972,8524.750977,28852.348389,29261.156403,-408.808014,1619.47998,628.153015,1185.057983,883.825012,44981.308594,,5861.051758,20507.700195,10464.740234,10042.959961,0.0,26368.751953,10319.839844,1342.503998,3176.450928,,,0,0,1564.912964,2208.843994,3773.756958,,
03/31/1996,,2661.486084,859.041016,8263.447266,29460.060547,29868.990234,-408.928009,1535.660034,643.411987,1294.766968,707.239014,45425.109375,,5524.842773,20383.724609,10803.94043,9579.78418,0.0,25908.560547,8441.370117,1192.340027,6153.493164,,,0,0,1500.890991,2228.458008,3729.348999,,
06/30/1996,,2606.452881,774.598022,8210.536133,30263.439453,30672.640625,-409.204987,1482.031006,648.947998,1377.704956,685.388977,46049.101562,,5457.867188,20515.486328,10848.200195,9667.286133,0.0,25973.349609,8954.810547,1127.786987,6293.537109,,,0,0,1404.712036,2294.899902,3699.611938,,
09/30/1996,,3011.456055,785.992981,8297.055664,31139.529297,31548.800781,-409.270996,1403.972046,633.198975,1312.542969,899.093994,47482.839844,,6508.075195,20928.107422,10997.490234,9930.617188,0.0,27436.179688,8781.28125,1365.115997,6171.069824,,,0,0,1326.680054,2402.513916,3729.19397,,
12/31/1996,,3674.191895,353.812012,11014.580078,37487.937622,38007.234619,-519.296997,1352.090942,793.929016,1800.213013,751.893005,57228.640625,,7300.818848,28021.070312,14268.450195,13752.620117,0.0,35321.88916,8951.601562,1322.104004,7024.63916,,,0,0,1712.911987,2895.489014,4608.401001,,
03/31/1997,,3001.0271,162.636002,8201.09668,32160.949219,32570.259766,-409.312012,1325.55603,640.861023,1367.786011,631.242004,47491.148438,,6491.503906,22340.219727,11962.419922,10377.799805,0.0,28831.730469,8260.256836,1212.111023,5510.975098,,,0,0,1109.647949,2566.431885,3676.079834,,
06/30/1997,,3392.417969,257.769989,7825.585938,32846.289062,33255.628906,-409.334991,1271.149048,622.924988,1437.494995,858.463013,48512.101562,,6995.798828,21942.258789,11969.830078,9972.428711,0.0,28938.060547,8739.524414,1383.195007,5771.490234,,,0,0,983.197998,2696.628906,3679.826904,,
09/30/1997,,3511.111084,429.808014,9591.054688,40228.25,40747.609375,-519.356018,1217.797974,809.23999,1604.272949,649.263,58040.800781,,7439.736816,29470.80957,14613.769531,14857.040039,0.0,36910.539062,9338.883789,1338.427002,5935.925781,,,0,0,1267.764038,3249.25708,4517.021118,,
12/31/1997,,4221.817871,1722.425049,9908.65918,43649.660156,44194.378906,-544.723022,1509.338989,810.155029,2946.615967,628.39801,65397.070312,,8589.594727,34064.240234,16333.599609,17730.640625,0.0,42653.839844,11157.799805,1525.17804,4885.941895,,,0,0,2004.436035,3169.86499,5174.301025,,
03/31/1998,,3661.602051,520.401978,11069.299805,43953.539062,44498.289062,-544.741028,1375.958984,840.349976,3011.113037,692.44397,65124.710938,,8521.549805,31335.339844,16518.769531,14816.570312,0.0,39856.890625,11949.290039,1625.471985,6456.366211,,,0,0,1971.728027,3264.968018,5236.696045,,
06/30/1998,,3425.987061,530.812988,10657.700195,43910.980469,44458.550781,-547.572021,1655.516968,865.864014,3066.621094,613.156982,64726.640625,,8074.903809,31840.530273,16323.820312,15516.709961,0.0,39915.429688,12182.759766,1345.862976,5906.803223,,,0,0,2003.698975,3372.092041,5375.791016,,
09/30/1998,,2967.037109,767.018005,10248.099609,45081.03125,45628.710938,-547.685974,1520.583984,886.122009,3371.289062,732.828979,65574.007812,,7734.694824,31072.451172,16669.380859,14403.070312,0.0,38807.140625,12775.570312,2282.979004,6479.125,,,0,0,1671.678955,3557.511963,5229.190918,,
12/31/1998,,3800.264893,785.453003,8648.459961,45171.230469,45719.21875,-547.992004,1383.607056,901.68103,3083.190918,348.954987,64122.839844,,8768.271484,32226.460938,17622.480469,14603.980469,0.0,40994.730469,9934.608398,1458.091949,6397.181152,,,0,0,1684.175049,3654.055908,5338.230957,,
03/31/1999,,3110.129883,684.629028,9208.711914,45844.828125,46393.128906,-548.302002,1373.453003,962.609009,3824.306885,310.817993,65319.488281,,8235.679688,32052.467773,17919.880859,14132.586914,0.0,40288.148438,9748.686523,1880.265991,7970.451172,,,0,0,1690.177979,3741.760986,5431.938965,,
06/30/1999,,3110.826904,895.221008,9091.137695,47879.570312,48428.109375,-548.539978,1324.562988,972.09198,3560.209961,179.847,67013.46875,,8570.417969,32245.100586,18018.730469,14226.370117,0.0,40815.519531,10355.549805,1900.186966,8515.499023,,,0,0,1627.051025,3799.664062,5426.715088,,
09/30/1999,,2984.573975,661.286011,8984.40332,47071.128906,47625.019531,-553.893982,1271.136963,963.598999,3746.827881,122.745003,65805.703125,,8325.959961,31382.890625,17843.730469,13539.160156,0.0,39708.851562,9770.458984,2122.750984,8575.555664,,,0,0,1692.91394,3935.169922,5628.083862,,
12/31/1999,,3475.003906,946.866028,7966.094238,49066.410156,49621.230469,-554.809998,1048.723999,953.83197,3783.917969,11.684,67252.539062,,8730.672852,33055.739258,18288.189453,14767.549805,0.0,41786.421875,11135.870117,1358.84794,6781.367188,531.578003,61594.085123,0,0,1607.209961,4051.248047,5658.458008,67252.543131,
03/31/2000,,3167.791992,547.708984,8349.782227,50529.660156,51125.320312,-595.655029,1114.18396,942.114014,4078.690918,87.555,68817.476562,,8666.743164,35049.039062,18322.199219,16726.839844,0.0,43715.78125,8082.033203,2434.859932,8738.386719,,,0,0,1694.349976,4152.080078,5846.430054,,
