Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2002,,9590.247543,9590.247543,9590.247543,1.133467,2.233204,,,,,,19.95,9597.0983,
12/31/2002,11.969136,9585.478324,9761.702676,9363.273604,1.100191,2.107386,0.622681,7.791869,2.233834,11.20575,17.69329,19.39,9648.15098,
03/31/2003,10.875,9447.547372,9820.877738,9206.773314,1.008007,1.964531,0.458896,6.982415,1.640443,9.880406,16.448992,17.4,9446.656,
06/30/2003,13.034014,9586.738681,9964.783358,9232.714696,1.112969,2.169026,0.451325,13.462687,1.404372,9.113901,15.783226,19.16,9656.177899,
09/30/2003,12.521739,9367.473573,9730.735976,9160.879775,0.969526,1.825842,0.396814,,1.244924,8.180867,14.466891,17.28,9169.115485,
12/31/2003,15.632,9317.198749,9595.743412,9188.224958,1.117563,2.139182,0.458709,52.429948,1.32071,9.287501,15.694192,19.54,9603.27603,
03/31/2004,15.844961,9744.511839,9967.646698,9523.762131,1.162448,2.209024,0.492282,16.578401,1.36761,8.922423,14.76184,20.44,9719.19568,
06/30/2004,12.520548,9408.320976,9743.850121,9133.80407,1.02833,1.928567,0.441745,118.698883,1.325394,8.033833,12.804503,18.28,9410.02908,
09/30/2004,13.916084,9625.749883,9949.411504,9336.571646,1.090765,1.871716,0.490116,33.578128,1.380217,8.260696,13.181579,19.9,9683.1876,
12/31/2004,13.666667,9857.896369,10002.664905,9641.924781,1.202499,2.103821,0.520915,19.299788,1.372298,8.381737,13.357017,21.32,9912.242513,
03/31/2005,13.28481,9991.407193,10206.204225,9745.07005,1.163769,2.007718,0.522043,16.567672,1.34967,8.291546,13.095765,20.99,9795.632507,
06/30/2005,16.741259,10028.252473,10385.353535,9746.892249,1.322203,2.271475,0.606141,16.03699,1.426503,9.129743,14.584275,23.94,10394.212763,
09/30/2005,15.829932,10245.580546,10464.643948,9851.87872,1.219364,2.014964,0.568273,7.52429,1.276626,8.571062,13.521874,23.27,9860.150267,
12/31/2005,15.013423,9558.047024,9929.433008,9329.805954,1.184739,1.972418,0.523794,8.132716,1.192502,8.18285,12.856734,22.37,9618.122464,
03/31/2006,15.193333,9786.793496,9950.517134,9685.199916,1.230036,2.070074,0.524651,14.156312,1.201185,8.314015,12.943571,22.79,9872.061377,
06/30/2006,16.375,9892.275702,10265.751445,9717.249926,1.274536,2.128048,0.531097,70.94301,1.220851,8.773241,13.788035,23.58,10273.464661,
09/30/2006,18.592308,10397.929379,10618.620666,10221.967059,1.282258,2.104537,0.538957,,1.204924,9.084693,14.582475,24.17,10267.520236,
12/31/2006,19.704545,10533.713675,10766.919836,10282.385026,1.382028,2.266075,0.592241,,1.259822,9.368454,14.8099,26.01,10535.762894,
03/31/2007,22.152672,10622.267826,11128.734044,10327.132333,1.533203,2.495432,0.645325,,1.284692,9.979421,15.706296,29.02,11035.243625,
06/30/2007,20.888889,11075.177744,11340.312469,10674.179198,1.483985,2.40395,0.617251,43.051151,1.259184,10.11494,15.814294,28.2,11027.307205,
09/30/2007,18.675862,10827.859836,11150.172908,10384.167585,1.389887,2.216457,0.583342,36.221055,1.162571,9.43259,14.226371,27.08,10390.941258,
12/31/2007,19.045455,10655.941655,11172.060598,10139.041539,1.463529,2.25431,0.609256,33.64011,1.193547,9.802914,14.434142,29.33,11179.243064,
03/31/2008,14.045455,10509.533578,11140.017717,9681.246759,1.186746,1.787297,0.494902,23.127702,0.985737,8.020793,11.476328,24.72,9688.316412,
06/30/2008,12.954545,9892.897519,10197.84921,9578.680503,1.182722,1.744462,0.496473,10.9555,0.952645,8.393218,12.203745,25.65,9776.420171,
09/30/2008,12.121693,9551.592949,10006.000849,9035.964891,1.142921,1.751921,0.436309,107.637493,0.949269,8.605811,12.702985,22.91,10016.303379,
12/31/2008,9.25,9225.695105,10133.109078,8793.315924,0.92787,1.398983,0.337889,,0.8716,8.153326,12.161939,17.76,9325.774467,
03/31/2009,7.734661,8789.448232,9457.325303,7699.267802,0.669629,1.021003,0.245044,,0.786248,7.672242,11.848258,12.48,8317.477097,
06/30/2009,10.710187,8350.704544,8914.66834,8098.397069,0.720522,1.095949,0.292181,,0.917682,7.998772,12.202091,13.44,8925.829267,
09/30/2009,14.098011,9085.856055,9325.514187,8791.473826,0.776566,1.163069,0.370944,,1.062671,8.584284,13.405645,14.88,9263.300596,
12/31/2009,20.907782,9475.216294,9821.714789,9132.567439,0.879992,1.314583,0.470445,,1.231484,9.221508,14.668048,16.85,9710.247731,
03/31/2010,22.522582,9703.45127,9990.6461,9490.541511,0.916242,1.381471,0.527628,,1.391712,9.782835,15.670936,17.15,9998.057417,
06/30/2010,16.858511,9826.912224,10106.490763,9556.937451,0.831499,1.247101,0.485937,17.776629,1.337376,8.950037,13.926622,15.68,9567.589226,
09/30/2010,17.095777,9953.461498,10254.93005,8793.346609,0.993506,1.493457,0.577295,,1.227821,8.409461,13.260099,18.6,8804.705915,
12/31/2010,14.426467,8841.940361,9032.908484,8703.680539,0.9711,1.455101,0.578814,,1.244033,8.610375,14.033255,18.25,8756.751099,
03/31/2011,13.23755,8816.513071,8935.64467,8685.740491,0.988176,1.475339,0.609506,102.834864,1.294954,8.444926,13.824949,18.65,8875.617568,
06/30/2011,13.223789,9017.636464,9236.85062,8753.522438,1.029324,1.527178,0.665198,,1.37007,8.473472,13.953244,19.63,9083.561958,
09/30/2011,14.466303,8925.753652,9158.665724,8482.9385,0.985209,1.455104,0.686144,,1.452835,8.464875,14.23274,18.92,9023.557264,
12/31/2011,18.170507,9142.601024,9504.215034,8860.461299,1.065095,1.576734,0.773682,,1.605137,8.959749,14.937604,20.3,9515.253857,
03/31/2012,17.665664,9368.249438,9504.215034,9191.456035,0.987524,1.457091,0.773441,,1.716136,9.056751,15.348193,18.89,9500.531332,
06/30/2012,23.790536,9507.628315,9902.44734,9360.43183,1.021585,1.50441,0.85653,,1.90867,10.013768,17.894639,19.57,9913.63002,
09/30/2012,23.243287,9861.515119,10037.132773,9609.939662,0.973813,1.423635,0.874131,,1.949421,9.591616,17.17927,18.9,9620.391071,
12/31/2012,20.848904,9751.408127,9975.945922,9614.136642,1.01453,1.484239,0.927743,,2.065481,9.621004,17.100347,19.61,9986.602523,
03/31/2013,40.835175,10080.046503,10615.572934,9838.262722,1.243338,1.852664,1.035374,,2.306935,10.567178,18.790102,21.4,11010.999553,
