Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2006,1155.2,294.6,281.6,13.0,359.6,359.6,,0.0,0.0,0.0,0.0,0.0,26.0,,,,,,,680.2,62.8,,,0.0,,412.2,218.1,154.0,64.1,,194.1,475.0,,222.8,222.8,,,,0.0,0.0,0.0,0.0,,,302.5,,,,302.5,525.3,300.0,300.0,0.0,0.0,,291.2,,,291.2,591.2,1116.5,0.0,326.2,,,-2152.1,1854.8,9.8,38.7,0.0,38.7,1155.2,
12/31/2006,1497.7,483.5,408.1,75.4,475.4,475.4,,0.0,0.0,0.0,0.0,0.0,43.0,,,,,,,1001.9,62.0,178.1,-116.1,0.0,,433.8,241.8,176.1,65.7,,192.0,495.8,,8.8,8.8,,,,0.0,0.0,0.0,0.0,,,691.2,,,,691.2,700.0,300.0,300.0,0.0,0.0,,330.3,,,330.3,630.3,1330.3,0.0,349.1,,,-2264.7,2091.4,-8.4,167.4,0.0,167.4,1497.7,
03/31/2007,1469.9,299.8,289.5,10.3,499.3,499.3,,0.0,0.0,0.0,0.0,0.0,80.0,,,,,,,879.1,118.2,,,0.0,,472.6,241.8,178.3,63.5,,230.8,590.8,,282.9,282.9,,,,80.0,78.1,1.9,1.9,,,410.1,,,,410.1,773.0,300.0,296.1,3.9,3.9,,467.0,,,467.0,767.0,1540.0,0.0,358.1,,,-2643.7,2223.4,-7.9,-70.1,0.0,-70.1,1469.9,
06/30/2007,1553.3,375.0,361.6,13.4,484.0,484.0,,0.0,0.0,0.0,0.0,0.0,59.0,,,,,,,918.0,162.8,205.3,-42.5,0.0,,472.5,241.4,179.8,61.6,,231.1,635.3,,282.4,282.4,,,,410.0,408.1,1.9,1.9,,,398.3,,,,398.3,1090.7,300.0,296.4,3.6,3.6,,428.5,,,428.5,728.5,1819.2,0.0,384.0,,,-3110.0,2463.7,-3.6,-265.9,0.0,-265.9,1553.3,
09/30/2007,1551.6,425.7,421.1,4.6,393.1,393.1,,0.0,0.0,0.0,0.0,0.0,51.8,,,,,,,870.6,218.4,348.6,-130.2,0.0,,462.6,239.3,179.7,59.6,,223.3,681.0,,317.4,317.4,,,,400.0,398.2,1.8,1.8,,,368.4,,,,368.4,1085.8,600.0,596.9,3.1,3.1,,475.3,,,475.3,1075.3,2161.1,0.0,382.3,,,-3572.3,2579.5,1.0,-609.5,0.0,-609.5,1551.6,
12/31/2007,1714.6,441.0,426.3,14.7,443.6,443.6,,0.0,0.0,0.0,0.0,0.0,104.5,,,,,,,989.1,214.6,335.5,-120.9,0.0,,510.9,236.8,179.9,56.9,,274.1,725.5,,371.3,371.3,,,,551.9,,,,,,426.0,,,,426.0,1349.2,600.0,,,,,549.0,,,549.0,1149.0,2498.2,0.0,391.3,,,-3851.6,2661.1,15.6,-783.6,0.0,-783.6,1714.6,
03/31/2008,1586.8,349.6,339.7,9.9,405.4,405.4,,0.0,0.0,0.0,0.0,0.0,97.5,,,,,,,852.5,230.2,360.9,-130.7,0.0,,504.1,274.1,206.0,68.1,,230.0,734.3,,256.5,256.5,,,,598.7,597.1,1.6,1.6,,,463.0,,,,463.0,1318.2,600.0,597.6,2.4,2.4,,571.6,,,571.6,1171.6,2489.8,0.0,368.2,,,-4081.2,2782.2,27.8,-903.0,0.0,-903.0,1586.8,
06/30/2008,1664.4,392.8,380.1,12.7,415.2,415.2,,0.0,0.0,0.0,0.0,0.0,104.8,,,,,,,912.8,235.7,358.3,-122.6,0.0,,515.9,271.3,205.8,65.5,,244.6,751.6,,198.9,198.9,,,,527.0,525.5,1.5,1.5,,,434.7,,,,434.7,1160.6,750.0,748.0,2.0,2.0,,575.6,,,575.6,1325.6,2486.2,0.0,376.1,,,-4117.9,2892.9,27.1,-821.8,0.0,-821.8,1664.4,
09/30/2008,1694.3,445.8,438.6,7.2,348.7,348.7,,,,,,,123.3,,,,,,,917.8,242.1,364.9,-122.8,,,534.4,266.5,202.8,63.7,,267.9,776.5,,208.1,208.1,,,,648.6,647.1,1.5,1.5,,,392.1,,,,392.1,1248.8,750.0,748.3,1.7,1.7,,589.3,,,589.3,1339.3,2588.1,0.0,383.0,,,-4246.9,2981.7,-11.6,-893.8,0.0,-893.8,1694.3,
12/31/2008,1773.4,253.0,245.9,7.1,421.8,421.8,,,0.0,0.0,0.0,0.0,134.3,,,,,,,809.1,247.7,378.1,-130.4,,,716.6,452.0,338.0,114.0,,264.6,964.3,,240.4,240.4,,,,717.7,717.6,0.1,0.1,,,435.0,,,,435.0,1393.1,750.0,747.4,2.6,2.6,,616.4,,,616.4,1366.4,2759.5,0.0,396.1,,,-4361.6,3023.2,-52.1,-994.4,8.3,-986.1,1773.4,
03/31/2009,1802.1,348.5,341.7,6.8,403.6,403.6,0.0,0.0,0.0,0.0,0.0,0.0,104.0,,,,213.1,,72.4,856.1,248.4,388.7,-140.3,0.0,,697.6,440.9,333.8,107.1,,43.6,946.0,,198.8,,,,198.8,660.5,0.0,,,,660.5,479.5,110.6,,16.5,0.0,1338.8,750.0,750.0,,,,632.6,,,505.5,1382.6,2721.4,0.0,380.3,3.4,376.9,-4336.1,3113.5,-82.6,-924.9,5.6,-919.3,1802.1,
06/30/2009,1873.8,397.7,392.8,4.9,407.6,407.6,0.0,0.0,0.0,0.0,0.0,0.0,95.3,,,,206.6,,64.1,900.6,267.6,420.3,-152.7,0.0,,705.6,451.3,344.6,106.7,,47.7,973.2,,262.0,,,,262.0,580.4,580.4,,,,,462.7,108.4,,15.7,0.0,1305.1,750.0,750.0,,,,568.2,,,444.1,1318.2,2623.3,0.0,384.1,3.4,380.7,-4310.3,3199.0,-30.1,-757.3,7.8,-749.5,1873.8,
09/30/2009,1874.2,429.5,422.7,6.8,378.9,378.9,0.0,0.0,0.0,0.0,0.0,0.0,88.1,,2.1,,195.0,,59.1,896.5,278.6,443.7,-165.1,0.0,,699.1,454.6,350.4,104.2,,47.4,977.7,,241.5,,,,241.5,532.9,529.7,1.3,1.3,,1.9,427.9,107.1,8.6,22.8,0.0,1202.3,748.1,747.4,0.7,0.7,,571.3,,,432.8,1319.4,2521.7,0.0,391.0,3.4,387.6,-4304.5,3275.8,-19.2,-656.9,9.4,-647.5,1874.2,
12/31/2009,2003.3,483.9,473.9,10.0,444.9,444.9,0.0,0.0,0.0,0.0,0.0,0.0,84.1,,1.2,,192.6,,51.5,1012.9,293.0,457.8,-164.8,0.0,,697.4,454.1,349.2,104.9,,49.5,990.4,,316.2,7.1,20.3,35.9,252.9,447.5,442.4,1.3,1.3,,3.8,472.3,103.8,7.6,31.4,0.0,1236.0,746.2,746.2,0.0,0.0,,617.2,27.7,109.1,337.6,1363.4,2599.4,0.0,394.5,3.4,391.1,-4288.5,3329.0,-41.2,-606.2,10.1,-596.1,2003.3,
03/31/2010,2003.3,503.9,496.4,7.5,427.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,,1.1,,203.1,,38.5,1008.0,292.7,468.5,-175.8,0.0,0.0,702.6,447.4,347.3,100.1,,51.0,995.3,,252.2,,,,252.2,377.5,370.9,1.0,1.0,,5.6,517.2,100.2,8.6,53.2,0.0,1146.9,744.4,744.4,0.0,0.0,,646.0,,,484.0,1390.4,2537.3,0.0,367.7,3.4,364.3,-4266.2,3442.6,-85.7,-541.6,7.6,-534.0,2003.3,
06/30/2010,1957.7,493.6,485.9,7.7,389.1,389.1,0.0,0.0,0.0,0.0,0.0,0.0,77.3,,1.3,,208.2,,34.3,960.0,298.3,481.4,-183.1,0.0,,699.4,438.2,345.1,93.1,,51.7,997.7,,247.0,,,,247.0,363.9,355.7,0.7,0.7,,7.5,483.3,99.4,9.5,21.1,0.0,1094.2,742.5,742.5,0.0,0.0,,612.9,,,482.9,1355.4,2449.6,0.0,376.1,3.4,372.7,-4331.8,3538.9,-83.3,-500.1,8.2,-491.9,1957.7,
09/30/2010,2348.2,804.5,793.7,10.8,410.6,410.6,0.0,0.0,0.0,0.0,0.0,0.0,86.3,,0.2,,227.8,,36.9,1301.4,307.5,505.0,-197.5,0.0,,739.3,448.5,355.2,93.3,,62.8,1046.8,,321.0,,,,321.0,24.4,14.7,0.3,0.3,,9.4,447.2,96.9,10.1,15.9,0.0,792.6,1235.6,1235.6,0.0,0.0,,617.6,,,494.7,1853.2,2645.8,0.0,387.5,3.4,384.1,-4320.7,3650.1,-24.6,-307.7,10.1,-297.6,2348.2,
12/31/2010,2540.3,672.3,659.6,12.7,497.5,497.5,0.0,0.0,0.0,0.0,0.0,0.0,173.2,39.8,0.0,,187.9,82.3,3.8,1343.0,319.3,520.1,-200.8,0.0,,878.0,634.3,465.5,168.8,30.8,25.0,1197.3,,413.7,14.3,26.9,45.5,327.0,11.3,0.0,0.0,0.0,,11.3,508.8,96.6,12.2,36.9,0.0,933.8,1228.3,1228.3,0.0,0.0,,676.6,33.7,128.2,369.0,1904.9,2838.7,0.0,394.9,3.4,391.5,-4407.3,3736.2,-33.4,-309.6,11.2,-298.4,2540.3,
03/31/2011,2524.4,726.2,719.5,6.7,503.4,503.4,0.0,0.0,0.0,0.0,0.0,0.0,110.0,,,,176.5,,67.8,1339.6,324.6,538.9,-214.3,0.0,,860.2,631.0,463.3,167.7,,52.7,1184.8,,273.9,,,,273.9,13.1,0.0,,,,13.1,554.0,95.3,,35.0,0.0,841.0,1221.1,1221.1,,,,685.5,,,555.2,1906.6,2747.6,0.0,370.6,3.4,367.2,-4485.2,3892.1,-9.4,-231.9,8.7,-223.2,2524.4,
06/30/2011,2744.6,949.5,938.5,11.0,492.6,492.6,0.0,0.0,0.0,0.0,0.0,0.0,101.0,,3.4,,181.1,,55.3,1543.1,325.2,557.9,-232.7,0.0,,876.3,637.2,470.4,166.8,,54.6,1201.5,,301.2,8.6,12.3,16.8,263.5,15.0,0.0,,,,15.0,535.8,96.0,7.0,35.0,0.0,852.0,1228.0,1228.0,,,,681.2,39.8,,503.4,1909.2,2761.2,0.0,372.5,3.4,369.1,-4448.9,4048.8,1.5,-26.1,9.5,-16.6,2744.6,
09/30/2011,2521.3,867.5,854.2,13.3,400.5,400.5,0.0,0.0,0.0,0.0,0.0,0.0,92.0,,8.0,,172.1,,49.1,1360.0,323.7,568.1,-244.4,0.0,,837.6,604.1,451.1,153.0,,53.4,1161.3,,305.9,16.4,3.0,5.5,281.0,43.1,0.0,,,,43.1,485.9,96.4,5.8,31.1,0.0,834.9,1200.9,423.5,777.4,777.4,,659.7,37.3,129.9,359.2,1860.6,2695.5,0.0,390.1,3.4,386.7,-4651.0,4147.4,-70.5,-184.0,9.8,-174.2,2521.3,
