Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,13.455,350.245987,455.790985,-105.544998,0.0,0.0,0.0,0.0,0.0,363.700989,35.902,14.083,0.0,19.388,,433.074005,,4.578,5.962,0.0,5.962,254.481995,,,0.0,265.022003,0.0,73.624001,93.911003,0.517,168.052004,433.074005,
06/30/1994,,0.0,15.257,350.226006,459.703003,-109.476997,0.0,0.0,0.0,0.0,0.0,365.483002,25.122,9.912,0.0,20.983999,,421.501007,,4.44,5.433,0.0,5.433,245.363998,,,0.0,255.237,0.0,72.836998,91.268997,2.158,166.263995,421.501007,
09/30/1994,,0.0,15.541,434.163986,548.531982,-114.367996,0.0,0.0,0.0,0.0,0.0,449.704987,9.293,10.913,0.0,18.055,,487.966003,,6.588,4.1,0.0,4.1,313.299988,,,0.0,323.988007,0.0,73.820999,91.268997,-1.112,163.977996,487.966003,
12/31/1994,,0.0,15.426,435.322021,554.788025,-119.466003,0.0,0.0,0.0,0.0,0.0,450.747986,3.824,12.24,0.0,19.091,,485.903015,,2.046,10.91,0.0,10.91,313.631989,,,0.0,326.588013,0.0,72.375999,90.819,-3.88,159.315,485.903015,
03/31/1995,,0.0,16.014,432.413979,556.599976,-124.185997,0.0,0.0,0.0,0.0,0.0,448.428009,0.161,12.128,0.0,18.493,,479.209991,,1.752,6.675,0.0,6.675,313.954987,,,3.691,326.072998,0.0,69.643997,90.819,-7.326,153.136997,479.209991,
06/30/1995,,0.0,15.351,433.258987,561.981995,-128.723007,0.0,0.0,0.0,0.0,0.0,448.609985,1.531,13.18,0.0,14.838,,478.158997,,1.541,4.686,0.0,4.686,321.292999,,,4.564,332.084015,0.0,66.517998,90.819,-11.262,146.074998,478.158997,
09/30/1995,,0.0,15.62,509.718002,643.408997,-133.690994,0.0,0.0,0.0,0.0,0.0,525.338013,5.013,15.453,0.0,17.139,,562.942993,,0.913,7.333,0.0,7.333,408.627014,,,4.409,421.282013,0.0,65.321999,90.819,-14.48,141.660999,562.942993,
12/31/1995,,0.0,17.280001,694.899979,833.997986,-139.098007,0.0,0.0,0.0,0.0,0.0,712.179993,15.57,15.214,0.0,20.434,,763.39801,,2.265,16.855,0.0,16.855,485.192993,,,5.0,509.312988,0.0,95.739998,158.345001,0.0,254.084999,763.39801,
03/31/1996,,0.0,18.236,773.787003,919.255005,-145.468002,0.0,0.0,0.0,0.0,0.0,792.02301,8.82,15.803,0.0,18.783001,,835.429016,,1.019,17.747,0.0,17.747,563.229004,,,5.0,586.994995,0.0,94.139,154.294998,0.0,248.433998,835.429016,
06/30/1996,,0.0,17.643999,777.267014,929.26001,-151.992996,0.0,0.0,0.0,0.0,0.0,794.911011,4.112,19.266001,0.0,20.695,,838.984009,,3.594,16.488001,0.0,16.488001,571.969971,,,5.0,597.052002,0.0,91.667,150.264999,0.0,241.931999,838.984009,
09/30/1996,,0.0,18.098,774.766006,933.630005,-158.863998,0.0,0.0,0.0,0.0,0.0,792.864014,2.631,18.775999,0.0,23.461,,837.731995,,1.501,18.705999,0.0,18.705999,576.39801,,,5.0,601.60498,0.0,89.402,146.725006,0.0,236.127007,837.731995,
12/31/1996,,0.0,16.429001,1108.667953,1273.084961,-164.417007,0.0,0.0,0.0,0.0,0.0,1125.097046,15.643,23.191999,0.0,23.820999,,1187.753052,,4.197,39.326,0.0,39.326,789.239014,,,5.0,837.762024,0.0,112.241997,238.602997,-0.854,349.990994,1187.753052,
03/31/1997,,0.0,16.457001,1204.269958,1377.027954,-172.757996,0.0,0.0,0.0,0.0,0.0,1220.727051,9.628,18.864,0.0,24.694,0.0,1273.912964,,0.987,42.674,0.0,42.674,881.606018,,,5.0,930.267029,0.0,110.083,236.238998,-2.676,343.645998,1273.912964,
06/30/1997,,0.0,15.345,1199.941025,1381.577026,-181.636002,0.0,0.0,0.0,0.0,0.0,1215.286011,8.383,17.910999,0.0,28.219999,0.0,1269.800049,,0.787,35.215,0.0,35.215,891.851013,,,5.0,932.853027,0.0,107.75,231.873001,-2.676,336.947001,1269.800049,
09/30/1997,,,13.205,1286.044,1476.325,-190.281,0.0,,0.0,0.0,0.0,1299.249,12.82,,,54.213,0.0,1366.282,,17.702,0.0,0.0,0.0,988.936,172.115,816.821,36.541,1043.179,0.0,102.996,223.673,-3.566,323.103,1366.282,
12/31/1997,,0.0,7.969,1407.178955,1607.428955,-200.25,0.0,0.0,0.0,0.0,0.0,1415.147949,25.153999,23.695999,0.0,41.004002,0.0,1505.001953,,5.185,55.099998,0.0,55.099998,1122.959015,,,5.0,1188.244019,0.0,100.462997,219.380997,-3.086,316.757994,1505.001953,
03/31/1998,,0.0,249.224,1407.686,1617.878,-210.192,,0.0,0.0,0.0,0.0,1656.91,18.726,23.826,0.0,38.567,0.0,1738.029,,2.298,16.701,0.0,16.701,1199.882,294.4,905.482,34.647,1253.528,100.0,131.542,258.057,-5.098,484.501,1738.029,
06/30/1998,,0.0,279.903015,1522.10704,1742.436035,-220.328995,0.0,0.0,0.0,0.0,0.0,1802.01001,96.365997,23.966999,0.0,35.039001,0.0,1957.381958,,2.215,43.437,0.0,43.437,1188.790985,,,5.0,1239.442993,250.0,161.679993,311.464996,-5.206,717.938989,1957.381958,
09/30/1998,,,229.474,1862.142,2096.038,-233.896,0.0,,0.0,0.0,0.0,2091.616,16.902,,,95.783,0.0,2204.301,,28.143,0.036,0.0,0.036,1403.985,301.4,1102.585,60.536,1492.7,250.0,163.099,303.487,-4.985,711.601,2204.301,
12/31/1998,,0.0,230.022003,1966.845001,2213.125,-246.279999,0.0,0.0,0.0,0.0,0.0,2196.866943,25.143,37.373001,0.0,62.673,0.0,2322.055908,,27.701,44.299999,0.0,44.299999,1507.118011,,,0.0,1579.119019,0.091,165.524002,581.846008,-4.524,742.93701,2322.055908,
03/31/1999,,0.0,301.595,1973.522,2232.946,-259.424,0.0,0.0,0.0,0.0,0.0,2275.117,23.879,33.707,0.0,68.95,0.0,2401.653,,21.425,32.278,0.0,32.278,1614.997,336.6,1278.397,0.0,1668.7,0.091,162.785,574.369,-4.292,732.953,2401.653,
06/30/1999,,0.0,300.39,1973.543,2246.192,-272.649,0.0,0.0,0.0,0.0,0.0,2273.933,24.61,33.335,0.0,134.792,0.0,2466.67,,17.48,32.543,0.0,32.543,1693.246,,,0.0,1743.269,0.091,160.618,571.122,-8.43,723.401,2466.67,
09/30/1999,,0.0,317.586,1975.841,2262.043,-286.202,0.0,0.0,0.0,0.0,0.0,2293.427,23.325,34.294,0.0,135.191,0.0,2486.237,,26.473,29.029,0.0,29.029,1717.702,,,0.0,1773.204,0.091,157.509,563.251,-7.818,713.033,2486.237,
12/31/1999,,0.0,342.935,1931.415,2174.535,-243.12,0.0,0.0,0.0,0.0,0.0,2274.35,40.455,34.423,0.0,55.065,0.0,2404.293,,27.815,37.466,0.0,37.466,1561.127,,,0.0,1626.408,247.336,129.295,364.234,37.02,777.885,2404.293,
03/31/2000,,0.0,343.152,1926.34,2181.722,-255.382,0.0,0.0,0.0,0.0,0.0,2269.492,30.756,28.155,0.0,53.846,0.0,2382.249,,21.926,34.334,0.0,34.334,1563.017,,,0.0,1619.277,0.091,154.044,582.512,26.325,762.972,2382.249,
06/30/2000,,0.0,270.724,1921.806,2189.734,-267.928,0.0,0.0,0.0,0.0,0.0,2192.53,34.954,27.342,0.0,55.33,0.0,2310.156,,17.728,28.614,0.0,28.614,1513.36,,,0.0,1559.702,0.091,151.524,585.33,13.509,750.454,2310.156,
09/30/2000,,0.0,268.684,1924.403,2205.045,-280.642,0.0,0.0,0.0,0.0,0.0,2193.087,35.799,27.978,0.0,56.123,0.0,2312.987,,27.761,29.566,0.0,29.566,1518.11,,,0.0,1575.437,0.091,148.845,584.977,3.637,737.55,2312.987,
12/31/2000,,0.0,273.14,1933.584,2228.468,-294.884,0.0,0.0,0.0,0.0,0.0,2206.724,36.273,38.922,0.0,55.323,0.0,2337.242,,24.681,31.518,0.0,31.518,1550.935,,,0.0,1607.134,247.336,120.5,359.644,2.628,730.108,2337.242,
03/31/2001,,0.0,272.661,1933.533,2242.949,-309.416,0.0,0.0,0.0,0.0,0.0,2206.194,21.762,32.759,0.0,53.399,0.0,2314.114,,25.227,23.396,0.0,23.396,1559.39,371.098,1188.292,0.0,1608.013,247.336,116.236,360.852,-18.323,706.101,2314.114,
06/30/2001,,0.0,271.041,1932.654,2255.723,-323.069,0.0,0.0,0.0,0.0,0.0,2203.695,27.364,34.327,0.0,56.523,0.0,2321.909,,20.13,25.381,0.0,25.381,1582.076,384.098,1197.978,0.0,1627.587,247.336,110.705,351.8,-15.519,694.322,2321.909,
09/30/2001,,0.0,276.087,1934.233,2271.177,-336.944,0.0,0.0,0.0,0.0,0.0,2210.32,27.882,35.988,0.0,57.831,0.0,2332.021,,27.864,30.255,0.0,30.255,1588.935,304.848,1284.087,0.0,1647.054,247.336,108.098,344.176,-14.643,684.967,2332.021,
12/31/2001,,0.0,278.526,1887.329,2227.833,-340.504,0.0,0.0,0.0,0.0,0.0,2165.855,26.47,42.537,0.0,59.64,0.0,2294.502,,26.161,34.405,0.0,34.405,1523.66,,,0.0,1584.226,247.336,113.986,366.689,-17.735,710.276,2294.502,
03/31/2002,,0.0,275.324,1872.441,2222.527,-350.086,0.0,0.0,0.0,0.0,0.0,2147.765,68.566,35.371,0.0,57.434,0.0,2309.136,,25.333,34.386,0.0,34.386,1486.219,250.148,1236.071,0.0,1545.938,247.336,121.57,416.083,-21.791,763.198,2309.136,
06/30/2002,,0.0,260.985,2024.896,2388.954,-364.058,0.0,0.0,0.0,0.0,0.0,2285.881,59.605,34.562,0.0,61.953,0.0,2442.001,,21.45,42.33,0.0,42.33,1640.915,300.148,1340.767,0.0,1704.695,247.336,115.237,416.445,-41.712,737.306,2442.001,
09/30/2002,,0.0,610.255,2779.423,3161.108,-381.685,19.696,0.0,19.696,0.0,0.0,3409.374,63.165,39.568,0.0,75.944,0.0,3588.051,,37.499,46.687,0.0,46.687,2675.563,,,0.0,2759.749,247.336,166.229,468.028,-53.291,828.302,3588.051,
12/31/2002,,0.0,617.205,2842.177,3251.674,-409.497,28.533,0.0,28.533,0.0,0.0,3487.915,53.559,47.741,0.0,72.865,0.0,3662.08,,30.555,72.986,0.0,72.986,2291.908,,,0.0,2395.449,247.336,221.497,836.414,-38.616,1266.631,3662.08,
03/31/2003,,0.0,553.437,3127.902,3557.227,-429.325,36.304,0.0,36.304,0.0,0.0,3717.643,105.754,50.124,0.0,60.327,0.0,3933.848,,36.154,94.279,0.0,94.279,2555.094,586.8,1968.294,0.0,2685.527,247.336,211.392,847.939,-58.346,1248.321,3933.848,
06/30/2003,,0.0,561.715,3035.13,3462.773,-427.643,33.546,0.0,33.546,0.0,0.0,3630.391,79.713,53.704,0.0,66.283,0.0,3830.091,,31.511,98.803,0.0,98.803,2448.846,523.8,1925.046,0.0,2579.16,247.336,211.532,849.338,-57.275,1250.931,3830.091,
09/30/2003,,0.0,564.654,3222.753,3669.392,-446.639,32.592,0.0,32.592,0.0,0.0,3819.999,77.652,52.969,0.0,80.213,0.0,4030.833,,48.054,95.141,0.0,95.141,2621.67,,,0.0,2764.865,98.934,222.634,989.607,-45.207,1265.968,4030.833,
12/31/2003,,0.0,577.908,3226.725,3702.359,-475.634,29.237,0.0,29.237,0.0,0.0,3833.87,47.16,69.399,0.0,195.164,0.0,4145.593,,54.681,118.279,0.0,118.279,2682.599,,,0.0,2855.559,98.934,237.615,1009.066,-55.581,1290.034,4145.593,
03/31/2004,,0.0,581.958,3226.656,3726.6,-499.944,25.709,0.0,25.709,0.0,0.0,3834.323,80.937,64.65,0.0,227.154,0.0,4207.064,,47.469,2.212,0.0,2.212,2748.162,764.8,1983.362,133.125,2930.968,98.934,229.377,1028.716,-80.931,1276.096,4207.06,
