Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
10/01/1994,532.599976,-341.700012,190.899963,-168.800003,22.1,,,,,,22.1,18.799999,,40.900002,0,40.900002,,,,0.33,0.33,0.62,66.400002,0.33,0.33,0.62,66.400002,
12/31/1994,595.599976,-386.399994,209.199982,-186.0,23.200001,,,,,,23.200001,66.699997,,89.900002,0,89.900002,,,,0.35,0.35,1.35,66.421997,0.35,0.35,1.35,66.421997,
04/01/1995,519.599976,-333.100006,186.499969,-158.100006,28.4,-5.6,0.0,0.4,23.2,-9.0,14.2,32.299999,0.0,46.5,0,46.5,,,14.2,0.22,0.22,0.71,65.300003,0.22,0.22,0.71,65.300003,
07/01/1995,539.0,-342.5,196.5,-161.600006,34.900002,-7.3,0.0,0.8,28.400001,-11.3,17.1,50.0,0.0,67.099998,0,67.099998,,,17.100001,0.27,0.27,1.06,63.299999,0.27,0.27,1.06,63.299999,
09/30/1995,556.299988,-353.0,203.299988,-160.0,43.299999,-7.1,0.0,0.3,36.499999,-10.5,26.0,20.799999,0.0,46.799999,0,46.799999,,,25.999999,0.41,0.41,0.74,63.5,0.41,0.41,0.74,63.5,
12/30/1995,598.5,-392.299988,206.200012,-168.300003,37.900002,-6.6,0.0,0.9,32.200002,-10.6,21.6,108.400002,0.0,77.199997,0,77.199997,,,21.600001,0.34,0.34,1.22,63.299999,0.34,0.34,1.22,63.299999,
03/30/1996,528.700012,-340.700012,188.0,-163.600006,24.4,-5.7,0.0,0.3,19.0,-7.2,11.8,32.799999,0.0,44.599998,0,44.599998,,,11.8,0.19,0.19,0.73,61.096001,0.19,0.19,0.71,63.200001,
06/29/1996,565.700012,-363.899994,201.800018,-163.800003,38.0,-4.6,0.0,-41.599998,-8.199998,-9.1,-17.299999,29.4,0.0,12.1,0,12.1,,,-17.299999,0.34,-0.28,0.2,60.5,0.34,-0.28,0.2,63.799999,
09/28/1996,563.200012,-353.0,210.200012,-161.399994,48.799999,-2.9,0.0,3.9,49.799999,-19.6,30.200001,0.0,0.0,30.200001,0,30.200001,43.099998,-4.5,68.799997,0.49,0.49,0.49,61.632999,0.47,0.47,0.47,66.099998,
12/28/1996,610.0,-386.200012,223.799988,-171.399994,52.400002,-3.1,0.0,3.0,52.300002,-20.299999,32.0,0.0,0.0,32.0,0,32.0,,,32.000002,0.51,0.51,0.51,62.5,0.49,0.49,0.49,65.5,
03/29/1997,545.599976,-342.200012,203.399963,-168.699997,34.700001,-2.9,0.0,2.6,34.400001,-13.6,20.799999,0.0,0.0,20.799999,0,20.799999,,,20.8,0.33,0.33,0.33,62.700001,0.32,0.32,0.32,65.599998,
06/28/1997,594.400024,-371.100006,223.300018,-175.699997,47.599998,-3.1,0.0,1.9,46.399999,-18.1,28.299999,0.0,0.0,28.299999,0,28.299999,,,28.299998,0.46,0.46,0.46,62.299999,0.43,0.43,0.43,65.300003,
09/27/1997,601.400024,-376.399994,225.000031,-169.600006,55.400002,-2.9,0.0,1.5,54.000001,-20.1,33.900002,0.0,0.0,33.900002,0,33.900002,,,33.900001,0.54,0.54,0.54,62.400002,0.52,0.52,0.52,65.5,
12/27/1997,665.400024,-436.100006,229.300018,-190.300003,39.0,-3.2,0.0,4.1,39.9,-19.1,20.799999,0.0,0.0,20.799999,0,20.799999,14.5,-1.0,34.299999,0.56,0.34,0.34,61.900002,0.54,0.32,0.32,64.800003,
03/28/1998,616.400024,-391.100006,225.300018,-184.5,40.799999,-3.6,0.0,1.6,38.799999,-14.9,23.9,0.0,0.0,23.9,0,23.9,,,23.9,0.39,0.39,0.39,61.900002,0.37,0.37,0.37,64.800003,
06/27/1998,675.299988,-426.200012,249.099976,-194.0,55.099998,-3.1,0.0,0.6,52.599999,-20.299999,32.299999,0.0,0.0,32.299999,0,32.299999,,,32.299999,0.52,0.52,0.52,62.0,0.5,0.5,0.5,64.900002,
09/26/1998,698.5,-447.399994,251.100006,-188.300003,62.799999,-3.2,0.0,2.1,61.699999,-23.0,38.700001,0.0,0.0,38.700001,0,38.700001,,,38.699999,0.63,0.63,0.63,61.799999,0.6,0.6,0.6,64.5,
12/26/1998,748.900024,-462.200012,286.700012,-209.899994,76.800003,-5.1,0.0,-5.2,66.500003,-25.299999,41.200001,0.0,0.0,41.200001,0,41.200001,,,41.200004,0.67,0.67,0.67,61.700001,0.64,0.64,0.64,64.199997,
03/27/1999,684.400024,-432.100006,252.300018,-203.5,48.799999,-5.9,0.0,1.0,43.899999,-16.9,28.1,0.0,0.0,28.1,0,28.1,,,27.0,0.46,0.46,0.46,61.599998,0.44,0.44,0.44,64.099998,
06/26/1999,729.900024,-456.0,273.900024,-205.300003,68.599998,-6.2,0.0,0.4,62.799999,-23.4,39.400002,0.0,0.0,39.400002,0,39.400002,,,39.399999,0.639999,0.64,0.64,61.299999,0.62,0.62,0.62,63.700001,
09/25/1999,736.200012,-468.200012,268.0,-195.5,72.5,-6.1,0.0,2.0,68.4,-24.0,44.400002,0.0,0.0,44.400002,0,44.400002,,,44.4,0.72,0.72,0.72,61.299999,0.7,0.7,0.7,63.700001,
