Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/30/1990,,,-3.229,,-3.229,-3.229,,,,,,,,,,,,
03/31/1991,,,0.04,,0.04,0.04,,,,,,,,,,,,
07/01/1991,,,0.071,,0.071,0.071,,,,,,,,,,,,
09/30/1991,,,0.0,,0.202,0.202,,,,,,,,,,,,
12/30/1991,,,0.066,,0.268,0.268,,,,,,,,,,,,
03/30/1992,,,0.851,,0.851,0.851,,,,,,,,,,,,
06/30/1992,,,0.053,,0.053,0.053,,,,,,,,,,,,
09/30/1992,,,0.0,,-0.468,-0.468,,,,,,,,,,,,
12/31/1992,,,-6.468,,-6.468,-6.468,,,,,,,,,,,,
03/31/1993,,,-5.139,,-5.139,-5.139,,,,,,,,,,,,
06/30/1993,,,-4.246,,-4.246,-4.246,,,,,,,,,,,,
09/30/1993,,,0.0,,-3.216,-3.216,,,,,,,,,,,,
12/31/1993,,,-2.694,,-2.694,-2.694,,,,,,,,,,,,
03/31/1994,,,-1.749,,-1.749,-1.749,,,,,,,,,,,,
06/30/1994,,,0.128,,0.128,0.128,,,,,,,,,,,,
09/30/1994,,,0.0,,0.174,0.174,,,,,,,,,,,,
12/31/1994,,,0.562,,0.562,0.562,,,,,,,,,,,,
03/31/1995,,,-1.048,,-1.048,-1.048,,,,,,,,,,,,
06/30/1995,,,0.762,,0.762,0.762,,,,,,,,,,,,
09/30/1995,,,0.0,,1.231,1.231,,,,,,,,,,,,
12/31/1995,,,1.778,,1.778,1.778,,,,,,,,,,,,
03/31/1996,,,2.562,,2.562,2.562,,,,,,,,,,,,
06/30/1996,,,3.788,,3.788,3.788,,,,,,,,,,,,
09/30/1996,,,0.0,,4.517,4.517,,,,,,,,,,,,
12/31/1996,,,6.003,,6.003,6.003,,,,,,,,,,,,
03/31/1997,,,7.782,,7.782,7.782,,,,,,,,,,,,
06/30/1997,,,8.955,,8.955,8.955,,,,,,,,,,,,
09/30/1997,,,0.0,,10.148,10.148,,,,,,,,,,,,
12/31/1997,,,10.0,,10.0,10.0,,,,,,,,,,,,
03/31/1998,,,11.468,,11.468,11.468,,,,,,,,,,,,
06/30/1998,,,13.242,,13.242,13.242,,,,,,,,,,,,
09/30/1998,,,0.0,,15.79,15.79,,,,,,,,,,,,
12/31/1998,,,14.604,,14.604,14.604,,,,,,,,,,,,
03/31/1999,,,15.518,,15.518,15.518,,,,,,,,,,,,
06/30/1999,,,18.112,,15.035,15.035,,,,,,,,,,,,
09/30/1999,,,22.006001,,19.371,19.371,,,,,,,,,,,,
12/31/1999,,,24.159,,19.889999,19.889999,,,,,,,,,,,,
03/31/2000,,,22.693001,,-16.874001,-16.874001,,,,,,,,,,,,
06/30/2000,,,32.078999,,13.284,13.284,,,,,,,,,,,,
09/30/2000,,,40.248001,,11.589,11.589,,,,,,,,,,,,
12/31/2000,,,47.647999,,28.101999,28.101999,,,,,,,,,,,,
03/31/2001,,,18.819,,-11.224,-11.224,,,,,,,,,,,,
06/30/2001,,,-11.908,,-69.568001,-69.568001,,,,,,,,,,,,
09/30/2001,,,-28.075001,,-59.185001,-59.185001,,,,,,,,,,,,
12/31/2001,,,-24.292,,-106.882004,-106.882004,,,,,,,,,,,,
03/31/2002,,,-21.478001,,-44.401001,-44.401001,,,,,,,,,,,,
06/30/2002,,,-13.263,,-735.903992,-735.903992,,,,,,,,,,,,
09/30/2002,,,-37.881001,,3.661,3.661,,,,,,,,,,,,
12/31/2002,,,-9.629,,-11.049,-11.049,,,,,,,,,,,,
03/31/2003,,,-7.874,,-25.146,-25.146,,,,,,,,,,,,
06/30/2003,,,-9.143,,-94.992996,-94.992996,,,,,,,,,,,,
09/30/2003,,,-9.199,,-38.095001,-38.095001,,,,,,,,,,,,
12/31/2003,,,0.172,,-7.95,-7.95,,,,,,,,,,,,
