Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,605.123,476.473,120.993,1202.589,,63.224,,63.224,,-456.613747,-359.537025,-91.298904,-907.449688,7.730874,6.08728,1.545771,15.363926,
06/30/2008,2185.918,448.532,91.082,2725.532,,,23.594,23.594,,-1279.863929,-262.61732,-53.328884,-1595.810133,28.102166,5.766328,1.17095,35.039445,
09/30/2008,2790.499,429.046,82.183,3301.728,,,,,,-2156.840555,-331.619464,-63.52112,-2551.981152,38.431074,5.908871,1.131834,45.471778,
12/31/2008,2501.78,409.247,77.518,2988.545,,,,,-32.412,-6329.774314,-1035.439227,-196.128934,-7561.342475,37.664386,6.161228,1.167036,44.99265,
03/31/2009,2497.297,390.573,75.381,2963.251,,,,,-2.001,-9758.878468,-1526.271981,-294.572098,-11579.722548,39.93741,6.246143,1.205512,47.389065,
06/30/2009,2436.368,334.727,60.014,2831.109,,,,,-0.38,-10456.066263,-1436.534913,-257.559761,-12150.160937,39.161895,5.380363,0.964658,45.506916,
09/30/2009,2770.557,304.053,46.693,3121.303,,,,,-0.65,-8409.643345,-922.910912,-141.730156,-9474.284413,46.901842,5.147213,0.79045,52.839505,
12/31/2009,,281.877,49.039,330.916,,,,,3.486,0.0,-1508.573722,-262.451164,-1771.024886,0.0,4.753677,0.827012,5.580688,
03/31/2010,,235.866,23.833,259.699,,,,,2.654,,10543.853375,1065.400089,11609.253464,,4.162329,0.420581,4.58291,
06/30/2010,,196.489,20.754,217.243,,,,,-0.875,,1754.992855,185.369775,1940.36263,,3.597907,0.380026,3.977933,
09/30/2010,,,,189.133,,,,,2.97,,,,522.82792,,,,3.592973,
12/31/2010,,137.808,23.71,161.518,,,,,2.115,0.0,242.316822,41.690844,284.007666,0.0,2.693806,0.463472,3.157278,
03/31/2011,,118.828,26.34,145.168,,,,,3.04,,149.730976,33.190106,182.921082,,2.387997,0.529335,2.917332,
06/30/2011,,104.672,29.674,134.346,,,,,3.428,,-83.459846,-23.660458,-107.120304,,2.059755,0.58393,2.643685,
09/30/2011,,91.42,27.4,118.82,,,,,-2.181,,-84.522929,-25.33284,-109.855769,,1.828283,0.547965,2.376248,
12/31/2011,8.118,78.938,24.232,111.288,,0.046,,0.046,,-7.36674,-71.632879,-21.98951,-100.989129,0.156852,1.525202,0.468199,2.150253,
03/31/2012,8.497,67.73,25.397,101.624,,0.739,,0.739,,-9.187336,-73.232705,-27.460372,-109.880414,0.165434,1.318685,0.494473,1.978592,
06/30/2012,8.327,60.007,26.697,95.031,,0.214,,0.214,,-7.17208,-51.68428,-22.994238,-81.850598,0.160596,1.157305,0.514883,1.832784,
09/30/2012,8.314,52.445,27.818,88.577,,0.103,,0.103,1.187,-5.081503,-32.054299,-17.002316,-54.138119,0.158453,0.999524,0.53017,1.688147,
12/31/2012,8.6,46.1,18.0,72.7,,,,,,-5.328377,-28.562577,-11.152416,-45.043371,0.166971,0.895041,0.349474,1.411486,
03/31/2013,9.0,39.1,17.7,65.8,,0.2,,0.2,,-5.241701,-22.772277,-10.308678,-38.322656,0.183974,0.799264,0.361815,1.345053,
09/30/2013,9.4,29.7,21.0,60.1,,1.9,,1.9,6.6,-8.082545,-25.537403,-18.05675,-51.676698,0.190933,0.603266,0.426552,1.220751,
12/31/2013,9.6,27.7,20.6,57.9,0.0,0.6,0.0,0.6,,-12.467532,-35.974026,-26.753247,-75.194805,0.200547,0.578663,0.430341,1.209551,
03/31/2014,9.8,27.4,15.6,,,,,,,-24.810127,-69.367089,-39.493671,,0.205822,0.575461,0.327635,,
06/30/2014,10.0,25.1,15.3,50.4,0.0,1.2,0.0,1.2,,-7.042254,-17.676056,-10.774648,-35.492958,0.209008,0.524611,0.319783,1.053402,
09/30/2014,9.8,19.9,14.3,44.0,0.0,0.4,0.0,0.4,,-6.234097,-12.659033,-9.096692,-27.989822,0.213034,0.43259,0.310856,0.95648,
12/31/2014,10.0,19.3,12.6,41.9,0.0,0.3,0.0,0.3,,-5.473454,-10.563766,-6.896552,-22.933771,0.216062,0.417,0.272238,0.9053,
03/31/2015,10.3,13.9,12.5,36.7,0.0,2.9,0.0,2.9,,-3.934301,-5.309396,-4.774637,-14.018335,0.224945,0.303566,0.272991,0.801503,
06/30/2015,5.4,12.6,12.2,30.2,0.0,0.3,0.0,0.3,,-2.171291,-5.066345,-4.905509,-12.143144,0.120951,0.28222,0.273261,0.676432,
09/30/2015,0.0,12.4,11.8,24.2,0.0,0.2,0.0,0.2,,0.0,-5.077805,-4.832105,-9.90991,0.0,0.274859,0.26156,0.536419,
12/31/2015,0.0,10.3,11.6,21.9,0.0,0.1,0.0,0.1,,0.0,-4.62298,-5.206463,-9.829443,0.0,0.228625,0.25748,0.486105,
03/31/2016,,9.2,11.4,20.6,,2.1,0.0,2.1,,0.0,-4.10165,-5.082479,-9.184128,0.0,0.214953,0.266355,0.481308,
