Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1999,,67519.0,57374.0,3602.0,0.0,5928.0,0.0,615.0,190.0,6018.0,818.0,3213.0,11665.0,89423.0,,16874.0,6404.0,28900.0,10466.0,62644.0,327.0,6755.0,1353.0,181.0,71260.0,0.0,750.0,0.0,3408.0,14005.0,18163.0,89423.0,
06/30/1999,,66522.0,55908.0,3743.0,0.0,6251.0,0.0,620.0,254.0,5949.0,834.0,3368.0,12487.0,89414.0,,16737.0,6535.0,29541.0,11248.0,64061.0,219.0,5812.0,1355.0,0.0,71447.0,0.0,750.0,0.0,3110.0,14107.0,17967.0,89414.0,
09/30/1999,,66043.0,55733.0,3837.0,0.0,5841.0,0.0,632.0,230.0,6370.0,822.0,3511.0,13346.0,90322.0,,17023.0,6737.0,30472.0,11789.0,66021.0,600.0,5730.0,1356.0,0.0,73707.0,0.0,750.0,0.0,3107.0,12758.0,16615.0,90322.0,
12/31/1999,,69645.0,57708.0,4068.0,0.0,6738.0,0.0,1131.0,254.0,6948.0,916.0,4119.0,16237.0,98119.0,,17814.0,7671.0,32796.0,13857.0,72138.0,1330.0,5565.0,1521.0,0.0,80554.0,0.0,964.0,0.0,2673.0,13928.0,17565.0,98119.0,
03/31/2000,,70101.0,57919.0,4248.0,0.0,6795.0,0.0,1139.0,290.0,7137.0,956.0,4157.0,17565.0,100206.0,,17708.0,7545.0,34059.0,14875.0,74187.0,249.0,6204.0,2186.0,0.0,82826.0,0.0,964.0,0.0,2663.0,13753.0,17380.0,100206.0,
06/30/2000,,72655.0,60694.0,4359.0,0.0,6436.0,0.0,1166.0,238.0,7074.0,989.0,4295.0,18159.0,103410.0,,17386.0,7639.0,35214.0,14894.0,75133.0,213.0,7877.0,3098.0,0.0,86321.0,0.0,964.0,0.0,2655.0,13470.0,17089.0,103410.0,
09/30/2000,,74543.0,62620.0,4474.0,0.0,6273.0,0.0,1176.0,231.0,7347.0,989.0,4365.0,18227.0,105702.0,,17104.0,7809.0,36643.0,15880.0,77436.0,216.0,7407.0,3099.0,0.0,88158.0,0.0,750.0,0.0,2633.0,14161.0,17544.0,105702.0,
12/31/2000,,74483.0,62589.0,4599.0,0.0,6086.0,0.0,1209.0,222.0,7096.0,1000.0,4309.0,17698.0,104808.0,,16859.0,7607.0,37338.0,15298.0,77102.0,438.0,5826.0,2893.0,348.0,86607.0,0.0,750.0,0.0,2613.0,14838.0,18201.0,104808.0,
03/31/2001,,77305.0,65657.0,4782.0,0.0,5582.0,0.0,1284.0,144.0,7402.0,999.0,4244.0,16359.0,106453.0,,16572.0,7573.0,38994.0,13827.0,76966.0,321.0,7490.0,3862.0,270.0,88909.0,0.0,0.0,0.0,2613.0,14931.0,17544.0,106453.0,
06/30/2001,,78379.0,66091.0,5107.0,0.0,5904.0,0.0,1277.0,204.0,7581.0,989.0,4381.0,16731.0,108265.0,,16632.0,7804.0,40372.0,14180.0,78988.0,254.0,7303.0,3872.0,278.0,90695.0,0.0,0.0,0.0,2608.0,14962.0,17570.0,108265.0,
09/30/2001,,80271.0,68280.0,5477.0,0.0,5215.0,0.0,1299.0,219.0,7750.0,969.0,4279.0,15118.0,108606.0,,16610.0,8033.0,41914.0,12431.0,78988.0,359.0,7794.0,3123.0,299.0,90563.0,0.0,750.0,0.0,2608.0,14685.0,18043.0,108606.0,
12/31/2001,,79876.0,67628.0,5710.0,0.0,5245.0,0.0,1293.0,263.0,7557.0,984.0,4421.0,16074.0,109175.0,,16500.0,7961.0,42694.0,13587.0,80742.0,454.0,6979.0,3667.0,137.0,91979.0,0.0,0.0,0.0,2608.0,14588.0,17196.0,109175.0,
03/31/2002,,82211.0,71013.0,5628.0,0.0,4276.0,0.0,1294.0,335.0,7696.0,973.0,4591.0,16450.0,112256.0,,16574.0,7974.0,44121.0,13799.0,82468.0,142.0,8199.0,3968.0,61.0,94838.0,0.0,200.0,0.0,2604.0,14614.0,17418.0,112256.0,
06/30/2002,,86816.0,75692.0,5778.0,0.0,3953.0,0.0,1393.0,299.0,7817.0,970.0,4507.0,14818.0,115227.0,,16560.0,8225.0,46657.0,12655.0,84097.0,266.0,9275.0,3957.0,215.0,97810.0,0.0,200.0,0.0,2604.0,14613.0,17417.0,115227.0,
09/30/2002,,89888.0,79053.0,5884.0,0.0,3513.0,0.0,1438.0,431.0,8070.0,976.0,4370.0,12997.0,116732.0,,16762.0,8665.0,49060.0,10791.0,85278.0,247.0,8681.0,3958.0,602.0,98766.0,0.0,200.0,0.0,2606.0,15160.0,17966.0,116732.0,
12/31/2002,,90650.0,79367.0,6092.0,,3683.0,,1508.0,462.0,7904.0,989.0,4385.0,13036.0,117426.0,,16690.0,8578.0,51007.0,11125.0,87400.0,279.0,7889.0,3961.0,259.0,99788.0,,200.0,,2608.0,14830.0,17638.0,117426.0,
03/31/2003,,93982.0,82599.0,6165.0,0.0,3688.0,0.0,1530.0,390.0,7986.0,981.0,4375.0,12634.0,120348.0,,16772.0,8566.0,52364.0,10553.0,88255.0,120.0,9541.0,3943.0,306.0,102165.0,0.0,200.0,0.0,2617.0,15366.0,18183.0,120348.0,
06/30/2003,,99205.0,86943.0,6310.0,0.0,4411.0,0.0,1541.0,507.0,8230.0,958.0,4308.0,13846.0,127054.0,,17063.0,8834.0,54337.0,11823.0,92057.0,95.0,10593.0,4032.0,778.0,107555.0,0.0,200.0,0.0,2619.0,16680.0,19499.0,127054.0,
09/30/2003,,101499.0,88748.0,6426.0,0.0,4744.0,0.0,1581.0,247.0,8601.0,1049.0,4610.0,14256.0,130262.0,,17681.0,9260.0,56425.0,12177.0,95543.0,0.0,10325.0,4378.0,656.0,110902.0,0.0,0.0,0.0,2621.0,16739.0,19360.0,130262.0,
12/31/2003,,103081.0,89556.0,6539.0,,5288.0,,1698.0,366.0,8575.0,1046.0,4842.0,16232.0,134142.0,,17714.0,9187.0,58091.0,13425.0,98417.0,3.0,8981.0,5073.0,1103.0,113577.0,0.0,0.0,,2623.0,17942.0,20565.0,134142.0,
03/31/2004,,107239.0,93289.0,6797.0,0.0,5451.0,0.0,1702.0,316.0,5540.0,1023.0,4342.0,19582.0,138042.0,,17584.0,9138.0,60640.0,13550.0,100912.0,25.0,9826.0,4672.0,1027.0,116462.0,0.0,0.0,0.0,2651.0,18929.0,21580.0,138042.0,
06/30/2004,,107583.0,93127.0,7153.0,0.0,5576.0,0.0,1727.0,295.0,9134.0,1011.0,5065.0,16720.0,139808.0,,17975.0,9464.0,62526.0,13564.0,103529.0,202.0,10386.0,4650.0,358.0,119125.0,0.0,0.0,0.0,2677.0,18006.0,20683.0,139808.0,
09/30/2004,,114295.0,99235.0,7695.0,0.0,5624.0,0.0,1741.0,370.0,9737.0,1001.0,4833.0,17536.0,147772.0,,19843.0,9983.0,65039.0,14023.0,108888.0,99.0,11748.0,5300.0,699.0,126734.0,0.0,0.0,0.0,2695.0,18343.0,21038.0,147772.0,
12/31/2004,,115530.0,99848.0,7856.0,0.0,5895.0,0.0,1931.0,414.0,10058.0,1018.0,4968.0,17737.0,149725.0,,19338.0,9932.0,67463.0,14377.0,111110.0,43.0,10629.0,5291.0,829.0,127902.0,0.0,0.0,0.0,2694.0,19129.0,21823.0,149725.0,
03/31/2005,,116883.0,101122.0,8161.0,,5749.0,,1851.0,339.0,10210.0,1013.0,5375.0,17646.0,151466.0,,19676.0,9810.0,69625.0,14087.0,113198.0,75.0,11332.0,5280.0,256.0,130141.0,0.0,0.0,0.0,2772.0,18553.0,21325.0,151466.0,
06/30/2005,,120868.0,105121.0,8200.0,,5784.0,,1763.0,365.0,10157.0,1027.0,5128.0,17398.0,154943.0,,19457.0,10083.0,71819.0,14341.0,115700.0,9.0,11118.0,5178.0,614.0,132619.0,0.0,0.0,0.0,2807.0,19517.0,22324.0,154943.0,
09/30/2005,,119406.0,102981.0,8485.0,0.0,6095.0,0.0,1845.0,408.0,10605.0,1024.0,5610.0,19078.0,156131.0,,24177.0,10490.0,71342.0,14906.0,120915.0,0.0,10576.0,4892.0,329.0,136712.0,0.0,0.0,0.0,2832.0,16587.0,19419.0,156131.0,
12/31/2005,,118297.0,101535.0,8748.0,0.0,6164.0,0.0,1850.0,313.0,10993.0,1040.0,5802.0,19627.0,156072.0,,23380.0,10294.0,72522.0,15235.0,121431.0,1481.0,8804.0,3819.0,351.0,135886.0,0.0,0.0,0.0,2845.0,17341.0,20186.0,156072.0,
03/31/2006,,118840.0,101290.0,9128.0,0.0,6472.0,0.0,1950.0,343.0,10598.0,1052.0,6222.0,19752.0,156807.0,,21272.0,10085.0,72491.0,15817.0,119665.0,34.0,10865.0,5533.0,165.0,136262.0,0.0,0.0,0.0,2926.0,17619.0,20545.0,156807.0,
06/30/2006,,118516.0,100364.0,9205.0,0.0,6864.0,0.0,2083.0,466.0,11919.0,1043.0,5759.0,19391.0,157094.0,,20317.0,10329.0,74159.0,15372.0,120177.0,0.0,10781.0,5531.0,0.0,136489.0,0.0,0.0,0.0,2888.0,17717.0,20605.0,157094.0,
09/30/2006,,122181.0,103764.0,9116.0,0.0,7377.0,0.0,1924.0,327.0,11994.0,1004.0,5391.0,19427.0,160324.0,,19884.0,10680.0,75067.0,15595.0,121226.0,0.0,11049.0,5529.0,320.0,138124.0,0.0,0.0,0.0,2914.0,19286.0,22200.0,160324.0,
12/31/2006,,119757.0,100750.0,9467.0,0.0,7777.0,0.0,1763.0,443.0,11678.0,1010.0,5332.0,19334.0,157554.0,,19583.0,10427.0,74817.0,16174.0,121001.0,24.0,10045.0,4638.0,0.0,135708.0,0.0,0.0,0.0,2948.0,18898.0,21846.0,157554.0,
03/31/2007,,122382.0,103230.0,9544.0,0.0,7924.0,0.0,1684.0,471.0,11747.0,1033.0,5191.0,19265.0,160089.0,,19408.0,10221.0,75278.0,16030.0,120937.0,0.0,12021.0,4640.0,0.0,137598.0,0.0,0.0,0.0,2994.0,19497.0,22491.0,160089.0,
06/30/2007,,122267.0,102681.0,9933.0,0.0,7726.0,0.0,1927.0,385.0,11782.0,1055.0,5561.0,19487.0,160537.0,,19460.0,10346.0,75291.0,16225.0,121322.0,0.0,12014.0,5641.0,0.0,138977.0,0.0,0.0,0.0,2947.0,18613.0,21560.0,160537.0,
09/30/2007,,121129.0,101038.0,10473.0,0.0,7811.0,0.0,1807.0,307.0,12030.0,1060.0,5662.0,19185.0,159373.0,,19596.0,10623.0,75640.0,15863.0,121722.0,0.0,10377.0,5640.0,0.0,137739.0,0.0,0.0,0.0,3041.0,18593.0,21634.0,159373.0,
12/31/2007,,118980.0,97509.0,10830.0,0.0,5257.0,0.0,5384.0,422.0,11746.0,1062.0,5768.0,18430.0,156408.0,,19613.0,10409.0,75187.0,14929.0,120138.0,0.0,8779.0,5640.0,0.0,134557.0,0.0,0.0,0.0,3061.0,18790.0,21851.0,156408.0,
03/31/2008,,115470.0,94656.0,11107.0,0.0,4379.0,0.0,5328.0,370.0,11746.0,1025.0,6275.0,17324.0,152210.0,,19609.0,10112.0,74941.0,13132.0,117794.0,2.0,8471.0,5640.0,0.0,131907.0,0.0,0.0,0.0,3084.0,17219.0,20303.0,152210.0,
06/30/2008,,113603.0,92863.0,10629.0,0.0,4664.0,0.0,5447.0,748.0,11672.0,1017.0,6630.0,17163.0,150833.0,,19696.0,10266.0,75384.0,12438.0,117784.0,18.0,7682.0,5640.0,0.0,131124.0,0.0,0.0,0.0,3105.0,16604.0,19709.0,150833.0,
09/30/2008,,104983.0,84715.0,10477.0,0.0,4228.0,0.0,5563.0,355.0,12195.0,1004.0,7851.0,17186.0,143574.0,,21061.0,10446.0,72076.0,10603.0,114186.0,0.0,6791.0,5659.0,0.0,126636.0,0.0,0.0,0.0,3124.0,13814.0,16938.0,143574.0,
12/31/2008,,95998.0,77514.0,10229.0,0.0,2805.0,0.0,5450.0,415.0,12129.0,1059.0,8542.0,16655.0,134798.0,,20246.0,10024.0,71294.0,8239.0,109803.0,0.0,6695.0,5659.0,0.0,122157.0,0.0,0.0,0.0,3139.0,9502.0,12641.0,134798.0,
03/31/2009,,93873.0,76563.0,9710.0,0.0,2410.0,0.0,5190.0,837.0,12323.0,1044.0,8379.0,13915.0,130371.0,,19753.0,9685.0,69290.0,7375.0,106103.0,0.0,6338.0,5659.0,,118100.0,,29.0,,3138.0,9104.0,12271.0,130371.0,
06/30/2009,,96458.0,78836.0,9406.0,0.0,3297.0,0.0,4919.0,667.0,12274.0,1031.0,8228.0,14433.0,133091.0,,20084.0,9755.0,66834.0,8193.0,104866.0,0.0,6469.0,6658.0,0.0,117993.0,,30.0,0.0,3153.0,11915.0,15098.0,133091.0,
09/30/2009,,100626.0,82031.0,8853.0,0.0,4603.0,0.0,5139.0,727.0,12331.0,1013.0,6916.0,13891.0,135504.0,,19948.0,10069.0,66185.0,9026.0,105228.0,0.0,6081.0,6661.0,0.0,117970.0,,29.0,0.0,3169.0,14336.0,17534.0,135504.0,
12/31/2009,,99833.0,81822.0,7935.0,0.0,5024.0,0.0,5052.0,612.0,12058.0,990.0,5470.0,13689.0,132652.0,,19909.0,9822.0,65492.0,9072.0,104295.0,0.0,5726.0,5910.0,0.0,115931.0,0.0,29.0,0.0,3181.0,13511.0,16721.0,132652.0,
03/31/2010,,100223.0,83766.0,7639.0,0.0,3807.0,0.0,5011.0,704.0,12142.0,954.0,5186.0,13177.0,132386.0,,20183.0,9575.0,64079.0,9059.0,102896.0,0.0,5992.0,5910.0,0.0,114798.0,0.0,28.0,0.0,3161.0,14399.0,17588.0,132386.0,
06/30/2010,,99943.0,84339.0,7173.0,0.0,3254.0,0.0,5177.0,711.0,12218.0,935.0,5003.0,12000.0,130810.0,,20167.0,9684.0,62926.0,8003.0,100780.0,0.0,6054.0,5909.0,0.0,112743.0,0.0,28.0,0.0,3164.0,14875.0,18067.0,130810.0,
09/30/2010,,102214.0,85969.0,6961.0,0.0,3707.0,0.0,5577.0,500.0,12425.0,922.0,4671.0,11802.0,132534.0,,20027.0,10001.0,62891.0,8459.0,101378.0,0.0,5945.0,5909.0,0.0,113232.0,0.0,28.0,0.0,3174.0,16100.0,19302.0,132534.0,
12/31/2010,,100483.0,82891.0,6679.0,0.0,4811.0,0.0,6102.0,562.0,12200.0,921.0,4769.0,11939.0,130874.0,,20205.0,9800.0,61677.0,8676.0,100358.0,0.0,5564.0,5908.0,0.0,111830.0,0.0,28.0,0.0,3185.0,15831.0,19044.0,130874.0,
03/31/2011,,99611.0,82228.0,6582.0,0.0,4437.0,0.0,6364.0,641.0,12316.0,912.0,4697.0,12248.0,130425.0,,20255.0,9563.0,60386.0,8603.0,98807.0,0.0,6369.0,5908.0,0.0,111084.0,0.0,29.0,0.0,3165.0,16147.0,19341.0,130425.0,
06/30/2011,,99289.0,80950.0,6827.0,0.0,4954.0,0.0,6558.0,693.0,12190.0,914.0,4572.0,11365.0,129023.0,,21404.0,9727.0,58865.0,8175.0,98171.0,0.0,6152.0,5907.0,0.0,110230.0,0.0,29.0,0.0,3174.0,15590.0,18793.0,129023.0,
09/30/2011,,97525.0,79911.0,6956.0,0.0,4157.0,0.0,6501.0,1026.0,12562.0,908.0,4444.0,10494.0,126959.0,,21355.0,10002.0,58084.0,6791.0,96232.0,0.0,6691.0,5907.0,0.0,108830.0,0.0,29.0,0.0,3186.0,14914.0,18129.0,126959.0,
12/31/2011,,95618.0,77404.0,7139.0,0.0,4363.0,0.0,6712.0,776.0,12997.0,914.0,3871.0,11017.0,125193.0,,21202.0,10057.0,56738.0,6984.0,94981.0,0.0,5978.0,5908.0,0.0,106867.0,0.0,28.0,0.0,3198.0,15100.0,18326.0,125193.0,
03/31/2012,,97009.0,79109.0,7167.0,,3847.0,,6886.0,577.0,12872.0,912.0,3716.0,10847.0,125933.0,,21033.0,9888.0,55899.0,7355.0,94175.0,,6490.0,6058.0,,106723.0,0.0,28.0,,3160.0,16022.0,19210.0,125933.0,
06/30/2012,,97320.0,79793.0,6928.0,0.0,3681.0,0.0,6918.0,571.0,12895.0,909.0,3644.0,10196.0,125535.0,,21208.0,10085.0,55472.0,6790.0,93555.0,,6394.0,6058.0,53.0,106060.0,0.0,0.0,0.0,3163.0,16312.0,19475.0,125535.0,
09/30/2012,,98516.0,80554.0,6904.0,,3876.0,,7182.0,642.0,13221.0,928.0,3578.0,10103.0,126988.0,,20960.0,10494.0,55010.0,6820.0,93284.0,,6121.0,6057.0,689.0,106151.0,0.0,,,3163.0,17674.0,20837.0,126988.0,
12/31/2012,,97278.0,79353.0,6570.0,0.0,4037.0,0.0,7318.0,806.0,14599.0,989.0,3621.0,9654.0,126947.0,,22085.0,10375.0,54214.0,6610.0,93284.0,0.0,6429.0,6057.0,597.0,106367.0,,0.0,0.0,3171.0,17409.0,20580.0,126947.0,
03/31/2013,,97382.0,78975.0,6434.0,0.0,4439.0,0.0,7534.0,820.0,14174.0,998.0,3660.0,9578.0,126612.0,,21677.0,10218.0,53574.0,6750.0,92219.0,0.0,6436.0,6556.0,782.0,105993.0,0.0,0.0,0.0,3037.0,17582.0,20619.0,126612.0,
06/30/2013,,92315.0,73685.0,6413.0,0.0,4505.0,0.0,7712.0,634.0,14235.0,971.0,3914.0,9411.0,121480.0,,21734.0,10510.0,50599.0,6488.0,89331.0,500.0,6055.0,5475.0,250.0,101611.0,278.0,0.0,0.0,3114.0,16477.0,19869.0,121480.0,
09/30/2013,,80483.0,62989.0,4817.0,0.0,4812.0,0.0,7865.0,1069.0,12896.0,993.0,3286.0,23558.0,122285.0,,21685.0,11016.0,37066.0,4928.0,74695.0,0.0,5245.0,6217.0,15348.0,101505.0,672.5,0.0,0.0,3113.5,16994.0,20780.0,122285.0,
12/31/2013,,81155.0,63303.0,4721.0,0.0,5097.0,0.0,8034.0,675.0,13482.0,1024.0,3372.0,23812.0,123520.0,,22488.0,10932.0,36690.0,5039.0,75149.0,0.0,5156.0,6201.0,15534.0,102040.0,807.5,0.0,0.0,3124.5,17548.0,21480.0,123520.0,
03/31/2014,,81690.0,63734.0,4472.0,0.0,5297.0,0.0,8187.0,1170.0,13393.0,1024.0,3316.0,23698.0,124291.0,,22770.0,10821.0,36424.0,4878.0,74893.0,0.0,5566.0,6200.0,15527.0,102186.0,1555.0,0.0,0.0,2976.0,17574.0,22105.0,124291.0,
06/30/2014,,82563.0,65548.0,4174.0,0.0,5394.0,0.0,7447.0,889.0,13495.0,990.0,3377.0,8919.0,110233.0,,23168.0,11217.0,36160.0,4780.0,75325.0,0.0,5044.0,5846.0,1146.0,87361.0,1805.0,0.0,0.0,2985.0,18082.0,22872.0,110233.0,
09/30/2014,,80721.0,64776.0,4143.0,0.0,4335.0,0.0,7467.0,885.0,13754.0,1012.0,3516.0,8422.0,108310.0,,23164.0,11728.0,35330.0,4521.0,74743.0,0.0,4967.0,5195.0,1076.0,85981.0,1805.0,0.0,0.0,3009.0,17515.0,22329.0,108310.0,
