Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,127642.0,254214.0,28979.0,410835.0,49.0,3646.0,1376.0,5071.0,-1294.0,386.805661,770.368799,87.817813,1244.992272,22.910549,45.629043,5.20146,73.741052,
06/30/2008,125075.0,249893.0,28304.0,403272.0,51.0,2701.0,1111.0,3863.0,-553.0,384.361267,767.932762,86.979503,1239.273532,22.504125,44.962009,5.092598,72.558732,
09/30/2008,112486.0,227266.0,25970.0,365722.0,147.0,1986.0,528.0,2661.0,-2033.0,404.146157,816.53433,93.306507,1313.986994,21.57802,43.596094,4.981786,70.155899,
12/31/2008,107904.0,209407.0,24161.0,341472.0,330.0,3465.0,3355.0,7150.0,-8980.0,449.881176,873.074838,100.733792,1423.689806,21.508617,41.741316,4.816037,68.065971,
03/31/2009,98286.0,214939.0,20787.0,334012.0,285.0,3169.0,2609.0,6063.0,-818.0,419.505741,917.405779,88.723377,1425.634897,20.000895,43.739418,4.23009,67.970403,
06/30/2009,114441.0,226315.0,22057.0,362813.0,191.0,2806.0,2044.0,5041.0,1600.0,414.461104,819.625525,79.881935,1313.968564,22.463329,44.422787,4.329512,71.215628,
09/30/2009,127668.0,238554.0,24551.0,390773.0,210.0,3015.0,2882.0,6107.0,560.0,369.057324,689.601943,70.971006,1129.630272,23.854617,44.573536,4.587326,73.015479,
12/31/2009,36987.0,341054.0,21840.0,399881.0,157.0,3964.0,1605.0,5726.0,3745.0,110.415547,1018.132426,65.197922,1193.745895,6.858157,63.238484,4.049589,74.14623,
03/31/2010,41083.0,364719.0,21451.0,239566.0,135.0,10778.0,1167.0,3066.0,655.0,113.554825,1008.095857,59.291302,662.168661,7.264051,64.487434,3.792838,42.358628,
06/30/2010,42553.0,369974.0,22293.0,246348.0,131.0,9906.0,1006.0,2741.0,97.0,107.121639,931.361394,56.119726,620.149028,7.414616,64.465846,3.884427,42.924725,
09/30/2010,50401.0,398191.0,23097.0,471689.0,59.0,10455.0,3727.0,14241.0,-70.0,107.765828,851.399431,49.385277,1008.550536,8.165345,64.509968,3.741889,76.417202,
12/31/2010,51247.0,477044.0,,,91.0,10892.0,3079.0,14062.0,534.0,104.345082,971.319203,,,7.011435,65.26749,,,
03/31/2011,55559.0,493731.0,27509.0,576799.0,109.0,10140.0,2160.0,12409.0,666.0,,980.617291,54.636636,1145.6017,,65.713305,3.66132,76.76927,
06/30/2011,61000.0,510280.0,25444.0,596724.0,207.0,9788.0,2712.0,12707.0,265.0,113.313395,947.894414,47.264689,1108.472498,7.90685,66.142741,3.298064,77.347654,
09/30/2011,62710.0,516396.0,27051.0,606157.0,193.0,6761.0,5110.0,12064.0,-1344.0,103.014374,848.289117,44.436961,995.740452,7.986195,65.763662,3.444978,77.194835,
12/31/2011,,,,,227.0,13175.0,6014.0,19416.0,-202.0,,,,,,,,,
03/31/2012,67324.0,541735.0,26917.0,635976.0,224.0,13537.0,4541.0,18302.0,1630.0,113.869156,916.269197,45.526351,1075.664705,8.214211,66.097164,3.284147,77.595522,
06/30/2012,76794.0,543059.0,27089.0,646942.0,429.0,6781.0,4752.0,11962.0,-1240.0,,,,1029.768878,,,,78.399347,
09/30/2012,80598.0,558734.0,28625.0,667957.0,140.0,7126.0,4668.0,11934.0,736.0,124.861348,865.583269,44.345469,1034.790085,9.523742,66.021967,3.38243,78.928139,
12/31/2012,78851.0,556663.0,26958.0,662472.0,333.0,7485.0,4092.0,11910.0,2029.0,121.387666,856.958342,41.500662,1019.84667,9.423135,66.524336,3.221631,79.169102,
03/31/2013,81015.0,563176.0,27762.0,671953.0,178.0,6981.0,2576.0,9735.0,1688.0,124.699852,866.851373,42.731806,1034.283032,9.625335,66.910543,3.298384,79.834261,
06/30/2013,75606.0,544549.0,25331.0,645486.0,304.0,6469.0,1559.0,8332.0,515.0,124.890152,899.516006,41.84314,1066.249298,9.269281,66.7616,3.105576,79.136456,
09/30/2013,75030.0,545298.0,26372.0,646700.0,239.0,6888.0,991.0,8118.0,761.0,122.242497,888.42582,42.966535,1053.634853,9.120603,66.286105,3.205765,78.612472,
12/31/2013,133544.0,550631.0,28225.0,712400.0,313.0,7246.0,-290.0,7269.0,,212.031818,874.25337,44.81368,1131.098868,15.084672,62.197389,3.188199,80.470261,
03/31/2014,125902.0,562666.0,27583.0,716151.0,118.0,6084.0,67.0,6269.0,304.0,189.500143,846.891133,41.516278,1077.907554,14.131954,63.15682,3.096072,80.384845,
06/30/2014,139160.0,567211.0,28545.0,734916.0,235.0,5299.0,87.0,5621.0,885.0,198.002333,807.050169,40.614951,1045.667454,15.27351,62.254258,3.132957,80.660725,
09/30/2014,141105.0,562687.0,26846.0,730638.0,130.0,4653.0,268.0,5051.0,-128.0,197.623283,788.065993,37.598913,1023.288189,15.529475,61.927171,2.954568,80.411214,
12/31/2014,135986.0,562648.0,26449.0,725083.0,226.0,6421.0,719.0,7366.0,506.0,187.156443,774.367938,36.401547,997.925928,15.070423,62.354531,2.931167,80.35612,
03/31/2015,139011.0,573659.0,28210.0,740880.0,221.0,7203.0,930.0,8354.0,-61.0,186.820143,770.953782,37.912081,995.686006,15.113341,62.368475,3.067004,80.548821,
06/30/2015,135617.0,553954.0,27844.0,717415.0,234.0,6201.0,364.0,6799.0,357.0,193.769021,791.487234,39.783395,1025.039649,15.095241,61.659445,3.099257,79.853942,
12/31/2015,,,,,,,,,,189.891381,789.722028,35.933485,1015.546893,14.815254,61.613813,2.803517,79.232584,
03/31/2016,,,,727107.0,134.0,7497.0,3228.0,10859.0,532.0,,,,957.160534,,,,79.254939,
06/30/2016,144868.0,578221.0,25575.0,748664.0,208.0,7860.0,8197.0,16265.0,208.0,182.515465,728.485757,32.221284,943.222506,15.369517,61.345347,2.713335,79.4282,
09/30/2016,150838.0,580885.0,26075.0,757798.0,112.0,7482.0,7761.0,15355.0,791.0,192.233579,740.301532,33.230954,965.766064,15.829297,60.959446,2.736372,79.525115,
12/31/2016,124428.0,376599.0,19941.0,520968.0,15.0,6128.0,1673.0,7816.0,-428.0,183.787776,556.259786,29.454078,769.50164,13.844346,41.901879,2.218714,57.964939,
03/31/2017,136827.0,551639.0,25371.0,713837.0,17.0,6651.0,5534.0,12202.0,1067.0,200.897105,809.947436,37.251131,1048.095672,14.958888,60.309046,2.773736,78.041669,
06/30/2017,137314.0,560615.0,24869.0,722798.0,9.0,6695.0,5419.0,12123.0,698.0,197.094834,804.683575,35.695934,1037.474343,14.841564,60.593991,2.687962,78.123517,
09/30/2017,133199.0,394678.0,20063.0,547940.0,32.0,4108.0,1936.0,6076.0,502.0,233.912265,693.098483,35.23286,962.243608,18.486638,54.777208,2.784536,76.048382,
03/31/2018,129042.0,384155.0,19196.0,532393.0,30.0,3591.0,956.0,4577.0,-72.0,228.360586,679.824096,33.970411,942.155093,18.109023,53.910136,2.693858,74.713016,
06/30/2018,122064.0,,18774.0,524963.0,19.0,3655.0,872.0,4546.0,-334.0,226.749889,,34.875167,975.187621,17.281367,,2.657953,74.32231,
09/30/2018,122885.0,276586.0,16729.0,416200.0,14.0,3922.0,793.0,4729.0,-406.0,237.188519,533.857052,32.289757,803.335328,17.593933,39.599915,2.395157,59.589005,
03/31/2019,119106.0,385285.0,17831.0,522222.0,26.0,3548.0,947.0,4521.0,370.0,202.775035,655.938234,30.356839,889.070108,16.700505,54.022922,2.500182,73.22361,
06/30/2019,121435.0,397799.0,18755.0,537989.0,30.0,3165.0,1080.0,4275.0,342.0,189.605908,621.114511,29.28364,840.00406,16.585697,54.33173,2.561574,73.479001,
09/30/2019,120666.0,405687.0,20698.0,547051.0,21.0,3490.0,1397.0,4908.0,301.0,175.849255,591.216718,30.163657,797.22963,16.244487,54.61503,2.786439,73.645956,
12/31/2019,121374.0,401763.0,21775.0,544912.0,12.0,3407.0,1142.0,4459.0,1359.0,182.841734,605.228827,32.802567,820.873128,16.391636,54.258349,2.940728,73.590713,
03/31/2020,106962.0,397331.0,28298.0,532591.0,28.0,4588.0,2606.0,7222.0,-1509.0,151.798816,563.886011,40.160084,755.844912,14.498584,53.85779,3.835763,72.192138,
06/30/2020,120324.0,411764.0,29988.0,562076.0,52.0,3724.0,2258.0,6034.0,1088.0,158.446142,542.222807,39.48907,740.158019,15.675699,53.644231,3.906809,73.226739,
