Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2012,,,,,,,,,,,,,,0.0,,,,,,
06/30/2012,,,,,,,,,,,,,,0.0,,,,,,
09/30/2012,,,,,,,,,,,,,,0.0,,,,,,
12/31/2012,17.1115,,,,,,,,,,,,,0.0,,,6.603746,101.48146,-59.842796,
03/31/2013,,,,,,,,,,,,,,0.0,,,,,,
06/30/2013,,,,,,,,,,,,,,0.0,,,,,,
09/30/2013,,,,,,,,,,,,,,0.0,,,,,,
12/31/2013,17.683602,17.555076,17.387598,,14.021488,3.887829,1.777129,0.166786,0.166786,2.757455,0.165194,0.165194,2.731148,0.0,5.872001,5.21061,4.258182,116.260251,-37.430157,
03/31/2014,17.789945,17.9,17.7,,14.655367,5.559322,3.440678,2.25,2.25,2.642284,2.22,2.22,2.609297,0.0,2.344633,1.971751,2.136038,118.735612,-39.78652,
06/30/2014,178.86802,182.77717,177.29438,,1.492433,0.456303,0.246483,0.17,0.17,0.293162,0.16,0.16,0.283516,0.0,0.492401,0.445023,0.545095,12.660732,-3.157635,
09/30/2014,181.664688,187.893323,179.964373,,1.49863,0.724588,0.499543,0.45,0.45,0.487458,0.43,0.43,0.469517,0.0,0.610676,0.591784,0.446427,12.048021,-3.859308,
12/31/2014,182.507512,187.335924,180.615294,,1.502641,0.460094,0.344378,0.09,0.09,0.262697,0.08,0.08,0.249466,0.0,0.561414,0.469506,0.644905,12.240592,-3.228908,
03/31/2015,188.045601,191.65352,183.25947,,1.481506,0.62698,0.41253,0.3,0.3,0.304562,0.29,0.29,0.29529,0.0,0.332316,0.300667,0.448827,12.494842,-2.313269,
06/30/2015,176.711406,190.780009,183.104553,,1.491498,0.638433,0.41561,0.24,0.24,0.251411,0.23,0.23,0.238043,0.0,0.748206,0.732915,0.676244,12.081846,-3.798849,
09/30/2015,179.61338,185.388002,175.799191,,1.577368,0.366896,0.120023,0.04,0.04,0.241774,0.04,0.04,0.233129,0.0,0.769628,0.750288,1.578947,12.259109,-3.89559,
12/31/2015,176.786908,188.1,178.846154,,1.629892,0.681032,0.417118,0.26,0.26,0.267855,0.25,0.25,0.257469,0.0,0.405376,0.379656,0.825853,11.744648,-5.659356,
03/31/2016,180.155084,186.125224,175.677597,,1.638228,0.524825,0.258428,0.14,0.14,0.187835,0.13,0.13,0.17351,0.0,0.309658,0.29372,0.497904,12.015759,-5.005687,
05/31/2016,,241.1,240.3,,2.446525,0.678319,0.353725,0.21,0.19,0.24181,0.21,0.19,0.24181,0.0,1.140658,0.933,,,,
08/31/2016,421.9,340.1,340.1,,2.13055,0.220523,-0.049103,-0.09,-0.09,0.167546,-0.09,-0.09,0.167546,0.0,0.43105,0.294031,0.475705,19.987201,-10.799005,
11/30/2016,415.0,432.9,416.6,,2.097456,0.443111,0.269323,0.21,0.21,0.284196,0.21,0.2,0.269984,0.0,0.261162,0.151944,0.334699,19.480482,-10.788434,
02/28/2017,406.9,422.2,406.2,,2.078287,0.532989,0.235598,0.16,0.16,0.052512,0.16,0.16,0.052512,0.0,0.617184,0.44067,0.380437,18.90317,-11.704596,
05/31/2017,399.2,415.6,399.7,,2.26695,0.649487,0.342257,0.25,0.25,-0.010848,0.24,0.24,-0.010848,0.0,0.501876,0.354766,0.407064,19.059619,-12.286573,
08/31/2017,398.9,414.2,397.6,,2.275402,0.687374,0.383551,0.37,0.37,0.210218,0.35,0.35,0.199548,0.0,0.672284,0.518109,0.38556,19.308348,-11.947105,
11/30/2017,399.2,412.8,397.7,,2.375409,0.689464,0.367362,0.265778,0.265778,0.817569,0.256056,0.256056,0.787663,0.0,0.610762,0.438773,0.33517,20.051102,-12.430862,
02/28/2018,399.8,412.1,398.0,,2.34196,0.679648,0.351508,0.61,0.61,0.146913,0.59,0.59,0.146349,0.0,0.509799,0.371106,0.390195,20.415958,-11.947724,
05/31/2018,392.0,403.6,391.8,,2.573507,0.796069,0.461715,0.29,0.29,0.226777,0.28,0.28,0.215955,0.0,0.976774,0.824911,0.405612,19.818112,-9.995408,
