Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,16.737,,16.737,16.737,,,,,,,,,,,,
06/30/1990,,,16.368,,16.368,16.368,,,,,,,,,,,,
09/30/1990,,,15.686,,15.686,15.686,,,,,,,,,,,,
12/31/1990,,,0.0,,15.889,15.889,,,,,,,,,,,,
03/31/1991,,,20.181999,,20.181999,20.181999,,,,,,,,,,,,
06/30/1991,,,21.556,,21.556,21.556,,,,,,,,,,,,
09/30/1991,,,20.108,,20.108,20.108,,,,,,,,,,,,
12/31/1991,,,0.0,,22.122,22.122,,,,,,,,,,,,
03/31/1992,,,25.054001,,25.054001,25.054001,,,,,,,,,,,,
06/30/1992,,,24.891001,,24.891001,24.891001,,,,,,,,,,,,
09/30/1992,,,25.292,,25.292,25.292,,,,,,,,,,,,
12/31/1992,,,0.0,,26.421,26.421,,,,,,,,,,,,
03/31/1993,,,29.188999,,29.188999,29.188999,,,,,,,,,,,,
06/30/1993,,,28.843,,28.843,28.843,,,,,,,,,,,,
09/30/1993,,,25.972,,25.972,25.972,,,,,,,,,,,,
12/31/1993,,,0.0,,25.639,25.639,,,,,,,,,,,,
03/31/1994,,,26.537001,,26.537001,26.537001,,,,,,,,,,,,
06/30/1994,,,26.204,,26.204,26.204,,,,,,,,,,,,
09/30/1994,,,24.489,,24.489,24.489,,,,,,,,,,,,
12/31/1994,,,0.0,,2.004,2.004,,,,,,,,,,,,
03/31/1995,,,30.584,,30.584,30.584,,,,,,,,,,,,
06/30/1995,,,33.124001,,35.612999,35.612999,,,,,,,,,,,,
09/30/1995,,,31.927,,34.400002,34.400002,,,,,,,,,,,,
12/31/1995,,,0.0,,38.250999,38.250999,,,,,,,,,,,,
03/31/1996,,,40.772999,,30.058001,30.058001,,,,,,,,,,,,
06/30/1996,,,36.597,,29.92,29.92,,,,,,,,,,,,
09/30/1996,,,36.294998,,30.179001,30.179001,,,,,,,,,,,,
12/31/1996,,,83.157997,,-29.52,-29.52,,,,,,,,,,,,
03/31/1997,,,27.791,,22.877001,22.877001,,,,,,,,,,,,
06/30/1997,,,29.135,,8.765,8.765,,,,,,,,,,,,
09/30/1997,,,18.552,,18.552,18.552,,,,,,,,,,,,
