Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2005,107.042856,108.587,106.108,,2.278198,2.248577,0.959899,0.794954,0.49,0.48,0.5,0.48,0.47,0.49,0.15,-0.213961,-0.21578,2.296706,5.047782,1.59098,
03/31/2006,106.702246,108.125,105.639,,2.261646,2.261646,0.88225,0.703414,0.46,0.44,0.45,0.45,0.43,0.44,0.15,0.672422,0.668806,2.414785,5.221605,1.683873,
06/30/2006,104.87623,107.078,104.923,,2.25351,2.25351,0.895743,0.720614,0.48,0.44,0.44,0.47,0.44,0.44,0.18,0.266024,0.2409,1.420532,4.909444,1.319985,
09/30/2006,105.050466,105.342,103.587,,2.358201,2.358201,0.905258,0.717223,0.44,0.44,0.45,0.43,0.43,0.44,0.18,0.71983,0.711074,0.720549,5.088012,0.426357,
12/31/2006,103.863734,104.636,103.05,,2.520485,2.520485,1.008879,0.822698,0.52,0.52,0.52,0.51,0.51,0.51,0.18,1.166492,1.158583,1.143046,5.096822,0.3921,
03/31/2007,102.995724,103.606,101.913,,2.594507,2.594507,1.010166,0.822113,0.51,0.51,0.52,0.5,0.5,0.51,0.18,0.705072,0.691825,1.081511,5.094891,0.36253,
06/30/2007,102.868767,103.094,101.332,,2.72895,2.72895,1.05177,0.877137,0.55,0.55,0.55,0.54,0.54,0.54,0.21,0.623761,0.615709,1.025258,5.397362,0.246324,
09/30/2007,101.725204,102.095,100.433,,2.851732,2.851732,1.156273,0.978055,0.57,0.57,0.59,0.57,0.57,0.59,0.21,0.926608,0.913096,0.560952,5.303002,0.045544,
12/31/2007,101.75857,101.653,99.764,,3.010024,3.010024,1.037298,0.865021,0.53,0.53,0.54,0.52,0.52,0.53,0.21,0.991079,0.94932,1.182701,5.64095,0.387309,
03/31/2008,101.938062,101.137,99.812,,3.062688,3.062688,1.066054,0.911153,0.55,0.55,0.55,0.54,0.54,0.54,0.21,0.757534,0.735192,1.672123,5.996494,0.706566,
06/30/2008,100.931805,100.383,99.347,,3.121423,3.121423,1.065699,0.916092,0.57,0.55,0.55,0.57,0.54,0.54,0.24,0.605625,0.584446,1.39725,6.070237,0.419372,
09/30/2008,101.819944,100.036,99.367,,3.078618,3.078618,1.076565,0.938541,0.565691,0.565691,0.565691,0.561908,0.561908,0.561908,3.0,0.794227,0.77247,0.440788,3.828268,-1.838382,
12/31/2008,102.271744,100.025,99.891,,3.020973,3.020973,0.977095,0.858506,0.53,0.53,0.53,0.53,0.53,0.53,0.24,0.96362,0.925469,0.444287,4.139697,-2.287504,
03/31/2009,102.856343,100.035,99.927,,3.108699,3.108699,0.708717,0.594404,0.34,0.34,0.47975,0.34,0.34,0.468005,0.24,0.557547,0.500105,0.501875,4.262391,-1.989882,
06/30/2009,102.894818,100.164,100.041,,3.067682,3.067682,0.889546,0.889325,0.52,0.52,0.512844,0.52,0.52,0.512844,0.24,0.001126,0.001049,0.419108,4.568918,-1.767387,
09/30/2009,102.443237,100.086,99.958,,2.937264,2.937264,1.291222,0.962254,0.56,0.56,0.546291,0.56,0.56,0.546291,0.24,2.008163,1.908482,0.595461,4.840036,-1.571387,
12/31/2009,102.943237,99.938,99.763,,2.654391,2.654391,0.959384,0.865862,0.51,0.51,0.523461,0.51,0.51,0.513252,0.24,0.740325,0.577479,0.878659,5.131051,-1.309353,
03/31/2010,103.222016,100.022,99.862,,2.332919,2.332919,0.803048,0.716509,0.38,0.38,0.37927,0.38,0.38,0.37927,1.5,0.334652,0.323346,0.402753,4.058776,-2.374503,
06/30/2010,103.049416,99.996,99.943,,2.31616,2.31616,0.988183,0.815745,0.46,0.46,0.477156,0.46,0.46,0.475165,0.24,0.997889,0.962208,1.998478,4.206089,-2.170182,
09/30/2010,102.916567,99.954,99.916,,2.423766,2.423766,1.039493,0.7858,0.42,0.42,0.396114,0.42,0.42,0.396114,0.24,1.711348,1.660044,2.163733,4.40415,-2.409661,
12/31/2010,103.673091,99.998,99.976,,2.453759,2.453759,0.869769,0.79051,0.45,0.45,0.484926,0.45,0.45,0.4708,0.24,0.449668,0.422221,1.917142,4.743748,-2.209117,
03/31/2011,104.594335,100.667,100.586,,2.374903,2.374903,0.662726,0.589307,0.32,0.32,0.411369,0.32,0.32,0.411369,0.24,0.462291,0.443829,1.690579,4.961502,-1.880848,
06/30/2011,104.296573,100.917,100.907,,2.237476,2.237476,0.841022,0.714658,0.41,0.41,0.406125,0.41,0.41,0.406125,0.24,0.734954,0.681568,1.488524,5.06612,-1.783069,
09/30/2011,103.76644,100.684,100.684,,2.125939,2.125939,0.814608,0.642783,0.37,0.37,0.383372,0.37,0.37,0.383372,0.24,1.439871,1.372135,1.279759,5.096551,-1.803772,
03/31/2012,104.182863,100.112,100.112,,2.300234,2.300234,0.767031,0.72316,0.41,0.41,0.394084,0.41,0.41,0.394084,0.24,0.302222,0.28568,0.494563,5.454525,-1.458848,
06/30/2012,104.12092,100.347,100.347,,2.313293,2.313293,0.738487,0.695307,0.39,0.39,0.383123,0.39,0.39,0.383123,0.24,0.528506,0.508296,0.818731,5.622559,-1.30506,
09/30/2012,103.968676,100.417,100.417,,2.374777,2.374777,0.964159,0.919038,0.54,0.54,0.521395,0.54,0.54,0.521395,0.24,1.559527,1.52036,1.764801,5.961546,-1.014286,
12/31/2012,104.450176,100.374,100.374,,2.439118,2.439118,0.875187,0.82882,0.44,0.44,0.479188,0.44,0.44,0.459427,1.75,0.761651,0.739733,0.647055,4.743238,-2.225224,
03/31/2013,104.792754,100.518,100.518,,2.267972,2.267972,0.753069,0.707256,0.41,0.41,0.392532,0.41,0.41,0.391292,0.24,0.196711,0.16604,0.538463,4.952031,-1.987027,
06/30/2013,104.639721,100.717,100.716,,2.222149,2.222149,0.726359,0.678929,0.39,0.39,0.370754,0.39,0.39,0.370754,0.24,0.473669,0.444845,0.83519,5.110879,-1.832039,
09/30/2013,104.594621,100.678,100.677,,2.104413,2.104413,0.679212,0.62924,0.36,0.36,0.344237,0.36,0.36,0.343897,0.25,0.5436,0.515858,0.748241,5.260223,-1.682792,
12/31/2013,104.798983,100.762,100.76,,2.131024,2.131024,0.644432,0.593073,0.39,0.39,0.380717,0.39,0.39,0.380717,0.25,1.377183,1.308198,0.996603,5.401951,-1.614768,
03/31/2014,105.107943,100.727,100.725,,2.099737,2.099737,0.634808,0.581365,0.34,0.34,0.323292,0.34,0.34,0.323292,0.25,0.176222,0.16419,0.680967,5.47814,-1.512835,
06/30/2014,104.899276,100.79,100.789,,2.113137,2.113137,0.717906,0.608707,0.35,0.35,0.334939,0.35,0.35,0.333819,0.25,0.647273,0.623888,0.582282,5.598218,-1.406225,
09/30/2014,104.658597,100.731,100.729,,2.153451,2.153451,0.767555,0.59952,0.36,0.36,0.361151,0.36,0.36,0.361151,0.25,1.108817,1.066614,0.864382,5.68584,-1.330306,
03/31/2015,104.998515,100.642,100.641,,2.191175,2.191175,0.64893,0.584096,0.35,0.35,0.347712,0.35,0.35,0.347712,0.25,0.145696,0.13568,0.874612,5.90555,-1.079311,
06/30/2015,104.686468,100.734,100.732,,2.264692,2.264692,0.741403,0.678027,0.4,0.4,0.40439,0.4,0.4,0.40439,0.25,0.574961,0.552903,1.042035,6.027522,-0.990969,
09/30/2015,104.152163,100.451,100.449,,2.332736,2.332736,0.756613,0.696393,0.42,0.42,0.450276,0.42,0.42,0.447773,0.25,0.79287,0.779052,1.355296,6.102715,-0.952424,
12/31/2015,104.103027,100.09,100.088,,2.434248,2.434248,0.824434,0.768174,0.46,0.46,0.455996,0.46,0.46,0.455996,0.25,0.808898,0.794831,1.658242,6.222835,-0.832598,
03/31/2016,104.044987,97.864,97.863,,2.780509,2.780509,0.826676,0.772979,0.44,0.44,0.438428,0.44,0.44,0.432754,0.25,0.26814,0.234859,1.420174,6.356693,-0.699755,
06/30/2016,103.182637,99.593,99.592,,2.879127,2.879127,0.929402,0.874578,0.51,0.51,0.511696,0.51,0.51,0.511696,0.25,0.631687,0.593331,1.491142,6.471864,-0.637413,
09/30/2016,102.291183,98.806,98.805,,2.981833,2.981833,0.971914,0.917646,0.54,0.54,0.521929,0.54,0.54,0.521929,0.25,0.874106,0.840565,1.809579,6.644365,-0.52464,
12/31/2016,101.998683,98.28,98.28,,2.949776,2.949776,0.936193,0.880423,0.52,0.52,0.519462,0.52,0.52,0.517057,1.25,0.917308,0.917308,1.027847,5.831703,-1.356008,
03/31/2017,101.999188,97.864,97.863,,2.794733,2.794733,0.873946,0.820892,0.49,0.49,0.483687,0.49,0.49,0.483687,0.25,0.339444,0.317648,0.927743,6.006813,-1.222118,
06/30/2017,101.454914,97.582,97.581,,2.795585,2.795585,0.935746,0.885879,0.53,0.53,0.498524,0.53,0.53,0.498524,0.25,0.647175,0.633566,1.135164,6.225711,-1.04059,
09/30/2017,100.90369,97.129,97.128,,2.865446,2.865446,0.974662,0.930288,0.56,0.56,0.547066,0.56,0.56,0.547066,0.25,1.039783,1.005498,1.599644,6.479416,-0.825163,
12/31/2017,101.109453,97.086,97.084,,2.866713,2.866713,1.016944,0.972714,1.31,1.31,1.294612,1.31,1.31,1.294612,0.25,1.957192,1.957192,3.127937,7.528623,0.240334,
03/31/2018,101.445577,97.189,97.187,,2.71489,2.71489,0.843384,0.807608,0.6,0.6,0.608497,0.6,0.6,0.608497,0.25,0.494881,0.462922,3.209691,7.882256,0.619524,
06/30/2018,100.772162,97.194,97.193,,2.633863,2.633863,0.858313,0.822508,0.38,0.38,0.390325,0.38,0.38,0.386624,0.27,0.908399,0.884827,3.722973,7.930017,0.620171,
09/30/2018,100.50018,96.664,96.664,,3.192667,3.192667,0.913349,0.849944,0.59,0.59,0.589293,0.59,0.59,0.589293,0.27,-0.493183,-2.302884,1.16361,8.232463,-3.318004,
12/31/2018,100.812382,96.758,96.758,,3.175097,3.175097,0.963807,0.891792,0.61,0.61,0.63863,0.61,0.61,0.6314,0.27,1.239298,1.183757,1.555682,8.50214,-2.897719,
03/31/2019,101.249873,96.995,96.994,,3.16566,3.16566,0.874085,0.74817,0.54,0.54,0.526678,0.54,0.54,0.526325,0.27,0.172784,0.120616,1.328249,8.866569,-2.558719,
06/30/2019,100.812382,97.33,97.33,,3.30298,3.30298,0.983099,0.878629,0.62,0.62,0.615064,0.62,0.62,0.615064,0.27,0.982893,0.951875,1.785108,9.051745,-2.33637,
09/30/2019,101.147931,97.306,97.306,,3.497626,3.497626,1.029022,0.911773,0.72,0.72,0.72607,0.72,0.72,0.724758,0.27,1.026843,1.001593,1.942828,9.397098,-1.807976,
12/31/2019,101.139379,97.403,97.403,,3.675708,3.675708,1.177582,1.055317,0.81,0.81,0.81,0.81,0.81,0.81,0.27,1.258678,0.624508,2.463669,10.295495,-1.774601,
03/31/2020,101.074709,97.345,97.345,,3.689794,3.689794,0.86516,0.790015,0.63,0.63,0.763887,0.63,0.63,0.759361,0.27,0.300488,0.235759,3.050704,10.318437,-2.034337,
06/30/2020,100.288043,96.8,96.8,,3.726364,3.726364,1.225434,1.14751,0.81,0.81,0.70164,0.81,0.81,0.70164,0.27,1.2825,,2.77042,10.835459,-1.546954,
09/30/2020,,,,,,,,,0.683,0.683,0.689,0.683,0.683,0.689,0.27,0.76,,,10.77,,
12/31/2020,,,,,,,,,0.676,0.676,0.683,0.676,0.676,0.683,0.27,0.75,,,10.76,,
