Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1999,194.87,,,-157.071,,37.799,,-35.898,,,1.901,-0.888,3.365,3.97,-0.605,0.0,,-2.477,1.013,-0.539,0.474,0.0,,,0.474,0.0,0.474,0.0,,0.474,0.474,,143.362,0.005,0.005,0.005,145.03,0.005,0.005,0.005,
12/31/1999,222.508,,,-185.671,,36.837,,-36.128,,,0.709,-2.511,3.892,3.892,-0.851,0.0,,-0.53,-1.802,2.143,0.341,0.0,,,0.341,0.0,0.341,0.0,0.0,0.341,0.341,,143.344,0.0,0.0,0.0,143.344,0.0,0.0,0.0,
03/31/2000,263.890991,,,-206.177002,,57.713989,,-46.241001,,,11.473,-4.244,4.682,4.682,,0.0,,-0.438,7.228999,-2.745,4.484,0.0,,,4.484,0.0,4.484,0.0,0.0,4.484,4.484,,154.065994,0.03,0.03,0.03,156.425995,0.03,0.03,0.03,
06/30/2000,270.304993,,,-212.121002,,58.18399,,-44.555,,,13.629,-25.274,,4.788,,0.0,,20.486,-11.645,2.181,-9.464,0.0,,,-9.464,0.0,-9.464,0.0,0.0,-9.464,-9.464,,159.660004,-0.06,-0.06,0.04,159.660004,-0.06,-0.06,0.04,
09/30/2000,286.325,,,-222.04,,64.285,,-42.046,,,22.239,-3.032,3.699,4.672,-0.973,0.0,,-0.667,19.207,-7.299,11.908,0.0,,,11.908,0.0,11.908,0.0,0.0,11.908,11.908,,160.222,0.075,0.075,0.075,163.454,0.075,0.075,0.075,
12/31/2000,329.399,,,-244.436,,84.963,,-54.082,,,30.881,-18.635,,4.927,,0.0,,13.708,12.246,-6.038,6.208,0.0,,,6.208,0.0,6.208,0.0,0.0,6.208,6.208,,163.464,0.037978,0.037978,0.0375,163.464,0.037978,0.037978,0.0375,
03/31/2001,360.272003,,,-269.098999,,91.173004,,-54.944,,,36.229,-1.589,5.327,5.327,,0.0,,-3.738,34.64,-13.162,21.478001,0.0,,,21.478,0.0,21.478001,0.0,0.0,21.478001,21.478001,,161.231995,0.135,0.135,0.135,163.953995,0.13,0.13,0.13,
06/30/2001,434.627991,,,-331.134003,,103.493988,,-56.702999,,,46.791,-5.986,,6.233,,0.0,,-0.247,40.805001,-15.506,25.299,0.0,,,25.299001,0.0,25.299,0.0,0.0,25.299,25.299,,161.718002,0.155,0.155,0.155,164.175995,0.155,0.155,0.155,
09/30/2001,486.812,,,-366.907,,119.905,,-63.003,,,56.902,-9.533,6.963,6.963,,0.0,,2.57,47.369,-18.431,28.938,0.0,,,28.938,0.0,28.938,0.0,0.0,28.938,28.938,,161.774,0.18,0.18,0.18,162.874,0.18,0.18,0.18,
12/31/2001,465.743,,,-352.481,,113.262,,-63.907,,,49.355,-4.152,,6.406,,0.0,,-2.254,45.203,-16.855,28.348,0.0,,,28.348,0.0,28.348,0.0,0.0,28.348,28.348,,162.864,0.175,0.175,0.175,162.864,0.175,0.175,0.175,
03/31/2002,388.985992,,,-295.94101,,93.044983,,-55.328999,,,37.716,-4.614,6.063,6.063,,0.0,,-1.449,33.101999,-11.917,21.184999,0.0,,,21.185,0.0,21.184999,0.0,0.0,21.184999,21.184999,,161.839996,0.13,0.13,0.13,163.169998,0.13,0.13,0.13,
06/30/2002,372.390015,,,-284.985992,,87.404022,,-55.167,,,32.237,-5.736,6.112,6.112,,0.0,,-0.376,26.501,-9.54,16.961,0.0,,,16.961,0.0,16.961,0.0,0.0,16.961,16.961,,161.960007,0.105,0.105,0.105,163.970001,0.105,0.105,0.105,
09/30/2002,366.928986,,,-278.395996,,88.53299,,-56.631001,,,31.902,-4.159,6.349,6.349,,0.0,,-2.19,27.743001,-9.987,17.756001,0.0,,,17.756,0.0,17.756001,0.0,0.0,17.756001,17.756001,,161.983994,0.11,0.11,0.11,163.044006,0.11,0.11,0.11,
12/31/2002,393.641,,,-300.759,,92.882,,-60.414,,,32.468,-7.349,6.711,8.755,-2.044,0.0,,0.638,25.119,-7.952,17.167,0.0,,,17.167,0.0,17.167,0.0,0.0,17.167,17.167,,163.486,0.105,0.105,0.105,163.486,0.105,0.105,0.105,
03/31/2003,500.576,,,-382.365,,118.211,,-77.545,,,40.666,-11.514,9.145,10.254,-1.109,0.0,,2.369,29.152,-9.885,19.267,0.0,,,19.267,-1.926,17.341,0.0,0.0,17.341,17.341,,167.408,0.105,0.105,0.105,168.952,0.105,0.105,0.105,
06/30/2003,475.398,,,-368.774,,106.624,,-68.684,,,37.94,-9.971,8.791,9.308,-0.517,0.0,,1.18,27.969,-8.59,19.379,0.0,,,19.379,-1.112,18.267,0.0,0.0,18.267,18.267,,168.88,0.11,0.11,0.11,169.98,0.105,0.105,0.105,
09/30/2003,498.6,,,-379.757,,118.843,,-76.468,,,42.375,-9.432,8.735,9.497,-0.762,0.0,,0.697,32.943,-10.237,22.706,0.0,,,22.706,-1.002,21.704,0.0,0.0,21.704,21.704,,169.964,0.13,0.13,0.13,170.396,0.125,0.125,0.125,
12/31/2003,530.346,,,-415.512,,114.834,,-84.076,,,30.758,-11.42,9.869,9.869,,0.0,,1.551,19.338,-2.652,16.686,0.0,,,16.686,-2.105,14.581,0.0,0.0,14.581,14.581,,170.554,0.085,0.085,0.125,170.554,0.085,0.085,0.125,
03/31/2004,496.205,,,-392.657,,103.548,,-77.796,,,25.752,-9.994,8.667,9.296,-0.629,0.0,,1.327,15.758,-4.57,11.188,0.0,,,11.188,-0.224,10.964,0.0,0.0,10.964,10.964,,170.792,0.065,0.065,0.065,171.87,0.065,0.065,0.065,
06/30/2004,533.555,,,-415.965,,117.59,,-79.307,,,38.283,-7.825,8.87,9.573,-0.703,0.0,,-1.045,30.458,-8.833,21.625,0.0,,,21.625,-0.238,21.387,0.0,0.0,21.387,21.387,,171.59,0.125,0.125,0.125,172.778,0.125,0.125,0.125,
09/30/2004,618.892,,,-486.929,,131.963,,-82.835,,,49.128,-9.935,8.716,9.829,-1.113,0.0,,1.219,39.193,-10.668,28.525,0.0,,,28.525,-0.696,27.829,0.0,0.0,27.829,27.829,,171.77,0.16,0.16,0.16,173.424,0.16,0.16,0.16,
12/31/2004,669.448,,,-526.149,,143.299,,-87.862,,,55.437,-9.366,,9.702,-1.055,0.0,,0.719,46.071,4.871,50.942,0.0,,,50.942,-0.942,50.0,0.0,0.0,50.0,50.0,,171.6,0.29,0.29,0.205,173.8,0.29,0.29,0.205,
03/31/2005,814.9,,,-653.1,,161.8,,-95.9,,,65.9,-10.4,9.7,10.7,-1.0,0.0,,0.7,55.5,-19.5,36.0,0.0,,,36.0,-0.4,35.6,0.0,0.0,35.6,35.6,,210.6,0.17,0.17,0.17,213.2,0.165,0.165,0.165,
06/30/2005,1215.7,,,-960.5,,255.2,,-153.1,,,102.1,-11.5,12.6,14.1,-1.5,0.0,,-1.1,90.6,-28.3,62.3,0.0,,,62.3,-1.1,61.2,0.0,0.0,61.2,61.2,,344.6,0.175,0.175,0.245,348.4,0.175,0.175,0.245,
09/30/2005,1236.5,,,-977.8,,258.7,,-113.7,,,145.0,-12.5,13.6,14.6,-1.0,0.0,,-1.1,132.5,-42.4,90.1,0.0,,,90.1,-1.6,88.5,0.0,0.0,88.5,88.5,,347.4,0.255,0.255,0.27,351.8,0.25,0.25,0.265,
12/31/2005,1377.4,,,-1065.9,,311.5,,-131.3,,,180.2,-28.8,,13.5,-1.4,0.0,,16.7,151.4,-48.7,102.7,0.0,,,102.7,-1.1,101.6,0.0,0.0,101.6,101.6,,348.6,0.29,0.29,0.305,353.0,0.29,0.29,0.305,
03/31/2006,1511.8,,,-1162.0,,349.8,,-144.1,,,205.7,-22.8,11.9,13.6,-1.7,0.0,,10.9,182.9,-61.3,121.6,0.0,,,121.6,-1.3,120.3,0.0,0.0,120.3,120.3,,349.2,0.345,0.345,0.36,353.2,0.34,0.34,0.355,
06/30/2006,1657.4,,,-1256.7,,400.7,,-154.1,,,246.6,-20.7,9.7,13.0,-3.3,0.0,,11.0,225.9,-76.3,149.6,0.0,,,149.6,-1.7,147.9,0.0,0.0,147.9,147.9,,350.4,0.42,0.42,0.42,353.2,0.42,0.42,0.42,
09/30/2006,1777.9,,,-1335.2,,442.7,,-157.2,,,285.5,-14.4,5.3,10.0,-4.7,0.0,,9.1,271.1,-90.8,180.3,0.0,,,180.3,-3.7,176.6,0.0,0.0,176.6,176.6,,350.8,0.505,0.505,0.505,353.8,0.5,0.5,0.5,
12/31/2006,2078.7,,,-1511.3,,567.4,,-186.2,,,381.2,-11.9,3.7,12.1,-8.4,0.0,,8.2,369.3,-127.3,242.0,0.0,,,242.0,-2.8,239.2,0.0,0.0,239.2,239.2,,351.0,0.68,0.68,0.68,354.0,0.675,0.675,0.675,
03/31/2007,2165.7,,,-1550.7,,615.0,,-187.9,,,427.1,-6.1,3.2,12.3,-9.1,0.0,,2.9,421.0,-140.7,280.3,0.0,,,280.3,-4.4,275.9,0.0,0.0,275.9,275.9,,351.8,0.785,0.785,0.785,355.2,0.775,0.775,0.775,
06/30/2007,2384.9,,,-1701.1,,683.8,,-186.6,,,497.2,-3.9,3.1,13.1,-10.0,0.0,,0.8,493.3,-172.0,321.3,0.0,,,321.3,-2.8,318.5,0.0,0.0,318.5,318.5,,354.4,0.9,0.9,0.9,356.4,0.895,0.895,0.895,
09/30/2007,2579.5,,,-1839.2,,740.3,,-194.9,,,545.4,2.9,-1.1,11.5,-12.6,0.0,,-1.8,548.3,-177.8,370.5,0.0,,,370.5,-4.5,366.0,0.0,0.0,366.0,366.0,,355.5,1.03,1.03,1.03,357.9,1.02,1.02,1.02,
12/31/2007,2658.9,,,-1867.8,,791.1,,-216.4,,,574.7,-8.4,-7.5,13.4,-20.9,0.0,,15.9,566.3,-185.3,381.0,0.0,,,381.0,-4.3,376.7,0.0,0.0,376.7,376.7,,355.8,1.06,1.06,1.06,358.8,1.05,1.05,1.05,
03/31/2008,2685.0,,,-1888.0,,797.0,0.0,-228.0,228.0,0.0,569.0,19.0,-6.0,10.0,-16.0,,,-13.0,588.0,-188.0,400.0,0.0,,,400.0,-2.0,398.0,0.0,0.0,398.0,398.0,,356.0,1.12,1.12,1.12,359.0,1.11,1.11,1.11,
06/30/2008,3325.0,,,-2344.0,,981.0,0.0,-290.0,274.0,16.0,691.0,-11.0,14.0,24.0,-10.0,,,14.0,680.0,-255.0,425.0,0.0,,,425.0,-4.0,421.0,0.0,0.0,421.0,421.0,,402.0,1.05,1.05,1.05,404.0,1.04,1.04,1.04,
09/30/2008,3611.0,,,-2511.0,,1100.0,0.0,-310.0,310.0,0.0,790.0,27.0,8.0,19.0,-11.0,,,-15.0,817.0,-264.0,553.0,0.0,,,553.0,-5.0,548.0,0.0,0.0,548.0,548.0,,416.0,1.32,1.32,1.37,418.0,1.31,1.31,1.36,
12/31/2008,3810.2,,,-2601.8,,1208.4,,-352.0,,,856.4,20.1,6.5,14.5,-8.0,0.0,,-26.6,876.5,-286.1,590.4,0.0,,,590.4,-5.4,585.0,0.0,0.0,585.0,585.0,13.54,415.9,1.41,1.41,1.44,416.6,1.4,1.4,1.43,
03/31/2009,3481.0,3481.0,,-2442.0,2442.0,1039.0,0.0,-319.0,319.0,0.0,720.0,-19.0,11.0,13.0,-2.0,,,36.0,701.0,-228.0,473.0,0.0,0.0,0.0,473.0,-3.0,470.0,0.0,0.0,470.0,483.0,13.0,416.0,1.13,1.13,1.161058,418.0,1.13,1.13,1.161058,
06/30/2009,3010.0,3010.0,,-2135.0,2135.0,875.0,0.0,-489.0,334.0,155.0,386.0,-33.0,11.0,13.0,-2.0,,,38.0,353.0,-131.0,222.0,0.0,0.0,0.0,222.0,-2.0,220.0,0.0,0.0,220.0,344.86,124.86,416.0,0.53,0.53,0.82899,418.0,0.53,0.53,0.828708,
09/30/2009,3087.0,3087.0,,-2196.0,2196.0,891.0,0.0,-290.0,279.0,11.0,601.0,-22.0,10.0,14.0,-4.0,,,13.0,579.0,-192.0,387.0,0.0,0.0,0.0,387.0,-2.0,385.0,0.0,0.0,385.0,391.04,6.04,416.0,0.93,0.93,0.94,418.0,0.92,0.92,0.93445,
12/31/2009,3134.0,3244.0,-110.0,-2154.0,2154.0,980.0,0.0,-372.0,358.0,14.0,608.0,-33.0,12.0,13.0,-1.0,,,23.0,575.0,-184.0,391.0,0.0,0.0,0.0,391.0,3.0,394.0,0.0,0.0,394.0,423.83,29.83,416.0,0.95,0.95,1.018822,419.0,0.94,0.94,1.011193,
03/31/2010,3032.0,3032.0,,-2070.0,2070.0,962.0,0.0,-325.0,325.0,0.0,637.0,-21.0,11.0,13.0,-2.0,,,16.0,616.0,-197.0,419.0,0.0,0.0,0.0,419.0,3.0,422.0,0.0,0.0,422.0,447.35,25.35,417.0,1.01,1.01,1.072782,419.0,1.01,1.01,1.070501,
06/30/2010,2941.0,2941.0,,-2013.0,2013.0,928.0,0.0,-338.0,338.0,0.0,590.0,-5.0,10.0,13.0,-3.0,,,3.0,585.0,-186.0,399.0,0.0,0.0,0.0,399.0,2.0,401.0,0.0,0.0,401.0,390.24,-10.76,417.0,0.96,0.96,0.935827,419.0,0.96,0.96,0.93432,
09/30/2010,3011.0,3011.0,,-2066.0,2066.0,945.0,0.0,-349.0,349.0,0.0,596.0,-23.0,8.0,12.0,-4.0,,,23.0,573.0,-169.0,404.0,0.0,0.0,0.0,404.0,0.0,404.0,0.0,0.0,404.0,414.4,10.4,417.0,0.97,0.97,0.993765,419.0,0.96,0.96,0.984821,
12/31/2010,3172.0,3317.0,-145.0,-2174.0,2174.0,998.0,0.0,-374.0,373.0,1.0,624.0,-1.0,8.0,12.0,-4.0,,,7.0,623.0,-186.0,437.0,0.0,0.0,0.0,437.0,3.0,440.0,0.0,0.0,440.0,440.65,0.65,418.0,1.05,1.05,1.054187,421.0,1.05,1.05,1.051544,
03/31/2011,3146.0,3146.0,,-2171.0,2171.0,975.0,0.0,-366.0,366.0,0.0,609.0,-16.0,10.0,14.0,-4.0,,,19.0,593.0,-189.0,404.0,0.0,0.0,0.0,404.0,3.0,407.0,0.0,0.0,407.0,426.5,19.5,420.0,0.97,0.97,1.015476,423.0,0.96,0.96,1.006099,
06/30/2011,3513.0,3513.0,,-2430.0,2430.0,1083.0,0.0,-375.0,375.0,0.0,708.0,-2.0,5.0,9.0,-4.0,,,7.0,706.0,-226.0,480.0,0.0,0.0,0.0,480.0,1.0,481.0,0.0,0.0,481.0,486.2,5.2,422.0,1.14,1.14,1.152133,425.0,1.13,1.13,1.142235,
09/30/2011,3740.0,3740.0,,-2576.0,2576.0,1164.0,0.0,-392.0,392.0,0.0,772.0,8.0,3.0,8.0,-5.0,,,0.0,780.0,-252.0,528.0,0.0,0.0,0.0,528.0,4.0,532.0,0.0,0.0,532.0,539.15,7.15,422.0,1.26,1.26,1.277607,425.0,1.25,1.25,1.266824,
12/31/2011,4259.0,4446.0,-187.0,-2972.0,2972.0,1287.0,0.0,-439.0,427.0,12.0,848.0,-5.0,4.0,9.0,-5.0,,,13.0,843.0,-270.0,573.0,0.0,0.0,0.0,573.0,1.0,574.0,0.0,0.0,574.0,594.15,20.15,422.0,1.36,1.36,1.407938,425.0,1.35,1.35,1.397412,
03/31/2012,4303.0,4303.0,,-3036.0,3036.0,1267.0,0.0,-390.0,390.0,0.0,877.0,-4.0,5.0,8.0,-3.0,,,16.0,873.0,-269.0,604.0,0.0,0.0,0.0,604.0,2.0,606.0,0.0,0.0,606.0,600.15,-5.85,423.0,1.43,1.43,1.418794,426.0,1.42,1.42,1.406268,
06/30/2012,4734.0,4734.0,,-3428.0,3428.0,1306.0,0.0,-427.0,427.0,0.0,879.0,8.0,6.0,9.0,-3.0,,,5.0,887.0,-285.0,602.0,0.0,0.0,0.0,602.0,3.0,605.0,0.0,0.0,605.0,625.15,20.15,425.0,1.42,1.42,1.470941,427.0,1.42,1.42,1.46719,
09/30/2012,5319.0,5319.0,,-3948.0,3948.0,1371.0,0.0,-473.0,473.0,0.0,898.0,-24.0,9.0,11.0,-2.0,,,22.0,874.0,-265.0,609.0,0.0,0.0,0.0,609.0,3.0,612.0,0.0,0.0,612.0,652.3,40.3,425.0,1.44,1.44,1.534824,427.0,1.43,1.43,1.524379,
12/31/2012,5685.0,5934.0,-249.0,-4275.0,4275.0,1410.0,0.0,-507.0,456.0,51.0,903.0,-32.0,19.0,21.0,-2.0,,,28.0,871.0,-203.0,668.0,0.0,0.0,0.0,668.0,0.0,668.0,0.0,0.0,668.0,694.0,26.0,426.0,1.57,1.57,1.629108,428.0,1.56,1.56,1.620748,
03/31/2013,5307.0,5307.0,,-4043.0,4043.0,1264.0,0.0,-513.0,513.0,0.0,751.0,-27.0,25.0,28.0,-3.0,,,21.0,724.0,-224.0,500.0,0.0,0.0,0.0,500.0,2.0,502.0,0.0,0.0,502.0,553.36,51.36,426.0,1.18,1.18,1.298967,428.0,1.17,1.17,1.29,
06/30/2013,4680.0,4680.0,,-3507.0,3507.0,1173.0,0.0,-460.0,460.0,0.0,713.0,-1.0,27.0,30.0,-3.0,,,-11.0,712.0,-218.0,494.0,-37.0,-37.0,0.0,531.0,0.0,531.0,0.0,0.0,531.0,524.72,30.72,426.0,1.25,1.16,1.231737,428.0,1.24,1.15,1.221776,
09/30/2013,4863.0,4863.0,,-3503.0,3503.0,1360.0,0.0,-476.0,476.0,0.0,884.0,-23.0,24.0,26.0,-2.0,,,12.0,861.0,-263.0,598.0,-38.0,-38.0,0.0,636.0,0.0,636.0,0.0,0.0,636.0,528.87,-69.13,426.0,1.49,1.4,1.241479,428.0,1.49,1.4,1.238481,
12/31/2013,5302.0,5682.0,-380.0,-3895.0,3895.0,1407.0,0.0,-498.0,482.0,16.0,909.0,-22.0,23.0,27.0,-4.0,,,15.0,887.0,-257.0,630.0,-31.0,-31.0,0.0,661.0,-3.0,658.0,0.0,0.0,658.0,636.62,9.62,427.0,1.54,1.47,1.490913,429.0,1.53,1.46,1.482424,
03/31/2014,4889.0,4889.0,,-3599.0,3599.0,1290.0,0.0,-491.0,491.0,0.0,799.0,-12.0,22.0,26.0,-4.0,,,0.0,787.0,-239.0,548.0,-41.0,-41.0,0.0,589.0,0.0,589.0,0.0,0.0,589.0,559.7,11.7,428.0,1.38,1.28,1.30771,429.0,1.37,1.28,1.307273,
06/30/2014,5255.0,5255.0,,-3800.0,3800.0,1455.0,0.0,-542.0,542.0,0.0,913.0,-20.0,22.0,27.0,-5.0,,,21.0,893.0,-284.0,609.0,-11.0,-11.0,0.0,620.0,-1.0,619.0,0.0,0.0,619.0,628.8,20.8,428.0,1.45,1.42,1.469159,430.0,1.44,1.42,1.468372,
09/30/2014,5587.0,5587.0,,-4059.0,4059.0,1528.0,0.0,-540.0,540.0,0.0,988.0,-4.0,22.0,26.0,-4.0,,,-9.0,984.0,-283.0,701.0,0.0,0.0,0.0,701.0,-2.0,699.0,0.0,0.0,699.0,715.9,16.9,429.0,1.63,1.63,1.668765,431.0,1.62,1.62,1.659211,
12/31/2014,5709.0,6265.0,-556.0,-4163.0,4163.0,1546.0,0.0,-691.0,528.0,163.0,855.0,-25.0,21.0,26.0,-5.0,,,20.0,830.0,-233.0,597.0,0.0,0.0,0.0,597.0,-2.0,595.0,0.0,0.0,595.0,686.65,91.65,427.0,1.39,1.39,1.60808,428.0,1.39,1.39,1.604136,
03/31/2015,4820.0,4820.0,,-3643.0,3643.0,1177.0,0.0,-607.0,607.0,0.0,570.0,-68.0,21.0,26.0,-5.0,,,56.0,502.0,-189.0,313.0,0.0,0.0,0.0,313.0,-3.0,310.0,0.0,0.0,310.0,465.42,155.42,407.0,0.76,0.76,1.143538,409.0,0.76,0.76,1.14,
06/30/2015,3909.0,3909.0,,-3054.0,3054.0,855.0,0.0,-417.0,417.0,0.0,438.0,-47.0,24.0,26.0,-2.0,,,30.0,391.0,-105.0,286.0,0.0,0.0,0.0,286.0,3.0,289.0,0.0,0.0,289.0,300.64,11.64,387.0,0.75,0.75,0.776848,388.0,0.74,0.74,0.77,
09/30/2015,3306.0,3306.0,,-2634.0,2634.0,672.0,0.0,-438.0,383.0,55.0,234.0,-42.0,22.0,24.0,-2.0,,,20.0,192.0,-36.0,156.0,0.0,0.0,0.0,156.0,-1.0,155.0,0.0,0.0,155.0,230.999952,75.999952,380.0,0.41,0.41,0.607895,381.0,0.41,0.41,0.607895,
12/31/2015,2722.0,3087.0,-365.0,-2334.0,2334.0,388.0,0.0,-2020.0,386.0,1634.0,-1632.0,-42.0,22.0,27.0,-5.0,,0.0,17.0,-1674.0,152.0,-1522.0,0.0,0.0,0.0,-1522.0,-1.0,-1523.0,0.0,0.0,-1523.0,86.05,1609.05,375.0,-4.06,-4.06,0.229467,375.0,-4.06,-4.06,0.229467,
03/31/2016,2189.0,2189.0,,-1945.0,1945.0,244.0,0.0,-433.0,433.0,0.0,-189.0,-47.0,20.0,25.0,-5.0,,,21.0,-236.0,118.0,-118.0,0.0,0.0,0.0,-118.0,-1.0,-119.0,0.0,0.0,-119.0,-21.5,97.5,375.0,-0.32,-0.32,-0.057333,375.0,-0.32,-0.32,-0.06,
06/30/2016,1724.0,1724.0,,-1689.0,1689.0,35.0,0.0,-305.0,305.0,0.0,-270.0,-68.0,27.0,30.0,-3.0,,,34.0,-338.0,121.0,-217.0,0.0,0.0,0.0,-217.0,0.0,-217.0,0.0,0.0,-217.0,-112.0,105.0,375.0,-0.58,-0.58,-0.298667,375.0,-0.58,-0.58,-0.3,
09/30/2016,1646.0,1646.0,,-1567.0,1567.0,79.0,0.0,-1265.0,293.0,972.0,-1186.0,-58.0,22.0,25.0,-3.0,,,30.0,-1244.0,-120.0,-1364.0,0.0,0.0,0.0,-1364.0,2.0,-1362.0,0.0,0.0,-1362.0,-128.0,1234.0,376.0,-3.62,-3.62,-0.340426,376.0,-3.62,-3.62,-0.340426,
12/31/2016,1692.0,1898.0,-206.0,-2151.0,2151.0,-459.0,0.0,-307.0,307.0,0.0,-766.0,-39.0,21.0,25.0,-4.0,,0.0,16.0,-805.0,88.0,-717.0,0.0,0.0,0.0,-717.0,3.0,-714.0,0.0,0.0,-714.0,-57.72,656.28,376.0,-1.9,-1.9,-0.153511,376.0,-1.9,-1.9,-0.154574,
03/31/2017,1741.0,1785.0,-44.0,-1532.0,1532.0,209.0,0.0,-306.0,306.0,0.0,-97.0,-36.0,21.0,25.0,-4.0,,,15.0,-133.0,13.0,-120.0,0.0,0.0,0.0,-120.0,-2.0,-122.0,0.0,0.0,-122.0,-104.45,17.55,376.0,-0.32,-0.32,-0.277793,376.0,-0.32,-0.32,-0.277793,
06/30/2017,1759.0,1812.0,-53.0,-1528.0,1528.0,231.0,0.0,-293.0,293.0,0.0,-62.0,-29.0,22.0,26.0,-4.0,,,5.0,-91.0,17.0,-74.0,0.0,0.0,0.0,-74.0,-1.0,-75.0,0.0,0.0,-75.0,-55.5,19.5,377.0,-0.2,-0.2,-0.147215,377.0,-0.2,-0.2,-0.148276,
