Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,423.0,,-287.700012,,135.299988,,-111.900002,,,23.4,-13.0,,11.0,,,,2.0,10.4,-5.6,4.8,-6.7,,,11.5,0.0,11.5,-2.1,,9.4,9.4,,51.200001,0.185,0.055,,51.200001,0.185,0.055,0.055,
09/30/1992,425.700012,,-290.5,,135.200012,,-107.0,,,28.200001,-18.4,,10.5,,,,7.9,9.800001,-1.5,8.3,5.6,,,2.700001,0.0,2.7,-2.1,,0.6,0.6,,51.200001,0.01,0.12,,51.200001,0.01,0.12,0.12,
12/31/1992,401.399994,,-278.0,,123.399994,,-115.800003,,,7.6,-13.7,,8.2,,,,5.5,-6.1,3.6,-2.5,19.200001,,,-21.700001,0.0,-21.700001,-2.0,,-23.700001,-23.700001,,51.2,-0.465,-0.09,-0.09,51.2,-0.465,-0.09,-0.09,
03/31/1993,376.5,,-263.799988,,112.700012,,-106.400002,,,6.3,-17.2,,9.4,,0.0,,7.8,-10.9,4.0,-6.9,0.7,,,-7.6,0.0,-7.6,-2.1,,-9.7,-9.7,,51.200001,-0.19,-0.175,,51.200001,-0.19,-0.175,-0.175,
06/30/1993,452.700012,,-314.100006,,138.600006,,-108.199997,,,30.4,-26.9,,9.5,,0.0,,17.4,3.5,2.5,6.0,-50.200001,,,56.200001,0.0,56.200001,-2.1,,54.100001,54.100001,,51.400002,1.055,0.08,,51.400002,1.055,0.08,0.08,
09/30/1993,500.799988,,-348.700012,,152.099976,,-115.900002,,,36.200001,-15.2,,9.0,,0.0,,6.2,21.000001,-5.5,15.5,-1.7,,,17.200001,0.0,17.200001,-2.0,,15.200001,15.200001,,51.400002,0.295,0.26,,51.400002,0.295,0.26,0.26,
12/31/1993,488.299988,,-351.700012,,136.599976,,-113.5,,,23.1,-21.4,,10.4,,0.0,,11.0,1.7,-1.0,0.7,-61.799999,,,62.499999,0.0,62.5,-2.0,,60.5,60.5,,51.400002,1.18,-0.02,-0.02,51.400002,1.18,-0.02,-0.02,
03/31/1994,502.399994,,-359.0,,143.399994,,-117.199997,,,26.200001,-18.2,,11.7,,0.0,,6.5,8.000001,-3.1,4.9,0.0,,,4.900001,0.0,4.9,-2.0,,2.9,2.9,,51.400002,0.055,0.055,,51.400002,0.055,0.055,0.055,
06/30/1994,540.5,,-369.200012,,171.299988,,-123.199997,,,48.099998,-17.9,,11.8,,0.0,,6.1,30.199998,-11.7,18.5,0.0,,,18.499999,0.0,18.5,-2.0,,16.5,16.5,,51.400002,0.32,0.32,,51.400002,0.32,0.32,0.32,
09/30/1994,561.5,,-380.5,,181.0,,-125.300003,,,55.700001,-17.5,,12.5,,0.0,,5.0,38.200001,-14.9,23.299999,-10.0,,,33.300001,0.0,33.299999,-2.0,,31.299999,31.299999,,51.599998,0.605,0.41,,55.599998,0.6,0.385,0.385,
12/31/1994,594.799988,,-414.600006,,180.199982,,-130.5,,,49.700001,-17.5,,11.7,,0.0,,5.8,32.200001,-13.2,19.0,0.0,,,19.000001,0.0,19.0,-2.0,,17.0,17.0,,51.599998,0.33,0.33,0.33,51.599998,0.33,0.33,0.33,
03/31/1995,524.5,,-363.5,,161.0,,-106.699997,,,54.299999,-20.3,,12.4,,0.0,,7.9,34.0,-11.0,23.0,5.4,,,17.599999,0.0,17.6,-1.9,,15.7,15.7,,51.599998,0.3,0.41,,51.599998,0.3,0.41,0.41,
06/30/1995,506.399994,,-346.799988,,159.600006,,-106.5,,,53.099998,12.4,,11.9,,0.0,,-24.299999,65.499998,-28.0,37.5,-6.8,,,44.299998,0.0,44.299999,-2.0,,42.299999,42.299999,,52.0,0.81,0.68,,56.200001,0.79,0.63,0.63,
09/30/1995,501.200012,,-348.600006,,152.600006,,-93.5,,,59.099998,-18.5,,10.7,,0.0,,7.8,40.599998,-15.8,24.799999,-8.1,,,32.899999,0.0,32.900002,-1.7,,31.200001,31.200001,,52.599998,0.59,0.44,,52.799999,0.59,0.44,0.44,
12/31/1995,517.200012,,-342.700012,,174.5,,-115.900002,,,58.599998,-23.3,,9.5,,0.0,,13.8,35.299998,-10.3,25.0,1.8,,,23.199998,0.0,23.200001,0.0,,23.200001,23.200001,,53.0,0.44,0.47,0.47,53.0,0.44,0.47,0.47,
03/31/1996,531.200012,,-358.700012,,172.5,,-112.199997,,,60.299999,-20.900001,,10.6,,0.0,,10.3,39.399999,-15.3,24.1,4.2,,,19.899998,0.0,19.9,0.0,,19.9,19.9,,53.299999,0.37,0.45,0.45,53.299999,0.37,0.45,0.45,
06/30/1996,506.100006,,-338.700012,,167.399994,,-110.699997,,,56.700001,-17.0,,9.5,,0.0,,7.5,39.700001,-14.7,25.0,-12.9,,,37.900001,0.0,37.900002,0.0,,37.900002,37.900002,,54.0,0.7,0.46,0.46,54.0,0.7,0.46,0.46,
09/30/1996,528.200012,,-362.5,,165.700012,,-111.800003,,,53.900002,-21.9,,11.4,,0.0,,10.5,32.000002,-11.1,20.9,-43.700002,,,64.600003,0.0,64.599998,0.0,,64.599998,64.599998,,54.299999,1.19,0.38,0.38,54.299999,1.19,0.38,0.38,
12/31/1996,589.799988,,-393.899994,,195.899994,,-139.5,,,56.400002,-19.0,,8.8,,0.0,,10.2,37.400002,-10.8,26.6,-2.7,,,29.300002,0.0,29.299999,0.0,,29.299999,29.299999,,54.400002,0.54,0.49,0.49,54.400002,0.54,0.49,0.49,
03/31/1997,764.200012,,-561.200012,,203.0,,-131.699997,,,71.300003,-25.5,,9.0,,0.0,,16.5,45.800003,-16.0,29.799999,-64.099998,,,93.900002,0.0,93.900002,0.0,,93.900002,93.900002,,70.599998,1.33,0.42,0.42,73.900002,1.27,0.4,0.4,
06/30/1997,846.5,,-618.099976,,228.400024,,-139.199997,,,89.199997,15.799999,,19.299999,,0.0,,-35.099998,104.999996,-40.5,64.5,-3.4,,,67.899996,0.0,67.900002,0.0,,67.900002,67.900002,,70.800003,0.96,0.91,0.47,76.199997,0.91,0.87,0.43,
09/30/1997,870.2,,-616.5,,253.7,,-139.5,,,114.2,-53.2,,16.5,,0.0,,36.7,61.0,-23.6,37.4,-14.2,,,51.6,0.0,51.6,0.0,,51.6,51.6,,70.9,0.73,0.53,1.0,74.8,0.69,0.5,0.95,
12/31/1997,892.099976,,-658.900024,,233.199952,,-145.600006,,,87.599998,-92.100003,,28.200001,,0.0,,63.900002,-4.500005,-14.0,-18.5,-3.7,,,-14.800005,0.0,-35.200001,0.0,,-35.200001,-35.200001,,71.5,-0.49,-0.26,0.64,71.5,-0.49,-0.26,0.64,
03/31/1998,1312.099976,,-944.299988,,367.799988,,-204.0,,,163.800003,-28.5,,15.8,,0.0,,12.7,135.300003,-55.200001,80.099998,1.6,,,78.500002,0.0,78.5,0.0,,78.5,78.5,,109.0,0.72,0.73,0.73,112.099998,0.7,0.71,0.71,
06/30/1998,1405.800049,,-1026.800049,,379.0,,-223.600006,,,155.399994,10.200001,,21.299999,,0.0,,-31.5,165.599995,-59.099998,106.5,4.3,,,102.199996,0.0,102.199997,0.0,,102.199997,102.199997,,111.099998,0.92,0.96,0.96,113.599998,0.9,0.94,0.94,
09/30/1998,1346.6,,-961.9,,384.7,,-204.0,,,180.7,-41.9,32.7,33.6,-0.9,,,9.2,138.8,-53.7,85.1,,,,85.1,,85.1,,,85.1,85.1,,110.8,0.77,0.77,0.77,114.4,0.76,0.76,0.76,
12/31/1998,1390.300049,,-986.200012,,404.100037,,-210.300003,,,193.800003,-55.400002,,63.400002,,0.0,,-8.0,138.400002,-50.5,87.900002,0.0,,,87.900002,0.0,87.900002,0.0,,87.900002,87.900002,,109.900002,0.8,0.8,0.86,113.5,0.79,0.79,0.85,
03/31/1999,1411.8,,-1007.1,,404.7,,-217.1,,,187.6,-66.5,33.3,34.0,-0.7,,,33.2,121.1,-44.8,76.3,,,,76.3,,76.3,,,76.3,76.3,,109.7,0.7,0.7,0.85,113.3,0.69,0.69,0.84,
06/30/1999,1463.4,,-1043.6,,419.8,,-216.7,,,203.1,-47.4,32.6,34.2,-1.6,,,14.8,155.7,-57.8,97.9,,,,97.9,,97.9,,,97.9,97.9,,109.9,0.89,0.89,0.95,113.9,0.87,0.87,0.93,
09/30/1999,1025.800049,,-732.900024,,292.900024,,-151.300003,,,141.600006,-292.994995,,,,0.0,,292.994995,-151.394989,71.794983,-79.600014,-8.7,,,-70.900006,0.0,-70.900017,0.0,,-70.900017,-70.900017,,110.099998,-0.64,-0.72,0.59,110.099998,-0.64,-0.72,0.59,
12/31/1999,1029.800049,,-726.099976,,303.700073,,-163.0,,,140.699997,-34.000999,,,,0.0,,34.000999,106.698998,-50.599171,56.099819,-10.2,,,66.299827,0.0,66.299828,0.0,,66.299828,66.299828,,110.199997,0.6,0.51,0.69,113.300003,0.6,0.51,0.69,
03/31/2000,1070.6,,-766.1,,304.5,,-150.9,,,153.6,-38.1,23.6,24.7,-1.1,,,14.5,115.5,-42.5,73.0,-13.1,,,86.1,,86.1,,,86.1,86.1,,109.5,0.79,0.67,0.7,112.9,0.78,0.66,0.69,
06/30/2000,1082.4,,-772.1,,310.3,,-153.4,,,156.9,-47.4,23.8,25.3,-1.5,,,23.6,109.5,-40.4,69.1,-12.6,,,81.7,,81.7,,,81.7,81.7,,106.1,0.77,0.65,0.795,110.6,0.75,0.64,0.779,
09/30/2000,932.4,,-673.4,,259.0,,-118.8,,,140.2,-46.9,27.6,28.4,-0.8,,,19.3,93.3,-34.5,58.8,-21.1,,,79.9,,79.9,,,79.9,79.9,,101.6,0.79,0.58,0.63,106.3,0.77,0.57,0.62,
12/31/2000,961.299988,,-693.5,,267.799988,,-128.399994,,,139.399994,-54.6,,30.0,,0.0,,24.6,84.799994,-23.6,61.200001,-17.0,,,78.199994,0.0,78.199997,0.0,0.0,78.199997,78.199997,,102.099998,0.77,0.6,0.72,106.699997,0.75,0.57,0.69,
03/31/2001,1007.7,,-715.1,,292.6,,-151.5,,,141.1,-34.4,26.4,30.0,-3.6,,,8.0,106.7,-36.5,70.2,-102.1,,,172.3,,172.3,,,172.3,172.3,,102.9,1.68,0.68,0.72,107.2,1.62,0.66,0.7,
06/30/2001,1072.1,,-768.6,,303.5,,-149.9,,,153.6,-38.1,20.4,28.7,-8.3,,,17.7,115.5,-39.6,75.9,-7.4,,,83.3,,83.3,,,83.3,83.3,,103.7,0.8,0.73,0.78,108.2,0.78,0.7,0.75,
09/30/2001,1051.9,,-752.9,,299.0,,-144.4,,,154.6,-29.9,17.6,24.6,-7.0,,,12.3,124.7,-42.8,81.9,-6.1,,,88.0,,88.0,,,88.0,88.0,,103.9,0.85,0.79,0.8,107.1,0.83,0.76,0.77,
12/31/2001,716.3,,-656.3,,60.0,,-57.2,,,2.8,-108.4,18.1,23.0,-4.9,,,90.3,-105.6,38.1,-67.5,-13.1,,,-54.4,,-54.4,,,-54.4,-54.4,,108.7,-0.53,-0.64,1.02,113.9,-0.47,-0.66,0.94,
03/31/2002,895.8,,-673.3,,222.5,,-111.7,,,110.8,-35.8,17.0,23.1,-6.1,0.0,,18.8,75.0,-25.6,49.4,35.1,,,14.3,0.0,14.3,0.0,0.0,14.3,14.3,,101.8,0.14,0.48,0.54,105.4,0.15,0.47,0.52,
06/30/2002,899.5,,-675.2,,224.3,,-117.4,,,106.9,-19.0,10.0,23.0,-13.0,0.0,,9.0,87.9,-29.9,58.0,12.1,,,45.9,0.0,45.9,0.0,0.0,45.9,45.9,,102.0,0.45,0.57,0.6,105.0,0.45,0.55,0.58,
09/30/2002,856.2,,-645.9,,210.3,,-103.8,,,106.5,-37.6,16.9,23.7,-6.8,0.0,,20.7,68.9,-23.6,45.3,-0.7,,,46.0,0.0,46.0,0.0,0.0,46.0,46.0,,102.1,0.45,0.44,0.49,102.4,0.45,0.44,0.49,
12/31/2002,1157.0,,-899.1,,257.9,,-186.1,,,71.8,-47.2,29.7,36.4,-6.7,0.0,,17.5,24.6,-13.1,11.5,-0.2,,,11.7,0.0,11.7,0.0,0.0,11.7,11.7,,108.9,0.1,0.09,0.24,109.2,0.09,0.1,0.26,
03/31/2003,1094.2,,-899.8,,194.4,,-182.4,,,12.0,-59.7,35.4,39.9,-4.5,0.0,,24.3,-47.7,14.9,-32.8,-62.2,,,29.4,0.0,29.4,0.0,0.0,29.4,29.4,,117.2,0.25,-0.28,0.31,117.2,0.25,-0.28,0.31,
06/30/2003,1094.5,,-819.6,,274.9,,-180.1,,,94.8,-71.5,37.7,38.2,-0.5,0.0,,33.8,23.3,-8.6,14.7,0.3,,,14.4,0.0,14.4,0.0,0.0,14.4,14.4,,117.4,0.12,0.13,0.28,118.0,0.12,0.12,0.27,
09/30/2003,1063.9,,-785.2,,278.7,,-170.8,,,107.9,-57.2,38.6,38.9,-0.3,0.0,,18.6,50.7,-16.7,34.0,0.0,,,34.0,0.0,34.0,0.0,0.0,34.0,34.0,,117.5,0.29,0.29,0.32,118.6,0.29,0.29,0.32,
12/31/2003,1130.300049,,-861.299988,,269.000061,,-187.600006,,,81.400002,-46.4,,38.5,-0.6,0.0,,8.5,35.000002,-12.4,22.6,0.0,,,22.600002,0.0,22.6,0.0,0.0,22.6,22.6,,117.5,0.19,0.19,0.23,118.900002,0.19,0.19,0.23,
03/31/2004,1162.1,,-868.8,,293.3,,-193.0,,,100.3,-57.3,36.6,37.4,-0.8,0.0,,20.7,43.0,-13.3,29.7,-16.2,,,45.9,0.0,45.9,0.0,0.0,45.9,45.9,,118.2,0.39,0.25,0.3,119.9,0.38,0.25,0.3,
06/30/2004,1134.0,,-826.5,,307.5,,-201.3,,,106.2,-50.0,35.2,35.7,-0.5,0.0,,14.8,56.2,-17.4,38.8,0.0,,,38.8,0.0,38.8,0.0,0.0,38.8,38.8,,118.5,0.33,0.33,0.35,120.1,0.32,0.32,0.34,
09/30/2004,1161.5,,-852.9,,308.6,,-200.6,,,108.0,-45.6,34.7,35.7,-1.0,0.0,,10.9,62.4,-12.5,49.9,,,,49.9,0.0,49.9,0.0,0.0,49.9,49.9,,118.8,0.42,0.42,0.38,120.6,0.41,0.41,0.37,
12/31/2004,1242.8,,-953.3,,289.5,,-206.8,,,82.7,-47.6,33.3,34.4,-1.1,0.0,,14.3,35.1,0.8,35.9,-1.7,,,37.6,0.0,37.6,0.0,0.0,37.6,37.6,,118.9,0.31,0.3,0.71,120.5,0.32,0.3,0.71,
03/31/2005,1275.5,,-929.700012,,345.799988,,-215.699997,,,130.100006,-43.100001,33.0,33.900002,-0.9,0.0,,10.1,87.000005,-30.200001,56.799999,-0.7,,,57.500004,0.0,57.5,0.0,0.0,57.5,57.5,,119.800003,0.48,0.47,0.47,122.099998,0.47,0.46,0.46,
06/30/2005,1352.699951,,-990.5,,362.199951,,-226.100006,,,136.100006,-46.3,32.0,33.0,-1.0,0.0,,14.3,89.800006,-27.4,62.400002,-13.3,,,75.700006,0.0,75.699997,0.0,0.0,75.699997,75.699997,,121.099998,0.63,0.52,0.64,123.599998,0.61,0.51,0.62,
09/30/2005,1370.5,,-1009.9,,360.6,,-225.2,,,135.4,-42.7,31.1,32.3,-1.2,0.0,,11.6,92.7,-32.1,60.6,-0.2,,,60.8,0.0,60.8,0.0,0.0,60.8,60.8,,122.4,0.5,0.5,0.55,125.1,0.49,0.49,0.54,
12/31/2005,1397.8,,-1033.4,,364.4,,-232.7,,,131.7,-38.1,29.7,31.7,-2.0,0.0,,8.4,93.6,-29.6,64.0,-5.6,,,69.6,0.0,69.6,0.0,0.0,69.6,69.6,,122.0,0.56,0.52,0.73,124.5,0.56,0.51,0.72,
03/31/2006,1423.8,,-1043.9,,379.9,,-237.2,,,142.7,-41.5,30.9,32.0,-1.1,0.0,,10.6,101.2,99.1,200.3,-1.2,,,201.5,0.0,201.5,0.0,0.0,201.5,201.5,,123.5,1.63,1.62,0.55,125.6,1.6,1.59,0.54,
06/30/2006,1483.2,,-1088.0,,395.2,,-227.3,,,167.9,-51.1,30.2,31.3,-1.1,0.0,,20.9,116.8,-35.7,81.1,0.1,,,81.0,0.0,81.0,0.0,0.0,81.0,81.0,,124.5,0.65,0.65,0.7,126.4,0.64,0.64,0.69,
09/30/2006,1395.3,,-1004.3,,391.0,,-217.9,,,173.1,-45.7,29.4,30.7,-1.3,0.0,,16.3,127.4,-27.3,100.1,-0.6,,,100.7,0.0,100.7,0.0,0.0,100.7,100.7,,124.7,0.81,0.8,0.69,126.3,0.8,0.79,0.68,
12/31/2006,1495.1,,-1079.6,,415.5,,-256.7,256.7,0.0,158.8,-44.6,30.5,32.0,-1.5,0.0,,14.1,114.2,-15.9,98.3,-0.6,,,98.9,0.0,98.9,0.0,0.0,98.9,98.9,,124.9,0.79,0.78,0.78,127.2,0.78,0.77,0.77,
03/31/2007,1546.300049,,-1093.900024,,452.400024,,-254.399994,,,198.0,-45.400001,29.799999,31.6,-1.8,0.0,,15.6,152.599999,-53.400002,99.199997,-0.6,,,99.799998,0.0,99.800003,0.0,0.0,99.800003,99.800003,,125.199997,0.8,0.79,0.79,127.800003,0.78,0.78,0.78,
06/30/2007,1576.4,,-1096.6,,479.8,,-260.0,,,219.8,-46.7,29.3,30.8,-1.5,0.0,,17.4,173.1,-49.3,123.8,-1.0,,,124.8,0.0,124.8,0.0,0.0,124.8,124.8,,125.3,1.0,0.99,0.99,127.9,0.98,0.97,0.97,
09/30/2007,1601.7,,-1102.9,,498.8,,-262.6,,,236.2,-41.8,29.3,31.5,-2.2,0.0,,12.5,194.4,-54.2,140.2,13.4,,,126.8,0.0,126.8,0.0,0.0,126.8,126.8,,125.0,1.01,1.12,1.12,127.7,0.99,1.1,1.1,
12/31/2007,1667.8,,-1189.9,,477.9,,-250.6,,,227.3,-29.4,27.4,31.1,-3.7,0.0,,2.0,197.9,-64.0,133.9,1.6,,,132.3,0.0,132.3,0.0,0.0,132.3,132.3,,124.8,1.05,1.06,1.06,127.7,1.03,1.04,1.04,
03/31/2008,1745.0,,-1213.400024,,531.599976,,-257.100006,,,274.5,-41.999999,27.700001,30.799999,-3.1,0.0,,14.3,232.500001,-78.900002,153.600006,-4.3,,,157.9,0.0,157.899994,0.0,0.0,157.899994,157.899994,,125.0,1.26,1.23,1.23,127.5,1.24,1.21,1.21,
06/30/2008,1849.3,,-1286.9,,562.4,0.0,-273.9,273.9,0.0,288.5,-30.1,27.1,27.7,-0.6,0.0,,3.0,258.4,-69.5,188.9,-3.0,,,191.9,-5.3,186.6,0.0,0.0,186.6,186.6,,125.2,1.47,1.45,1.45,126.6,1.45,1.43,1.43,
09/30/2008,1772.300049,,-1214.900024,,557.400024,,-260.600006,,,296.799988,-34.900001,25.299999,26.700001,-1.4,0.0,,9.6,261.899987,-94.099998,167.800003,-0.2,,,167.999989,0.0,168.0,0.0,0.0,168.0,168.0,,124.400002,1.35,1.35,1.35,126.300003,1.33,1.33,1.33,
12/31/2008,1695.1,,-1191.0,,504.1,,-263.0,,,241.1,-22.0,26.6,27.2,-0.6,0.0,,-4.6,219.1,-50.5,168.6,-0.1,,,168.7,0.0,168.7,0.0,0.0,168.7,168.7,,123.1,1.37,1.37,1.25,124.6,1.35,1.35,1.23,
03/31/2009,1695.9,1695.9,-1180.1,1180.1,515.8,0.0,-248.0,248.0,0.0,267.8,-32.6,28.2,28.8,-0.6,,0.3,4.1,235.2,-61.9,173.3,-0.5,-0.5,0.0,173.8,-4.0,169.8,0.0,0.0,169.8,175.15,5.85,123.8,1.35,1.35,1.414782,124.4,1.35,1.35,1.397026,
06/30/2009,1699.7,1699.7,-1203.9,1203.9,495.8,0.0,-254.4,254.4,0.0,241.4,-37.0,30.6,30.7,-0.1,,-2.3,8.7,204.4,-54.8,149.6,-31.2,-31.2,0.0,180.8,-3.7,177.1,0.0,-2.0,175.1,129.535,-14.365,123.9,1.41,1.16,1.04548,125.0,1.4,1.15,1.03508,
09/30/2009,1647.7,1647.7,-1169.2,1169.2,478.5,0.0,-249.6,249.6,0.0,228.9,-38.3,30.4,30.7,-0.3,,-4.3,12.2,190.6,-45.7,144.9,-3.3,-3.3,0.0,148.2,-2.8,145.4,0.0,-2.1,143.3,143.185,3.185,124.1,1.15,1.13,1.153787,125.5,1.14,1.12,1.145378,
12/31/2009,1642.3,1642.3,-1170.9,1170.9,471.4,0.0,-280.3,280.3,0.0,191.1,-37.2,30.7,30.8,-0.1,,2.8,3.7,153.9,-45.4,108.5,0.5,0.5,0.0,108.0,-3.0,105.0,0.0,-1.3,103.7,108.1,3.9,124.5,0.83,0.84,0.868273,125.9,0.82,0.83,0.860977,
03/31/2010,1695.2,1695.2,-1204.3,1204.3,490.9,0.0,-269.9,269.9,0.0,221.0,-39.8,33.4,33.5,-0.1,,-1.9,8.3,181.2,-68.6,112.6,-1.2,-1.2,0.0,113.8,-2.6,111.2,0.0,-1.6,109.6,116.525,8.125,125.0,0.88,0.87,0.9322,126.3,0.87,0.86,0.924331,
06/30/2010,1717.5,1717.5,-1172.9,1172.9,544.6,0.0,-269.3,269.3,0.0,275.3,-37.7,33.3,33.6,-0.3,,1.1,3.3,237.6,-76.3,161.3,-0.1,-0.1,0.0,161.4,-2.4,159.0,0.0,-2.1,156.9,169.8,13.0,125.4,1.25,1.25,1.354067,126.5,1.24,1.24,1.342767,
09/30/2010,1748.0,1748.0,-1206.9,1206.9,541.1,0.0,-280.0,280.0,0.0,261.1,-38.1,34.5,34.9,-0.4,,-0.4,4.0,223.0,-61.7,161.3,-0.1,-0.1,0.0,161.4,-1.2,160.2,0.0,-2.3,157.9,147.4,-10.4,125.3,1.26,1.26,1.176377,126.4,1.25,1.25,1.167722,
12/31/2010,1806.2,1806.2,-1259.8,1259.8,546.4,0.0,-305.5,305.5,0.0,240.9,-77.8,35.1,35.5,-0.4,,-2.2,44.9,163.1,-13.9,149.2,-0.8,-0.8,0.0,150.0,-1.7,148.3,0.0,-2.0,146.3,178.355,32.855,125.2,1.17,1.16,1.424561,126.4,1.16,1.15,1.409929,
03/31/2011,1895.9,1895.9,-1310.5,1310.5,585.4,0.0,-285.1,285.1,0.0,300.3,-40.1,34.3,34.6,-0.3,,-0.9,6.7,260.2,-63.6,196.6,0.0,0.0,0.0,196.6,-1.8,194.8,0.0,-2.7,192.1,198.73,6.63,125.3,1.53,1.53,1.586034,126.4,1.52,1.52,1.572453,
06/30/2011,2001.4,2001.4,-1384.2,1384.2,617.2,0.0,-314.3,314.3,0.0,302.9,-38.4,34.2,34.5,-0.3,,0.8,3.4,264.5,-86.2,178.3,0.0,0.0,0.0,178.3,-1.7,176.6,0.0,-2.5,174.1,186.905,12.805,124.9,1.39,1.39,1.496437,125.9,1.38,1.38,1.481708,
09/30/2011,2032.6,2032.6,-1372.5,1372.5,660.1,0.0,-308.6,308.6,0.0,351.5,-51.5,34.8,35.0,-0.2,,1.2,15.5,300.0,-96.7,203.3,0.0,0.0,0.0,203.3,-2.2,201.1,0.0,-2.7,198.4,222.77,24.37,125.1,1.59,1.59,1.780735,126.1,1.57,1.57,1.763259,
