Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,87.871002,,87.871002,87.871002,,,,,,,
06/30/1990,,,88.494003,,88.494003,88.494003,,,,,,,
09/30/1990,,,88.232002,,88.232002,88.232002,,,,,,,
12/31/1990,,,0.0,,85.773003,85.773003,,,,,,,
03/31/1991,,,89.039001,,89.039001,89.039001,,,,,,,
06/30/1991,,,92.524002,,92.524002,92.524002,,,,,,,
09/30/1991,,,93.653999,,93.653999,93.653999,,,,,,,
12/31/1991,,,0.0,,95.449997,95.449997,,,,,,,
03/31/1992,,,100.125999,,102.484001,102.484001,,,,,,,
06/30/1992,,,103.329002,,105.899002,105.899002,,,,,,,
09/30/1992,,,104.122002,,106.500999,106.500999,,,,,,,
12/31/1992,,,0.0,,89.513,89.513,,,,,,,
03/31/1993,,,115.467003,,115.467003,115.467003,,,,,,,
06/30/1993,,,118.777,,118.777,118.777,,,,,,,
09/30/1993,,,120.293999,,120.293999,120.293999,,,,,,,
12/31/1993,,,0.0,,119.191002,119.191002,,,,,,,
03/31/1994,,,127.072998,,127.072998,127.072998,,,,,,,
06/30/1994,,,131.470993,,131.470993,131.470993,,,,,,,
09/30/1994,,,131.884003,,131.884003,131.884003,,,,,,,
12/31/1994,,,0.0,,132.315994,132.315994,,,,,,,
03/31/1995,,,136.035995,,136.035995,136.035995,,,,,,,
06/30/1995,,,140.876007,,140.876007,140.876007,,,,,,,
09/30/1995,,,143.699997,,143.699997,143.699997,,,,,,,
12/31/1995,,,0.0,,144.863998,144.863998,,,,,,,
03/31/1996,,,150.419006,,150.419006,150.419006,,,,,,,
06/30/1996,,,152.097,,152.097,152.097,,,,,,,
09/30/1996,,,155.587997,,155.587997,155.587997,,,,,,,
12/31/1996,,,0.0,,158.511002,158.511002,,,,,,,
03/31/1997,,,232.600006,,232.600006,232.600006,,,,,,,
06/30/1997,,,240.899994,,240.899994,240.899994,,,,,,,
09/30/1997,,,247.800003,,247.800003,247.800003,,,,,,,
12/31/1997,,,0.0,,254.600006,254.600006,,,,,,,
03/31/1998,,,264.899994,,264.934,264.934,,,,,,,
06/30/1998,,,271.5,,271.428,271.428,,,,,,,
09/30/1998,,,276.76001,,276.76,276.76,,,,,,,
12/31/1998,,,117.099998,,157.895004,157.895004,,,,,,,
03/31/1999,,,292.139008,,281.737,281.737,,,,,,,
06/30/1999,,,306.247009,,293.663,293.663,,,,,,,
09/30/1999,,,325.921997,,321.406,321.406,,,,,,,
