Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/25/1998,303.0,187.0,137.0,-112.0,,-112.0,91.0,,,,91.0,,282.0,-304.0,0.0,,,-304.0,,,0.0,0.0,0.0,,,,,586.0,-547.0,-65.0,-468.0,,,,-67.0,0.0,-67.0,53.0,,38.0,,,
12/25/1998,398.0,108.0,162.0,54.0,,54.0,74.0,,,,74.0,,-562.0,-495.0,0.0,,,-495.0,,,0.0,0.0,0.0,,,,,-67.0,137.0,-65.0,244.0,,,,-36.0,0.0,-36.0,-6.0,,-27.0,,,
04/02/1999,0.0,26.0,169.0,68.0,39.0,29.0,-263.0,-75.0,,-122.0,-66.0,,-172.0,-190.0,,,,-190.0,,,,,,,,,,18.0,221.0,-65.0,297.0,,,,,,,-11.0,,49.0,,,
07/02/1999,155.0,114.0,166.0,-63.0,6.0,-69.0,-62.0,-180.0,,13.0,105.0,,-284.0,-372.0,,,,-372.0,,,,,,,,,,88.0,167.0,-65.0,221.0,,,,,,,11.0,,38.0,,,
10/01/1999,433.0,-113.0,-21.0,188.0,-147.0,335.0,405.0,-131.0,,299.0,237.0,,-61.0,-95.0,,,,-95.0,,,49.0,49.0,,,,,,-15.0,-314.0,-1.0,-322.0,,,,,,,9.0,,58.0,,,
12/31/1999,483.0,-25.0,138.0,208.0,,208.0,162.0,,,,162.0,,107.0,-670.0,0.0,,,-670.0,,,0.0,0.0,0.0,,,,,777.0,-263.0,-66.0,-148.0,,,,0.0,0.0,0.0,-49.0,,327.0,,,
03/31/2000,-1.0,29.0,147.0,29.0,2.0,27.0,-206.0,6.0,,-21.0,-191.0,,-119.0,-107.0,,,,-107.0,,,,,,,,,,-12.0,-213.0,-66.0,-115.0,,,,,,,-32.0,,-333.0,,,
06/30/2000,-3.0,55.0,146.0,50.0,29.0,21.0,-254.0,62.0,,-140.0,-176.0,,-217.0,-315.0,,,,-315.0,,,,,,,,,,98.0,55.0,-65.0,125.0,,,,,,,-5.0,,-165.0,,,
09/29/2000,553.0,427.0,152.0,-343.0,39.0,-382.0,317.0,231.0,,103.0,-17.0,,302.0,-221.0,,,,-221.0,,,650.0,650.0,,,,,,-127.0,-491.0,-66.0,-406.0,,,,,,,-19.0,,364.0,,,
12/29/2000,161.0,54.0,155.0,34.0,,34.0,-82.0,,,,-82.0,,-303.0,-270.0,0.0,,,-270.0,,,0.0,0.0,0.0,,,,,-33.0,-90.0,-65.0,8.0,,,,-42.0,0.0,-42.0,9.0,,-232.0,,,
03/30/2001,0.0,20.0,157.0,0.0,4.0,-4.0,-177.0,10.0,,-22.0,-165.0,,-265.0,-183.0,,,,-183.0,,,,,,,,,,-82.0,125.0,-64.0,181.0,,,,,,,8.0,,-140.0,,,
06/29/2001,265.0,108.0,155.0,22.0,28.0,-6.0,-20.0,-43.0,,-49.0,72.0,,-152.0,-237.0,,,,-237.0,,,,,,,,,,85.0,-91.0,-64.0,-27.0,,,,,,,0.0,,22.0,,,
09/28/2001,174.0,100.0,157.0,-17.0,40.0,-57.0,111.0,38.0,,19.0,54.0,,71.0,-25.0,,,,-25.0,,,,,,,,,,96.0,342.0,,343.0,,,,,,,-1.0,,130.0,,,
12/28/2001,388.0,65.0,153.0,179.0,,179.0,-9.0,,,,-9.0,,-354.0,-302.0,0.0,,,-302.0,,,0.0,0.0,0.0,,,,,-52.0,-29.0,-22.0,-6.0,,,,0.0,0.0,0.0,-1.0,,5.0,,,
03/29/2002,160.0,25.0,155.0,68.0,20.0,48.0,-88.0,34.0,,-26.0,-96.0,,-331.0,-162.0,,,,-162.0,,,,,,,,,,-169.0,174.0,-21.0,183.0,,,,,,,12.0,,3.0,,,
06/28/2002,351.0,135.0,157.0,12.0,30.0,-18.0,47.0,-17.0,,-28.0,92.0,,-98.0,-269.0,,,,-269.0,,,,,,,,,,171.0,-142.0,-22.0,-124.0,,,,,,,4.0,,111.0,,,
09/27/2002,22.0,127.0,10.0,-20.0,32.0,-52.0,-70.0,-184.0,,14.0,100.0,,136.0,-150.0,,,,-150.0,,,,,,,,,,286.0,-32.0,-1.0,-5.0,,,,,,,-26.0,,-134.0,,,
12/27/2002,434.0,137.0,172.0,-21.0,,-21.0,146.0,,,,146.0,,-151.0,-337.0,0.0,,,-337.0,,,0.0,0.0,0.0,,,,,186.0,-276.0,-21.0,-248.0,,,,0.0,0.0,0.0,-7.0,,7.0,,,
03/28/2003,44.0,99.0,160.0,-17.0,18.0,-35.0,-198.0,-73.0,,51.0,-176.0,,31.0,-150.0,,,,-150.0,,,,,,,,,,181.0,-43.0,-21.0,-16.0,,,,,,,-6.0,,32.0,,,
06/27/2003,-79.0,127.0,162.0,74.0,80.0,-6.0,-442.0,-372.0,,-66.0,-4.0,,-316.0,-329.0,,,,-329.0,,,,,,,,,,13.0,410.0,-22.0,442.0,,,,,,,-10.0,,15.0,,,
09/26/2003,439.0,-103.0,160.0,265.0,-76.0,341.0,117.0,17.0,,33.0,67.0,,-497.0,-278.0,,,,-278.0,,,,,,,,,,-219.0,269.0,-22.0,301.0,,,,,,,-10.0,,211.0,,,
12/26/2003,400.0,123.0,161.0,-6.0,,-6.0,122.0,,,,122.0,,-25.0,-302.0,0.0,,,-302.0,,,0.0,0.0,0.0,,,,,277.0,-464.0,-21.0,-449.0,,,,0.0,0.0,0.0,6.0,,-89.0,,,
03/26/2004,204.0,30.0,167.0,76.0,16.0,60.0,-69.0,4.0,,27.0,-100.0,,-421.0,-264.0,0.0,,,-264.0,,,0.0,0.0,0.0,,,,,-157.0,151.0,-21.0,170.0,,,,0.0,0.0,0.0,2.0,,-66.0,,,
06/25/2004,315.0,119.0,165.0,21.0,51.0,-30.0,10.0,-51.0,,4.0,57.0,,-175.0,-220.0,0.0,,,-220.0,,,0.0,0.0,0.0,,,,,45.0,194.0,-22.0,215.0,,,,0.0,0.0,0.0,1.0,,334.0,,,
09/24/2004,346.0,123.0,179.0,-32.0,48.0,-80.0,76.0,49.0,,-32.0,59.0,,-456.0,-250.0,0.0,,,-250.0,,,0.0,0.0,0.0,,,,,-206.0,-263.0,-21.0,-257.0,,,,0.0,0.0,0.0,15.0,,-373.0,,,
12/31/2004,581.0,66.0,219.0,140.0,240.0,-100.0,156.0,-3.0,,,159.0,,-188.0,-296.0,0.0,,,-296.0,,,0.0,0.0,0.0,,,,,108.0,-62.0,-22.0,-62.0,,,,0.0,0.0,0.0,22.0,,331.0,,,
04/01/2005,309.0,579.0,209.0,-479.0,8.0,-487.0,0.0,-14.0,,84.0,-70.0,,43.0,-167.0,0.0,,,-167.0,,,0.0,0.0,0.0,,,,,210.0,-164.0,-22.0,-183.0,,,,0.0,0.0,0.0,41.0,,188.0,,,
07/01/2005,329.0,744.0,418.0,-603.0,-51.0,-552.0,-230.0,41.0,,16.0,-287.0,,723.0,-381.0,0.0,,,-381.0,,,0.0,0.0,0.0,,,,,1104.0,-1273.0,-44.0,-1284.0,,,,0.0,0.0,0.0,55.0,,-221.0,,,
09/30/2005,449.0,164.0,202.0,70.0,-81.0,151.0,13.0,-115.0,,,128.0,,-416.0,-345.0,0.0,,,-345.0,,,0.0,0.0,0.0,,,,,-71.0,-56.0,-21.0,-24.0,,,,0.0,0.0,0.0,-11.0,,-23.0,,,
12/30/2005,332.0,237.0,213.0,-53.0,86.0,-139.0,-65.0,30.0,,,-95.0,,-343.0,-410.0,0.0,,,-410.0,,,0.0,0.0,0.0,,,,,67.0,42.0,-28.0,31.0,,,,0.0,0.0,0.0,39.0,,31.0,,,
03/31/2006,445.0,245.0,212.0,126.0,26.0,100.0,-138.0,-70.0,,42.0,-110.0,,-420.0,-367.0,0.0,,,-367.0,,,0.0,0.0,0.0,,,,,-53.0,42.0,-29.0,-66.0,,,,129.0,129.0,0.0,8.0,,67.0,,,
06/30/2006,409.0,390.0,218.0,-180.0,-20.0,-160.0,-19.0,7.0,,-40.0,14.0,,-402.0,-512.0,0.0,,,-512.0,,,0.0,0.0,0.0,,,,,110.0,-63.0,-28.0,-12.0,,,,-54.0,95.0,-149.0,31.0,,-56.0,,,
09/29/2006,513.0,328.0,218.0,0.0,26.0,-26.0,-33.0,-70.0,,9.0,28.0,,-212.0,-325.0,0.0,,,-325.0,,,0.0,0.0,0.0,,,,,113.0,-233.0,-44.0,64.0,,,,-260.0,13.0,-273.0,7.0,,68.0,,,
12/29/2006,691.0,347.0,219.0,28.0,-4.0,32.0,97.0,100.0,,,-3.0,,-576.0,-435.0,0.0,,,-435.0,,,0.0,0.0,0.0,,,,,-141.0,-42.0,-44.0,-54.0,,,,39.0,82.0,-43.0,17.0,,73.0,,,
03/30/2007,597.0,240.0,225.0,48.0,14.0,34.0,84.0,62.0,,13.0,9.0,,-402.0,-428.0,0.0,,,-428.0,,,0.0,0.0,0.0,,,,,26.0,-144.0,-53.0,-28.0,,,,-90.0,89.0,-179.0,27.0,,51.0,,,
06/29/2007,478.0,324.0,223.0,46.0,37.0,9.0,-115.0,-59.0,,,-56.0,,-365.0,-396.0,0.0,,,-396.0,,,0.0,0.0,0.0,,,,,31.0,-197.0,-53.0,353.0,,,,-507.0,41.0,-548.0,10.0,,-84.0,,,
09/28/2007,743.0,407.0,218.0,-44.0,103.0,-147.0,162.0,-20.0,,51.0,131.0,,-546.0,-371.0,0.0,,,-371.0,,,0.0,0.0,0.0,,,,,-175.0,35.0,-64.0,960.0,,,,-868.0,14.0,-882.0,7.0,,232.0,,,
12/28/2007,366.0,365.0,224.0,-245.0,118.0,-363.0,22.0,-33.0,,,55.0,,-380.0,-578.0,0.0,,,-578.0,,,0.0,0.0,0.0,,,,,198.0,-278.0,-61.0,305.0,,,,-556.0,9.0,-565.0,34.0,,-292.0,,,
03/28/2008,734.0,351.0,225.0,65.0,89.0,-24.0,93.0,3.0,,10.0,80.0,,-189.0,-446.0,0.0,,,-446.0,,,0.0,0.0,0.0,,,,,257.0,657.0,-61.0,961.0,,,,-264.0,36.0,-300.0,21.0,,1202.0,,,
06/27/2008,609.0,385.0,231.0,106.0,112.0,-6.0,-113.0,-47.0,,,-66.0,,-469.0,-466.0,0.0,,,-466.0,,,0.0,0.0,0.0,,,,,-3.0,-312.0,-73.0,-136.0,,,,-124.0,29.0,-153.0,21.0,,-172.0,,,
09/26/2008,848.0,382.0,230.0,121.0,155.0,-34.0,115.0,-32.0,,76.0,71.0,,-368.0,-396.0,0.0,,,-396.0,,,0.0,0.0,0.0,,,,,28.0,-983.0,-88.0,-45.0,,,,-844.0,10.0,-854.0,-6.0,,-503.0,,,
12/26/2008,723.0,247.0,232.0,272.0,79.0,193.0,-28.0,150.0,,,-178.0,,-423.0,-432.0,0.0,,,-432.0,,,0.0,0.0,0.0,,,,,9.0,-526.0,-86.0,-71.0,,,,-255.0,8.0,-263.0,-114.0,,-226.0,,,
03/27/2009,449.0,246.0,224.0,14.0,79.0,-65.0,-35.0,132.0,0.0,-36.0,-131.0,0.0,-272.0,-309.0,0.0,0.0,0.0,-309.0,-309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,210.0,-86.0,474.0,0.0,500.0,-26.0,2.0,2.0,0.0,-180.0,0.0,387.0,,,
06/26/2009,523.0,305.0,227.0,23.0,130.0,-107.0,-32.0,70.0,0.0,-20.0,-82.0,0.0,-336.0,-348.0,0.0,0.0,0.0,-348.0,-348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-134.0,-90.0,-57.0,0.0,0.0,-57.0,10.0,10.0,0.0,3.0,0.0,53.0,,,
09/25/2009,621.0,290.0,227.0,-27.0,117.0,-144.0,131.0,-43.0,0.0,52.0,122.0,0.0,-372.0,-374.0,0.0,0.0,0.0,-374.0,-374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-114.0,-83.0,-27.0,0.0,0.0,-27.0,7.0,7.0,0.0,-11.0,0.0,135.0,,,
12/25/2009,447.0,303.0,226.0,-13.0,104.0,-117.0,-69.0,-68.0,0.0,0.0,-1.0,0.0,-392.0,-350.0,45.0,45.0,0.0,-395.0,-395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,-269.0,-86.0,-213.0,0.0,0.0,-213.0,15.0,15.0,0.0,15.0,0.0,-214.0,,,
03/26/2010,744.0,305.0,228.0,110.0,46.0,64.0,101.0,24.0,0.0,-26.0,103.0,0.0,-310.0,-328.0,0.0,0.0,0.0,-328.0,-328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-470.0,-93.0,-17.0,0.0,0.0,-17.0,-223.0,6.0,-229.0,-137.0,0.0,-36.0,,,
06/25/2010,678.0,414.0,230.0,48.0,33.0,15.0,-14.0,33.0,0.0,-8.0,-39.0,0.0,-309.0,-359.0,0.0,0.0,0.0,-359.0,-359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-729.0,-91.0,-54.0,0.0,0.0,-54.0,-584.0,10.0,-594.0,0.0,0.0,-360.0,,,
09/24/2010,855.0,414.0,232.0,61.0,60.0,1.0,148.0,-52.0,,61.0,139.0,,-443.0,-416.0,0.0,0.0,0.0,-416.0,-416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-409.0,-91.0,-32.0,0.0,0.0,-32.0,-295.0,5.0,-300.0,9.0,0.0,3.0,,,
12/31/2010,984.0,430.0,257.0,307.0,335.0,-28.0,-10.0,33.0,,31.0,-74.0,,-709.0,-629.0,108.0,108.0,0.0,-737.0,-737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,381.0,-97.0,790.0,0.0,800.0,-10.0,-308.0,21.0,-329.0,-4.0,0.0,656.0,,,
04/01/2011,495.0,395.0,243.0,136.0,137.0,-1.0,-279.0,-86.0,0.0,-17.0,-176.0,0.0,-365.0,-379.0,0.0,0.0,0.0,-379.0,-379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-888.0,-96.0,-524.0,0.0,0.0,-524.0,-281.0,19.0,-300.0,13.0,0.0,-758.0,,,
07/01/2011,1092.0,506.0,246.0,134.0,143.0,-9.0,206.0,-33.0,0.0,52.0,187.0,0.0,-566.0,-568.0,0.0,0.0,0.0,-568.0,-568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,192.0,-132.0,554.0,0.0,600.0,-46.0,-223.0,5.0,-228.0,-7.0,0.0,718.0,,,
09/30/2011,998.0,464.0,251.0,210.0,206.0,4.0,73.0,-30.0,0.0,82.0,21.0,0.0,-470.0,-489.0,0.0,0.0,0.0,-489.0,-489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-1200.0,-126.0,-25.0,,0.0,-25.0,-1033.0,3.0,-1036.0,-16.0,0.0,-672.0,,,
12/30/2011,906.0,457.0,236.0,94.0,123.0,-29.0,119.0,90.0,0.0,-47.0,76.0,0.0,-1186.0,-621.0,240.0,240.0,0.0,-861.0,-861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-565.0,483.0,-126.0,590.0,,600.0,-10.0,2.0,2.0,0.0,17.0,0.0,203.0,,,
03/30/2012,444.0,449.0,257.0,-136.0,195.0,-331.0,-126.0,-36.0,0.0,83.0,-173.0,0.0,-77.0,-469.0,0.0,0.0,0.0,-469.0,-469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,-523.0,-125.0,-113.0,,300.0,-413.0,-292.0,8.0,-300.0,7.0,0.0,-156.0,,,
06/29/2012,847.0,512.0,263.0,100.0,105.0,-5.0,-28.0,24.0,0.0,-150.0,98.0,0.0,-652.0,-754.0,0.0,0.0,0.0,-754.0,-754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,-180.0,-145.0,-42.0,0.0,0.0,-42.0,2.0,2.0,0.0,5.0,0.0,15.0,,,
09/28/2012,1013.0,455.0,268.0,106.0,156.0,-50.0,184.0,-2.0,0.0,141.0,45.0,0.0,-596.0,-607.0,0.0,0.0,0.0,-607.0,-607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-366.0,-145.0,-26.0,,0.0,-26.0,-199.0,1.0,-200.0,4.0,0.0,51.0,,,
12/28/2012,2946.0,1859.0,1059.0,87.0,592.0,-505.0,-59.0,67.0,0.0,-3.0,-123.0,0.0,-2277.0,-2155.0,186.0,186.0,0.0,-2341.0,-2341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-668.0,-558.0,592.0,0.0,1100.0,-508.0,-720.0,14.0,-734.0,18.0,0.0,1.0,506.0,592.0,
03/29/2013,731.0,462.0,270.0,-5.0,82.0,-87.0,4.0,-47.0,0.0,48.0,3.0,0.0,-265.0,-491.0,0.0,0.0,0.0,-491.0,-491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,-545.0,-413.0,-143.0,0.0,0.0,-143.0,6.0,6.0,0.0,5.0,0.0,-79.0,,,
06/28/2013,848.0,521.0,276.0,49.0,90.0,-41.0,2.0,54.0,0.0,-23.0,-29.0,0.0,-656.0,-594.0,0.0,0.0,0.0,-594.0,-594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-283.0,,-312.0,0.0,0.0,-312.0,-92.0,3.0,-95.0,121.0,0.0,-91.0,,,
09/27/2013,920.0,455.0,277.0,64.0,57.0,7.0,124.0,-60.0,0.0,68.0,116.0,0.0,-322.0,-602.0,0.0,0.0,0.0,-602.0,-602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-630.0,-152.0,-324.0,0.0,,-324.0,-138.0,,,-16.0,0.0,-32.0,,,
12/27/2013,768.0,426.0,281.0,68.0,71.0,-3.0,-7.0,70.0,0.0,-57.0,-20.0,0.0,-984.0,-573.0,53.0,53.0,0.0,-626.0,-626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-411.0,217.0,-152.0,499.0,,500.0,-1.0,-129.0,0.0,-129.0,-1.0,0.0,1.0,,,
03/28/2014,599.0,398.0,283.0,-11.0,-1.0,-10.0,-71.0,-46.0,0.0,30.0,-55.0,0.0,-227.0,-475.0,0.0,0.0,0.0,-475.0,-475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,-489.0,-151.0,-209.0,0.0,0.0,-209.0,-127.0,0.0,-127.0,-2.0,0.0,-117.0,,,
06/27/2014,846.0,529.0,287.0,94.0,87.0,7.0,-64.0,-14.0,0.0,-80.0,30.0,0.0,-423.0,-481.0,0.0,0.0,0.0,-481.0,-481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-325.0,-102.0,-93.0,0.0,0.0,-93.0,-130.0,0.0,-130.0,0.0,0.0,98.0,,,
09/26/2014,857.0,509.0,291.0,-17.0,4.0,-21.0,74.0,-56.0,0.0,70.0,60.0,0.0,-970.0,-581.0,20.0,20.0,0.0,-601.0,-601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.0,19.0,-159.0,312.0,0.0,1000.0,-688.0,-131.0,0.0,-131.0,-3.0,0.0,-94.0,,,
12/26/2014,1041.0,491.0,290.0,235.0,208.0,27.0,25.0,-3.0,0.0,-19.0,47.0,0.0,-563.0,-830.0,62.0,62.0,0.0,-892.0,-892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,-288.0,-159.0,-1.0,0.0,0.0,-1.0,-129.0,0.0,-129.0,1.0,0.0,190.0,,,
03/27/2015,690.0,442.0,295.0,32.0,6.0,26.0,-79.0,19.0,0.0,24.0,-122.0,0.0,-500.0,-598.0,0.0,0.0,0.0,-598.0,-598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,-298.0,-158.0,0.0,0.0,0.0,0.0,-127.0,0.0,-127.0,-13.0,0.0,-108.0,,,
