Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1989,,,0.0,,3.391,3.391,,,,,,,
03/31/1990,,,3.439,,3.439,3.439,,,,,,,
06/30/1990,,,2.745,,2.745,2.745,,,,,,,
09/30/1990,,,2.246,,2.246,2.246,,,,,,,
12/31/1990,,,0.0,,0.889,0.889,,,,,,,
03/31/1991,,,1.278,,1.278,1.278,,,,,,,
06/30/1991,,,0.912,,0.912,0.912,,,,,,,
09/30/1991,,,0.948,,0.948,0.948,,,,,,,
12/31/1991,,,0.0,,0.977,0.977,,,,,,,
03/31/1992,,,0.831,,0.831,0.831,,,,,,,
06/30/1992,,,1.128,,1.128,1.128,,,,,,,
09/30/1992,,,1.147,,1.147,1.147,,,,,,,
12/31/1992,,,0.0,,1.276,1.276,,,,,,,
03/31/1993,,,2.387,,2.387,2.387,,,,,,,
06/30/1993,,,2.9,,2.9,2.9,,,,,,,
09/30/1993,,,3.091,,3.091,3.091,,,,,,,
12/31/1993,,,0.0,,3.345,3.345,,,,,,,
03/31/1994,,,5.604,,5.604,5.604,,,,,,,
06/30/1994,,,6.273,,6.273,6.273,,,,,,,
09/30/1994,,,6.742,,6.742,6.742,,,,,,,
12/31/1994,,,0.0,,7.498,7.498,,,,,,,
03/31/1995,,,9.005,,9.005,9.005,,,,,,,
06/30/1995,,,9.35,,9.35,9.35,,,,,,,
09/30/1995,,,10.463,,10.463,10.463,,,,,,,
12/31/1995,,,0.0,,11.48,11.48,,,,,,,
03/31/1996,,,13.239,,13.239,13.239,,,,,,,
06/30/1996,,,14.224,,14.224,14.224,,,,,,,
09/30/1996,,,15.946,,15.946,15.946,,,,,,,
12/31/1996,,,0.0,,17.693001,17.693001,,,,,,,
03/31/1997,,,19.92,,19.92,19.92,,,,,,,
06/30/1997,,,22.209999,,22.209999,22.209999,,,,,,,
09/30/1997,,,24.631001,,24.631001,24.631001,,,,,,,
12/31/1997,,,0.0,,26.936001,26.936001,,,,,,,
03/31/1998,,,29.049999,,29.049999,29.049999,,,,,,,
06/30/1998,,,32.279999,,32.279999,32.279999,,,,,,,
09/30/1998,,,34.973999,,34.973999,34.973999,,,,,,,
12/31/1998,,,0.0,,35.276001,35.276001,,,,,,,
03/31/1999,,,35.310001,,35.31,35.31,,,,,,,
06/30/1999,,,33.938999,,33.939,33.939,,,,,,,
09/30/1999,,,34.549,,34.549,34.549,,,,,,,
12/31/1999,,,37.643002,,37.643,37.643,,,,,,,
03/31/2000,,,43.380001,,43.38,43.38,,,,,,,
06/30/2000,,,46.842999,,46.843,46.843,,,,,,,
09/30/2000,,,48.036999,,48.037,48.037,,4.41767068273093,,,,,
12/31/2000,,,47.842999,,47.843,47.843,,1.16731517509728,,,,,
03/31/2001,,,47.556999,,47.557,47.557,,4.83870967741936,,,,,
06/30/2001,,,37.716,,37.716,37.716,,3.44827586206895,,,,,
09/30/2001,,,23.146999,,23.147,23.147,,3.17460317460318,,,,,
12/31/2001,,,12.687,,12.687,12.687,,-23.9130434782609,,,,,
03/31/2002,,,9.112,,9.112,9.112,,-12.280701754386,,,,,
06/30/2002,,,3.195,,3.195,3.195,,-16.6666666666667,,,,,
09/30/2002,,,-3.072,,-3.072,-3.072,,-150.0,,,,,
12/31/2002,,,-7.067,,-7.067,-7.067,,-400.0,,,,,
03/31/2003,,,-3.439,,-3.439,-3.439,,-11.1111111111111,,,,,
06/30/2003,,,0.134,,0.134,0.134,,,,,,,
09/30/2003,,,4.847,,4.847,4.847,,76.4705882352941,,,,,
12/31/2003,,,4.848,,4.848,4.848,,-6.25000000000001,,,,,
03/31/2004,,,15.416,,15.416,15.416,,55.1724137931034,,,,,
06/30/2004,,,32.441002,,32.441,32.441,,66.6666666666667,,,,,
09/30/2004,,,43.080002,,43.08,43.08,,12.6760563380282,,,,,
12/31/2004,,,49.667,,49.667,49.667,,8.10810810810812,,,,,
03/31/2005,,52.9,51.592999,,51.593,51.593,,0.346020761245675,,,,-2.47070132325142,
06/30/2005,,52.2,57.229,,57.229,57.229,,12.6279863481229,,,,9.63409961685823,
09/30/2005,,57.38,64.439003,,64.439,64.439,,10.1190476190476,,,,12.3022011153712,
12/31/2005,,62.588,64.609001,,64.609,64.609,,0.271002710027101,,,,3.22905509043268,
03/31/2006,,62.871,65.502998,3.31160160102093,65.503,65.503,,6.14525139664805,,,,4.18634664630752,
