Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1995,,,,,,,,,,,,,,,,,,,
06/30/1995,,,,,,,,,,,,,,,,,,,
09/30/1995,,-53.863998,0.0,0.0,0.0,,,,,,,,,,,,,,
12/31/1995,1187.449982,-50.911999,0.0,0.0,0.0,1136.537983,1.197788,779.166636,0.957125,0.0,3.703731,3.703731,1521.474271,1.155495,1186.28125,1135.369251,22.372795,,
03/31/1996,1200.149982,-65.616997,0.0,0.0,0.0,1134.532985,1.174005,147.656253,0.945326,0.0,3.528687,3.528687,114.518346,1.173996,1202.725134,1137.108138,22.333327,,
06/30/1996,1306.6875,-55.416,0.0,0.0,0.0,1251.2715,1.293839,646.875135,0.95759,0.0,4.105558,4.105558,185.538545,1.286274,1309.973597,1254.557596,24.777653,,
09/30/1996,1249.875,-50.104,0.0,0.0,0.0,1199.771,1.234755,145.588221,0.959913,0.0,3.853683,3.853683,129.719042,1.182517,1253.092526,1202.988526,23.757842,,
12/31/1996,1451.875,-52.595001,0.0,0.0,0.0,1399.279999,1.196641,13.43458,0.963774,0.0,3.380287,3.380287,12.49056,1.288444,1456.934962,1404.339961,27.708515,,
03/31/1997,1483.4375,-45.283001,0.0,0.0,0.0,1438.154499,1.200075,12.661638,0.969474,0.0,3.574849,3.574849,12.111794,1.340713,1490.04683,1444.763829,28.478307,,
06/30/1997,2001.0625,-37.98,0.0,0.0,0.0,1963.0825,1.572873,15.85,0.98102,0.0,4.299537,4.299537,14.613771,1.684721,2010.493209,1972.513209,38.872921,,
09/30/1997,2070.5,-62.299,0.0,0.0,0.0,2008.201,1.554906,15.298507,0.969911,0.0,4.89062,4.89062,13.42883,1.61053,2082.431015,2020.132015,39.766356,,
