Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,330.89873,,,,
03/31/1990,359.821862,-30.615,150.225998,0.0,511.707005,991.139865,768.896992,66.550788,0.516281,,,,,,350.721896,982.039898,20.08511,,
06/30/1990,318.609984,-71.911,143.348007,0.0,500.269985,890.316976,793.381985,63.055375,0.561901,,,,,,321.271373,892.978365,17.5813,,
09/30/1990,541.922483,-86.023004,0.0,0.0,491.883987,947.783467,833.096985,59.042824,0.518984,0.486917,,,,,392.069988,797.930972,10.202081,,
12/31/1990,448.155015,-53.206,0.0,0.0,444.421006,839.370021,777.668,57.14791,0.52947,0.38897,,4.091594,3.119611,,456.330015,847.545021,9.364729,,
03/31/1991,666.282747,-39.302,0.0,0.0,412.491009,1039.471756,759.745007,54.293349,0.396828,0.485575,,4.545689,3.615258,,669.079622,1042.268631,11.635791,,
06/30/1991,552.890994,-42.292,0.0,0.0,404.268013,914.867007,767.169998,52.696014,0.441887,0.453361,,4.753223,3.71142,,554.944495,916.920508,10.203964,,
09/30/1991,664.963493,-67.917999,111.211998,0.0,340.711994,1048.969486,811.128986,42.004663,0.324806,0.562354,,9.776773,4.902766,,666.342999,1050.348992,11.699675,,
01/01/1992,765.905625,-50.652999,111.196999,0.0,247.516007,1073.965632,744.358994,33.252236,0.230469,0.667613,,11.800005,,,765.867213,1073.92722,11.977267,,
03/31/1992,829.253234,-145.317,111.196999,0.0,431.183993,1226.317225,916.477,47.047988,0.351609,0.799351,,19.676485,,,829.364226,1226.428217,13.679096,,
