Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,20.999744,9.13668,7.067403,,6.339876,3.838399,3.838399,3.838399,,39.456239,43.929866,,
06/30/1990,,,,,,,21.91573,10.408659,8.076958,,7.009039,4.225404,4.225404,4.225404,,39.714929,37.120458,,
09/30/1990,,,,,,,21.295009,10.396493,8.488796,,7.643406,4.589373,4.589372,4.589372,,39.956447,34.688504,,
12/31/1990,,,,,,,21.561405,9.879095,7.826514,,7.511425,4.816663,4.816663,4.816663,,35.875516,36.48371,,
03/31/1991,,12.35545,5.305461,10.19502,14.452825,,20.943597,8.006192,5.646723,-16.537149,4.840095,2.943049,-4.352852,-4.352852,,39.194386,65.046603,4.31865,
06/30/1991,,10.751603,4.712969,9.061865,13.324957,,21.112954,8.988777,6.855078,-18.151324,6.114267,3.675164,3.675164,3.675164,,39.892003,47.220665,5.674625,
09/30/1991,,9.066119,4.046271,7.771058,11.74562,,20.211939,8.196395,6.06528,-35.382577,6.091033,3.718185,3.718185,3.718185,,38.95642,46.438408,4.855958,
12/31/1991,,7.339247,3.498249,6.800289,10.368634,,21.086125,7.703941,5.590415,-47.354522,5.082483,3.427109,3.427109,3.427109,,32.570181,53.871774,3.385465,
03/31/1992,,15.15995,6.517569,11.03966,10.367315,,20.336733,7.677784,5.337739,,4.69508,2.872352,2.872352,2.872352,,38.822092,64.257164,5.418596,
06/30/1992,,7.927401,3.321955,6.820369,10.861474,,20.724857,8.837691,6.675233,-97.324627,-4.576577,-2.800177,-2.800177,-2.800177,,,,,
09/30/1992,,7.065019,3.119012,6.83768,11.35284,,20.488579,8.207176,6.140553,,5.070501,3.103033,3.103033,3.103033,,38.802233,54.360435,3.224444,
12/31/1992,,8.494133,3.853551,7.919149,12.366843,,21.859729,9.940385,7.766815,1102.57997,7.050098,4.507569,4.507569,4.507569,,36.063734,40.14742,5.083958,
03/31/1993,,9.010804,3.71406,7.347586,11.483122,,20.240267,8.328184,5.992066,,5.450622,3.447183,3.447183,3.447183,,36.756151,52.238525,4.303693,
06/30/1993,,18.06257,7.299451,12.660861,12.078283,,21.047815,9.701415,7.58085,,7.259849,4.656893,4.656893,4.656893,,35.854135,35.762431,11.602956,
09/30/1993,,18.707154,8.016831,13.666823,12.903632,,19.756809,8.713201,6.554728,,6.236017,3.776589,3.776589,3.776589,,39.439093,44.146685,10.448566,
12/31/1993,,17.394351,7.114938,11.97811,11.145088,,19.605614,8.396866,6.017221,,5.338919,2.990924,2.990924,2.990924,,43.978845,58.398174,7.236368,
03/31/1994,,15.961778,5.92275,10.261666,9.637767,,19.18662,6.974571,4.469936,,3.75424,2.233611,2.233611,2.233611,,40.504298,75.691728,3.880032,
06/30/1994,,15.437467,5.247356,9.19006,8.616726,,21.416324,9.578545,6.746453,3.651302,5.861278,3.654056,3.654057,3.654057,,37.657688,35.944084,9.888611,
09/30/1994,,15.996612,5.701859,10.297391,9.796329,,21.721852,10.151227,7.200271,9.127615,5.752724,3.547266,3.547266,3.547266,,38.337639,35.276843,10.353512,
12/31/1994,,18.077572,6.384281,11.893059,10.968356,,23.06121,10.089065,7.616015,11.922372,6.266688,3.814231,3.814231,3.814231,,39.134829,33.525152,12.017039,
03/31/1995,,19.50606,6.499309,12.296134,11.82979,,22.473635,9.36779,6.615917,13.672635,5.061977,3.068811,3.068811,3.068811,,39.375257,42.870057,11.143801,
06/30/1995,,20.008608,6.297562,11.565311,11.283415,,23.64983,11.260988,8.615904,43.846147,7.216282,4.455799,4.4558,4.4558,,38.253533,28.61759,14.282627,
09/30/1995,,21.017843,6.953041,12.553651,12.033165,,22.957843,11.148267,8.411714,252.818382,7.745774,4.859224,4.859224,4.859224,,37.266128,26.310774,15.487886,
12/31/1995,,21.726119,7.609138,13.779267,12.697191,,24.534457,11.195323,8.382838,121.91012,7.164611,4.701186,4.701186,4.701186,,34.383234,27.42398,15.767952,
03/31/1996,,22.250544,7.990149,14.260198,13.65925,,23.933074,10.538121,7.783706,137.811754,6.754295,4.171716,4.171717,4.171717,,38.236094,31.513621,15.238592,
06/30/1996,,21.787583,8.084075,14.149594,13.878293,,24.574941,11.93121,9.346655,31.710999,7.511084,4.740998,4.740998,4.740998,,36.87998,26.063157,16.109051,
09/30/1996,,22.593379,8.484504,14.850155,14.630956,,24.164234,11.896923,9.355748,24.765956,8.757556,5.588881,5.588881,5.588881,,36.182179,21.254044,17.791372,
12/31/1996,,21.999097,8.8259,14.988092,14.495822,,25.49825,12.220804,9.396192,33.10892,8.274451,5.369222,5.369222,5.369222,,35.110845,23.220523,16.890792,
03/31/1997,,22.381535,9.08058,15.458262,15.310523,,24.780835,11.631748,8.772117,22.747005,7.648935,4.845581,4.845581,4.845581,,36.650255,25.57739,16.656922,
06/30/1997,,22.966339,9.56433,16.013417,15.581319,,24.896531,12.542722,9.879656,14.610138,8.842188,5.633015,5.633015,5.633015,,36.293877,19.947301,18.385174,
09/30/1997,,23.193775,9.793561,16.399023,16.172454,,24.236282,12.797064,10.147191,17.237721,9.14255,5.871156,5.871156,5.871156,,35.782068,18.66242,18.865255,
12/31/1997,,22.662687,9.915033,16.206846,15.730223,,25.159084,12.431069,9.707957,12.489662,8.785328,5.718749,5.718749,5.718749,,34.905682,18.26532,18.523274,
03/31/1998,,23.237849,10.035099,16.52951,15.589231,,27.870779,12.652591,9.941782,19.131199,8.902522,5.675405,5.675405,5.675405,,36.249467,19.06042,18.808617,
06/30/1998,,23.582259,10.449815,16.982178,16.15293,,25.793977,13.579541,11.05238,24.681873,10.051491,6.488652,6.488652,6.488652,,35.445877,15.62765,19.896906,
09/30/1998,,23.487932,9.959706,15.929696,14.515091,,35.047517,17.399022,13.376938,-1.177351,12.187555,8.05434,9.352057,9.352057,,33.913406,21.681611,18.39537,
12/31/1998,,23.548323,10.791761,16.473104,14.831929,,35.501159,16.309921,13.405446,,11.7921,7.625696,8.862703,8.862703,,35.332166,22.843561,18.169048,
03/31/1999,,23.536568,10.693685,17.084516,14.334305,,34.69351,16.87006,13.211981,,12.540308,8.107818,8.415532,8.415532,,35.345945,21.032218,18.586305,
06/30/1999,,22.8431,10.640805,16.979861,13.888275,,34.528016,18.642478,14.198012,-2.990558,13.768913,8.907193,9.700001,9.700001,,35.309401,18.807135,18.546967,
09/30/1999,,20.347408,9.224344,14.315896,11.646916,,29.545041,11.52754,8.412439,-224.457474,7.367391,4.775464,5.81869,5.81869,,35.181064,36.709,12.878078,
12/31/1999,,18.916179,8.949285,13.907038,11.119503,,28.67582,11.797611,7.370589,-79.799994,5.910202,3.849513,5.282988,5.282988,,34.866648,45.988015,10.217004,
03/31/2000,,18.16957,8.426174,13.420006,10.937128,,33.791389,15.976196,12.516285,-29.643077,11.086619,7.206954,7.206954,7.206954,,34.994125,22.290672,14.119451,
06/30/2000,,18.540551,9.008182,14.092102,10.88179,,35.179734,17.607395,14.13824,-15.537964,18.966291,12.32698,12.32698,12.32698,,35.005844,12.692999,16.187199,
09/30/2000,,18.523552,9.384444,14.110311,11.52933,,32.512332,14.31479,10.377507,,9.070403,5.896286,5.896286,5.896286,,34.994231,28.340418,13.2739,
12/31/2000,,21.062362,10.645338,16.294527,13.427525,,33.904417,16.193242,12.195095,,11.58809,7.530729,7.530729,7.530729,,35.013198,23.07807,16.201575,
03/31/2001,,20.38954,9.977155,15.250379,12.866955,,31.495215,13.89332,9.843573,-237.136628,8.22552,5.346667,5.346667,5.346667,,34.999038,29.690813,14.33572,
06/30/2001,,16.912561,7.960021,12.426822,11.91746,,31.788064,16.960204,13.492033,1.594535,12.209988,7.936504,7.936504,7.936504,,34.999899,18.362443,13.807001,
09/30/2001,,15.989669,7.714844,12.085999,12.755233,,30.758869,16.226901,11.009544,14.645351,6.27575,4.192514,4.192514,4.192514,,33.195005,33.387431,10.651129,
12/31/2001,,14.088381,7.275964,11.440603,12.068259,,30.609069,14.77656,8.65099,,7.494412,4.832672,4.832672,4.832672,,35.516328,33.300017,9.396948,
03/31/2002,,9.706016,5.03459,8.428073,12.380933,,31.254629,13.13865,9.908355,-6.733026,8.354573,5.597437,-1.959117,-1.959117,,33.001517,28.749341,6.9156,
06/30/2002,,8.720913,3.964857,7.3663,11.090129,,32.083715,14.21582,11.056579,-68.239496,10.128367,6.782972,6.782972,6.782972,,33.029952,22.515529,6.757353,
09/30/2002,,8.641942,4.309991,7.161643,9.696904,,29.225009,11.54746,8.27476,-37.247381,7.527573,5.305183,5.305183,5.305183,,29.523319,29.213264,6.117349,
12/31/2002,,-1.760747,-0.846179,0.004732,2.854713,,1.967277,-16.229766,-19.711172,-1922.08341,-20.507995,-13.945502,-13.945502,-13.945502,,,,,
03/31/2003,,1.863019,0.906534,2.551283,2.273739,,31.661223,10.769251,7.485059,,6.443807,4.381757,4.381757,4.381757,,32.000494,36.008728,1.192169,
06/30/2003,,1.744508,0.76855,2.455202,2.191488,,32.41989,13.734657,10.569915,,9.420824,6.406091,6.406091,6.406091,,32.000732,22.796555,1.34682,
09/30/2003,,2.726957,1.302492,3.047693,2.878402,,32.058516,13.69768,10.52691,32.640555,9.374288,6.615236,6.615236,6.615236,,29.432126,21.081255,2.15208,
12/31/2003,,14.533834,6.467457,11.327746,11.325551,,33.454678,16.130501,12.551342,206.609445,11.392925,7.861167,7.861167,7.861167,,30.99957,17.69738,11.961726,
03/31/2004,,15.236671,6.795138,12.124171,11.932041,,31.759558,11.705398,8.62759,14.615236,7.169434,4.946845,4.946844,4.946844,,31.0009,26.847633,11.145985,
06/30/2004,,15.470188,6.66201,11.850327,11.406299,,32.301554,13.689218,10.593667,10.72552,9.449247,6.520047,6.520047,6.520047,,30.999293,18.954478,12.537895,
09/30/2004,,-17.99309,-6.350482,,,,31.691531,13.405263,10.607349,11.264867,-66.208831,-42.991283,-42.991283,-42.991283,,,,,
12/31/2004,,-14.541378,-5.36728,,,,29.458693,12.350032,9.522201,,14.506736,9.548972,9.548972,9.548972,,34.175598,12.747466,-12.687721,
03/31/2005,,-14.066818,-5.252835,,,,30.651147,11.270241,8.253444,5.398684,7.24824,4.929979,4.929979,4.929979,,31.983785,23.783904,-10.72118,
06/30/2005,,-13.296841,-5.02032,,,,30.875217,13.187688,10.444447,8.907369,9.72206,6.787045,6.787045,6.787045,,30.189234,16.708528,-11.075135,
09/30/2005,,22.405748,7.045738,16.653156,12.216988,,31.819827,14.362227,11.825993,24.777897,11.006049,7.66768,7.66768,7.66768,,30.332133,18.709887,18.213658,
12/31/2005,,19.200868,6.392725,15.099112,12.81065,,31.34428,13.403892,10.885021,42.799961,10.110243,6.975973,6.975973,6.975973,,31.000938,21.414133,15.089169,
03/31/2006,,20.265514,6.94405,15.957064,13.503705,,32.378503,13.192982,10.41441,36.305007,9.766775,6.807455,6.807455,6.807455,,30.299866,20.293991,16.152833,
06/30/2006,,20.28886,7.239795,16.130452,13.531235,,32.558931,16.641912,11.840882,34.403073,11.810245,7.966124,7.966124,7.966124,,32.549037,17.147685,16.80979,
09/30/2006,,20.135994,7.305629,15.604162,13.129224,,33.406494,19.414871,12.53523,20.680404,11.966095,8.110389,8.110389,8.110389,,32.221928,19.908564,16.127207,
12/31/2006,,19.844165,7.24978,15.273804,12.651823,,31.289553,11.810691,9.192454,,8.910154,6.530033,6.530033,6.530033,,26.712461,24.027171,15.076173,
03/31/2007,,20.104381,7.467276,15.626626,12.843626,,32.557854,13.367197,10.887799,14.186777,10.292145,6.947441,6.94744,6.94744,,32.497639,20.692747,15.944232,
06/30/2007,,18.872017,7.334044,15.059671,12.556804,,31.56679,13.207656,10.863569,5.554473,10.109896,6.920292,6.920292,6.920292,,31.549331,19.601737,15.172774,
09/30/2007,,-8.187389,-2.652648,,,,32.900515,13.733768,11.675021,6.608634,-47.746021,-29.656989,-29.65699,-29.65699,,,,,
12/31/2007,,-6.913806,-2.346269,-3.391025,,,31.73825,12.213141,9.725015,13.399042,10.017073,6.791218,6.791218,6.791218,,32.203568,23.916554,-5.260262,
03/31/2008,,-6.285524,-2.153362,,,,33.340352,13.306269,11.099212,13.721342,10.526052,7.126275,7.126275,7.126275,,32.298693,22.339081,-4.881396,
06/30/2008,,-4.561594,-1.63469,,,,34.295771,14.561733,12.440265,44.419183,12.128217,8.509089,8.509089,8.509089,,29.84056,18.212917,-3.730794,
09/30/2008,,21.76422,6.528801,16.063585,16.123135,,32.410632,10.718898,8.498502,-107.004335,8.04353,5.61432,5.61432,5.61432,,30.200797,33.152819,14.548767,
12/31/2008,,16.656715,4.782847,12.56633,16.444113,,30.682071,10.095897,7.85638,-24.084555,-3.972142,-1.410368,-1.410368,-1.410368,,,,,
03/31/2009,,13.41921,3.926409,10.501275,14.104901,,31.186604,9.53581,6.824237,-30.27989,6.043351,4.199129,4.199129,4.199129,,30.516558,50.150573,6.689399,
06/30/2009,,8.919595,2.790524,7.670689,11.069685,,32.256078,11.048945,8.339643,-27.555054,7.278947,5.097243,5.090276,5.090276,,29.9728,42.106817,5.163838,
