Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1989,59.465,49.588001,9.497,0,,,0,0.38,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,69.540001,74.475998,10.975,0,,,0,-15.911,,,,-15.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,92.489998,75.168999,12.008,0,,,0,5.313,,,,5.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,56.778999,79.953003,13.838,0,,,0,-37.012001,,,,-37.012001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.778999,,,
09/30/1990,120.599998,87.599998,13.0,0,,,0,20.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,97.099998,112.900002,15.5,0,,,0,-31.299999,,,,-31.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,150.800003,123.800003,19.1,0,,,0,7.9,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,189.378006,138.442993,28.162001,0,,,0,22.773001,,,,22.773001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.378006,,,
09/30/1991,187.899994,144.0,20.700001,0,,,0,23.200001,,,,23.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,218.300003,175.199997,24.799999,0,,,0,18.299999,,,,18.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,174.0,178.800003,27.5,0,,,0,-32.299999,,,,-32.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,326.778992,210.059998,39.320999,0,,,0,77.398003,,,,77.398003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.778992,,,
09/30/1992,187.0,209.0,38.0,0,,,0,-60.0,,,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,220.0,236.0,36.0,0,,,0,-52.0,,,,-52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,266.0,243.0,38.0,0,,,0,-15.0,,,,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,401.0,265.0,39.0,0,,,0,97.0,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,,,
09/30/1993,316.0,239.0,41.0,0,,,0,36.0,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,349.0,289.0,47.0,0,,,0,13.0,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,423.0,256.0,73.0,0,,,0,94.0,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,505.0,362.0,76.0,0,,,0,67.0,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,390.0,316.0,67.0,0,,,0,7.0,,,,7.0,,,-67.0,,,,-67.0,,,,,,,,,,67.0,,,,,,,,,,,,,,,
12/31/1994,445.0,373.0,66.0,0,,,0,6.0,,,,6.0,,,-103.0,,,,-103.0,,,,,,,,,,103.0,,,,,,,,,,,,,,,
03/31/1995,643.0,396.0,70.0,0,,,0,177.0,,,,177.0,,,-102.0,,,,-102.0,,,,,,,,,,102.0,,,,,,,,,,,,,,,
06/30/1995,512.0,368.0,66.0,0,,,0,78.0,,,,78.0,,,-223.0,,,,-223.0,,,,,,,,,,223.0,,,,,,,,,,,,,,,
09/30/1995,500.0,499.0,69.0,0,,,0,-68.0,,,,-68.0,,,-116.0,,,,-116.0,,,,,,,,,,116.0,,,,,,,,,,,,,,,
12/31/1995,1401.0,575.0,78.0,0,,,0,748.0,,,,748.0,,,-88.0,,,,-88.0,,,,,,,,,,88.0,,,,,,,,,,,,,,,
