Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
11/21/1993,,,,,,,11.109561,2.962055,2.207693,,-1.277679,-1.003443,-0.89622,-0.89622,,,,,
02/13/1994,,,,,,,11.164611,3.385028,2.691632,,2.469994,1.457148,1.519769,1.519769,,41.006006,0.0,,
05/08/1994,,,,,,,11.024187,2.671837,1.802535,,1.500262,0.885188,0.885188,0.885188,,40.997733,0.0,,
08/28/1994,,,,,,,10.866751,3.282952,2.180771,,1.870674,1.103578,-3.417597,-3.417597,,41.006385,0.0,,
11/20/1994,,-1.762816,-0.675918,0.031519,8.037233,,11.227981,3.129092,2.365057,4.025847,2.040982,1.204167,1.204167,1.204167,,41.000609,0.0,-1.762816,
02/12/1995,,-6.903682,-2.704562,-2.965067,8.733658,,11.272151,3.58666,2.870601,6.368418,2.564564,1.503742,-0.431637,-0.431637,,41.364607,0.0,-6.903682,
05/07/1995,,-6.711585,-2.597763,-2.776196,8.648411,,10.777423,2.686591,1.830894,2.201908,1.42848,0.837089,0.83709,0.83709,,41.400004,0.0,-6.711585,
09/03/1995,,8.326513,3.087209,6.399744,9.187116,,11.033236,3.160878,2.378528,3.457474,1.992632,1.186071,1.186071,1.186071,,40.477167,0.0,8.326513,
11/26/1995,,8.142353,2.77099,6.022754,8.802382,,11.325214,3.09294,2.304632,1.616047,1.924119,1.130427,1.130427,1.130427,,41.249629,0.0,8.142353,
02/18/1996,,14.799049,5.157887,9.591613,9.491179,,11.404083,3.715256,2.917443,3.446491,2.59296,1.523366,1.523366,1.523366,,41.249921,0.0,14.799049,
05/12/1996,,14.886134,5.149601,9.683222,9.56667,,11.169339,2.903661,2.02807,3.878149,1.629438,0.957303,0.957303,0.957303,,41.249483,0.0,14.886134,
09/01/1996,,15.039435,5.322185,9.944335,9.625149,,11.458162,3.516032,2.676303,13.278416,2.382499,1.39971,1.39971,1.39971,,41.250347,0.0,15.039435,
11/24/1996,,13.558306,4.423673,8.799666,9.871166,,11.775363,3.607726,2.841008,7.544951,1.094768,0.651389,0.651389,0.651389,,40.499792,0.0,13.558306,
02/16/1997,,13.292673,5.232471,9.550332,10.588179,,11.828549,4.199914,3.389304,7.41042,3.126233,1.860107,1.860107,1.860107,,40.500063,0.0,13.292673,
05/11/1997,,14.132454,5.630269,10.09966,11.147196,,11.436013,3.435611,2.556413,6.897495,2.264719,1.370179,1.370179,1.370179,,39.498936,0.0,14.132454,
08/31/1997,,14.705762,6.010623,10.725056,11.776647,,11.742884,3.986119,3.120039,6.862029,2.798779,1.687032,1.687032,1.687032,,39.722567,0.0,14.705762,
11/23/1997,,17.199176,6.519398,12.111413,11.957109,,11.979662,4.025792,3.175332,6.163573,3.00584,1.803504,1.803504,1.803504,,39.999999,0.0,17.199176,
02/15/1998,,16.476846,7.331366,12.594427,12.370046,,12.010578,4.505241,3.67922,6.410391,3.62362,2.174165,2.174165,2.174165,,40.000192,0.0,16.476846,
05/10/1998,,16.575024,7.528982,12.704511,12.394666,,11.658318,3.639226,2.74368,4.548309,2.660973,1.596584,1.596583,1.596583,,39.999999,0.0,16.575024,
08/30/1998,,16.924616,7.836345,12.978318,12.648861,,11.954994,4.095694,3.389013,5.740266,3.258833,1.955308,1.955308,1.955308,,39.999761,,,
11/22/1998,,12.545244,5.302916,9.871322,12.603181,,11.842009,3.807186,3.010898,1.43987,2.896311,1.73779,-0.22989,-0.22989,,39.999885,0.0,12.545244,
02/14/1999,,12.712461,5.823144,10.116772,12.728627,,12.191466,4.655694,3.886151,5.39009,3.843632,2.306185,2.306185,2.306185,,39.999841,0.0,12.712461,
05/09/1999,,12.752846,5.995565,10.263694,12.739013,,11.762887,3.800163,2.937418,4.382355,2.91487,1.748929,1.748929,1.748929,,39.999772,0.0,12.752846,
08/29/1999,,12.228324,5.772658,9.879635,12.789688,,12.026294,4.268209,3.427414,3.695306,2.897214,1.738333,1.738333,1.738333,,39.999843,,,
11/21/1999,,16.172041,7.067571,12.937361,13.021389,,11.857271,3.919068,3.114562,3.772236,3.104049,1.862429,1.862429,1.862429,,40.0,,,
02/13/2000,,16.000989,7.556605,12.939941,12.950911,,12.209141,4.631467,3.874545,3.807698,3.912117,2.347271,2.34727,2.34727,,39.999998,,,
