Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
05/31/1999,,,-4.179,,-14.894,-14.894,,,,,,,,,,,
08/31/1999,,,-3.147313,,-4.883,-4.883,,,,,,,,,,,
11/30/1999,,,-3.57895,,-6.468,-6.468,,,,,,,,,,,
02/29/2000,,,-31.064707,,-24.084,-24.084,,,,,,,,,,,
05/31/2000,,,-1.1733,,-17.422001,-17.422001,,,,,,,,,,,
08/31/2000,,,0.317,,-20.006001,-20.006001,,,,,,,,,,,
11/30/2000,,,3.5606,,-25.066999,-25.066999,,,,,,,,,,,
02/28/2001,,,21.399,,-24.219999,-24.219999,,,,,,,,,,,
05/31/2001,,,-1.8428,,-27.559999,-27.559999,,,,,,,,,,,
08/31/2001,,,-55.349998,,-55.349998,-55.349998,,,,,,,,,,,
11/30/2001,,,-1.82,,-15.056,-15.056,,,,,,,,,,,
02/28/2002,,,1.03,,-42.25,-42.25,,,,,,,,,,,
05/31/2002,,,-2.97,,-4.588,-4.588,,,,,,,,,,,
08/31/2002,,,-1.847,,-1.951,-1.951,,,,,,,,,,,
11/30/2002,,,0.214,,0.214,0.214,,,,,,,,,,,
02/28/2003,,,-0.275,,-0.275,-0.275,,,,,,,,,,,
05/31/2003,,,1.047,,1.047,1.047,,,,,,,,,,,
08/31/2003,,,3.638,,3.638,3.638,,,,,,,,,,,
11/30/2003,,,4.261,,4.261,4.261,,,,,,,,,,,
02/29/2004,,,4.997,,4.997,4.997,,,,,,,,,,,
05/31/2004,,,10.917,,10.917,10.917,,,,,,,,,,,
08/31/2004,,,11.825,,11.825,11.825,,,,,,,,,,,
11/30/2004,,,10.844,,10.844,10.844,,,,,,,,,,,
02/28/2005,,,13.387,,11.84,11.84,,,,,,,,,,,
05/31/2005,,11.967,12.435,,12.435,12.435,,,,,,,,,,,
08/31/2005,,14.1,18.079,,16.732,16.732,,,,,,,,,,,
11/30/2005,,20.55,24.565001,,23.203,23.203,,,,,,,,,,,
02/28/2006,,23.929,28.74,0.559509727527049,27.315,27.315,,,,,,,,,,,
05/31/2006,,23.5,21.379,0.400395615953717,13.753,13.753,,,,,,,,,,,
08/31/2006,,24.033,23.700001,2.68791415972967,11.047,11.047,,,,,,,,,,,
11/30/2006,,26.3,30.969999,1.78806352015544,14.62,14.62,,,,,,,,,,,
02/28/2007,,32.469,34.117001,-1.07893317190852,20.487,20.487,,,,,,,,,,,
05/31/2007,,34.157,24.607,1.36952510083826,16.221,16.221,,,,,,,,,,,
08/31/2007,,38.209,38.292,1.59898217407618,18.157,18.157,,,,,,,,,,,
11/30/2007,,40.744,41.070999,2.33962550836824,20.283,20.283,,,,,,,,,,,
02/29/2008,,44.244,42.719002,0.220280205691956,22.006,22.006,,,,,,,,,,,
05/31/2008,,39.489,38.352,2.26419529010818,17.29,17.29,,,17.2863741339492,,24.1660652085229,,,,-1.47889285623844,,
08/31/2008,,40.217,44.638,0.355921855921855,21.138,17.888,,,8.33109559613319,,13.8661257606491,,,,13.1909391550837,,
11/30/2008,,39.393,49.462,-0.701501501501505,24.305,21.64,,,35.9839756088914,,39.5663338088445,,,,29.2183890538928,,
02/28/2009,,41.5,42.661,-0.625347498311079,15.988,15.988,,,24.1719476789561,,27.1356783919598,,,,7.37108433734939,,
05/31/2009,,42.314,28.707,1.48690880098701,18.514,18.124,,,10.055382952857,,1.6706114398422,,1.26238791882963,,4.3720754360259,,
08/31/2009,,45.107,39.352,2.38635539968665,28.937,19.343,,,16.8396492074986,,21.6991150442478,,5.35919026543217,,9.25576961447225,,
11/30/2009,,47.729,33.5,3.18179163591766,16.414,22.22599,,,15.79000225966,,10.7735124760077,,0.495739918197056,,8.06218441618303,,
02/28/2010,,49.258,36.54,1.45499562309967,23.388,23.388,,,19.5470981971123,,17.7289156626506,,0.209790209790218,,7.9296763977425,,
05/31/2010,,52.682,35.583,3.10278530934188,24.071,23.746,,,13.6910754147153,,5.34745201853077,,-1.29348381403557,,3.91215215823241,,
08/31/2010,,53.675,36.794,3.94080282269698,23.656,23.266,,,15.7000660741309,,7.73929090523083,,-0.724348906444121,,5.46064275733583,,
11/30/2010,,58.678,39.06,3.05567585775467,26.017,24.912,,,13.0127381091504,,5.1196388261851,,-0.667799329840958,,2.41146596680188,,
02/28/2011,,57.429,51.372,4.14502261192156,33.534,32.949,,,14.0159305934707,,6.81123520635058,,-1.07888303873636,,7.62680875515854,,
05/31/2011,,64.15,47.028,4.39511041009463,32.45,32.45,,,16.4171525625536,,6.71174386810878,,-0.314266282042263,,6.24629773967263,,
08/31/2011,,69.394,56.492,3.73538847302629,39.968,39.968,,,19.8854901960784,,11.9675,,-0.361955740004938,,13.6697697207251,,
11/30/2011,,74.224,55.656,0.140529454213978,38.24,38.565,,,20.4576022498013,,8.55541140483474,,1.56956004756243,,8.67239706833369,,
02/29/2012,,76.05,57.245,1.98783058972195,35.968,34.733,,,13.701030927835,,4.20888632429312,,1.36385604658564,,4.30900723208416,,
05/31/2012,,77.079,57.994,1.27033975474848,37.461,39.5033,,,15.9705440766426,,10.8067520372526,,1.38064743552082,,10.6462201118333,,
08/31/2012,,82.174,54.907,0.268547326804079,35.005,35.005,,,-1.12292259320256,,1.65788960405695,,1.0054844606947,,-1.73777593886145,,
11/30/2012,,83.161,56.948,1.63723004930916,34.765,34.765,,,1.65147783251231,,5.41346153846155,,-0.527146904463324,,0.704657231154025,,
02/28/2013,,85.724,70.126,-0.411369485373056,42.973,43.298,,,-1.13881194213605,,3.61865709892363,,0.0545984689195277,,-0.44911576687976,,
05/31/2013,,86.261,61.571,1.01948591880265,40.391,40.391,,,2.59074699478071,,5.38105771164288,,-0.0522435711383313,,1.96728533172581,,
08/31/2013,,90.158,67.87,0.629703289615141,40.808,42.327661,,,5.82970216971385,,6.04611764705883,,,,,,
11/30/2013,,95.227,80.877,3.50420635272806,52.025,52.025,,,12.4523798595493,,4.42410714285714,,,,,,
02/28/2014,,99.122,75.153,0.341071983480185,45.069,45.069,,,-1.01131736588054,,-1.48854735091189,,-0.958172102450702,,,,
05/31/2014,,88.83,64.22,2.2895751311346,37.745,39.045,,,1.56866807075694,,2.72492883363845,,,,,,
08/31/2014,,102.182,78.488,2.55078103438759,46.823,47.496799,,,8.76844041098628,,5.79479613954984,,,,,,
11/30/2014,,106.864,79.215,1.07707349951334,47.933,48.686295,,,3.54260089686098,,1.46888688533747,,-0.249666144109608,,4.4046638718371,,
02/28/2015,,105.087,80.584,1.64269877575343,47.7,47.7,,,4.55345316934721,,3.56389776357828,,0.147549173376099,,10.7063671053508,,
05/31/2015,,106.545,81.457,1.76060286156144,48.086,48.086,,,8.24450811843361,,4.99920382165605,,0.34220752856563,,7.68032286827161,,
08/31/2015,,115.95,87.809,1.92735764180221,51.395,51.43121,,,7.92112182296232,,7.46626413720388,,-0.0382240858072826,,6.66235446313065,,
11/30/2015,,121.476,88.626,0.38806954574389,46.848,49.540286,,,2.66901390824065,,2.37392550143266,,-0.305235425878847,,2.75774638611742,,
02/29/2016,,123.81,97.03,1.13113878639358,53.036,53.066681,,,1.66830065359476,,1.59410753327249,,0.00578737195440669,,1.8689928115661,,
05/31/2016,,126.333,92.178,0.920351151549611,61.184,60.756,,,-0.493662655824814,,0.602225312934621,,-0.0323221129427042,,-0.512930113272064,,
