Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,0.0,,58.548332,58.548332,,,,,,,
06/30/1990,,,0.0,,58.647001,58.647001,,,,,,,
09/30/1990,,,0.0,,59.334001,59.334001,,,,,,,
12/31/1990,,,0.0,,45.749669,45.749669,,,,,,,
03/31/1991,,,0.0,,57.490816,57.490816,,,,,,,
06/30/1991,,,0.0,,59.772671,59.772671,,,,,,,
09/30/1991,,,0.0,,61.16619,61.16619,,,,,,,
12/31/1991,,,0.0,,61.943322,61.943322,,,,,,,
03/31/1992,,,0.0,,63.034583,63.034583,,,,,,,
06/30/1992,,,0.0,,65.626812,65.626812,,,,,,,
09/30/1992,,,0.0,,67.275816,67.275816,,,,,,,
12/31/1992,,,0.0,,66.08678,66.08678,,,,,,,
03/31/1993,,,0.0,,72.666812,72.666812,,,,,,,
06/30/1993,,,0.0,,77.423818,77.423818,,,,,,,
09/30/1993,,,0.0,,63.588989,63.588989,,,,,,,
12/31/1993,,,0.0,,81.010385,81.010385,,,,,,,
03/31/1994,,,0.0,,74.767999,74.767999,,,,,,,
06/30/1994,,,0.0,,64.903,64.903,,,,,,,
09/30/1994,,,0.0,,64.697998,64.697998,,,,,,,
12/31/1994,,,0.0,,63.773018,63.773018,,,,,,,
03/31/1995,,,0.0,,68.621002,68.621002,,,,,,,
06/30/1995,,,0.0,,70.023003,70.023003,,,,,,,
09/30/1995,,,0.0,,60.973999,60.973999,,,,,,,
12/31/1995,,,0.0,,-56.383003,-56.383003,,,,,,,
03/31/1996,,,0.0,,76.274002,76.274002,,,,,,,
06/30/1996,,,0.0,,79.039001,79.039001,,,,,,,
09/30/1996,,,0.0,,73.693001,73.693001,,,,,,,
12/31/1996,,,0.0,,82.366005,82.366005,,,,,,,
03/31/1997,,,0.0,,77.328,77.328,,,,,,,
06/30/1997,,,0.0,,74.59,74.59,,,,,,,
09/30/1997,,,0.0,,92.974,92.974,,,,,,,
12/31/1997,,,0.0,,92.851,92.851,,,,,,,
03/31/1998,,,77.445999,,92.918,92.918,,,,,,,
06/30/1998,,,80.699997,,63.142,63.142,,,,,,,
09/30/1998,,,81.509003,,14.546,14.546,,,,,,,
12/31/1998,,,84.660004,,,,,,,,,,
03/31/1999,,,84.973999,,96.434,96.434,,,,,,,
06/30/1999,,,84.210999,,35.246,35.246,,,,,,,
09/30/1999,,,85.096001,,73.311996,73.311996,,,,,,,
12/31/1999,,,86.887001,,68.964,68.964,,,,,,,
03/31/2000,,,90.089996,,88.882,88.882,,,,,,,
06/30/2000,,,89.690002,,83.294,83.294,,,,,,,
09/30/2000,,,91.825996,,97.736,97.736,,,,,,,
12/31/2000,,,93.685997,,92.123,92.123,,,,,,,
03/31/2001,,,98.467003,,96.398,96.398,,,,,,,
06/30/2001,,,98.051003,,73.174,73.174,,,,,,,
09/30/2001,,,99.306999,,103.815,103.815,,,,,,,
12/31/2001,,,99.560799,,83.126,83.126,,,,,,,
03/31/2002,,,104.818001,,98.154,98.154,,,,,,,
06/30/2002,,,106.069,,62.712,62.712,,,,,,,
09/30/2002,,,109.691002,,117.375,117.375,,,,,,,
12/31/2002,,,106.337997,,105.192,105.192,,,,,,,
03/31/2003,,,110.001999,,100.633,100.633,,,,,,,
06/30/2003,,,110.119003,,109.592,109.592,,,,,,,
09/30/2003,,,107.908997,,107.882,107.882,,,,,,,
12/31/2003,,,114.0,,112.034,112.034,,,,,,,
03/31/2004,,,117.142998,,112.351,112.351,,,,,,,
06/30/2004,,,118.522003,,116.561,116.561,,,,,,,
09/30/2004,,,120.0,,124.132,124.132,,,,,,,
12/31/2004,,,117.735001,,115.511,115.511,,,,,,,
03/31/2005,,,121.0,,117.8,117.8,,1.58734693877551,,,,,
06/30/2005,,,121.0,,132.365,132.365,,-0.653529411764712,,,,,
09/30/2005,,122.0,122.0,,119.046,119.046,,-0.471814671814672,,,,0.0,
12/31/2005,,121.5,122.0,,126.136,126.136,,0.0,,,,0.411522633744856,
03/31/2006,,122.0,123.800003,21.3892345609065,120.274,120.274,,1.01003787878786,,,,1.47541229508197,
06/30/2006,,,123.5,10.1565285171103,127.375,127.375,,0.225878003696848,,,,,
09/30/2006,,,126.5,2.89881731429281,128.544,128.544,,-0.17825311942959,,,,,
12/31/2006,,129.333,130.600006,1.95475449851129,142.438,142.438,,1.25600000000001,,,,0.979646339294696,
03/31/2007,,129.0,130.248993,6.08899297423888,135.191,135.191,,2.02904347826089,,,,0.968211627906987,
06/30/2007,,,129.100006,,127.117,127.117,,-0.074496644295302,,,,,
09/30/2007,,132.0,129.699997,-2.7027027027027,132.882,132.882,,1.04332784184515,,,,-1.74242651515152,
12/31/2007,,131.5,132.1,,132.345,132.345,,0.750321543408356,,,,0.456273764258551,
03/31/2008,,133.0,131.800003,,118.173,118.173,,-0.694375000000001,,,,-0.902253383458644,
06/30/2008,,132.75,130.600006,,133.726,133.726,,-1.68970814132105,,,,-1.61958116760828,
09/30/2008,,132.75,132.350998,-15.6380750279955,63.151,63.151,,1.07093373493976,,,,-0.300566478342746,
12/31/2008,,129.0,118.599998,,137.209,137.209,,-6.43278195488721,,,,-8.06201705426357,
