Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Other Cost (NL),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2001,1769.099976,1673.900024,,,92.800003,4.9,,,-1276.0,1276.0,0.0,0.0,-352.799988,,,,,135.699997,-12.3,0.0,123.399997,-36.799999,86.599998,0.0,,,86.599998,0.0,86.599998,0.0,0.0,86.599998,86.599998,,883.199982,0.098333,0.098333,0.1,897.600037,0.096667,0.096667,0.098333,
06/30/2001,1862.599976,1755.800049,,,104.0,5.9,,,-1318.099976,1318.099976,0.0,0.0,-377.799988,,,,,162.0,-12.8,0.0,149.2,-45.5,103.699997,0.0,,,103.7,0.0,103.699997,0.0,0.0,103.699997,103.699997,,886.800018,0.116667,0.116667,0.12,903.600037,0.115,0.115,0.118333,
09/30/2001,1858.0,1832.900024,,,101.5,6.8,,,-1307.599976,1307.599976,0.0,0.0,-393.700012,,,,,151.100006,-12.9,0.0,138.200006,-41.799999,96.400002,0.0,,,96.400007,0.0,96.400002,0.0,0.0,96.400002,96.400002,,883.199982,0.109167,0.109167,0.169167,900.0,0.1075,0.1075,0.1675,
12/31/2001,1988.3,1899.2,,,82.0,7.1,,,-1362.4,1362.4,0.0,0.0,-427.9,,,,,191.0,-14.2,0.0,176.8,-52.1,124.7,0.0,,,124.7,0.0,124.7,0.0,0.0,124.7,124.7,,879.6,0.139167,0.139167,0.155833,897.6,0.139167,0.139167,0.155833,
03/31/2002,2065.600098,1967.5,,,105.099998,7.8,,,-1357.400024,1357.400024,0.0,0.0,-423.700012,,,,,279.399994,-18.1,0.0,261.299994,-85.099998,176.199997,0.0,,,176.199995,0.0,176.199997,0.0,0.0,176.199997,176.199997,,882.0,0.2,0.2,0.210833,898.800018,0.195833,0.195833,0.206667,
06/30/2002,2256.5,2136.0,,,114.699997,8.8,,,-1519.300049,1519.300049,0.0,0.0,-476.799988,,,,,255.0,-18.1,0.0,236.9,-76.5,160.399994,0.0,,,160.4,0.0,160.399994,0.0,0.0,160.399994,160.399994,,879.200012,0.1825,0.1825,0.185,897.599976,0.1775,0.1775,0.18,
09/30/2002,2418.600098,2316.5,,,116.599998,9.2,,,-1653.599976,1653.599976,0.0,0.0,-475.0,,,,,281.299988,-17.6,0.0,263.699987,-85.199997,178.5,0.0,,,178.49999,0.0,178.5,0.0,0.0,178.5,178.5,,871.599976,0.205,0.205,0.2225,887.200012,0.2,0.2,0.2175,
12/31/2002,2545.0,2463.5,,,73.0,8.5,,,-1768.8,1768.8,0.0,0.0,-530.3,,,,,240.3,-20.8,0.0,219.5,-67.3,152.2,0.0,,,152.2,0.0,152.2,0.0,0.0,152.2,152.2,,871.6,0.175,0.175,0.2,887.2,0.1725,0.1725,0.1975,
03/31/2003,2720.0,2598.300049,,,116.0,8.8,,,-1733.5,1733.5,0.0,0.0,-523.200012,,,,,457.399994,-24.1,0.0,433.299994,-141.800003,291.5,0.0,,,291.49999,0.0,291.5,0.0,0.0,291.5,291.5,,871.599976,0.335,0.335,0.3375,885.200012,0.33,0.33,0.3325,
06/30/2003,2921.0,2774.899902,,,135.6,10.5,,,-1922.599976,1922.599976,0.0,0.0,-543.099976,,,,,448.5,-23.700001,0.0,424.799999,-138.5,286.299988,0.0,,,286.299999,0.0,286.299988,0.0,0.0,286.299988,286.299988,,870.400024,0.33,0.33,0.3125,886.0,0.3225,0.3225,0.305,
09/30/2003,3080.600098,2927.800049,,,115.5,41.599998,,,-1983.099976,1983.099976,0.0,0.0,-589.0,,,,,499.100006,-24.0,0.0,475.100006,-155.300003,319.799988,0.0,,,319.800003,0.0,319.799988,0.0,0.0,319.799988,319.799988,,867.599976,0.3675,0.3675,0.37,882.0,0.3625,0.3625,0.365,
12/31/2003,3167.2,3040.0,,,115.1,12.1,,,-2003.5,2003.5,0.0,0.0,-607.2,,,,,550.2,-23.7,0.0,526.5,-168.7,357.8,0.0,,,357.8,0.0,357.8,0.0,0.0,357.8,357.8,,862.8,0.415,0.415,0.4175,878.0,0.4075,0.4075,0.41,
03/31/2004,3280.300049,3093.5,,,174.400002,12.4,,,-1962.099976,1962.099976,0.0,0.0,-613.5,,,,,699.200012,-20.5,0.0,678.700012,-218.699997,460.0,0.0,,,460.000015,0.0,460.0,0.0,0.0,460.0,460.0,,865.599976,0.5325,0.5325,0.4875,880.0,0.5225,0.5225,0.4775,
06/30/2004,3364.5,3234.0,3234.0,0.0,118.4,12.1,,,-2090.7,2090.7,,,-672.5,,,,,601.3,-19.7,0.0,581.6,-188.7,392.9,0.0,,,392.9,0.0,386.3,0.0,0.0,386.3,386.3,,865.2,0.4475,0.4475,0.45,879.2,0.44,0.44,0.4425,
09/30/2004,3438.5,3277.699951,,,148.700003,12.1,,,-2171.699951,2171.699951,0.0,0.0,-661.400024,,,,,599.5,-20.1,0.0,579.4,-190.5,388.899994,0.0,,,388.9,0.0,388.899994,0.0,0.0,388.899994,388.899994,,864.0,0.45,0.45,0.4325,876.400024,0.4425,0.4425,0.425,
12/31/2004,3682.0,3564.7,,,105.4,11.9,,,-2330.5,2330.5,0.0,0.0,-706.3,,,,,638.2,-20.5,0.0,617.7,-204.2,413.5,0.0,,,413.5,0.0,413.5,0.0,0.0,413.5,413.5,,811.6,0.505,0.505,0.5025,823.6,0.5025,0.5025,0.5,
03/31/2005,3489.0,3350.0,,,127.8,11.2,,,-2168.6,2168.6,0.0,0.0,-679.5,,,,,635.5,-20.8,0.0,614.7,-202.0,412.7,0.0,,,412.7,0.0,412.7,0.0,0.0,412.7,412.7,,796.0,0.5175,0.5175,-0.0075,807.6,0.51,0.51,-0.0075,
06/30/2005,3587.0,3453.8,,,122.9,10.3,,,-2264.6,2264.6,0.0,0.0,-708.4,,,,,607.4,-20.7,0.0,586.7,-192.4,394.3,0.0,,,394.3,0.0,394.3,0.0,0.0,394.3,394.3,,788.4,0.5,0.5,0.5025,800.0,0.4925,0.4925,0.495,
09/30/2005,3619.6,3478.9,,,131.0,9.7,,,-2467.8,2467.8,0.0,0.0,-676.9,,,,,468.5,-20.7,0.0,447.8,-142.5,305.3,0.0,,,305.3,0.0,305.3,0.0,0.0,305.3,305.3,,783.2,0.39,0.39,0.0025,794.4,0.385,0.385,0.0025,
12/31/2005,3595.7,3481.7,,,105.0,9.0,,,-2463.8,2463.8,0.0,0.0,-695.6,,,,,430.1,-20.4,0.0,409.7,-128.1,281.6,0.0,,,281.6,0.0,281.6,0.0,0.0,281.6,281.6,,782.8,0.3625,0.3625,0.395,794.8,0.355,0.355,0.39,
03/31/2006,3658.4,3500.5,3500.5,0.0,149.5,8.4,,,-2282.8,2282.8,0.0,0.0,-700.8,,,,,668.0,-20.5,0.0,647.5,-210.9,436.6,0.0,,,436.6,0.0,436.6,0.0,0.0,436.6,436.6,,781.2,0.56,0.56,0.5575,791.6,0.5525,0.5525,0.55,
06/30/2006,3704.5,3564.4,3564.4,0.0,132.2,7.9,,,-2384.2,2384.2,0.0,0.0,-702.7,,,,,611.3,-19.4,0.0,591.9,-191.5,400.4,0.0,,,400.4,0.0,400.4,0.0,0.0,400.4,400.4,,776.1,0.52,0.52,0.54,785.9,0.51,0.51,0.53,
09/30/2006,3723.8,3544.3,3544.3,0.0,172.2,7.3,,,-2367.7,2367.7,0.0,0.0,-725.4,,,,,621.6,-18.5,0.0,603.1,-193.5,409.6,0.0,,,409.6,0.0,409.6,0.0,0.0,409.6,409.6,,763.2,0.54,0.54,0.54,772.2,0.53,0.53,0.53,
12/31/2006,3687.8,3508.7,3508.7,0.0,172.3,6.8,,,-2360.2,2360.2,0.0,0.0,-715.8,,,,,609.6,-18.9,0.0,590.7,-189.8,400.9,0.0,,,400.9,0.0,400.9,0.0,0.0,400.9,400.9,,757.3,0.53,0.53,0.52,757.3,0.53,0.53,0.52,
03/31/2007,3684.0,3493.8,3493.8,0.0,184.0,6.2,,,-2400.5,2400.5,0.0,0.0,-726.7,,,,,551.6,-18.9,0.0,532.7,-169.2,363.5,0.0,,,363.5,0.0,363.5,0.0,0.0,363.5,363.5,,737.8,0.49,0.49,0.47,745.3,0.49,0.49,0.47,
06/30/2007,3671.3,3509.2,3509.2,0.0,156.2,5.9,,,-2488.4,2488.4,0.0,0.0,-750.8,,,,,427.4,-20.5,0.0,406.9,-123.2,283.7,0.0,,,283.7,0.0,283.7,0.0,0.0,283.7,283.7,,721.8,0.39,0.39,0.39,729.5,0.39,0.39,0.39,
09/30/2007,3709.6,3461.8,3461.8,0.0,242.4,5.4,,,-2509.1,2509.1,0.0,0.0,-734.9,,,,,457.3,-34.7,0.0,422.6,-123.4,299.2,0.0,,,299.2,0.0,299.2,0.0,0.0,299.2,299.2,,702.6,0.43,0.43,0.37,710.8,0.42,0.42,0.37,
12/31/2007,3609.5,3412.6,3412.6,0.0,192.1,4.8,,,-2528.2,2528.2,0.0,0.0,-713.7,,,,,365.3,-34.5,0.0,330.8,-94.7,236.1,0.0,,,236.1,0.0,236.1,0.0,0.0,236.1,236.1,,687.3,0.34,0.34,0.31,687.3,0.34,0.34,0.31,
03/31/2008,3584.4,3390.0,3390.0,0.0,190.0,4.4,,,-2484.0,2484.0,0.0,0.0,-723.8,,,,,371.5,-34.3,0.0,337.2,-97.8,239.4,0.0,,,239.4,0.0,239.4,0.0,0.0,239.4,239.4,,671.5,0.36,0.36,0.33,677.3,0.35,0.35,0.32,
06/30/2008,3533.7,3411.2,3411.2,0.0,118.3,4.2,,,-2471.3,2471.3,0.0,0.0,-720.2,,,,,336.8,-34.3,0.0,302.5,-87.0,215.5,0.0,,,215.5,0.0,215.5,0.0,0.0,215.5,215.5,,667.4,0.32,0.32,0.36,673.7,0.32,0.32,0.36,
09/30/2008,2208.1,3416.2,3416.2,0.0,-1211.9,3.8,,,-2517.6,2517.6,0.0,0.0,-731.2,,,,,-1046.7,-34.2,0.0,-1080.9,396.7,-684.2,0.0,,,-684.2,0.0,-684.2,0.0,0.0,-684.2,-684.2,,666.3,-1.03,-1.03,0.31,672.8,-1.03,-1.03,0.31,
12/31/2008,3505.1,3414.0,3414.0,0.0,87.4,3.7,,,-2542.1,2542.1,0.0,0.0,-706.3,,,,,252.8,-33.9,0.0,218.9,-59.6,159.3,0.0,,,159.3,0.0,159.3,0.0,0.0,159.3,159.3,,666.8,0.24,0.24,0.3,671.8,0.24,0.24,0.29,
03/31/2009,3465.6,3406.6,3406.6,0.0,55.5,3.5,0.0,3.5,-2337.0,2337.0,,,-713.6,713.6,377.4,336.2,-4.6,410.4,-33.7,0.0,376.7,-144.2,232.5,0.0,0.0,0.0,232.5,0.0,232.5,0.0,0.0,232.5,280.21,47.71,668.6,0.35,0.35,0.4191,672.0,0.35,0.35,0.4191,
06/30/2009,3580.9,3441.4,3441.4,0.0,135.4,4.1,,4.1,-2462.6,2462.6,,,-725.0,725.0,390.9,334.1,-4.7,388.6,-34.7,0.0,353.9,-103.8,250.1,0.0,0.0,0.0,250.1,,250.1,,0.0,250.1,239.765,-10.335,669.2,0.37,0.37,0.358286,674.6,0.37,0.37,0.35468,
09/30/2009,3608.4,3445.4,3445.4,0.0,158.5,4.5,,4.5,-2459.9,2459.9,,,-735.7,735.7,401.9,333.8,-5.5,407.3,-35.3,0.0,372.0,-102.1,269.9,0.0,0.0,0.0,269.9,,269.9,,0.0,269.9,244.68,-25.22,666.7,0.4,0.4,0.367002,666.7,0.4,0.4,0.362172,
12/31/2009,3897.6,3719.4,3719.4,0.0,173.6,4.6,,4.6,-2645.4,2645.4,,,-758.0,758.0,397.5,360.5,-4.6,489.6,-35.3,0.0,454.3,-149.3,305.0,0.0,0.0,0.0,305.0,0.0,305.0,0.0,0.0,305.0,275.23,-29.77,662.6,0.460308,0.460308,0.415379,684.2,0.445776,0.445776,0.402265,
