Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2009,,,,,24.6,24.6,,,,,,,,,,,,,
06/30/2009,,,,,27.898,27.898,,,,,,,,,,,,,
09/30/2009,,,,,31.149,31.149,,,,,,,,,,,,,
12/31/2009,,,,,18.78,18.78,,,,,,,,,,,,,
03/31/2010,,,,,37.373,37.373,,,,,,,,,,,,,
06/30/2010,,,,,40.062,40.062,,,,,,,,,,,,,
09/30/2010,,,,,42.914,42.914,,,,,,,,,,,,,
12/31/2010,,,,,18.429,18.429,,,,,,,,,,,,,
03/31/2011,,,,,47.278,47.278,,,,,,,,,,,,,
06/30/2011,,,,,54.064,54.738925,,,,,,,,,,,,,
09/30/2011,,56.214,54.314,-0.109944751381222,54.314,55.75115,,,,,,,,,,,,-3.37994093997936,
12/31/2011,,32.53,23.51,2.00383445233213,22.021,24.427685,,0.418410041841005,,-29.4122596659515,,-4.54860509443771,,0.0173393307018307,,-30.5782045445139,,-27.7282508453735,
03/31/2012,,45.522,52.533,5.3671490103638,48.111,48.111,,12.7596439169139,,12.6104972375691,,7.54167465031615,,0.315682281059065,,0.970804888087787,,15.4013444049031,
06/30/2012,,57.463,58.928,-3.18940498814101,53.019,53.019,,-0.485436893203884,,9.73300461603021,,6.20082838421249,,0.22380467955239,,-7.2891369748813,,2.54946661329899,
09/30/2012,,60.818,65.767,0.670156275142691,59.36,59.36,,9.26365795724466,,11.9418017668187,,12.5455978975033,,0.434725064394293,,8.95020995800841,,8.13739353480877,
12/31/2012,,38.3,41.311,1.20990870417284,33.579,33.579,,8.61423220973781,,-7.41039938525802,,-0.473603565956257,,-0.418018531137805,,-17.5742574257426,,7.86161879895562,
03/31/2013,,67.175,73.074,2.43936126606192,62.0,62.0,,7.29613733905579,,3.81260286856336,,7.59958277572227,,0.122075279755854,,-6.14050689195196,,8.78154075176777,
06/30/2013,,70.06,75.677,4.34692583984788,67.0,67.0,,7.43801652892563,,7.21910208359439,,6.90720281973053,,-0.0386540261219951,,-0.587175035661767,,8.01741364544677,
09/30/2013,,63.533,65.3,-0.226033772104774,56.0,56.0,,1.58013544018059,,6.55683438582197,,8.04809403584288,,-0.322557668630511,,-2.4318022849149,,2.78123180079643,
12/31/2013,,30.061,30.499,3.44678305112777,20.0,20.0,,0.0,,-34.3612334801762,,-1.72979084228377,,-0.0959732091807648,,-41.421686746988,,1.45703735737334,
03/31/2014,,79.068,80.0,-0.838112042346714,68.0,68.0,,-0.735294117647059,,-17.5965665236052,,1.67852916173553,,-0.968399592252792,,-77.1929824561403,,1.17873223048515,
06/30/2014,,89.011,81.0,0.391932591324031,68.0,68.0,,-9.39044481054365,,-18.6991869918699,,-4.01785714285715,,-0.515790981844981,,-9.01639344262295,,-9.00001123456651,
09/30/2014,,88.805,71.0,1.46609914441722,54.0,54.0,,-20.1331114808652,,-13.5702746365105,,-12.7508413311729,,-0.499096286559321,,-19.1198923799384,,-20.0495467597545,
12/31/2014,,54.005,52.0,1.01010101010101,36.0,36.0,,-4.89130434782609,,15.1805180380918,,9.38598743177329,,-1.30792996910401,,4.08432147562582,,-3.71261920192575,
03/31/2015,,81.59,80.0,-0.547945205479452,63.0,63.0,,-0.917431192660551,,20.2281142273482,,-2.734910508459,,0.540910323253386,,-6.99658703071673,,-1.94876823140091,
06/30/2015,,80.786,79.0,-2.06035983749274,58.0,59.448276,,-1.27970749542962,,14.1810739484031,,-5.91079119080221,,-0.0984117573639536,,-0.45662100456621,,-2.21077909538782,
09/30/2015,,80.537,78.0,-3.34788937409025,74.0,68.333333,,-1.85185185185185,,-1.38248847926267,,0.0731303644971316,,0.164165980809902,,8.29322473158089,,-3.15010492071968,
12/31/2015,,48.621,66.0,3.5106525525928,3.0,0.967742,,37.1951219512195,,-6.885866495703,,7.84277267487263,,0.800714188331787,,24.5654692931634,,35.7438144011847,
