Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2008,,,,,,,,,5.901374,1.940178,0.452708,8.29426,1.804519,0.593266,0.138429,2.536214,
03/31/2009,1271.0,124.0,27.0,1422.0,,,,,20.523171,2.002261,0.435976,22.961408,6.230392,0.607843,0.132353,6.970588,
06/30/2009,796.0,68.0,,864.0,,,,,12.501963,1.068007,,13.56997,3.950764,0.337502,,4.288267,
09/30/2009,832.0,63.0,,895.0,,15.0,,15.0,12.758779,0.966109,,13.724889,4.080031,0.308945,,4.388976,
12/31/2009,1404.0,45.0,,1449.0,,18.0,,18.0,21.301775,0.682749,,21.984524,6.637043,0.212726,,6.849768,
03/31/2010,1070.0,39.0,,1109.0,,30.0,,30.0,16.358355,0.596239,,16.954594,5.096452,0.185759,,5.28221,
06/30/2010,1317.0,46.0,,1363.0,,51.0,,51.0,20.552434,0.717853,,21.270287,6.052668,0.211407,,6.264075,
09/30/2010,736.0,56.0,,792.0,,84.0,,84.0,11.430346,0.8697,,12.300047,3.449084,0.26243,,3.711514,
12/31/2010,719.0,38.0,,757.0,,28.0,,28.0,10.908815,0.576544,,11.485359,3.347923,0.176942,,3.524865,
03/31/2011,794.0,32.0,,826.0,,26.0,,26.0,11.972256,0.482509,,12.454765,3.667775,0.14782,,3.815595,
06/30/2011,468.0,50.0,,518.0,,41.0,,41.0,7.066284,0.754945,,7.821229,2.168373,0.231664,,2.400037,
09/30/2011,347.0,84.0,,431.0,,69.0,,69.0,5.521082,1.336516,,6.857597,1.573553,0.380918,,1.954471,
12/31/2011,274.0,78.0,,352.0,,76.0,,76.0,4.28795,1.220657,,5.508607,1.214055,0.345607,,1.559661,
03/31/2012,233.0,76.0,25.0,334.0,,76.0,,76.0,3.595124,1.172659,0.385743,5.153526,1.033947,0.337253,0.110939,1.482139,
06/30/2012,249.0,3.0,25.0,277.0,,101.0,,101.0,3.838446,0.046246,0.385386,4.270079,1.097351,0.013221,0.110176,1.220748,
09/30/2012,409.0,1.0,25.0,435.0,,62.0,,62.0,6.185723,0.015124,0.3781,6.578947,1.772635,0.004334,0.108352,1.885321,
12/31/2012,127.0,38.0,25.0,190.0,,58.0,,58.0,1.902622,0.569288,0.374532,2.846442,0.549855,0.164524,0.108239,0.822618,
