Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2009,0.0,9.723,0.0,9.723,0.0,4.802,,4.802,0.0,1.86757,0.0,1.86757,0.0,0.599521,0.0,0.599521,
06/30/2009,,19.644,,19.644,,4.093,,4.093,,3.322239,,3.322239,,1.18508,,1.18508,
09/30/2009,,12.332,,12.332,,2.218,,2.218,,1.8932,,1.8932,,0.733744,,0.733744,
12/31/2009,,17.364,,17.364,,1.077,,1.077,,2.44172,,2.44172,,1.010247,,1.010247,
03/31/2010,,15.278,,15.278,,1.99,,1.99,,2.146338,,2.146338,,0.890636,,0.890636,
06/30/2010,,16.849,,16.849,,7.82,,7.82,,2.349301,,2.349301,,0.96512,,0.96512,
09/30/2010,,18.52,,18.52,,9.239,,9.239,,2.451217,,2.451217,,0.97084,,0.97084,
12/31/2010,230.0,15.277,,245.277,,6.147,,6.147,29.808809,1.979953,,31.788762,10.074185,0.669145,,10.74333,
03/31/2011,185.002,13.146,,198.148,,5.307,,5.307,23.448339,1.666208,,25.114547,8.047603,0.571852,,8.619455,
06/30/2011,150.003,14.035,,164.038,,7.05,,7.05,17.891472,1.674012,,19.565484,6.406883,0.599459,,7.006341,
09/30/2011,,11.416,,11.416,,10.607,,10.607,,1.393199,,1.393199,,0.497334,,0.497334,
12/31/2011,,14.164,,14.164,,9.655,,9.655,,1.813254,,1.813254,,0.642803,,0.642803,
03/31/2012,,16.465,,16.465,,9.163,,9.163,,2.040341,,2.040341,,0.779061,,0.779061,
06/30/2012,0.0,17.19,0.0,17.19,0.0,9.442,0.0,9.442,0.0,2.218139,0.0,2.218139,0.0,0.836242,0.0,0.836242,
09/30/2012,,19.035,,19.035,,10.051,,10.051,,2.384609,,2.384609,,0.923399,,0.923399,
12/31/2012,0.0,14.084,0.0,14.084,0.0,8.873,0.0,8.873,0.0,1.702572,0.0,1.702572,0.0,0.696439,0.0,0.696439,
03/31/2013,0.0,9.72,0.0,9.72,0.0,8.879,0.0,8.879,0.0,1.214663,0.0,1.214663,0.0,0.469428,0.0,0.469428,
06/30/2013,0.0,15.986,0.0,15.986,0.0,8.458,0.0,8.458,0.0,1.970899,0.0,1.970899,0.0,0.749307,0.0,0.749307,
09/30/2013,0.0,16.102,0.0,16.102,0.0,7.118,0.0,7.118,0.0,1.899623,0.0,1.899623,0.0,0.751021,0.0,0.751021,
12/31/2013,0.0,19.124,0.0,19.124,0.0,5.77,0.0,5.77,0.0,2.045234,0.0,2.045234,0.0,0.888324,0.0,0.888324,
03/31/2014,0.0,12.056,0.0,12.056,0.0,5.446,0.0,5.446,0.0,1.305321,0.0,1.305321,0.0,0.564648,0.0,0.564648,
06/30/2014,0.0,13.45,0.0,13.45,0.0,4.763,0.0,4.763,0.0,1.481744,0.0,1.481744,0.0,0.627502,0.0,0.627502,
09/30/2014,0.0,19.415,0.0,19.415,0.0,4.538,0.0,4.538,0.0,2.28697,0.0,2.28697,0.0,0.921253,0.0,0.921253,
12/31/2014,0.0,16.366,0.0,16.366,0.0,5.567,0.0,5.567,0.0,2.274335,0.0,2.274335,0.0,0.81459,0.0,0.81459,
03/31/2015,0.0,35.497,0.0,35.497,0.0,7.359,0.0,7.359,0.0,5.328856,0.0,5.328856,0.0,1.796711,0.0,1.796711,
06/30/2015,0.0,27.55,0.0,27.55,0.0,3.405,0.0,3.405,0.0,4.210922,0.0,4.210922,0.0,1.313814,0.0,1.313814,
