Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2002,,834.284168,1297.136336,375.626702,0.520954,0.524871,486.170254,,,685.073409,,,13.11,793.315011,
03/31/2003,,1367.652348,1497.792894,1288.574574,1.235969,1.245335,1062.231832,59.581458,,1961.773832,,,15.4,1494.871669,
06/30/2003,,1657.958404,1787.17647,1454.253684,1.372221,1.382268,1213.509714,152.020806,,1805.389745,,,17.69,1633.87772,
09/30/2003,,1598.560833,1787.104312,1450.14604,1.47833,1.489237,1576.705868,37.284839,,2050.177404,,,18.18,1783.654341,
12/31/2003,,2138.441197,2610.624286,1821.692151,2.208026,2.224457,2393.39979,80.772047,,2698.610048,,,28.01,2507.008735,
03/31/2004,,3023.494845,3519.879222,2567.066613,2.933455,2.955818,2998.458611,,,3415.928945,,,35.0,3190.477635,
06/30/2004,,3507.162399,3867.613581,3164.251197,2.808341,2.825424,4428.437368,,,5346.017708,,,38.63,3784.980537,
09/30/2004,,3708.833057,5402.85891,3202.264788,3.750383,3.772809,7823.869491,,,10172.688206,,,51.69,5462.733566,
12/31/2004,,6343.762772,7867.593551,5339.549273,4.027971,4.164989,21195.183337,,,30743.695273,,,66.92,7931.87338,
03/31/2005,,8097.414858,8605.705209,7327.487941,4.163469,4.182628,,,,,,,67.74,8366.448061,
06/30/2005,,6882.043213,8191.447341,5999.697312,2.979113,2.99317,,,,,,,47.27,6260.450232,
09/30/2005,301.0,6613.632813,7292.201193,5931.247628,2.858558,2.872106,,,,,9556.084068,,45.15,6058.557299,
12/31/2005,288.684211,6689.017014,7552.422394,5771.14571,3.486044,3.626376,,111.552461,,,74.132215,,54.85,7148.569476,
03/31/2006,404.473684,8135.000485,9408.561731,7027.703304,4.891961,5.078137,7.575486,86.419558,,9.440273,48.265793,192.023634,76.85,9432.776951,
06/30/2006,1047.142857,9098.253662,9613.057427,8350.723997,4.70248,4.92151,6.765165,51.218017,,8.700276,34.374161,135.734342,73.3,9321.963152,
09/30/2006,,9125.214188,9768.585812,7857.066322,3.01193,3.105047,5.941183,28.370862,,6.942172,32.454033,217.339267,68.01,7900.934363,
12/31/2006,1042.777778,9427.38888,11146.297481,7767.281611,5.810759,6.059823,6.564657,21.235321,,7.804874,25.364254,113.285752,93.85,11178.584859,
03/31/2007,129.945205,11916.420192,13199.496926,10722.735801,5.67294,5.893965,5.343068,16.3219,,6.258173,20.284882,55.864313,94.86,11204.314241,
06/30/2007,53.363018,11474.493462,12447.142946,10438.919907,5.381842,5.590203,4.110789,12.816637,,4.846959,16.262734,31.831844,89.649875,10685.218052,
09/30/2007,65.924686,14148.50047,20006.479749,10709.312808,9.091036,9.393838,6.375524,20.678173,,7.449411,23.786383,41.083622,157.56,18920.117235,
12/31/2007,38.139456,17082.684317,20688.16397,14431.356536,6.582788,6.792236,4.417446,17.907525,,5.617663,21.297489,30.876475,112.13,15097.577192,
03/31/2008,33.771812,14225.328092,16059.071882,12598.767929,6.403968,6.600595,3.864036,17.464991,,4.834634,19.169305,28.345397,100.64,13686.404791,
