Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,1830,30,,1860,,26.0,,26,122.408027,2.006689,,124.414716,12.018915,0.197031,,12.215946,
06/30/2008,1804,16,,1820,,27.0,,27,120.668896,1.070234,,121.73913,11.1207,0.098631,,11.219332,
09/30/2008,1734,18,,1752,,26.0,,26,119.586207,1.241379,,120.827586,11.590134,0.120313,,11.710447,
12/31/2008,1874,42,,1916,,88.0,,88,98.891821,2.216359,,101.108179,11.425436,0.256066,,11.681502,
03/31/2009,1820,49,,1869,,71.0,,71,87.5,2.355769,,89.855769,10.641408,0.286499,,10.927907,
06/30/2009,1952,42,,1994,,29.0,,29,90.454124,1.946247,,92.400371,10.925169,0.23507,,11.16024,
09/30/2009,1815,38,,1853,,37.0,,37,82.462517,1.726488,,84.189005,11.083293,0.232047,,11.31534,
12/31/2009,1904,35,,1939,,23.0,,23,85.419471,1.570211,,86.989681,12.1856,0.224,,12.4096,
03/31/2010,1871,38,,1909,,26.0,,26,77.99083,1.583993,,79.574823,10.621629,0.215725,,10.837355,
06/30/2010,2116,59,,2175,,38.0,,38,87.114039,2.428983,,89.543022,12.432432,0.346651,,12.779083,
09/30/2010,1901,64,,1965,,40.0,,40,76.100881,2.56205,,78.66293,12.068309,0.406298,,12.474606,
12/31/2010,2080,47,,2127,,24.0,,24,79.754601,1.802147,,81.556748,13.123028,0.29653,,13.419558,
03/31/2011,1911,44,,1955,,22.0,,22,71.59985,1.648558,,73.248408,11.085973,0.25525,,11.341223,
06/30/2011,2274,50,,2324,,30.0,,30,83.023001,1.825484,,84.848485,12.674879,0.278691,,12.95357,
