Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1989,,2.863,0.0,2.848,0.0,0.213,5.924,0.553,1.113,2.556,-1.443,3.724,5.39,11.314,,0.346,0.202,1.834,2.382,1.451,0.153,1.604,3.986,0,0.0,10.454,-3.126,7.328001,11.314,
09/30/1989,,3.888,0.0,2.551,0.0,0.124,6.563,0.06,1.24,2.756,-1.516,3.871,5.171,11.734,,0.221,0.235,1.834,2.29,1.712,0.145,1.857,4.147,0,0.0,10.481,-2.894,7.587,11.734,
12/31/1989,,4.229,0.0,3.348,0.0,0.162,7.739,0.06,1.713,3.386,-1.673,3.755,5.528,13.267,,0.307,0.373,1.986,2.666,2.205,0.137,2.342,5.008,0,0.0,10.485,-2.226,8.259,13.266999,
03/31/1990,,4.754,0.0,3.721,0.0,0.112,8.587,0.0,1.631,3.475,-1.844,3.564,5.195,13.782,,0.312,0.391,2.732,3.435,0.803,0.201,1.004,4.439,0,0.0,10.984,-1.641,9.343,13.782,
06/30/1990,,4.67,0.0,3.627,0.0,0.327,8.624,0.0,1.529,3.549,-2.02,3.72,5.249,13.873,,0.44,0.398,2.358,3.196,0.723,0.118,0.841,4.037,0,0.0,10.985,-1.149,9.836,13.873,
09/30/1990,,2.168,2.474,3.537,0.0,0.337,8.516,0.0,1.539,3.72,-2.181,3.692,5.231,13.747,,0.366,0.431,2.129,2.926,0.647,0.108,0.755,3.681,0,0.0,11.068,-1.002,10.066,13.747,
12/31/1990,,1.337,3.145,3.848,0.0,0.396,8.726,0.0,1.732,4.006,-2.274,3.799,5.531,14.257,,0.428,0.696,2.091,3.215,0.604,0.098,0.702,3.917,0,0.0,11.068,-0.728,10.34,14.257,
03/31/1991,,1.205,3.755,3.611,0.101,0.441,9.113,0.0,1.778,4.258,-2.48,3.858,5.636,14.749,,0.377,0.742,2.494,3.613,0.604,0.091,0.695,4.308,0,0.0,11.077,-0.636,10.441,14.749,
06/30/1991,,0.768,4.147,3.493,0.09,0.527,9.025,0.0,1.83,4.522,-2.692,4.281,6.111,15.136,,0.326,0.812,2.603,3.741,0.601,0.085,0.686,4.427,0,0.0,11.128,-0.419,10.709,15.136,
09/30/1991,,1.192,3.989,3.785,0.213,0.404,9.583,0.0,1.943,4.858,-2.915,4.348,6.291,15.874,,0.349,0.695,2.799,3.843,0.648,0.078,0.726,4.569,0,0.0,11.39,-0.085,11.305,15.874,
12/31/1991,,0.442,4.649,5.344,0.174,0.336,10.945,0.0,2.002,5.172,-3.17,4.317,6.319,17.264,,0.324,0.706,3.306,4.336,0.651,0.072,0.723,5.059,0,0.0,11.679,0.526,12.205,17.264,
04/01/1992,,4.625487,4.750607,5.163251,0.032093,1.28624,15.857678,0.0,2.320539,5.997534,-3.676995,4.369665,6.690204,22.547882,,1.060507,1.048796,4.16658,6.275883,0.970399,0.523183,1.493582,7.769465,0,0.0,15.027021,-0.248604,14.778417,22.547883,
06/30/1992,,1.503,8.224,5.259,0.254,0.261,15.501,0.0,2.392,6.117,-3.725,4.012,6.404,21.905001,,0.225,0.704,3.843,4.772,0.783,0.767,1.55,6.322,0,0.0,14.172,1.411,15.583,21.905,
09/30/1992,,0.589,8.87,8.043,0.178,0.559,18.239,0.0,2.727,7.131,-4.404,4.394,7.121,25.360001,,0.62,1.105,4.585,6.31,0.82,1.049,1.869,8.179,0,0.0,16.423,0.758,17.181,25.36,
12/31/1992,,3.353575,7.852081,7.560675,0.304623,0.381799,19.452753,0.0,2.61075,7.389069,-4.778319,4.299468,6.910218,26.36297,,0.476831,0.811869,4.812596,6.101296,0.729123,1.212306,1.941429,8.042725,0,0.0,16.686243,1.634003,18.320246,26.362971,
03/31/1993,,5.564,9.381,16.959999,1.845,4.944,38.694,0.0,7.219,25.032,-17.813,4.923,12.142,50.835999,,1.445,2.194,12.134,15.773,5.683,2.335,8.018,23.791,0,0.0,70.007004,-42.962002,27.045002,50.836002,
06/30/1993,,3.043,8.1,5.712,0.216,3.03,20.101,0.0,2.659,8.037,-5.378,4.304,6.963,27.063999,,0.904,0.733,4.89,6.527,1.09,2.261,3.351,9.878,0,0.0,17.348,-0.162,17.186,27.063999,
09/30/1993,,1.456,8.303,6.921,0.145,2.425,19.25,0.0,2.528,8.295,-5.767,4.485,7.013,26.263,,0.773,0.815,5.048,6.636,0.832,2.158,2.99,9.626,0,0.0,17.368999,-0.732,16.636999,26.263,
12/31/1993,,2.308,7.336,6.352,0.047,2.493,18.535999,0.0,2.37,8.381,-6.011,4.541,6.911,25.447001,,0.403,0.728,5.844,6.975,0.69,2.063,2.753,9.728,0,0.0,17.377001,-1.658,15.719001,25.447001,
03/31/1994,,7.439,6.248,13.992,0.235,2.105,30.018999,0.0,7.145,26.115,-18.969999,2.179,9.324,39.342999,,1.416,2.581,24.073,28.07,2.978,1.808,4.786,32.856,0,0.0,70.535004,-64.047997,6.487007,39.343007,
06/30/1994,,2.477,1.148,19.875,0.157,1.062,24.719,0.0,6.442,26.427999,-19.986,1.911,8.353,33.071999,,1.717,2.416,17.886999,22.02,2.486,1.618,4.104,26.124001,0,0.0,70.581001,-63.632999,6.948002,33.072002,
09/30/1994,,5.107,0.055,18.781,0.073,1.057,25.073,0.0,5.929,26.900999,-20.972,1.788,7.717,32.790001,,2.401,2.453,13.799,18.653,1.793,4.067,5.86,24.513,0,0.0,70.689003,-62.411999,8.277004,32.790004,
12/31/1994,,6.339,1.446,18.969999,0.0,1.053,27.808001,0.0,5.598,27.546,-21.948,2.135,7.733,35.541,,3.337,2.374,15.352,21.063,1.267,3.05,4.317,25.38,0,0.0,71.007004,-60.846001,10.161003,35.541003,
03/31/1995,,9.44,1.036,18.204,0.0,1.303,29.983,0.0,6.117,29.455999,-23.339001,1.9,8.017,38.0,,2.331,2.572,17.337999,22.240999,0.163,3.512,3.675,25.915999,0,0.0,71.400002,-59.316002,12.084,37.999999,
06/30/1995,,36.946999,1.04,20.448,0.0,0.92,59.355,0.0,5.381,30.166,-24.785,1.791,7.172,66.527,,2.978,2.497,14.044,19.518999,0.096,2.779,2.875,22.393999,0,0.0,102.181,-58.048,44.132999,66.526999,
09/30/1995,,37.178001,0.056,22.639,0.0,1.332,61.205002,0.0,5.485,30.586,-25.101,1.681,7.166,68.371002,,2.09,1.941,14.842,18.872999,0.042,2.62,2.662,21.534999,0,0.0,102.790001,-55.953999,46.836002,68.371001,
