Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2001,25.14394,27448.511595,27448.511595,27448.511595,0.950252,0.966075,0.715281,,1.015422,33.19,27498.647051,
03/31/2002,26.092437,26646.380376,54308.940585,25612.239633,0.908482,0.923928,0.670749,,2.008117,31.05,54315.539468,
06/30/2002,28.69512,55399.357484,57072.197617,47575.407622,0.924831,0.939751,0.737858,,1.793636,33.36,47430.899204,
09/30/2002,17.178255,45810.891317,47358.394108,39988.381333,0.745918,0.758101,0.623692,,1.483483,28.56,39586.74936,
12/31/2002,21.408828,40460.515284,41597.924176,33948.397924,0.833603,0.850225,0.696911,,1.276911,31.74,33586.582458,
03/31/2003,18.708015,33593.048228,41440.326935,31573.620881,0.741673,,0.631331,,1.568495,29.25,41367.49115,
06/30/2003,19.050725,42974.344183,44189.463013,37737.52262,0.813868,,0.694404,,1.433987,33.65,38909.795047,
09/30/2003,21.271544,38988.610665,40019.363788,34650.957202,0.9435,,0.756351,3.837754,1.263371,37.36,34464.766035,
12/31/2003,17.430763,35500.030999,42014.690099,33970.304468,1.053182,1.075147,0.817029,,1.487259,41.77,41609.056591,
03/31/2004,17.249342,43615.655112,45441.460873,41933.615081,1.087662,,0.868111,,1.592912,44.78,44510.731486,
06/30/2004,16.896289,44286.370376,45527.027063,41557.764898,1.178155,,0.904112,7.51324,1.494595,46.47,41102.87,
09/30/2004,16.423428,41168.501654,43405.84,39972.3,1.116043,,0.884154,,1.536132,47.04,43149.950898,
12/31/2004,15.420006,44267.104219,47159.17,41178.48,1.295368,1.354535,1.011259,5.550374,1.478775,54.96,41927.707636,
03/31/2005,14.087221,42068.144754,48960.4,39978.06,1.342361,,1.018161,6.185513,1.666805,57.4,48862.386802,
06/30/2005,14.885733,50548.219063,53376.6,47818.98,1.429959,,1.107153,10.627201,1.674884,65.66,51532.844,
09/30/2005,12.056137,52341.291875,53475.6,50755.98,1.44802,,1.119715,5.244837,1.679153,67.56,52434.92,
12/31/2005,15.18088,55452.199841,61432.33,51208.94,1.606026,1.667182,1.186041,9.371036,1.920598,73.19,60882.969452,
03/31/2006,15.747675,62524.261461,63607.36,61432.33,1.669694,,1.207321,9.871963,1.952529,75.81,62162.678183,
