Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,53.0,129.0,115.0,47.0,,,47.0,-238.0,,,,-238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,143.0,121.0,116.0,-19.0,,,-19.0,-75.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,262.0,105.0,116.0,72.0,,,72.0,-31.0,,,,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,544.0,107.0,113.0,67.0,,,67.0,257.0,,,,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,-237.0,63.0,130.0,-45.0,,,-45.0,-385.0,,,,-385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,382.0,89.0,126.0,33.0,,,33.0,134.0,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,281.0,-540.0,120.0,631.0,,,631.0,70.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,324.0,115.0,128.0,96.0,,,96.0,-15.0,,,,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,198.0,-1125.0,130.0,1214.0,,,1214.0,-21.0,,,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,291.0,140.0,134.0,-137.0,,,-137.0,154.0,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,266.0,135.0,132.0,-18.0,,,-18.0,17.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,314.0,138.0,133.0,-188.0,,,-188.0,231.0,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,,,
03/31/1993,16.0,-99.0,135.0,196.0,,,196.0,-216.0,,,,-216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,335.0,167.0,140.0,-108.0,,,-108.0,136.0,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,248.0,165.0,131.0,-78.0,,,-78.0,30.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,581.0,178.0,141.0,-187.0,,,-187.0,449.0,,,,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,,,
03/31/1994,66.0,169.0,135.0,-72.0,,,-72.0,-166.0,,,,-166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,242.0,196.0,143.0,-40.0,,,-40.0,-57.0,,,,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,284.0,189.0,136.0,-50.0,,,-50.0,9.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,451.0,205.0,146.0,-235.0,,,-235.0,335.0,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,,,
03/31/1995,100.0,198.0,152.0,-32.0,,,-32.0,-218.0,,,,-218.0,,,-145.0,,,,-145.0,,,,,,,,,,145.0,,,,,,,,,,,,,,,
06/30/1995,229.0,227.0,155.0,100.0,,,100.0,-253.0,,,,-253.0,,,-175.0,,,,-175.0,,,,,,,,,,175.0,,,,,,,,,,,,,,,
