Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,5.087,,5.087,5.087,,,,,,,,,,,,
06/30/1990,,,29.004999,,29.005,29.005,,,,,,,,,,,,
09/30/1990,,,25.674,,25.674001,25.674001,,,,,,,,,,,,
12/31/1990,,,0.0,,-28.641001,-28.641001,,,,,,,,,,,,
03/31/1991,,,-4.768,,-4.768,-4.768,,,,,,,,,,,,
06/30/1991,,,18.989,,18.989,18.989,,,,,,,,,,,,
09/30/1991,,,22.535,,22.534999,22.534999,,,,,,,,,,,,
12/31/1991,,,0.0,,-33.239,-33.239,,,,,,,,,,,,
03/31/1992,,,14.799,,14.799001,14.799001,,,,,,,,,,,,
06/30/1992,,,34.964001,,34.964001,34.964001,,,,,,,,,,,,
09/30/1992,,,30.499001,,36.499001,36.499001,,,,,,,,,,,,
12/31/1992,,,0.0,,27.164001,27.164001,,,,,,,,,,,,
03/31/1993,,,21.646999,,-3.786,-3.786,,,,,,,,,,,,
06/30/1993,,,39.716,,-123.232002,-123.232002,,,,,,,,,,,,
09/30/1993,,,23.488001,,27.783001,27.783001,,,,,,,,,,,,
12/31/1993,,,0.0,,34.194,34.194,,,,,,,,,,,,
03/31/1994,,,23.738001,,23.738001,23.738001,,,,,,,,,,,,
06/30/1994,,,49.841999,,49.841999,49.841999,,,,,,,,,,,,
09/30/1994,,,41.957001,,41.957001,41.957001,,,,,,,,,,,,
12/31/1994,,,0.0,,37.992001,37.992001,,,,,,,,,,,,
03/31/1995,,,26.579,,18.82,18.82,,,,,,,,,,,,
06/30/1995,,,51.486,,51.486,51.486,,,,,,,,,,,,
09/30/1995,,,20.931,,20.931,20.931,,,,,,,,,,,,
12/31/1995,,,0.0,,56.429001,56.429001,,,,,,,,,,,,
03/31/1996,,,10.179,,10.179,10.179,,,,,,,,,,,,
06/30/1996,,,31.583,,31.583,31.583,,,,,,,,,,,,
09/30/1996,,,26.288,,26.288,26.288,,,,,,,,,,,,
12/31/1996,,,0.0,,-109.367996,-109.367996,,,,,,,,,,,,
03/31/1997,,,32.451,,33.666,33.666,,,,,,,,,,,,
06/30/1997,,,43.327999,,50.035,50.035,,,,,,,,,,,,
09/30/1997,,,35.278,,42.803001,42.803001,,,,,,,,,,,,
12/31/1997,,,0.0,,49.181,49.181,,,,,,,,,,,,
03/31/1998,,,27.691999,,37.273998,37.273998,,,,,,,,,,,,
06/30/1998,,,39.125301,,45.267319,45.267319,,,,,,,,,,,,
09/30/1998,,,43.348,,37.048,37.048,,,,,,,,,,,,
12/31/1998,,,47.536999,,39.481998,39.481998,,,,,,,,,,,,
03/31/1999,,,19.742001,,22.141001,22.141001,,,,,,,,,,,,
06/30/1999,,,25.112,,30.15,30.15,,,,,,,,,,,,
09/30/1999,,,38.099998,,361.467,361.467,,,,,,,,,,,,
12/31/1999,,,54.540001,,5.9,5.9,,,,,,,,,,,,
03/31/2000,,,19.823999,,19.823999,19.823999,,,,,,,,,,,,
06/30/2000,,,29.639999,,29.639999,29.639999,,,,,,,,,,,,
09/30/2000,,,35.144001,,12.144,12.144,,9.09090909090908,,,,,,,,,,
12/31/2000,,,30.424,,27.424,27.424,,11.1111111111111,,,,,,,,,,
03/31/2001,,,10.719,,4.119,4.119,,18.4210526315789,,,,,,,,,,
06/30/2001,,,25.254,,19.854,19.854,,18.3098591549296,,,,,,,,,,
09/30/2001,,,29.464001,,-5.506,-5.506,,3.15789473684211,,,,,,,,,,
12/31/2001,,,27.611,,0.211,0.211,,14.5038167938931,,,,,,,,,,
03/31/2002,,,16.0509,,16.853001,16.853001,,48.5714285714286,,,,,,,,,,
06/30/2002,,,29.511999,,29.511999,29.511999,,10.0702576112412,,,,,,,,,,
09/30/2002,,,33.155998,,33.784,33.784,,-0.934579439252337,,,,,,,,,,
12/31/2002,,,36.194,,32.416,32.416,,10.0569259962049,,,,,,,,,,
03/31/2003,,,20.761999,,19.771,19.771,,6.45161290322581,,,,,,,,,,
06/30/2003,,,34.051998,,34.682,34.682,,4.24710424710425,,,,,,,,,,
09/30/2003,,,39.221001,,37.553001,37.553001,,1.66666666666667,,,,,,,,,,
12/31/2003,,,41.380001,,39.43,39.43,,14.2857142857143,,,,,,,,,,
03/31/2004,,,34.313999,,35.041,35.041,,-3.70370370370371,,,,,,,,,,
06/30/2004,,,52.493,,63.645,63.645,,14.777618364419,,,,,,,,,,
09/30/2004,,,53.626999,,54.282001,54.282001,,3.40479192938208,,,,,,,,,,
12/31/2004,,,55.401001,,62.641,62.641,,8.00508259212197,,,,,,,,,,
03/31/2005,,,40.145,,41.489,41.489,,5.08474576271187,,,,,,,,,,
06/30/2005,,,55.563999,,63.298,63.298,,1.77514792899408,,,,,,,,,,
09/30/2005,,59.9,63.081799,,63.341,63.341,,5.03751339764201,,,,,,,,,5.31185141903172,
12/31/2005,,60.467,62.056,,58.801,58.801,,2.9723991507431,,,,,,,,,2.62787966990259,
03/31/2006,,42.05,46.345001,4.85564393833216,47.582,47.582,,9.97067448680351,,,,,,,,,10.214033293698,
06/30/2006,,61.05,63.479,2.70184907481899,70.279,70.279,,3.76398779247203,,,,,,,,,3.97870597870598,
09/30/2006,,68.42,68.777,-2.04605603239846,65.277,65.277,,0.991884580703347,,,,,,,,,0.521777258111662,
12/31/2006,,67.667,66.599998,-4.51632368972747,65.821,65.821,,-0.365630712979891,,,,,,,,,-1.57684247860848,
03/31/2007,,51.183,51.625,2.62005767992789,51.259,51.259,,2.65700483091788,,,,,,,,,0.863567981556376,
06/30/2007,,65.675,65.879997,-0.76313033068981,65.123,65.123,,0.558659217877095,,,,,,,,,0.312138561096317,
09/30/2007,,67.92,67.199997,-2.16720395439971,65.533,65.533,,0.88495575221239,,,,,,,,,-1.06007508833923,
12/31/2007,,63.52,68.404999,2.00807830292641,71.9,71.9,,8.75576036866359,,,,,,,,,7.69048960957179,
03/31/2008,,49.85,56.035,-0.0776815121698592,56.082,56.082,,10.0917431192661,,,,,,,,,12.407221664995,
06/30/2008,,65.92,69.699997,5.07594626582279,62.946,62.946,,5.5363321799308,,,,,,,,,5.73421874999999,
09/30/2008,,71.66,68.599998,-1.04866293076328,70.208,70.208,,-4.0125885129819,,,,,,,,,-4.2701674574379,
12/31/2008,,57.9,60.299999,-10.4432823337679,10.6,10.6,,5.41586073500968,,,,,,,,,4.14507599309154,
03/31/2009,,16.55,13.7,-0.28180687940324,6.702,14.24405,,7.29613733905579,,,,,,,20.8693641618497,,-17.2205438066465,
06/30/2009,,21.45,23.745,1.99441891004596,22.593,25.13695,,12.8608923884514,,,,,,,19.18004045853,,10.6993006993007,
09/30/2009,,25.0,27.945,2.50988511485658,23.66,28.4946,,11.1111111111111,,,,,,,16.10825944937,,11.78,
12/31/2009,,28.55,22.59,1.05348460291734,8.2,23.245,,-13.3192389006343,,45.2229299363057,,,,,-29.0060851926978,,-20.8756567425569,
03/31/2010,,10.6,12.9,3.36882903173599,12.373,9.9353,,20.0,,-35.1585014409222,,,,,,,21.6981132075472,
06/30/2010,,25.375,30.6,0.555121188428453,29.409,25.88645,,19.8347107438016,,-13.216957605985,,,,,-50.5741284106924,,20.5911330049261,
09/30/2010,,33.867,37.54,-0.555031149707375,38.259,34.6104,,10.7692307692308,,-16.4420485175202,,,,,-43.0595835576472,,10.8453656952195,
12/31/2010,,32.14,33.75,0.285034287341758,37.1,23.695,,3.66826156299841,,-0.917431192660547,,,,,3.59981299672744,,5.00933416303671,
03/31/2011,,22.62,26.32,6.03287956557317,25.125,18.33015,,15.1241534988713,,4.92676431424767,,,,,31.5877966101695,,16.3572060123784,
06/30/2011,,39.5,47.8,2.90665571389324,38.984,36.6033,,19.7916666666667,,18.4025903939557,,,,,20.7876402037054,,21.0126582278481,
09/30/2011,,52.178,55.986,0.855603242635849,55.591,43.5685,,6.65362035225049,,,,,,,,,7.2980949825597,
12/31/2011,,49.111,50.235,-0.0799438253606825,47.3,49.15921,,0.414078674948241,,17.2976508304116,,,,,3.41938524375556,,2.28869296084381,
03/31/2012,,29.23,30.6,1.29895819596466,34.321,15.98185,,2.07612456747405,,33.44,,,,,15.2994551414245,,4.68696544645912,
06/30/2012,,48.78,51.263,-1.61675893306491,45.666,35.5711,,7.75862068965517,,9.62951810063331,,,,,8.13594097299856,,5.09020090200901,
09/30/2012,,59.736,65.5,-2.7225685743134,74.277,49.65045,,8.93617021276595,,13.7472656907286,,,,,8.15881790156268,,9.64912280701755,
12/31/2012,,56.055,59.98,1.24680306905371,53.1,45.6599,,6.26702997275204,,1.12903225806452,,,,,8.48623853211008,,7.002051556507,
03/31/2013,,39.933,41.428,-0.782882095404596,39.924,26.02555,,4.65116279069768,,4.6972860125261,,,,,14.1874908784277,,3.74377081611699,
06/30/2013,,63.19,62.0,-0.480843803319373,62.194,47.6705,,1.7087062652563,,2.48120300751881,,,,,7.73766558563688,,-1.88320936857097,
09/30/2013,,75.236,76.837,0.353031465848043,70.424,58.0311,,1.03806228373702,,-1.11475409836065,,,,,2.99885252359177,,2.12797065234728,
