Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,4165.297852,161.940002,18.344999,,,779.74802,,,,,,,,,,,,,2931.460938,-44.938,2886.522949,169.259995,,,,,,,0.0,149.481886,,452.877014,3021.39502,1253.400024,1767.994995,0.0,3474.271973,158.253998,,,,129.544998,,,,,,,,,,63.952999,3826.023968,0.0,106.570999,,,-2.974,,220.054002,323.651001,15.623,339.274001,4165.297969,
12/31/1992,5183.779785,227.432007,106.787003,,,1022.584026,,,,1521.666016,,,2017.342041,,,,,0.0,3539.008057,-54.980999,3484.027058,183.438995,,,,,,,0.0,159.510696,,660.755981,3744.722168,1636.737061,2107.985107,0.0,4405.478027,149.893997,,,,127.990997,,,,,,,,,,67.852997,4751.216018,0.0,142.537994,,,-2.974,,276.442994,416.006988,16.556999,432.563987,5183.780005,
03/31/1993,5240.496094,194.781998,61.775002,,,1090.245003,,,,,,,,,,,,,3598.952881,-58.140999,3540.812012,173.462006,,,,,,,0.0,179.420074,,610.895996,3835.178955,1700.699951,2134.479004,0.0,4446.075195,145.080002,,,,131.617996,,,,,,,,,,73.692001,4796.465195,0.0,142.955994,,,-2.974,,286.915009,426.897003,17.134001,444.031004,5240.496199,
06/30/1993,5401.458984,231.602005,65.989998,,,1125.930038,,,,,,,,,,,,,3679.128906,-58.914001,3620.215088,175.994003,,,,,,,0.0,181.727852,,673.281982,3879.236938,1727.036987,2152.199951,0.0,4552.519043,193.604996,,,,129.432007,,,,,,,,,,68.764999,4944.321045,0.0,143.649994,,,-2.974,,298.604005,439.279999,17.858,457.137999,5401.459044,
09/30/1993,5494.109863,237.134995,66.098999,,,1137.574009,,,,,,,,,,,,,3741.600098,-61.264,3680.335938,175.485992,,,,,,,0.0,197.479931,,662.541016,3907.907104,1745.607056,2162.300049,0.0,4570.448242,257.427002,,,,117.918999,,,,,,,,,,80.086998,5025.881241,0.0,143.959,,,-2.974,,308.574006,449.559006,18.67,468.229006,5494.110247,
12/31/1993,5627.425781,292.878998,84.147003,,,1137.442994,,,,1815.149048,,,1998.287964,,,,,0.0,3813.437012,-60.097,3753.340012,174.593002,,,,,,,0.0,185.023772,,733.771973,3939.979981,1793.802979,2146.177002,0.0,4673.751953,250.457001,,,,127.903999,,,,,,,,,,79.292999,5131.405952,0.0,144.429001,,,-2.974,,334.862,476.317001,19.702999,496.02,5627.425952,
03/31/1994,5639.880859,212.162003,96.287003,,,1172.373993,,,,,,,,,,,,,3849.572021,-60.977001,3788.594971,175.613998,,,,,,,0.0,194.848892,,709.565979,4041.195068,1863.199951,2177.995117,0.0,4750.76123,174.761993,,,,137.261002,,,,,,,,,,79.260002,5142.044228,0.0,144.748001,,,-2.974,,335.207002,476.981003,20.856001,497.837004,5639.881231,
06/30/1994,5781.758789,246.283997,54.526001,,,1165.459015,,,,,,,,,,,,,4000.415039,-63.455002,3936.959961,180.688995,,,,,,,0.0,197.84082,,761.028992,4041.824097,1894.400024,2147.424072,0.0,4802.853027,261.539001,,,,137.018997,,,,,,,,,,70.349998,5271.761024,0.0,149.744003,,,-2.38,,340.960994,488.324997,21.673,509.997997,5781.759022,
09/30/1994,5888.650879,247.639008,29.695999,,,1163.829987,,,,,,,,,,,,,4125.487793,-64.768997,4060.718994,179.673004,,,,,,,0.0,207.093887,,780.34198,4170.169922,,4170.169922,0.0,4950.512207,199.195999,,,,136.891006,,,,,,,,,,81.696999,5368.296211,0.0,149.837997,,,-3.037,,351.031995,497.832993,22.521999,520.354992,5888.651203,
12/31/1994,7176.079102,344.636993,45.078999,,,1347.166992,,,,3286.583008,,,1778.828003,,,,,0.0,5065.411133,-75.017998,4990.393135,203.106003,,,,,,,0.0,245.69698,,983.05603,4941.547119,2241.477051,2700.070068,0.0,5924.603027,412.082001,,,,139.811005,,,,,,,,,,97.220001,6573.716034,0.0,194.916,,,-7.68,,392.643989,579.879989,22.483,602.362989,7176.079023,
03/31/1995,7308.851074,299.678986,73.179001,,,1344.641998,,,,,,,,,,,,,5211.208008,-78.954002,5132.253906,205.955002,,,,,,,0.0,253.142181,,962.268982,5325.486816,,5325.486816,0.0,6287.755859,152.143997,,,,129.376999,,,,,,,,,,104.434998,6673.711853,0.0,193.451996,,,-0.596,,418.101005,610.957001,24.181999,635.139,7308.850853,
06/30/1995,7569.837891,330.938995,130.731003,,,1352.96701,,,,,,,,,,,,,5363.416992,-82.491997,5280.924805,209.848999,,,,,,,0.0,264.427078,,1037.577026,5467.376953,,5467.376953,0.0,6504.954102,162.787003,,,,123.834999,,,,,,,,,,108.516998,6900.093102,0.0,200.063995,,,-1.043,,445.661011,644.682007,25.063,669.745007,7569.838108,
09/30/1995,7624.551758,306.687012,43.823002,,,1450.546021,,,,2271.450928,,,3157.719971,,,,,0.0,5429.170898,-84.051003,5345.120117,211.248001,,,,,,,0.0,267.127605,,1006.992981,5450.600098,0.0,5450.600098,0.0,6457.592773,219.287003,,,,122.249001,,,,,,,,,,134.341003,6933.46978,0.0,203.735001,,,-1.022,,462.085995,664.798996,26.283001,691.081997,7624.551777,
12/31/1995,7927.595215,382.696014,124.925003,,,1512.07901,,,,3669.804932,,,1817.362061,,,,,0.0,5487.166992,-81.384003,5405.782989,220.197006,,,,,,,0.0,281.915193,,1141.715942,5586.162842,2323.702881,3262.459961,0.0,6727.878906,242.100006,,,,94.192001,,,,,,,,,,142.078995,7206.249908,0.0,204.302002,,,-1.022,,490.274991,693.554993,27.790001,721.344994,7927.594902,
03/31/1996,7983.36084,336.183014,15.671,,,1570.559967,,,,,,,,,,,,,5640.202148,-83.818001,5556.383789,226.653,,,,,,,0.0,277.91007,,1072.551025,5703.682129,,5703.682129,0.0,6776.23291,241.690994,,,,100.556,,,,,,,,,,132.970993,7251.450897,0.0,205.227005,,,-1.285,,499.312008,703.254013,28.656,731.910013,7983.36091,
06/30/1996,8198.861328,353.623993,31.371,,,1605.31897,,,,3826.802979,,,1946.512939,,,,,0.0,5773.315918,-88.056,5685.259766,235.404999,,,,,,,0.0,287.882601,,1106.359985,5815.525879,,5815.525879,0.0,6921.88623,308.591003,,,,100.322998,,,,,,,,,,121.474998,7452.27523,0.0,206.845993,,,-1.285,,511.050991,716.611984,29.974001,746.585985,8198.861216,
09/30/1996,8335.224609,348.734009,4.74,,,1617.249939,,,,3937.896973,,,1975.358032,,,,,0.0,5913.254883,-92.653999,5820.601074,239.919998,,,,,,,0.0,303.979589,,1095.550049,5781.986816,,5781.986816,0.0,6877.537109,421.671997,,,,109.417999,,,,,,,,,,151.535995,7560.163101,0.0,211.171005,,,-1.285,,533.295986,743.181992,31.879999,775.061991,8335.225092,
12/31/1996,8612.34375,404.951996,40.289001,,,1676.127015,,,,4002.455078,,,2025.739014,,,,,0.0,6028.193848,-94.682999,5933.510849,247.190994,,,,,,,0.0,310.273895,,1189.973022,6013.062011,2621.216064,3391.845947,0.0,7203.035156,350.627014,,,,85.856003,,,,,,,,,,154.641006,7794.159179,0.0,214.947006,,,-1.285,,570.087979,783.749985,34.435001,818.184986,8612.344165,
03/31/1997,8650.467773,349.372986,10.157,,,1636.527954,,,,4120.528809,,,2063.092041,,,,,0.0,6183.621094,-97.836998,6085.78418,255.776001,,,,,,,0.0,312.849653,,1165.946045,6022.175781,,6022.175781,0.0,7188.12207,386.88501,,,,100.897003,,,,,,,,,,142.173004,7818.077087,0.0,215.072006,,,-1.285,,582.76199,796.548996,35.841999,832.390995,8650.468082,
06/30/1997,8970.671875,374.088013,47.472,,,1664.839966,,,,4249.980957,,,2143.309082,,,,,0.0,6393.290039,-100.619003,6292.670898,262.69101,,,,,,,0.0,328.909988,,1186.675049,6235.59082,,6235.59082,0.0,7422.266113,399.138,,,,127.238998,,,,,,,,,,153.363007,8102.006119,0.0,216.660004,,,-1.285,,615.784023,831.159027,37.507,868.666027,8970.672146,
09/30/1997,8997.051758,336.065002,46.395,,,1643.13501,,,,4273.320801,,,2197.623047,,,,,0.0,6470.943848,-101.675003,6369.269043,264.101013,,,,,,,0.0,338.086689,,1151.869019,6247.512207,,6247.512207,0.0,7399.380859,399.44101,,,,126.564003,,,,,,,,,,168.300003,8093.685875,0.0,217.677002,,,-1.285,,647.17001,863.562012,39.804001,903.366013,8997.051888,
12/31/1997,9260.331055,375.963013,106.834999,,,1694.730987,,,,4411.133789,,,2159.179932,,,,,0.0,6570.313965,-103.050003,6467.263962,272.281006,,,,,,,0.0,343.257088,,1256.639038,6451.288086,2852.924072,3598.364014,0.0,7707.926758,318.496002,,,,113.545998,,,,,,,,,,174.065002,8314.03376,0.0,224.238998,,,-1.285,,680.701992,903.65599,42.640999,946.296989,9260.330749,
03/31/1998,9376.676758,354.57901,121.788002,,,1770.190979,,,,4478.118164,,,2137.582031,,,,,0.0,6615.700195,-105.716003,6509.983887,302.588989,,,,,,,0.0,317.545891,,1244.560059,6645.242188,,6645.242188,0.0,7889.801758,214.811005,,,,117.860001,,,,,,,,,,182.464996,8404.937759,0.0,281.929993,,,-1.285,,646.683987,927.328979,44.41,971.738979,9376.676739,
06/30/1998,9370.271484,381.565002,38.720001,,,1665.266968,,,,,,,,,,,,,6728.288086,-106.704002,6621.583984,319.872986,,,,,,,,343.262543,,1315.260986,6508.192871,,6508.192871,,7823.454102,249.695007,,,,123.484001,,,,,,,,,,173.001999,8369.635109,,282.292999,,,-1.285,669.057007,4.285,954.350006,46.285999,1000.636005,9370.271114,
09/30/1998,9840.765625,319.737,43.403,,,1683.034058,,,,,,,,,,,,,7191.812012,-110.458,7081.354004,346.334015,,,,,,,0.0,366.903549,,1299.741943,6726.848145,,6726.848145,0.0,8026.589844,417.360992,,,,129.501999,,,,,,,,,,202.565994,8776.018829,0.0,295.212006,,,-1.285,,721.982998,1015.910004,48.837002,1064.747005,9840.765835,
12/31/1998,10811.589844,373.376007,78.775002,,,2033.704041,,,,5406.462891,,,2197.14209,,,,,0.0,7603.60498,-114.109001,7489.496094,381.38501,,,,,,,0.0,454.853691,,1433.928955,7363.48291,3573.11792,3790.36499,0.0,8797.412109,503.286987,,,,131.802002,,,,,,,,,,215.080994,9647.582092,0.0,338.463989,,,-5.099,,778.552003,1111.916992,52.092999,1164.009991,10811.592083,
03/31/1999,10622.790039,281.003998,26.017,,,1978.311951,,,,,,,,,,,,,7628.679199,-111.483002,7517.195801,385.432007,,,,,,,0.0,434.829283,,1313.574951,7150.912842,3453.783936,3697.128906,0.0,8464.488281,667.424988,,,,136.406006,,,,,,,,,,201.983994,9470.303268,0.0,321.855988,,,-1.285,775.963989,1.23904,1097.774017,54.715,1152.489017,10622.792286,
06/30/1999,11174.512,412.708,23.614,,,2018.549,,,,,,,,,,,,,7964.364,-115.534,7848.83,400.491,,,,,,,0.0,470.32,,1462.193,7503.576,3625.151,3878.425,0.0,8965.769,664.428,,,,191.085,,,,,,,,,,186.566,10007.848,0.0,323.744,,,-1.285,802.545,-16.266,1108.738,57.926,1166.664,11174.512,
09/30/1999,11977.09082,395.701996,80.718002,,,2099.236023,,,,,,,,,,,,,8599.671875,-122.559998,8477.112305,417.667999,,,,,,,,506.654495,,1550.819946,7724.526123,3613.284912,4111.241211,0.0,9275.345703,1010.166016,,,,228.789993,,,,,,,,,,216.143005,10730.444717,0.0,349.169006,,,-1.285,853.276001,-15.316013,1185.843994,60.800999,1246.644993,11977.08971,
12/31/1999,12547.000977,466.542999,94.021004,,,2077.10199,,,,6788.87207,,,2279.366943,,,,,,9068.239258,-127.557999,8940.680664,437.30899,,,,,,,,531.345329,,1625.312988,7814.773926,3575.629883,4239.144043,,9440.086914,1295.093994,,,,284.916992,,,,,,,,,,235.949005,11256.046906,0.0,361.378998,,,-1.285,898.002014,-31.427036,1226.668976,64.285004,1290.953979,12547.000885,
03/31/2000,13048.240234,434.739014,142.634003,,,2127.396057,,,,,,,,,,,,,9492.579102,-134.035004,9358.543945,435.199005,,,,,,,0.0,549.72821,,1637.515991,8052.719971,3718.721924,4333.998047,0.0,9690.236328,1387.081055,,,,421.468994,,,,,,,,,,225.417007,11724.203384,0.0,362.842987,,,-1.285,928.382019,-33.311008,1256.628998,67.407997,1324.036995,13048.240379,
06/30/2000,13685.928,451.11,121.407,,,2160.348,,,,,,,,,,,,,10071.234,-140.539,9930.695,467.12,,,,,,,0.0,555.248,,1678.714,8453.417,0.0,8453.417,0.0,10132.131,1386.979,,,,571.205,,,,,,,,,,229.863,12320.178,0.0,383.999,,,-1.285,943.627,-32.175,1294.166,71.585,1365.751,13685.929,
09/30/2000,14105.157227,422.997009,132.151001,,,2152.10907,,,,,,,,,,,,,10454.999023,-143.973999,10311.025391,476.204987,,,,,,,0.0,610.669769,,1592.18396,8831.457031,0.0,8831.457031,0.0,10423.640625,1305.29895,,,,667.387024,,,,,,,,,,287.992004,12684.318604,0.0,384.720001,,,-1.285,977.072998,-16.967991,1343.540009,77.297997,1420.838005,14105.156609,
12/31/2000,14908.091797,558.054016,379.571014,,,2186.161957,,,,8494.769531,,,2257.116943,,,,,0.0,10751.886719,-147.867004,10604.019531,526.987976,,,,,,,0.0,653.297302,,1726.817017,9434.893066,4302.828125,5132.064941,0.0,11161.709961,1147.331055,,,,733.427979,,,,,,,,,,367.562012,13410.031006,0.0,392.470001,,,-1.285,1020.43103,5.555019,1417.171051,80.889999,1498.06105,14908.092056,
03/31/2001,15181.806641,561.580017,116.862999,,,2279.685059,,,,,,,,,,,,,11155.864258,-153.916,11001.948242,533.195007,,,,,,,0.0,688.535316,,1725.782959,9761.544922,0.0,9761.544922,0.0,11487.328125,848.518005,,,,884.971008,,,,,,,,,,375.404999,13596.222137,0.0,425.390015,,,-1.285,1056.035034,21.303921,1501.44397,84.140999,1585.584969,15181.807106,
06/30/2001,15654.129883,542.218994,156.072998,,,2289.163086,,,,,,,,,,,,,11604.69043,-159.600006,11445.089844,546.934998,,,,,,,0.0,674.649963,,1822.592041,9738.922852,0.0,9738.922852,0.0,11561.514648,1205.577026,,,,910.940002,,,,,,,,,,337.049011,14015.080688,0.0,434.009003,,,-1.285,1094.177002,23.658047,1550.559052,88.489998,1639.049049,15654.129738,
09/30/2001,15781.129883,557.703979,22.938,,,2271.326904,,,,,,,,,,,,,11852.570312,-162.117004,11690.459961,551.622986,,,,,,,0.0,687.078053,,1750.644043,9775.129883,0.0,9775.129883,0.0,11525.774414,1211.827026,,,,935.731018,,,,,,,,,,396.014008,14069.346466,0.0,439.712006,,,-1.285,1135.958008,43.885952,1618.270966,93.513,1711.783966,15781.130432,
12/31/2001,16654.891,648.179,27.557,,,2486.227,,,,9808.667,,,2609.25,,,,,0.0,12417.917,-170.769,12247.148,572.618,,34.744,,,,,0.0,638.418,,1984.523,10161.675,4978.449,5183.226,0.0,12146.198,1345.822,,,,1052.943,,,,,,,,,,316.344,14861.307,0.0,466.106,,,-1.285,1200.869,29.256,1694.946,98.638,1793.584,16654.891,
03/31/2002,16725.734375,497.786011,134.722,,,2299.062988,,,,10091.135742,,,2607.626953,,,,,0.0,12698.762695,-174.774002,12523.989258,584.382996,,34.382999,,,,,0.0,651.408123,,1918.67395,10532.333984,0.0,10532.333984,0.0,12451.007812,988.208008,,,,1114.741943,,,,,,,,,,340.872986,14894.83075,0.0,472.190002,,,-1.285,1239.603027,17.587002,1728.095032,102.807999,1830.90303,16725.73378,
06/30/2002,17315.78125,592.322998,112.913002,,,2268.585938,,,,10543.68457,,,2657.436035,,,,,0.0,13201.121094,-180.320999,13020.799805,598.515015,,56.638,42.490002,14.147999,,,0.0,666.006493,,2067.366943,10874.120117,0.0,10874.120117,0.0,12941.487305,979.088989,,,,1165.562988,,,,,,,,,,306.429993,15392.569275,0.0,494.390015,,,-1.285,1281.766968,39.326992,1814.198975,109.014,1923.212975,17315.782249,
09/30/2002,18510.214844,651.85199,101.647003,,,2399.759033,,,,,,,,,,,,,14058.386719,-194.005005,13864.381836,605.400024,,,,,,,0.0,887.174957,,2204.906006,11439.550781,0.0,11439.550781,0.0,13644.457031,1114.704956,,,,1294.090942,,,,,,,,,,382.834015,16436.086945,0.0,584.552979,,,-1.285,1329.812988,46.173061,1959.254028,114.874001,2074.128029,18510.214973,
12/31/2002,19036.246,741.092,97.764,,,2483.583,,,,11791.311,,,2672.598,,,,,0.0,14463.909,-199.841,14264.068,616.355,,118.506,,,,,0.0,714.878,,2303.375,11625.459,6120.28,5505.179,0.0,13928.834,1715.04,,,,896.244,,,,,,,,,,338.176,16878.294,0.0,606.291,,,-1.285,1389.88,45.967,2040.853,117.099,2157.952,19036.246,
03/31/2003,20603.800781,745.517029,194.117996,,,2686.635986,,,,12846.341797,,,2704.986084,,,,,0.0,15551.328125,-216.988998,15334.338867,656.507019,,115.237,115.237,0.0,,,0.0,871.446884,,2514.135986,12699.956055,0.0,12699.956055,0.0,15214.091797,966.682983,,,,1713.843994,,,,,,,,,,419.516006,18314.134781,0.0,711.841003,,,-1.285,1429.428955,40.281094,2180.266052,139.121994,2319.388046,20633.522827,
06/30/2003,21064.486328,804.898987,144.072006,,,2690.094971,,,,13119.552734,,,2711.995117,,,,,0.0,15831.547852,-220.977997,15610.570312,763.955017,,280.837006,247.371002,33.466003,,,0.0,770.058029,,2735.416016,12889.140625,0.0,12889.140625,0.0,15624.556641,962.320007,,,,1776.362061,,,,,,,,,,446.387001,18809.62571,0.0,720.094971,,,-102.083,1476.090942,45.831047,2139.93396,143.399994,2283.333954,21092.959663,
09/30/2003,21023.394531,706.028992,142.873993,,,2670.937012,,,,13189.724609,,,2728.8479,,,,,0.0,15918.573242,-223.460999,15695.112305,776.848022,,287.862,248.869995,38.992004,,,0.0,743.732208,,2800.636963,12723.450195,0.0,12723.450195,0.0,15524.086914,1115.984009,,,,1684.797974,,,,,,,,,,413.360987,18738.229883,0.0,729.669983,,,-112.737999,1526.307007,32.566978,2175.805969,133.432007,2309.237976,21047.467859,
12/31/2003,21632.629,696.03,177.345,,,2529.257,,,,13686.403,,,2778.511,,,,,133.306,16598.22,-226.059,16372.161,791.439,,282.838,248.868,33.97,,,0.0,783.559,,2833.567,13108.042,6713.008,6395.034,0.0,15941.609,1611.437,,,,1319.227,,,,,,,,,,373.479,19245.752,0.0,750.679,,,-113.94,1579.057,29.243,2245.039,141.838,2386.877,21632.629,
03/31/2004,22286.347,622.896,158.983,,,2621.576,,,,14241.999,,,2770.829,,,,,152.672,17165.5,-236.056,16929.444,849.266,,281.344,248.87,32.474,,,,822.838,,2957.681,13256.627,,,,16214.308,1503.133,,,,1641.856,,,,,,,,,,420.783,19780.08,0.0,804.764,,,-113.94,1630.408,37.192,2358.424,147.843,2506.267,22286.347,
06/30/2004,23560.216,756.534,186.548,,,2604.799,,,,15124.863,,,2950.144,,,,,160.507,18235.514,-248.585,17986.929,861.815,,416.867,381.059,35.808,,,,746.724,,3148.562,14342.194,,,,17490.756,1325.692,,,,1732.49,,,,,,,,,,371.916,20920.854,0.0,926.981,,,-113.986,1681.992,-8.89,2486.097,153.265,2639.362,23560.216,
09/30/2004,24389.492188,757.380005,126.269997,,,2747.218994,,,,15814.174805,,,3056.881104,,,,,0.0,18871.056641,-257.647003,18613.408203,629.737976,,463.141998,419.322998,43.819,,,0.0,1052.335014,,3202.214111,14572.169922,0.0,14572.169922,0.0,17774.384766,1671.239014,,,,1740.103027,,,,,,,,,,468.140991,21653.867798,0.0,934.934021,,,-113.944,1737.357056,18.366974,2576.71405,158.912003,2735.626053,24389.493851,
12/31/2004,25050.177734,683.034973,139.623993,,,2815.779053,,,,16340.295898,,,3140.100098,,,,,0.0,19480.396484,-265.744995,19214.650391,638.406982,,457.911011,416.28299,41.628021,,,0.0,1100.771332,,3337.907959,15239.55957,8415.220703,6824.338867,0.0,18577.46875,1620.124023,,,,1467.53894,,,,,,,,,,576.473999,22241.605713,0.0,944.031982,,,-113.944,1802.404053,8.796906,2641.28894,167.283997,2808.572937,25050.17865,
03/31/2005,25852.385,722.306,140.501,,,2853.225,,,,16906.618,,,3149.677,,,,,0.0,20056.295,-273.724,19782.571,651.83,,510.991,459.505,51.486,,,0.0,1190.961,,3380.497,15733.775,,15733.775,0.0,19114.272,1425.819,,,,1915.14,,,,,,,,,,523.264,22978.495,0.0,965.397,,,-113.944,1862.373,-14.955,2698.871,175.019,2873.89,25852.385,
06/30/2005,26713.294,811.781,359.228,,,,,,,17221.863,,,3257.971,,,,,,20479.834,-277.527,20202.307,657.765,,507.178,457.946,49.232,,,,4175.035,,3474.299,16632.179,,16632.179,,20106.478,724.445,,,,2335.688,,,,,,,,,,570.914,23737.525,,977.233,,,-113.944,1933.982,-3.459,2793.812,181.957,2975.769,26713.294,
09/30/2005,27075.09,879.838,153.363,,,,,,,17642.472,,,3262.205,,,,,,20904.677,-283.557,20621.12,668.822,,501.348,454.315,47.033,,,,4250.599,,3573.766,16705.444,,16705.444,,20279.21,880.605,,,,2256.388,,,,,,,,,,594.365,24010.568,,995.123,,,-113.944,2010.983,-17.256,2874.906,189.616,3064.522,27075.09,
12/31/2005,27620.672,880.886,71.902,,,3128.786,,,,18091.226,,,3301.121,,,,,0.0,21392.347,-289.612,21102.735,669.425,,503.249,458.382,44.867,,,0.0,1263.689,,3700.75,17083.615,9406.637,7676.978,0.0,20784.365,1840.466,,,,1251.841,,,,,,,,,,597.698,24474.37,0.0,1004.748,,,-113.944,2091.187,-32.662,2949.329,196.973,3146.302,27620.672,
