Date,P/E,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1994,,,,,,1869.513739,2120.218785,1647.15628,0.641018,4.902918,6.065312,10.9375,1995.487544,
12/31/1994,,,,,,1885.171916,2027.068784,1672.233301,0.613892,4.940217,5.848232,10.875,1877.282457,
03/31/1995,,,,,,1976.757932,2117.246562,1809.760806,0.688469,5.484072,6.47806,11.75,2072.979047,
06/30/1995,,,,,,1984.751284,2137.759949,1743.716908,0.60262,4.830978,5.554087,11.09375,1743.983169,
09/30/1995,,,,,,2137.600734,2648.094694,1759.456158,0.914088,7.791257,8.436393,13.71875,2649.0275,
12/31/1995,,,,,18.873231,2818.623832,3144.994971,2451.335315,0.917627,7.972693,8.934478,14.78125,2814.360566,
03/31/1996,,,,,37.730603,2861.710187,3019.122471,2743.584973,0.884453,7.835468,8.89166,14.625,2836.439516,
06/30/1996,,,,,4.571956,3063.110438,3310.594017,2784.493063,0.967295,8.695529,10.005097,15.5,3321.69207,
09/29/1996,,,,,7.066784,3449.907315,3614.759825,3128.931391,0.985314,8.704825,10.248413,16.6875,3525.454022,
12/31/1996,,,,,4.627908,3758.932436,4045.600025,3562.522076,1.043901,8.900503,10.589833,17.6875,3738.211141,
03/30/1997,,,,,4.777649,3615.203255,4096.132606,3399.525022,1.122058,9.109503,10.946097,17.03125,4071.947989,
06/29/1997,,,,,15.437981,4307.305188,4669.621485,3787.701098,1.149381,8.971424,10.801866,19.078125,4288.34075,
09/28/1997,,,,,16.674295,4693.125091,5144.154275,4162.358054,1.263218,9.686348,11.573001,22.15625,4872.233283,
12/31/1997,,,,,11.832497,4646.366861,5377.36516,4239.593522,1.324463,10.018562,12.062708,21.6875,5379.967885,
03/29/1998,,,,,12.277331,5407.198489,5666.917205,5235.923412,2.284561,17.109141,20.327061,21.515625,10915.631865,
06/28/1998,,,,,12.971083,5625.767555,6117.140297,5126.609876,1.066133,7.698911,8.989959,23.0625,5843.473144,
09/27/1998,,,,,9.479642,5952.159941,6784.584667,5527.133136,1.071248,7.301431,8.640026,26.625,6739.220659,
12/31/1998,,,,,31.567669,7200.578554,7749.732683,6371.434156,1.619872,11.106406,13.054262,29.5,11983.812317,
04/04/1999,,,,,23.984013,7732.024133,8430.436516,6984.79916,1.092956,7.429987,8.760616,32.75,8462.755236,
07/04/1999,,,,,16.90564,8757.695673,9592.294893,8207.830574,1.086032,7.265641,8.635978,34.96875,8791.425392,
10/03/1999,,,,,22.094441,8084.085051,9151.84898,7563.218638,1.603103,10.376895,12.075767,30.625,13645.616524,
12/31/1999,,,,,12.855019,10145.188874,12389.531342,7915.668784,1.267493,8.134288,9.43929,26.375,11355.465557,
04/02/2000,,,,,16.565499,9964.739412,12056.747963,8188.011993,1.148876,7.406901,8.610231,24.875,10917.772514,
07/02/2000,,,,,16.070228,12008.682756,13049.774942,11035.933178,1.112798,7.268687,8.432555,26.125,11164.702762,
10/01/2000,,,,,13.588577,12854.442033,14459.551758,11267.881032,1.273547,8.590198,10.063556,31.40625,13143.0037,
12/31/2000,,,,,19.877599,14684.705394,15932.414766,13384.206524,1.541534,10.266321,12.012136,39.0,15964.128622,
04/01/2001,,,,,14.140064,13995.508723,15280.738108,12478.872101,1.284703,8.486163,9.924495,31.37,13467.54026,
07/01/2001,,,,,20.17382,15934.607068,17669.375344,13613.480261,1.540734,10.203711,11.976358,38.905,16683.067111,
09/30/2001,,,,,23.971828,17334.472778,19445.528945,16016.844748,1.71705,11.582433,13.604505,44.16,19481.651523,
12/31/2001,,,,,21.532872,18384.433256,20788.706913,17165.190166,1.450421,9.9905,11.765394,39.82,17483.375363,
03/31/2002,,,,,31.989202,19117.274966,20714.041533,16684.387087,1.649339,11.586213,13.536292,46.975,20588.700532,
06/30/2002,,,,,29.450492,21645.198286,23942.963727,20267.99205,1.769713,12.680998,14.656106,53.175,23054.054349,
09/29/2002,,,,,21.49494,18673.605225,23085.300517,16634.684861,1.359395,9.75579,11.146035,41.095,18067.723461,
12/31/2002,,,,,18.429991,17655.333762,18516.447427,16868.177231,1.238828,9.388151,10.585649,39.685,17095.822506,
03/30/2003,,,,,9.725152,14205.163739,17458.800378,11665.88751,0.954149,7.589652,8.613576,28.17,13471.632385,
06/29/2003,,,,,14.356782,14996.084523,17543.306618,12968.526801,1.145051,9.629022,10.966563,36.47,16658.208638,
09/28/2003,,,,,13.614674,18129.409966,19466.622413,16582.07795,1.216403,11.300522,13.145029,38.535,19086.582189,
12/31/2003,,,,,11.920098,20317.518639,21694.731935,19131.534721,1.27632,12.078594,14.367517,45.195,21077.147049,
04/04/2004,,,,,11.172353,21269.696876,22339.750165,20283.722067,1.184467,11.170259,13.256314,45.27,21011.258056,
07/04/2004,,,,,11.526041,21958.674633,23013.77262,21079.135162,1.203955,11.027392,13.132503,48.78,22220.195021,
10/03/2004,,,,,12.673085,22294.623908,23542.811169,21518.50453,1.262615,10.962618,12.899667,51.375,23580.591423,
12/31/2004,,,,,13.608799,23971.232121,24998.586851,22673.157849,1.221249,10.30409,12.010837,52.3,23349.067804,
04/03/2005,,,,,13.641507,23234.622716,24271.24722,22103.406021,,,,53.925,,
07/03/2005,,,,,15.611467,,,,,,,54.975,,
10/02/2005,,,,,14.010211,,,,,,,59.775,,
12/31/2005,,,,,12.771643,23914.573375,23914.573375,23914.573375,1.131797,9.459266,10.874261,57.025,23771.135329,
04/02/2006,,,,,13.631837,25381.403889,27228.942572,23823.987158,,,,63.98,,
07/02/2006,,,,,10.802365,28674.94426,28674.94426,28674.94426,1.271047,10.037488,11.783318,65.46,28657.029355,
10/01/2006,,,,,9.580221,29911.489323,31460.708436,28477.140675,1.335944,9.887256,12.290788,71.67,31144.857698,
12/31/2006,,,,,10.416755,31911.989478,33484.697948,30582.400498,1.302733,9.589375,11.941969,74.35,31347.667765,
04/01/2007,,,,,10.54456,32781.102063,33908.676384,31100.445032,1.298584,9.554387,11.891863,76.4,32226.948664,
07/01/2007,,,,,12.428963,33375.143808,34477.800668,32151.214388,1.284819,9.589648,11.60208,78.22,32729.467245,
09/30/2007,,,,,15.348449,33234.666561,35394.971632,31114.753437,1.324402,10.317989,11.799996,84.47,34750.987117,
12/31/2007,,,,,14.670899,36627.141474,38585.555786,34546.295646,1.316151,10.139129,11.516852,88.99,35851.96,
03/30/2008,,,,,14.391066,33658.37694,35682.551979,31626.686423,1.19532,8.986604,10.143701,83.36,33403.208676,
06/29/2008,,,,,11.341613,35342.797257,37882.248346,32735.330256,1.13874,8.404037,9.447851,83.28,32632.875926,
09/28/2008,,,,,10.374365,33996.767248,36990.830704,29284.779377,0.991935,7.141294,8.011552,74.92,28729.42662,
12/31/2008,,,,,8.704495,22057.432169,28768.340333,18445.231898,0.842105,6.017967,6.754356,57.59,24673.662821,
04/05/2009,,,,,7.195263,21268.339992,26273.405627,16421.139913,0.628659,4.594878,5.196426,42.66,19211.18519,
07/05/2009,,,,,10.728166,23505.720205,26034.207056,19569.274393,0.731903,5.420302,6.167578,53.62,22949.557758,
10/04/2009,,,,,14.226272,24636.316811,27181.704098,22144.843726,0.838934,6.377373,7.316042,63.08,26791.345373,
12/31/2009,,,,,10.753312,28258.310376,29715.719861,26586.871318,0.872221,6.583547,7.590337,68.17,27894.488785,
04/04/2010,,,,,11.88452,29242.214998,31793.741153,27198.916258,1.013446,7.496502,8.646996,77.91,31890.120913,
07/04/2010,,,,,9.33209,28900.615976,32085.954775,24403.128876,0.773314,5.66767,6.528159,58.7,24336.975049,
10/03/2010,,,,,8.882546,25291.724728,26474.680742,23260.51715,0.785659,5.687075,6.532692,62.46,24954.883744,
12/31/2010,,,,,10.278206,26765.2568,28218.59104,24849.118561,0.831357,5.97936,6.841783,70.96,26990.83213,
04/03/2011,,,,,10.707315,28770.569822,30016.249536,27020.740437,0.907894,6.523596,7.461899,77.42,29519.273678,
07/03/2011,,,,,9.579023,27784.416898,29225.350076,26524.667521,0.881086,6.330528,7.257498,75.81,28449.391762,
10/02/2011,,,,,9.599216,24401.798469,29147.229993,21235.799433,0.711097,5.041539,5.781441,56.89,22848.254632,
12/31/2011,,,,,8.610856,25336.347397,26420.068105,22728.446473,0.79533,5.882525,6.792732,66.41,25988.994106,
04/01/2012,,,,,9.284469,26733.479452,27857.897396,25283.002246,0.85456,6.36177,7.382836,73.38,27737.315243,
07/01/2012,,,,,8.120219,25155.579275,27917.622623,23619.184806,0.758815,5.622949,6.52786,65.96,24662.253568,
09/30/2012,,,,,6.788529,24480.975439,25279.581045,23261.726184,0.748756,5.673483,6.620346,66.12,24395.975573,
12/31/2012,,,,,10.938754,24635.605492,25907.113477,22987.226283,0.796846,17.282185,30.145276,69.27,25111.015159,
03/31/2013,,,,,10.612384,24923.799349,25983.595375,23448.742728,0.79993,17.554759,30.57097,70.51,25068.195345,
06/30/2013,,,,,12.884593,26462.927548,28109.132222,23526.746853,0.881797,19.796083,33.977987,78.33,27556.147829,
09/29/2013,,,,,16.304678,29914.411982,31516.650813,27724.28618,0.997281,21.792105,35.716934,88.29,30966.581815,
12/31/2013,,,,,12.493289,31241.154345,33365.052832,29357.860575,1.043702,7.717673,8.766758,95.55,32375.636967,
03/30/2014,,,,,14.538761,34470.053544,37165.929695,31876.645957,1.183287,8.689917,9.822876,107.7,36541.100083,
06/29/2014,,,,,14.055996,38618.80073,41063.432172,35740.707536,1.289313,9.376012,10.612493,117.5,39351.124125,
09/28/2014,,,,,8.900223,40808.264332,43346.199532,38311.401347,1.34671,9.717502,10.978235,127.7,41124.469926,
12/31/2014,,,,,13.877757,43909.805735,46976.812605,38205.134529,1.465624,10.295406,11.627005,137.62,45217.423029,
04/05/2015,,,,,12.265021,44913.157201,46686.660859,43154.447911,1.369431,9.454321,10.628509,133.73,42960.434268,
07/05/2015,,,,,13.87849,44806.600794,46990.699733,42342.196346,1.434261,9.764223,10.919836,143.15,45579.393956,
10/04/2015,,,,,25.518054,46257.906553,48848.621055,42984.668324,1.374802,9.374768,10.45947,139.13,44023.910901,
12/31/2015,,,,,21.771022,45539.179964,47933.712451,43258.882644,1.372076,9.13022,10.15272,137.36,43605.932369,
04/03/2016,,,,,23.252723,42019.404099,43809.753672,39870.796626,1.332644,8.990851,10.005324,132.34,41942.319613,
07/03/2016,,,,,28.397411,44177.872722,46028.820386,41616.410851,1.424681,9.697291,10.798723,141.34,44685.115203,
10/02/2016,,,,,37.840864,47095.162152,49163.556451,43841.597485,1.573812,10.659737,11.855366,155.16,48832.253378,
12/31/2016,,,,,29.680191,51431.085236,55991.510101,47160.44281,1.759418,12.838964,14.399995,172.66,53769.583044,
04/02/2017,,,,,31.042632,57645.905036,60064.994374,54942.369569,1.906457,13.518354,15.092457,187.2,58196.515866,
07/02/2017,,,,,31.676537,60899.565515,63421.707825,58102.444041,2.019436,14.16445,15.771402,198.1,61445.382976,
10/01/2017,,,,,27.424428,62246.477727,64050.700654,60169.6757,2.093663,14.497529,16.111224,205.58,63542.669087,
12/31/2017,,,,,17.595621,63197.224595,66202.900976,60735.989987,1.98245,13.128589,14.495376,203.45,61402.411448,
04/01/2018,,,,,27.690548,65787.674147,69278.886149,60861.882213,2.181147,14.613259,16.141421,220.9,67761.684024,
07/01/2018,,,,,21.288471,63187.724854,69500.666693,57362.543745,2.076426,14.190439,16.033615,186.41,67645.821739,
09/30/2018,,,,,24.546248,70423.022832,73052.957873,68071.153217,2.132429,14.692558,16.942153,204.72,72698.777844,
12/31/2018,,,,,18.784206,65140.608335,73448.661453,55963.355189,1.57929,10.950045,12.824599,157.21,57159.236004,
03/31/2019,,,,,24.142436,61019.006911,63895.35688,57193.487924,1.673811,11.233496,14.046966,169.28,63469.250467,
06/30/2019,,,,,34.131565,64296.953129,67403.705222,61025.393432,1.760307,11.975593,14.911071,181.82,67398.637898,
09/29/2019,,,,,29.721304,68542.485067,70532.5966,65939.975092,1.729606,11.798413,14.62437,183.02,67376.803886,
12/31/2019,,,,,25.531756,66337.971698,68551.386685,63904.132146,1.625357,11.034814,13.593514,176.35,63957.782754,
03/29/2020,,,,,17.720201,61310.939162,67749.10569,43759.273698,1.323304,9.099588,11.233764,130.07,51394.470718,
06/28/2020,,,,,15.996231,54582.752696,62212.132521,49002.020454,1.441785,10.419288,12.847083,146.05,55576.482278,
09/06/2020,13.4724686454922,3.13374007671359,1.13368832919778,11.9370982621194,16.6150512933616,,,,1.4838418175526,10.7232190740907,13.2218332272769,151.7,57197.6505412,
09/30/2020,12.7361262698346,2.96520719311962,1.11430849317854,,,,,,1.46426067852633,10.4088142895477,12.6790913287192,,,
12/31/2020,12.5258029890182,2.7921958402356,1.10482496729511,,,,,,1.45179882067467,10.2573554016976,12.4763469808509,,,
