Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1991,,674.495972,674.495972,,0.021552,,,0.000703,0.000703,,0.000703,0.000703,0.000703,,,,,,,
09/29/1991,,662.911987,662.911987,,0.024242,,,0.000625,0.000625,,0.000625,0.000625,0.000625,,,,,,,
12/31/1991,,694.271973,694.271973,,0.032384,,,0.002266,0.002266,,0.002266,0.002266,0.002266,,,,,,,
03/29/1992,,787.199951,787.199951,,0.025758,,,0.000703,0.000703,,0.000703,0.000703,0.000703,,,,,,,
06/28/1992,331.64801,790.848022,790.848022,,0.029668,,,0.001016,0.001016,,0.001016,0.001016,0.001016,,,,0.028262,0.023691,,
09/27/1992,838.400024,911.935913,911.935913,,0.029448,,,0.001016,0.001016,,0.001016,0.001016,0.001016,,,,0.045014,0.0898,,
12/27/1992,843.135986,919.679993,919.679993,,0.045383,0.005071,0.003653,0.003437,0.003437,,0.003437,0.003437,0.003437,,0.012972,,0.053647,0.094143,,
03/28/1993,867.135986,922.624023,922.624023,,0.039787,0.004069,0.002579,0.000937,0.000937,,0.000937,0.000937,0.000937,,-0.006993,,0.037492,0.095287,,
06/27/1993,871.487976,928.192017,928.192017,,0.047386,0.005042,0.003338,0.001875,0.001875,,0.001875,0.001875,0.001875,,0.002321,,0.031025,0.098293,,
10/03/1993,894.176025,930.94397,930.94397,,0.058126,0.007908,0.004571,0.002188,0.002188,,0.002188,0.002188,0.002188,,0.001734,,0.039806,0.099182,,
01/02/1994,885.599976,958.176025,958.176025,,0.073607,0.011015,0.008376,0.005,0.005,,0.005,0.005,0.005,,0.007083,,0.059361,0.107297,,
04/03/1994,890.143982,959.200012,959.200012,,0.063688,0.005781,0.002447,0.00125,0.00125,,0.00125,0.00125,0.00125,,0.004072,,0.039473,0.109874,,
07/03/1994,917.632019,962.559998,962.559998,,0.075807,0.010372,0.005832,0.000313,0.000313,,0.000313,0.000313,0.000313,,-0.004061,,0.036219,0.112232,,
10/02/1994,924.799988,963.039978,963.039978,,0.083419,0.011652,0.007592,0.004062,0.004062,,0.004062,0.004062,0.004062,,-0.008634,,0.017216,0.118834,,
01/01/1995,1123.615967,1063.807983,1063.807983,,0.108615,0.017919,0.013314,0.008125,0.008125,,0.008125,0.008125,0.008125,,0.011715,,0.152613,0.253005,,
04/02/1995,1127.199951,1157.18396,1157.18396,,0.087379,0.010928,0.006115,0.004375,0.004375,,0.004375,0.004375,0.004375,,0.011,,0.119388,0.257615,,
07/02/1995,1130.687988,1174.560059,1174.560059,,0.101463,0.014256,0.008775,0.005937,0.005937,,0.005937,0.005937,0.005937,,0.000188,,0.09305,0.264864,,
10/01/1995,1135.328003,1178.432007,1178.432007,,0.109791,0.013994,0.007272,0.004688,0.004688,,0.004688,0.004688,0.004688,,-0.011893,,0.055007,0.275014,,
12/31/1995,1139.264038,1184.927979,1184.927979,,0.143078,0.020258,0.013338,0.008125,0.008125,0.008125,0.008125,0.008125,0.008125,,0.028862,-0.003501,0.192666,0.283529,,
03/31/1996,1142.303955,1190.864014,1190.864014,,0.12899,0.014277,0.006344,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,,0.044867,0.01371,0.195219,0.293905,,
06/30/1996,1235.024048,1263.567993,1263.567993,,0.14004,0.019821,0.01157,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,,0.007491,-0.024973,0.186072,0.34889,,
09/29/1996,1241.344,1296.816048,1296.816048,,0.151436,0.023374,0.014662,0.01,0.01,0.01,0.01,0.01,0.01,,0.030524,-0.004441,0.184829,0.363848,,
12/29/1996,1247.744019,1415.024048,1243.599976,,0.192298,0.027187,0.017133,0.011875,0.011875,0.011875,0.01125,0.01125,0.01125,0.0,0.037523,0.007958,0.199781,0.377986,,
