Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1993,,,,,,52.99265,10.459987,,-32.829238,-40.327662,-15.785789,-29.174543,,,,,
06/30/1993,,,,,,55.544321,13.130056,,13.130056,7.529558,4.078193,6.782825,,42.654028,0.0,,
09/30/1993,,,,,,63.77709,14.83376,,14.83376,9.71867,4.411765,8.695652,,34.482759,0.0,,
12/31/1993,,,,,,67.740512,17.358892,,17.358892,12.140575,5.030891,10.86262,,30.06135,161.764706,,
03/31/1994,,,,,,73.278117,17.83591,-2.144772,10.463734,6.539834,1.830863,3.567182,,37.5,0.0,,
06/30/1994,,,,,,74.241777,7.183908,-17.672887,5.028736,2.873563,0.854336,1.724138,,42.857143,0.0,,
08/31/1994,,,,,,73.709105,4.589708,-31.057269,4.589708,3.059805,0.867166,1.529903,,33.333333,123.981814,,
11/30/1994,,,,,,77.1556,1.659751,-33.916849,7.676349,6.016598,1.437066,5.394191,,21.621622,21.269231,,
02/28/1995,,3.151332,0.096836,0.103836,,80.59126,9.90099,-59.701493,9.90099,6.364922,1.446015,4.865629,,35.714286,16.017443,2.646569,
05/31/1995,,4.425405,0.127308,0.136269,,81.68587,12.311902,114.285714,12.311902,7.934337,1.758642,6.484268,,35.555556,11.624473,3.910975,
08/31/1995,,6.019731,0.170042,0.183195,,82.536924,14.533333,245.16129,14.533333,9.466667,2.056183,8.0,,34.862385,9.683333,5.43682,
11/30/1995,,7.045975,0.214872,0.230189,,81.981733,22.310306,47.13217,11.325028,7.701019,1.882092,6.591166,,32.0,10.060137,6.33714,
02/29/1996,,9.021455,0.235151,0.254805,,81.453042,19.366626,78.070175,19.366626,12.667479,3.071471,11.327649,,34.591195,10.752688,8.051406,
05/31/1996,,10.753648,0.272997,0.296104,,81.875719,20.288115,77.45098,20.288115,12.965186,3.10702,12.244898,,36.094675,5.627451,10.148492,
08/31/1996,,10.532814,0.293605,0.325657,,83.988842,16.066482,,16.066482,10.66482,2.147838,9.833795,,33.62069,8.253521,9.663486,
11/30/1996,,11.957206,0.341125,0.371682,,80.12064,25.93633,43.243243,18.071161,11.891386,3.330711,10.674157,,34.196891,5.75,11.269666,
02/28/1997,,13.03881,0.327828,0.356126,,83.145786,23.675676,57.692308,23.675676,15.567568,3.6009,14.918919,,34.246575,5.152174,12.367027,
05/31/1997,,13.068182,0.33639,0.366496,,82.869154,20.140515,14.285714,20.140515,14.168618,3.179191,13.348946,,29.651163,6.336842,12.240072,
08/31/1997,,14.968697,0.430619,0.4763,,83.307228,26.237162,47.277937,26.237162,18.394024,4.408145,14.939309,,29.893238,4.58625,14.282195,
11/30/1997,,15.499255,0.461647,0.510116,,84.24821,25.904203,-26.666667,25.904203,18.084066,4.013886,15.640274,,30.188679,4.6125,14.784352,
02/28/1998,,15.991666,0.424438,0.461153,,83.908297,26.315789,46.666667,26.315789,17.894737,4.082969,17.22488,,32.0,4.444444,15.280925,
05/31/1998,,19.306184,0.55092,0.605338,,82.64314,32.315003,49.11147,32.315003,21.995927,5.833633,18.194162,,31.932773,3.358209,18.657842,
08/31/1998,,18.250672,0.499752,0.545684,,88.344793,22.258065,-52.48227,22.258065,16.236559,2.532282,14.946237,,27.05314,6.47482,17.068974,
11/30/1998,,15.234742,0.481683,0.53272,,90.466157,14.135338,-47.765363,14.135338,11.12782,1.948907,9.323308,,21.276596,17.741935,12.531804,
02/28/1999,,14.978666,0.428232,0.464225,,83.097364,27.63864,46.575342,27.63864,19.051878,4.595949,17.710197,,31.067961,5.505051,14.154083,
05/31/1999,,14.404492,0.413373,0.453462,,80.616383,32.027491,-55.555556,32.027491,23.367698,6.690998,18.419244,,27.038627,4.067164,13.818638,
08/31/1999,,16.842325,0.460299,0.508148,,80.944386,30.752212,49.295775,30.752212,22.492625,6.086044,20.575221,,26.858513,3.90681,16.184327,
11/30/1999,,20.534653,0.654082,0.74061,,86.853861,31.112686,46.246649,31.112686,22.395464,6.402893,20.694543,,28.018223,5.239726,19.458694,
02/29/2000,,24.652421,0.743653,0.836506,,78.312303,36.058129,44.741697,36.058129,25.20436,8.533123,21.889192,,30.100756,2.904564,23.936376,
05/31/2000,,25.382345,0.710628,0.794662,,81.480897,31.794872,30.666667,31.794872,22.336182,5.967793,20.854701,,29.749104,2.356284,24.784265,
08/31/2000,,26.662178,0.78398,0.876286,,81.410518,32.797271,36.781609,32.797271,22.953216,6.210083,21.637427,,30.014859,2.702703,25.941579,
11/30/2000,,26.491007,0.851392,0.961273,,82.631743,32.62662,40.069686,32.62662,24.322733,6.220767,22.791519,,25.451264,5.426357,25.05351,
02/28/2001,,24.123379,0.720163,0.820492,,81.161137,30.430165,-69.278997,30.430165,21.295805,5.731635,19.915029,,30.017452,4.8,22.965457,
05/31/2001,,23.290203,0.712872,0.807482,,81.763208,30.90999,25.093633,30.90999,21.958457,6.842775,18.249258,,28.96,4.878049,22.154096,
08/31/2001,,20.268066,0.650313,0.739954,,79.454222,26.719902,-56.132075,26.719902,19.840295,6.110342,18.304668,,25.747126,5.704698,19.111834,
11/30/2001,,15.6469,0.5316,0.612457,,84.046512,20.182724,-62.955466,9.634551,11.960133,3.023256,9.883721,,,18.487395,12.754196,
02/28/2002,,13.977993,0.470235,0.542386,,76.881212,27.39726,-48.01444,27.39726,19.427148,7.051585,16.313823,,29.090909,8.396947,12.804268,
05/31/2002,,12.450759,0.410146,0.47595,,76.05245,26.217679,-52.64624,26.217679,18.64101,6.809294,17.137703,,28.899083,7.719298,11.489648,
08/31/2002,,10.870679,0.361026,0.421014,,77.865031,19.970304,-59.074733,19.970304,15.441722,4.760736,13.585746,,22.67658,13.114754,9.445016,
11/30/2002,,11.324292,0.383743,0.447953,,78.030486,23.001949,33.134328,16.504224,13.060429,4.524558,11.435997,,20.866142,15.909091,9.5227,
02/28/2003,,11.386772,0.370206,0.434209,,73.926829,25.54062,,25.54062,18.410286,7.341463,16.949153,,27.91762,10.0,10.248095,
05/31/2003,,12.543025,0.392496,0.461363,,68.680089,30.772588,42.834395,27.411611,19.860323,9.776286,18.5945,,27.547771,6.807512,11.689158,
08/31/2003,,15.607798,0.504623,0.598994,,67.981179,31.913081,48.0,31.913081,21.261184,10.755097,19.982957,,33.377837,6.183369,14.64271,
11/30/2003,,16.189681,0.593644,0.692669,,71.885284,31.418625,48.484848,31.418625,21.845083,11.307005,20.191471,,30.470914,8.836207,14.759128,
02/29/2004,,19.109127,0.693544,0.81383,,64.312195,33.428753,42.847174,32.824427,22.073791,13.073171,20.76972,,32.751938,7.350689,17.704475,
05/31/2004,,20.012864,0.69039,0.811766,,65.302219,30.211893,28.188976,30.211893,20.813397,11.648814,20.232399,,31.108597,7.939189,18.424005,
