Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,643.799988,2275.899902,-1632.099976,,0.0,643.799988,5.4,84.099998,0.0,267.0,22.0,0.0,14.5,393.0,0.0,22.5,,934.400024,3.5,960.400024,1997.199951,,34.599998,50.299999,181.699997,71.5,73.800003,411.899994,439.899994,64.199997,389.0,13.7,906.799988,144.800003,224.899994,284.399994,24.4,0.0,678.500006,1997.199951,
06/30/1990,,649.400024,2299.800049,-1650.400024,,0.0,649.400024,41.900002,86.400002,0.0,123.300003,28.1,0.0,14.4,294.100006,0.0,22.6,,948.200012,3.0,973.800013,1917.300049,,34.599998,2.8,200.800003,73.5,23.5,335.200012,438.700012,63.599998,383.899994,13.2,899.399994,144.800003,224.600006,289.100006,24.200001,0.0,682.700001,1917.300049,
09/30/1990,,666.799988,2330.199951,-1663.400024,,0.0,666.799988,9.0,91.300003,0.0,106.400002,144.699997,0.0,16.299999,367.700012,0.0,22.9,,959.099976,1.6,983.599975,2018.099976,,16.6,77.0,238.0,47.0,24.0,402.600006,439.899994,63.099998,422.399994,12.9,938.300018,144.800003,224.800003,283.5,24.1,0.0,677.200006,2018.099976,
12/31/1990,,1392.400024,2345.699951,-953.299988,11.1,0.0,1403.5,12.7,87.0,0.0,268.399994,129.600006,0.0,16.9,514.599976,0.0,23.5,,238.300003,0.0,261.800003,2179.899902,,16.4,172.0,289.200012,42.799999,25.1,545.5,436.600006,62.5,421.5,13.6,934.200012,144.800003,224.600006,306.899994,23.9,0.0,700.199987,2179.899902,
03/31/1991,,649.900024,2374.899902,-1725.0,,0.0,649.900024,19.799999,96.800003,0.0,258.700012,17.700001,0.0,15.9,408.899994,0.0,26.700001,,988.5,,1015.200001,2074.0,,16.700001,20.0,201.199997,114.5,68.800003,421.200012,425.600006,62.0,420.100006,14.5,922.200012,144.800003,224.800003,337.600006,23.4,0.0,730.600012,2074.0,
06/30/1991,,663.5,2402.600098,-1739.099976,,0.0,663.5,47.0,86.300003,0.0,113.599998,27.5,0.0,15.7,290.100006,0.0,26.4,,1011.200012,,1037.600012,1991.199951,,11.9,15.0,212.600006,97.099998,6.9,343.5,421.799988,61.5,420.0,14.9,918.200012,144.899994,224.800003,336.600006,23.200001,0.0,729.500019,1991.199951,
09/30/1991,,679.599976,2431.800049,-1752.199951,,0.0,679.599976,7.1,83.300003,0.0,110.5,146.699997,0.0,16.799999,364.399994,0.0,29.0,,1022.200012,,1051.200012,2095.199951,,11.9,66.0,257.299988,53.400002,19.200001,407.799988,424.899994,60.900002,457.899994,22.299999,966.0,144.899994,225.199997,328.299988,23.0,0.0,721.399994,2095.199951,
12/31/1991,,1426.400024,2441.199951,-1014.799988,32.299999,0.0,1458.699951,11.7,64.199997,0.0,256.899994,138.399994,0.0,16.9,488.100006,0.0,59.5,,273.399994,,332.899994,2279.699951,,11.9,228.5,275.5,44.099998,17.5,577.5,372.299988,60.299999,458.0,84.900002,975.5,143.300003,211.100006,349.5,22.799999,0.0,726.699993,2279.699951,
03/31/1992,,1372.0,2492.800049,-1120.800049,,0.0,1372.0,10.9,,0.0,231.100006,19.799999,0.0,31.9,293.700012,0.0,60.700001,,196.899994,158.300003,415.899998,2081.600098,,72.699997,75.0,187.800003,64.5,56.299999,456.299988,315.299988,59.799999,394.600006,135.699997,905.399994,139.800003,185.800003,372.600006,21.700001,0.0,719.900013,2081.600098,
06/30/1992,,1375.900024,2510.199951,-1134.300049,,0.0,1375.900024,14.7,,0.0,110.5,24.5,0.0,41.900002,191.600006,0.0,50.099998,,200.5,166.899994,417.499992,1985.0,,73.300003,50.0,190.399994,11.3,42.0,367.0,314.5,59.299999,394.200012,135.699997,903.700012,139.100006,180.5,373.399994,21.299999,0.0,714.299999,1985.0,
09/30/1992,,1406.5,2541.699951,-1135.199951,,0.0,1406.5,12.5,,0.0,108.800003,129.800003,0.0,94.800003,345.899994,0.0,47.799999,,208.5,162.699997,418.999996,2171.399902,,62.099998,218.5,232.600006,0.0,27.5,540.700012,307.299988,58.799999,418.799988,136.800003,921.699982,139.100006,180.5,368.200012,21.200001,0.0,709.000019,2171.399902,
12/31/1992,,1489.0,2558.300049,-1069.300049,9.2,0.0,1498.199951,10.7,,0.0,308.600006,120.800003,0.0,88.800003,528.900024,0.0,43.599998,,124.400002,144.100006,312.100006,2339.199951,,63.5,343.0,235.100006,34.799999,17.9,694.299988,299.5,58.200001,417.200012,141.100006,916.0,139.399994,181.300003,390.899994,17.299999,0.0,728.900005,2339.199951,
