Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1995,0.03,-0.009,0.021,-1.229,-1.208,,0.0,0.008,-1.2,0.48,-0.72,0.0,0.0,-0.72,0.0,,-0.72,,,-0.72,-0.003125,-0.003125,-0.003125,234.272003,-0.003125,-0.003125,-0.003125,234.272003,
06/30/1995,1.284,-0.051,1.233,-1.208,0.025,,0.0,0.045,0.07,-0.028,0.042,0.0,0.0,0.042,0.0,,0.042,,,0.042,0.0,0.0,0.0,268.432007,0.0,0.0,0.0,268.432007,
09/30/1995,2.564,-0.125,2.439,-2.017,0.422,,0.0,0.056,0.478,-0.191,0.287,0.0,0.0,0.287,0.0,,0.287,,,0.287,0.00125,0.00125,0.00125,269.696014,0.00125,0.00125,0.00125,269.696014,
12/31/1995,4.16,-0.241,3.919,-2.786,1.133,,0.0,0.047,1.18,-0.472,0.708,0.0,0.0,0.708,0.0,,0.708,,,0.708,0.003125,0.003125,0.003125,226.559998,0.003125,0.003125,0.003125,226.559998,
03/31/1996,4.709,-0.369,4.34,-4.129,0.211,,0.0,0.119,0.33,-0.132,0.198,0.0,0.0,0.198,0.0,,0.198,,,0.198,0.000625,0.000625,0.000625,269.743988,0.000625,0.000625,0.000625,269.743988,
06/30/1996,7.546,-0.433,7.113,-6.055,1.058,,0.0,0.11,1.168,-0.467,0.701,0.0,0.0,0.701,0.0,,0.701,,,0.701,0.0025,0.0025,0.0025,273.29599,0.0025,0.0025,0.0025,273.29599,
09/30/1996,11.171,-0.545,10.626,-8.523,2.103,,0.0,0.442,2.545,-0.952,1.593,0.0,0.0,1.593,0.0,,1.593,,,1.593,0.005,0.005,0.005,319.855988,0.005,0.005,0.005,319.855988,
12/31/1996,15.726,-0.872,14.854,-11.512,3.342,,0.0,0.72,4.062,-1.529,2.533,0.0,0.0,2.533,0.0,,2.533,,,2.533,0.0075,0.0075,0.0075,320.776,0.0075,0.0075,0.0075,320.776,
03/31/1997,39.047001,-6.289,32.758001,-27.673,5.085,,0.0,1.372,6.457,-2.435,4.022,0.0,0.0,4.022,0.0,,4.022,,,4.022,0.0125,0.0125,0.0125,332.059998,0.01,0.01,0.01,370.552002,
06/30/1997,44.113998,-7.036,37.077999,-30.839001,6.239,,0.0,1.21,7.449,-2.829,4.62,0.0,0.0,4.62,0.0,,4.62,,,4.62,0.015,0.015,0.015,333.112,0.0125,0.0125,0.0125,370.343994,
