Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1997,2064.174072,,,-1963.713989,,100.460083,,-79.468002,,,,20.992001,-10.611,10.611,10.611,,0.0,0.0,10.381001,-4.049,6.332,0.0,,,6.332001,0.0,6.332,0.0,,6.332,6.332,7.035,189.784,0.03375,0.03375,0.07,192.520008,0.0325,0.0325,0.06875,
09/30/1997,2219.364014,,,-2111.400879,,107.963135,,-70.918999,,,,37.043999,-10.615,,10.615,,0.0,0.0,26.428999,-10.261,16.167999,0.0,,,16.167999,0.0,16.167999,0.0,,16.167999,16.167999,,190.343992,0.085,0.085,0.085,193.024,0.08375,0.08375,0.08375,
12/31/1997,2279.558,,,-2173.952,,105.606,,-69.202,,,,36.404,-12.662,12.662,12.662,,0.0,0.0,23.742,-9.259,14.483,0.0,,,14.483,0.0,14.483,0.0,,14.483,14.483,,190.848536,0.07625,0.07625,0.07625,193.788648,0.075,0.075,0.075,
03/31/1998,2435.269043,,,-2079.271973,,355.99707,,-74.405998,,,,38.606998,-12.03,12.03,12.03,,0.0,0.0,26.576998,-10.367,17.396999,0.0,,,16.209998,0.0,17.396999,0.0,,17.396999,17.396999,,191.151992,0.0875,0.0875,0.0875,193.92,0.085,0.085,0.085,
06/30/1998,2129.192,,,-2029.723,,99.469,,-62.901,,,,36.568,-9.558,9.558,9.558,,0.0,0.0,27.01,-10.538,16.472,0.0,,,16.472,0.0,16.472,0.0,,16.472,16.472,,383.735264,0.0425,0.0425,0.0425,383.735264,0.0425,0.0425,0.0425,
09/30/1998,2251.146,,,-2138.121,,113.025,0.0,-96.697,,,,16.328,-12.074,9.657,9.936,-0.279,0.0,2.417,4.254,-2.527,1.727,0.0,,,1.727,0.0,1.727,0.0,0.0,1.727,1.727,,400.992,0.00375,0.00375,0.00375,406.888,0.00375,0.00375,0.00375,
12/31/1998,2374.735,,,-2263.609,,111.126,,-71.462,,,,39.664,-10.694,10.694,10.694,,0.0,0.0,28.97,-11.075,17.895,0.0,,,17.895,0.0,17.895,0.0,,17.895,17.895,0.0,193.47208,0.0925,0.0925,0.0925,195.470176,0.09125,0.09125,0.09125,
03/31/1999,2385.170898,,,-2262.185059,,122.985839,,-76.505997,,,,46.48,-12.805,0.0,12.805,,0.0,12.805,33.675,-13.456,20.219,0.0,,,20.219,0.0,20.219,0.0,,20.219,20.219,,202.22,0.1,0.1,0.1,206.296004,0.0975,0.0975,0.0975,
06/30/1999,2468.537109,,,-2355.511963,,113.025146,,-71.557999,,,,41.466999,-6.719,6.719,6.719,,0.0,0.0,34.747999,-12.988,21.76,0.0,,,21.759999,0.0,21.76,0.0,,21.76,21.76,,202.923996,0.1075,0.1075,0.1075,206.664,0.0975,0.0975,0.0975,
09/30/1999,2578.919922,,,-2452.991943,,125.927979,,-79.644997,,,,46.283001,-24.363999,,9.138,,0.0,15.226,21.919002,-10.878,11.041,3.449,,,7.592001,0.0,7.592,0.0,,7.592,7.592,,204.692001,0.0375,0.055,0.055,206.587997,0.0375,0.0525,0.0525,
12/31/1999,2839.382,,,-2719.455,,119.927,,-74.192,,,,45.735,-10.898,10.898,10.898,,0.0,0.0,34.837,-13.238,21.599,0.0,,,21.599,0.0,21.599,0.0,,21.599,21.599,0.0,205.148348,0.105,0.105,0.105,205.967632,0.105,0.105,0.105,
03/31/2000,2842.202881,,,-2710.797119,,131.405762,,-80.292,,,,51.113998,-11.922,0.0,11.922,0.0,0.0,0.0,39.191998,-14.893,24.299,0.0,,,24.298998,0.0,24.299,0.0,0.0,24.299,24.299,,205.479996,0.1175,0.1175,0.1175,206.927992,0.1175,0.1175,0.1175,
06/30/2000,2931.706055,,,-2802.075928,,129.630127,,-81.853996,,,,47.776001,-7.26,8.383,8.383,0.0,0.0,-1.123,40.516001,-15.396,25.120001,0.0,,,25.120001,0.0,25.120001,0.0,0.0,25.120001,25.120001,-0.696,206.332,0.1225,0.1225,0.12,208.343996,0.12,0.12,0.1175,
09/30/2000,3031.73,,,-2893.112,,138.618,,-82.241,,,,56.377,-11.222,10.654,10.654,,,0.568,45.155,-17.159,27.996,,,,27.996,,27.996,,,27.996,27.996,,207.868,0.135,0.135,0.135,211.08,0.1325,0.1325,0.1325,
12/31/2000,3307.195068,,,-3169.761963,,137.433105,,-83.539001,,,,53.894001,-11.65,0.0,10.876,0.0,0.0,0.774,42.244001,-16.052999,26.191,0.0,,,26.191002,0.0,26.191,0.0,0.0,26.191,26.191,,209.416,0.125,0.125,0.125,218.311996,0.1225,0.1225,0.1225,
03/31/2001,3540.347,,,-3329.829,,210.518,,-86.743,,,,64.426,-13.594,11.793,11.793,0.0,0.0,1.801,50.832,-19.316,31.516,0.0,,,31.516,0.0,31.516,0.0,0.0,31.516,31.516,,210.804,0.15,0.15,0.15,237.396,0.1425,0.1425,0.1425,
06/30/2001,3518.928955,,,-3373.98999,,144.938965,,-83.843002,,,,61.096001,-10.27,0.0,7.361,0.0,0.0,2.909,50.826001,-19.32,31.506001,0.0,,,31.506001,0.0,31.506001,0.0,0.0,31.506001,31.506001,,211.647996,0.15,0.15,0.1525,238.311996,0.1425,0.1425,0.145,
09/30/2001,5824.878586,,,-5617.659281,,207.219305,,-165.312009,,,,101.264998,-44.510002,-11.793,17.823001,0.0,0.0,26.687001,56.754996,-22.172001,34.582997,0.0,,,34.582995,0.0,34.582997,0.0,0.0,34.582997,34.582997,,228.740004,0.115,0.115,0.1675,251.227996,0.1175,0.1175,0.1575,
12/31/2001,11068.780273,,,-10597.349609,,471.430664,,-312.639008,,,,158.794006,-43.833,0.0,30.975,0.0,0.0,12.858,114.961006,-47.077999,67.883003,0.0,,,67.883007,0.0,67.883003,0.0,0.0,67.883003,67.883003,,414.944,0.1625,0.1625,0.175,444.727996,0.1575,0.1575,0.1675,
03/31/2002,10944.269531,,,-10429.769531,,514.5,,-318.977997,,,,195.514999,-43.138999,38.751999,38.751999,0.0,0.0,4.387,152.376,-60.501999,91.874001,0.0,,,91.874001,0.0,91.874001,-3.629,0.0,88.245001,88.245001,2.86,417.615996,0.22,0.22,0.2275,446.816008,0.21,0.21,0.2175,
06/30/2002,11620.830078,,,-11110.900391,,509.929687,,-319.039001,,,,190.889999,-41.283,0.0,33.326,0.0,0.0,7.957,149.606999,-59.382999,90.223999,0.0,,,90.224,0.0,90.223999,-3.63,0.0,86.593999,86.593999,,421.496004,0.215,0.215,0.225,451.563996,0.205,0.205,0.215,
09/30/2002,11600.919922,,,-11072.299805,,528.620117,,-331.145996,,,,197.473999,-39.982,,31.663,,0.0,8.319,157.491999,-62.530998,94.960999,0.0,,,94.961,0.0,94.960999,0.0,0.0,94.960999,94.960999,,424.899994,0.2225,0.2225,0.23,452.536011,0.215,0.215,0.22,
12/31/2002,12434.530273,,,-11913.110352,,521.419921,,-334.950989,,,,186.473999,-33.186998,0.0,34.384998,0.0,0.0,-1.198,153.287001,-60.548,92.738998,0.0,,,92.739001,0.0,92.738998,0.0,0.0,92.738998,92.738998,,427.160004,0.2175,0.2175,0.215,453.608,0.21,0.21,0.2075,
03/31/2003,12162.540039,,,-11581.349609,,581.19043,,-340.631989,,,,240.557007,-48.136998,38.398998,38.398998,0.0,0.0,9.738,192.420009,-76.005997,116.414001,0.0,,,116.414012,0.0,116.414001,0.0,0.0,116.414001,116.414001,2.4,437.752016,0.265,0.265,0.27,463.023988,0.2575,0.2575,0.2625,
06/30/2003,12420.669922,,,-11860.290039,,560.379883,,-328.292999,,,,232.085999,-46.976001,0.0,37.234001,0.0,0.0,9.742,185.109998,-72.564003,112.545998,0.0,,,112.545995,0.0,112.545998,0.0,0.0,112.545998,112.545998,,441.328004,0.255,0.255,0.265,467.096008,0.2475,0.2475,0.2575,
09/30/2003,12639.580078,,,-12055.419922,,584.160156,,-351.247009,,,,232.919006,-37.609002,,34.726002,,0.0,2.883,195.310005,-75.779999,119.529999,0.0,,,119.530006,0.0,119.529999,0.0,0.0,119.529999,119.529999,,446.011993,0.2675,0.2675,0.27,471.584015,0.26,0.26,0.2625,
12/31/2003,13355.113,,,-12827.939,,527.174,,-316.698,,,,210.476,-34.094,31.507,31.507,,0.0,2.587,176.382,-67.908,109.041,0.0,,,108.474,0.0,108.474,0.0,0.0,108.474,108.474,1.003,446.836,0.2425,0.245,0.2475,472.116,0.235,0.2375,0.24,
03/31/2004,13351.759766,,,-12771.320312,,580.439454,,-318.979004,,,,261.463989,-29.424,0.0,30.871,0.0,0.0,-1.447,232.039989,-89.334,142.705994,0.554,,,142.151989,0.0,142.151993,0.0,0.0,142.151993,142.151993,,447.388,0.3175,0.32,0.3225,471.783996,0.3075,0.3075,0.31,
06/30/2004,13071.589844,,,-12495.870117,,575.719727,,-324.139008,,,,251.589996,-47.077999,0.0,26.844999,0.0,0.0,20.233,204.511997,-78.737,125.775002,0.0,,,125.774997,0.0,125.775002,0.0,0.0,125.775002,125.775002,,447.824004,0.28,0.28,0.2625,472.623992,0.2725,0.2725,0.255,
09/30/2004,13388.674,,,-12894.843,,493.831,0.0,-322.261,299.539,,22.722,171.57,-23.231,,23.482,,,-0.251,148.339,-56.35,91.989,,,,91.989,,91.989,0.0,0.0,91.989,91.989,,443.848,0.2075,0.2075,0.2075,467.964,0.2025,0.2025,0.2025,
12/31/2004,13636.836,,,-13182.244,,454.592,,-320.507,,,,134.085,-22.035,22.078,22.078,,0.0,-0.043,112.05,-43.027,69.023,18.077,,,50.946,0.0,50.946,0.0,0.0,50.946,50.946,-8.439,422.244,0.06,0.0825,0.0625,446.428,0.06,0.08,0.06,
03/31/2005,13190.167,,,-12688.417,,501.75,,-315.398,,,,186.352,-21.232,14.519,14.519,,0.0,6.713,165.12,-63.407,101.713,2.291,,,99.422,0.0,99.422,0.0,0.0,99.422,99.422,,438.58,0.225,0.23,0.240515,440.936,0.225,0.23,0.240515,
06/30/2005,13831.966,,,-13329.897,,502.069,0.0,-329.714,310.112,,19.602,172.355,-15.309,11.271,,,,4.038,157.046,-57.202,99.844,5.067,,,94.777,,94.777,,,94.777,94.777,,415.128,0.2275,0.24,0.24,417.68,0.2275,0.24,0.24,
09/30/2005,13918.352,,,-13396.579,,521.773,,-347.8,,,,173.973,-139.364,9.355,23.874,,0.0,130.009,34.609,-13.267,21.342,1.842,,,19.5,0.0,19.5,0.0,0.0,19.5,19.5,,415.0,0.0475,0.0525,0.245,419.4,0.0475,0.05,0.24,
12/31/2005,14653.147461,,,-14124.768555,,528.378906,,-361.77301,,,,166.604996,-7.295,,6.512,,0.0,0.783,159.309996,-61.334,97.975998,0.709,,,97.266996,0.0,97.266998,0.0,0.0,97.266998,97.266998,,416.5,0.235,0.235,0.22,420.697998,0.23,0.235,0.22,
03/31/2006,15220.679,,,-14659.916,,560.763,,-362.839,339.113,,23.726,197.924,-1.518,7.344,,,,-5.826,196.406,-67.816,128.59,-0.411,,,129.001,0.0,129.001,0.0,0.0,129.001,129.001,,416.1,0.31,0.31,0.31,421.542,0.305,0.305,0.305,
06/30/2006,15686.315,,,-15129.136,,557.179,,-368.335,346.394,,21.941,188.844,0.497,-0.584,,,,0.087,189.341,-69.873,119.468,,,,119.468,,119.468,0.0,0.0,119.468,119.468,,409.66,0.29,0.29,0.29,414.67,0.29,0.29,0.29,
09/30/2006,15643.004,,,-15057.509,,585.495,0.0,-382.357,359.611,,22.746,203.138,-7.566,-0.808,,,0.0,8.374,195.572,-73.594,121.978,,,,121.978,0.0,121.978,0.0,0.0,121.978,121.978,,397.872,0.305,0.305,0.305,402.714,0.305,0.305,0.305,
12/31/2006,16725.392578,,,-16130.75,,594.642578,,-385.783997,,,,208.858994,-8.209,,19.6,-11.457,0.0,0.066,200.649994,-78.462997,122.186996,,,,122.186997,0.0,122.186996,0.0,0.0,122.186996,122.186996,,384.782012,0.32,0.32,0.325,389.940002,0.315,0.315,0.32,
03/31/2007,16512.541,,,-15906.098,,606.443,,-385.416,363.367,,22.049,221.027,-10.4,9.889,19.898,-10.009,0.0,0.511,210.627,-81.131,129.496,0.0,,,129.496,0.0,129.496,0.0,0.0,129.496,129.496,,377.544,0.345,0.345,0.345,383.594,0.34,0.34,0.34,
06/30/2007,16343.976,,,-15773.173,,570.803,,-364.45,341.855,,22.595,206.353,-13.325,6.313,19.184,-12.871,,7.012,193.028,-67.147,125.881,-4.027,,,129.908,,129.908,,,129.908,129.908,,370.344,0.35,0.34,0.29,375.902,0.345,0.335,0.285,
09/30/2007,16390.45,,,-15862.02,,528.43,0.0,-354.992,332.898,,22.094,173.438,0.605,7.931,,,0.0,-8.536,174.043,-61.866,112.177,24.601,,,87.576,0.0,87.576,0.0,0.0,87.576,87.576,,348.934,0.25,0.32,0.355,353.804,0.25,0.315,0.35,
12/31/2007,17279.383,,,-16795.167,,484.216,0.0,-291.573,270.77,,20.803,192.643,-17.151,16.414,20.235,-3.821,,0.737,175.492,-67.083,108.409,-1.411,,,109.82,0.0,109.82,0.0,0.0,109.82,109.82,,329.81,0.335,0.33,0.31,334.124,0.33,0.325,0.305,
03/31/2008,17755.838,,,-17218.55,,537.288,0.0,-300.903,279.536,,21.367,236.385,-19.093,18.701,,,,0.392,217.292,-84.464,132.828,-1.024,,,133.852,,133.852,0.0,0.0,133.852,133.852,,322.436,0.415,0.41,0.415,326.536,0.41,0.405,0.41,
06/30/2008,17996.666,,,-17498.621,,498.045,0.0,-292.655,271.098,,21.557,205.39,-24.599,15.966,18.067,-2.101,0.0,8.633,180.791,-68.026,112.765,220.785,,,-108.02,,-108.02,0.0,0.0,-108.02,-108.02,,319.064,-0.34,0.355,0.37,322.234,-0.345,0.35,0.365,
09/30/2008,17157.846,,,-16630.393,,527.453,0.0,-321.81,303.279,,18.531,205.643,-17.88,13.415,,,0.0,4.465,187.763,-72.701,115.062,0.155,,,114.907,0.0,114.907,0.0,0.0,114.907,114.907,,314.022,0.365,0.365,0.365,316.982,0.365,0.365,0.365,
12/31/2008,17338.377,16881.078,457.299,-16848.529,16848.529,489.848,0.0,-291.964,272.026,18.909,1.029,197.884,-14.612,14.183,16.363,-2.18,,0.429,183.272,-70.743,112.529,1.473,1.473,0.0,111.056,,111.056,0.0,0.0,111.056,113.19785,0.66885,308.594,0.36,0.365,0.366818,310.178,0.36,0.365,0.366818,
03/31/2009,17311.651,16932.79,378.861,-16759.18,16759.18,552.471,0.0,-304.205,280.509,19.434,4.262,248.266,-15.025,14.521,15.9,-1.379,,0.504,233.241,-89.199,144.042,0.655,0.655,0.0,143.387,,143.387,,0.0,143.387,145.6423,1.6003,302.446,0.475,0.475,0.481548,304.584,0.47,0.475,0.480254,
06/30/2009,18393.899,17964.847,429.052,-17874.676,17874.676,519.223,0.0,-306.236,277.434,19.689,9.113,212.987,-14.838,14.652,15.684,-1.032,,0.186,198.149,-73.015,125.134,6.327,6.327,0.0,118.807,,118.807,,0.0,118.807,131.05745,5.92345,298.477,0.4,0.42,0.439087,300.592,0.4,0.42,0.439087,
09/30/2009,18716.063,18273.291,442.772,-18177.53,18177.53,538.533,0.0,-313.921,291.571,20.876,1.474,224.612,-15.2,14.951,,,,0.249,209.412,-79.265,130.147,0.0,0.0,0.0,130.147,0.0,130.147,0.0,0.0,130.147,131.1051,0.9581,292.796,0.44,0.44,0.447769,295.685,0.44,0.44,0.44324,
12/31/2009,19335.859,19335.859,,-18772.489,18772.489,563.37,0.0,-300.988,280.239,20.797,-0.048,262.382,-17.544,17.267,17.642,-0.375,,0.277,244.838,-93.531,151.307,0.0,0.0,0.0,151.307,,151.307,0.0,0.0,151.307,150.27025,-1.03675,286.955,0.53,0.53,0.523672,291.287,0.52,0.52,0.516441,
03/31/2010,19300.627,19300.627,,-18688.559,18688.559,612.068,0.0,-300.841,279.491,20.687,0.663,311.227,-19.547,19.279,19.598,-0.319,,0.268,291.68,-110.672,181.008,0.0,0.0,0.0,181.008,,181.008,,0.0,181.008,181.43895,0.43095,281.926,0.64,0.64,0.643569,287.162,0.63,0.63,0.631501,
06/30/2010,19602.12,19602.12,,-19013.75,19013.75,588.37,0.0,-306.516,289.288,21.625,-4.397,281.854,-18.389,17.901,18.615,-0.714,,0.488,263.465,-100.26,163.205,0.0,0.0,0.0,163.205,,163.205,0.0,0.0,163.205,147.93195,-15.27305,281.195,0.58,0.58,0.526083,286.693,0.57,0.57,0.516727,
09/30/2010,19715.373,19715.373,,-19122.539,19122.539,592.834,0.0,-344.662,318.81,23.352,2.5,248.172,-20.386,18.047,,,,2.339,227.786,-86.558,141.228,0.0,0.0,0.0,141.228,0.0,141.228,0.0,0.0,141.228,130.053,-11.175,278.928,0.51,0.51,0.46626,283.815,0.5,0.5,0.460626,
12/31/2010,19888.609,19888.609,,-19308.377,19308.377,580.232,0.0,-303.466,278.033,25.433,0.0,276.766,-17.477,19.144,19.738,-0.594,,-1.667,259.289,-98.789,160.5,0.0,0.0,0.0,160.5,,160.5,,0.0,160.5,160.5,0.0,275.605,0.58,0.58,0.58,280.693,0.57,0.57,0.57,
03/31/2011,19760.257,19760.257,,-19072.921,19072.921,687.336,0.0,-322.087,296.132,25.955,0.0,365.249,-18.914,19.056,19.625,-0.569,,-0.142,346.335,-131.954,214.381,0.0,0.0,0.0,214.381,,214.381,,0.0,214.381,214.381,0.0,274.319,0.78,0.78,0.78,279.766,0.77,0.77,0.77,
06/30/2011,20161.022,20161.022,,-19507.441,19507.441,653.581,0.0,-336.422,308.806,27.616,0.0,317.159,-18.667,18.605,19.355,-0.75,,0.062,298.492,-114.073,184.419,0.0,0.0,0.0,184.419,,184.419,,0.0,184.419,183.639,-0.78,273.492,0.67,0.67,0.67146,279.015,0.66,0.66,0.657204,
09/30/2011,20347.188,20347.188,,-19740.507,19740.507,606.681,0.0,-369.255,310.582,28.6,30.073,237.426,-17.042,19.912,20.152,-0.24,,-2.87,220.384,-77.738,142.646,-4.678,-4.678,0.0,147.324,0.0,147.324,0.0,0.0,147.324,176.927,34.281,266.458,0.55,0.54,0.663996,271.385,0.54,0.53,0.656319,
12/31/2011,20311.922,20311.922,,-19728.005,19728.005,583.917,0.0,-302.498,268.893,30.046,3.559,281.419,-22.575,22.576,22.78,-0.204,,-0.001,258.844,-98.887,159.957,-2.159,-2.159,0.0,162.116,0.0,162.116,0.0,0.0,162.116,162.27035,2.31335,258.461,0.63,0.62,0.627833,263.084,0.62,0.61,0.618793,
03/31/2012,20071.271,20071.271,,-19376.146,19376.146,695.125,0.0,-327.024,284.638,33.359,9.027,368.101,-23.775,23.906,24.577,-0.671,,-0.131,344.326,-132.221,212.105,0.0,0.0,0.0,212.105,0.0,212.105,0.0,0.0,212.105,217.97255,5.86755,258.162,0.82,0.82,0.844325,262.363,0.81,0.81,0.832364,
06/30/2012,19769.384,19769.384,,-19080.234,19080.234,689.15,0.0,-375.455,332.307,38.304,4.844,313.695,-19.901,24.686,25.232,-0.546,,-4.785,293.794,-112.523,181.271,0.0,0.0,0.0,181.271,0.0,181.271,0.0,0.0,181.271,184.4196,3.1486,252.116,0.72,0.72,0.731487,255.725,0.71,0.71,0.722312,
09/30/2012,19064.443,19064.443,,-18350.626,18350.626,713.817,0.0,-395.051,329.138,38.494,27.419,318.766,-22.227,23.137,23.229,-0.092,,-0.91,296.539,-106.09,190.449,26.955,26.955,0.0,163.494,0.0,163.494,0.0,0.0,163.494,236.729,46.28,242.931,0.67,0.78,0.97447,246.485,0.66,0.77,0.95776,
12/31/2012,21059.811,21059.811,,-20398.983,20398.983,660.828,0.0,-361.388,320.7,38.684,2.004,299.44,-18.502,18.525,18.737,-0.212,,-0.023,280.938,-106.317,174.621,6.01,6.01,0.0,168.611,0.0,168.611,0.0,0.0,168.611,167.9234,-6.6976,232.361,0.73,0.75,0.722683,235.992,0.71,0.74,0.711619,
03/31/2013,20523.668,20523.668,,-19806.679,19806.679,716.989,0.0,-366.866,323.536,39.868,3.462,350.123,-19.259,18.51,18.647,-0.137,,0.749,330.864,-126.721,204.143,158.509,158.509,0.0,45.634,,45.634,0.0,0.0,45.634,201.67365,-2.46935,230.422,0.2,0.89,0.875236,234.587,0.19,0.87,0.859474,
06/30/2013,21906.648,21906.648,,-21344.198,21344.198,562.45,0.0,-427.804,331.173,41.138,55.493,134.646,-18.715,18.19,18.547,-0.357,,0.525,115.931,-51.821,64.11,-104.329,-104.329,0.0,168.439,0.0,168.439,0.0,0.0,168.439,73.0007,8.8907,231.002,0.73,0.28,0.316018,235.669,0.71,0.27,0.307725,
09/30/2013,24469.04,24469.04,,-23901.488,23901.488,567.552,0.0,-453.362,358.303,42.496,52.563,114.19,-17.465,18.672,19.117,-0.445,,-1.207,96.725,-46.164,50.561,-0.462,-0.462,0.0,51.023,0.0,51.023,0.0,0.0,51.023,51.2006,0.6396,230.478,0.22,0.22,0.22215,235.127,0.22,0.22,0.22215,
12/31/2013,29176.362,29176.362,,-28488.137,28488.137,688.225,0.0,-528.609,364.06,43.95,120.599,159.616,-18.235,18.832,19.043,-0.211,,-0.597,141.381,-92.45,48.931,7.546,7.546,0.0,41.385,0.0,41.385,0.0,0.0,41.385,38.479,-10.452,230.277,0.18,0.21,0.167099,237.012,0.17,0.21,0.165901,
03/31/2014,28455.903,28455.903,,-27726.31,27726.31,729.593,0.0,-428.465,376.341,44.494,7.63,301.128,-15.691,19.474,19.577,-0.103,,-3.783,285.437,-105.36,180.077,0.0,0.0,0.0,180.077,0.0,180.077,0.0,0.0,180.077,180.806,0.729,229.409,0.78,0.78,0.788138,236.268,0.76,0.76,0.763085,
06/30/2014,30348.154,30348.154,,-29656.15,29656.15,692.004,0.0,-581.127,387.611,47.334,146.182,110.877,-52.545,20.903,21.125,-0.222,,31.642,58.332,-71.112,-12.78,0.0,0.0,0.0,-12.78,0.0,-12.78,0.0,0.0,-12.78,6.876,19.656,225.727,-0.06,-0.06,0.030462,225.727,-0.06,-0.06,0.027079,
09/30/2014,31588.708,31588.708,,-30716.164,30716.164,872.544,0.0,-665.281,459.249,49.512,156.52,207.263,-18.985,17.653,17.957,-0.304,,1.332,188.278,-120.476,67.802,0.0,0.0,0.0,67.802,0.0,67.802,0.0,0.0,67.802,68.35,0.548,224.087,0.3,0.3,0.305015,235.074,0.29,0.29,0.292331,
12/31/2014,33588.602,33588.602,,-32836.303,32836.303,752.299,0.0,-840.696,416.491,49.297,374.908,-88.397,-18.656,17.342,17.891,-0.549,,1.314,-107.053,-92.894,-199.947,0.0,0.0,0.0,-199.947,0.0,-199.947,0.0,0.0,-199.947,-197.794,2.153,219.456,-0.91,-0.91,-0.901292,219.456,-0.91,-0.91,-0.901292,
03/31/2015,32669.267,32669.267,,-31757.291,31757.291,911.976,0.0,-1276.225,442.443,56.205,777.577,-364.249,-34.351,22.946,23.374,-0.428,,11.405,-398.6,-114.79,-513.39,0.0,0.0,0.0,-513.39,0.0,-513.39,0.0,0.0,-513.39,-511.242,2.148,220.243,-2.33,-2.33,-2.321263,220.243,-2.33,-2.33,-2.321263,
