Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,655.900024,,-448.200012,,207.700012,,-165.800003,,,,,41.900002,-11.4,,11.4,,0.0,,0.0,30.500002,-11.9,18.6,0.0,,,18.600002,0.0,18.6,0.0,,18.6,18.6,,121.0,0.155,0.155,,121.0,0.155,0.155,0.155,
12/31/1992,629.700012,,-428.5,,201.200012,,-162.199997,,,,,39.0,-9.1,,9.1,,0.0,,0.0,29.9,-11.0,18.9,0.0,,,18.9,0.0,18.9,0.0,,18.9,18.9,,118.6745,0.16,0.16,0.16,118.6745,0.16,0.16,0.16,
04/03/1993,666.5,,-456.5,,210.0,,-164.399994,,,,,45.599998,-9.8,,9.8,,0.0,,0.0,35.799998,-13.6,22.200001,-1.1,,,23.299998,0.0,23.299999,0.0,,23.299999,23.299999,,117.599998,0.2,0.19,,117.599998,0.2,0.19,0.19,
07/03/1993,662.200012,,-455.0,,207.200012,,-161.199997,,,,,46.0,-10.4,,10.4,,0.0,,0.0,35.6,-12.8,22.799999,0.0,,,22.8,0.0,22.799999,0.0,,22.799999,22.799999,,117.0,0.195,0.195,,117.0,0.195,0.195,0.195,
10/02/1993,638.099976,,-439.200012,,198.899963,,-157.0,,,,,41.900002,-11.7,,11.7,,0.0,,0.0,30.200002,-11.2,19.0,0.0,,,19.000002,0.0,19.0,0.0,,19.0,19.0,,115.599998,0.165,0.165,,115.599998,0.165,0.165,0.165,
12/31/1993,641.900024,,-439.899994,,202.00003,,-160.100006,,,,,41.900002,-11.3,,11.3,,0.0,,0.0,30.600002,-11.3,19.299999,0.0,,,19.300002,0.0,19.299999,0.0,,19.299999,19.299999,,113.800004,0.17,0.17,0.17,113.800004,0.17,0.17,0.17,
04/02/1994,667.700012,,-455.200012,,212.5,,-161.0,,,,,51.5,-11.5,,11.5,,0.0,,0.0,40.0,-14.8,25.200001,0.0,,,25.2,0.0,25.200001,0.0,,25.200001,25.200001,,112.400002,0.225,0.225,,112.400002,0.225,0.225,0.225,
07/02/1994,718.599976,,-490.899994,,227.699982,,-171.5,,,,,56.200001,-11.9,,11.9,,0.0,,0.0,44.300001,-16.4,27.9,0.0,,,27.900002,0.0,27.9,0.0,,27.9,27.9,,112.0,0.25,0.25,,112.0,0.25,0.25,0.25,
10/01/1994,733.700012,,-501.100006,,232.600006,,-179.300003,,,,,53.299999,-9.7,,9.7,,0.0,,0.0,43.599999,-15.8,27.799999,0.0,,,27.799999,0.0,27.799999,0.0,,27.799999,27.799999,,110.800003,0.25,0.25,,110.800003,0.25,0.25,0.25,
12/31/1994,736.700012,,-501.700012,,235.0,,-180.100006,,,,,54.900002,-9.9,,9.9,,0.0,,0.0,45.000002,-16.5,28.5,0.0,,,28.500002,0.0,28.5,0.0,,28.5,28.5,,109.400002,0.26,0.26,0.26,109.400002,0.26,0.26,0.26,
04/01/1995,773.200012,,-528.400024,,244.799988,,-180.0,,,,,64.800003,-10.0,,10.0,,0.0,,0.0,54.800003,-20.299999,34.5,0.0,,,34.500004,0.0,34.5,0.0,,34.5,34.5,,106.800003,0.325,0.325,,106.800003,0.325,0.325,0.325,
07/01/1995,780.5,,-541.5,,239.0,,-172.300003,,,,,66.699997,-11.7,,11.7,,0.0,,0.0,54.999997,-19.299999,35.700001,0.0,,,35.699998,0.0,35.700001,0.0,,35.700001,35.700001,,106.400002,0.335,0.335,,106.400002,0.335,0.335,0.335,
09/30/1995,783.5,,-548.5,,235.0,,-167.100006,,,,,67.900002,-12.0,,12.0,,0.0,,0.0,55.900002,-20.1,35.799999,0.0,,,35.800001,0.0,35.799999,0.0,,35.799999,35.799999,,106.400002,0.335,0.335,,106.400002,0.335,0.335,0.335,
12/31/1995,776.700012,,-538.200012,,238.5,,-170.399994,,,,,68.099998,-9.1,,10.6,,0.0,,-1.5,58.999998,-21.299999,37.700001,0.0,,,37.699999,0.0,37.700001,0.0,,37.700001,37.700001,,106.400002,0.355,0.355,0.355,106.400002,0.355,0.355,0.355,
03/30/1996,796.599976,,-549.900024,,246.699951,,-175.300003,,,,,71.400002,-8.9,,8.9,,0.0,,0.0,62.500002,-22.5,40.0,0.0,,,40.000002,0.0,40.0,0.0,,40.0,40.0,,105.800003,0.38,0.38,0.38,108.108002,0.37,0.37,0.37,
06/29/1996,797.700012,,-549.299988,,248.400024,,-174.899994,,,,,73.5,-9.4,,9.4,,0.0,,0.0,64.1,-22.5,41.599998,0.0,,,41.6,0.0,41.599998,0.0,,41.599998,41.599998,,105.400002,0.39,0.39,0.39,106.666,0.39,0.39,0.39,
09/28/1996,819.299988,,-558.799988,,260.5,,-181.100006,,,,,79.400002,-8.0,,10.1,,0.0,,-2.1,71.400001,-24.799999,46.599998,0.0,,,46.600002,0.0,46.599998,0.0,,46.599998,46.599998,,104.800003,0.45,0.45,0.43,105.910004,0.44,0.44,0.425,
12/28/1996,808.900024,,-546.200012,,262.700012,,-181.100006,,,,,81.599998,-9.0,,9.0,,0.0,,0.0,72.599998,-24.9,47.700001,0.0,,,47.699998,0.0,47.700001,0.0,,47.700001,47.700001,,104.0,0.46,0.46,0.46,106.0,0.45,0.45,0.45,
03/29/1997,828.900024,,-566.0,,262.900024,,-180.300003,,,,,82.599998,-8.5,,8.5,,0.0,,0.0,74.099998,-25.9,48.200001,0.0,,,48.199998,0.0,48.200001,0.0,,48.200001,48.200001,,103.5,0.47,0.47,0.47,106.599998,0.45,0.45,0.45,
06/28/1997,844.799988,,-571.0,,273.799988,,-188.699997,,,,,85.099998,-8.8,,8.8,,0.0,,0.0,76.299998,-26.700001,49.599998,0.0,,,49.599997,0.0,49.599998,0.0,,49.599998,49.599998,,103.300003,0.48,0.48,0.48,106.199997,0.47,0.47,0.47,
09/27/1997,835.599976,,-565.5,,270.099976,,-183.899994,,,,,86.199997,-8.0,,8.0,,0.0,,0.0,78.199997,-25.6,52.599998,0.0,,,52.599997,0.0,52.599998,0.0,,52.599998,52.599998,,103.099998,0.51,0.51,0.51,106.099998,0.5,0.5,0.5,
12/28/1997,836.400024,,-560.5,,275.900024,,-186.899994,,,,,89.0,-6.4,,6.4,,0.0,,0.0,82.6,-28.200001,54.400002,0.0,,,54.399999,0.0,54.400002,0.0,,54.400002,54.400002,,102.400002,0.53,0.53,0.53,105.5,0.52,0.52,0.52,
03/28/1998,843.599976,,-563.099976,,280.5,,-190.100006,,,,,90.400002,-8.1,,8.1,,0.0,,0.0,82.300002,-28.1,54.200001,0.0,,,54.200002,0.0,54.200001,0.0,,54.200001,54.200001,,102.199997,0.53,0.53,0.53,105.0,0.52,0.52,0.52,
06/27/1998,871.5,,-580.200012,,291.299988,,-196.0,,,,,95.300003,-8.5,,8.5,,0.0,,0.0,86.800003,-29.4,57.400002,0.0,,,57.400003,0.0,57.400002,0.0,,57.400002,57.400002,,101.699997,0.56,0.56,0.56,104.400002,0.55,0.55,0.55,
09/26/1998,860.200012,,-579.299988,,280.900024,,-188.899994,,,,,92.0,-8.7,,8.7,,0.0,,0.0,83.3,-27.5,55.799999,0.0,,,55.8,0.0,55.799999,0.0,,55.799999,55.799999,,101.699997,0.55,0.55,0.55,104.199997,0.54,0.54,0.54,
01/02/1999,884.599976,,-592.799988,,291.799988,,-198.199997,,,,,93.599998,-9.3,,9.3,,0.0,,0.0,84.299998,-28.4,55.900002,0.0,,,55.899998,0.0,55.9,0.0,,55.9,55.9,,100.0,0.56,0.56,0.56,102.699997,0.54,0.54,0.54,
04/03/1999,933.9,,-622.0,,311.9,,-208.3,,,,,103.6,-75.4,10.4,10.4,,0.0,,65.0,28.2,-9.8,18.4,0.0,,,18.4,0.0,18.4,0.0,,18.4,18.4,,99.4,0.19,0.19,0.61,101.5,0.18,0.18,0.6,
07/03/1999,928.5,,-614.3,,314.2,,-207.3,,,,,106.9,-9.2,9.2,9.2,,0.0,,0.0,97.7,-34.0,63.7,0.0,,,63.7,0.0,63.7,0.0,,63.7,63.7,,99.4,0.64,0.64,0.64,101.7,0.63,0.63,0.63,
10/02/1999,961.0,,-633.5,,327.5,,-214.7,,,,,112.8,-11.6,11.6,11.6,,0.0,,0.0,101.2,-35.2,66.0,0.0,,,66.0,0.0,66.0,0.0,,66.0,66.0,,98.9,0.66,0.66,0.66,101.3,0.65,0.65,0.65,
01/01/2000,944.799988,,-617.0,,327.799988,,-212.300003,,,,,115.5,-12.2,,12.2,,0.0,,0.0,103.3,-36.0,67.300003,0.0,,,67.3,0.0,67.300003,0.0,,67.300003,67.300003,,99.099998,0.68,0.68,0.68,100.800003,0.67,0.67,0.67,
04/01/2000,965.299988,,-631.200012,,334.099976,,-214.199997,,,,,119.900002,-12.3,,12.3,,0.0,,0.0,107.600002,-37.400002,70.199997,0.0,,,70.2,0.0,70.199997,0.0,0.0,70.199997,70.199997,,98.800003,0.71,0.71,0.71,100.800003,0.7,0.7,0.7,
07/01/2000,993.400024,,-649.700012,,343.700012,,-218.699997,,,,,125.0,-14.6,,14.6,,0.0,,0.0,110.4,-37.599998,72.800003,0.0,,,72.800002,0.0,72.800003,0.0,0.0,72.800003,72.800003,,98.699997,0.74,0.74,0.74,100.400002,0.73,0.73,0.73,
09/30/2000,1001.700012,,-661.400024,,340.299988,,-215.800003,,,,,124.5,-14.2,,14.2,,0.0,,0.0,110.3,-37.299999,73.0,0.0,,,73.000001,0.0,73.0,0.0,0.0,73.0,73.0,,98.099998,0.74,0.74,0.74,99.400002,0.73,0.73,0.73,
12/30/2000,933.099976,,-619.0,,314.099976,,-202.600006,,,,,111.5,-13.5,,13.5,,0.0,,0.0,98.0,-30.5,67.5,0.0,,,67.5,0.0,67.5,0.0,0.0,67.5,67.5,,98.400002,0.69,0.69,0.69,98.400002,0.69,0.69,0.69,
03/31/2001,963.200012,,-644.200012,,319.0,,-209.199997,,,,,109.800003,-13.8,,13.8,,0.0,,0.0,96.000003,-32.200001,63.799999,0.2,,,63.600002,0.0,63.599998,0.0,0.0,63.599998,63.599998,,97.599998,0.65,0.65,0.65,98.5,0.65,0.65,0.65,
06/30/2001,960.799988,,-649.0,,311.799988,,-208.399994,,,,,103.400002,-13.5,,13.5,,0.0,,0.0,89.900002,-30.1,59.799999,0.0,,,59.800002,0.0,59.799999,0.0,0.0,59.799999,59.799999,,97.800003,0.61,0.61,0.61,98.699997,0.61,0.61,0.61,
09/29/2001,966.700012,,-653.900024,,312.799988,,-209.600006,,,,,103.199997,-12.4,,12.4,,0.0,,0.0,90.799997,-29.1,61.700001,0.0,,,61.699997,0.0,61.700001,0.0,0.0,61.700001,61.700001,,97.900002,0.63,0.63,0.63,98.599998,0.63,0.63,0.63,
12/29/2001,912.599976,,-616.0,,296.599976,,-203.300003,,,,,93.300003,-10.2,,10.5,0.0,0.0,,-0.3,83.100003,-25.0,58.099998,0.0,,,58.100003,0.0,58.099998,0.0,0.0,58.099998,58.099998,,97.900002,0.6,0.6,0.6,98.5,0.59,0.59,0.59,
03/30/2002,930.799988,,-621.900024,,308.899964,,-205.699997,,,,,103.199997,-9.3,,9.3,,0.0,,0.0,93.899997,-29.1,64.800003,0.0,,,64.799997,0.0,64.800003,0.0,0.0,64.800003,64.800003,,98.0,0.66,0.66,0.66,98.900002,0.66,0.66,0.66,
06/29/2002,1044.0,,-701.700012,,342.299988,,-229.399994,,,,,112.900002,-9.7,,9.7,,0.0,,0.0,103.200002,-31.0,72.199997,-1.6,,,73.800002,0.0,73.800003,0.0,0.0,73.800003,73.800003,,98.300003,0.75,0.73,0.73,99.400002,0.74,0.73,0.73,
09/28/2002,1101.699951,,-753.099976,,348.599975,,-237.5,,,,,111.099998,-27.1,,11.9,,0.0,,15.2,83.999998,-22.9,61.099998,-2.0,,,63.099998,0.0,63.099998,0.0,0.0,63.099998,63.099998,,98.5,0.64,0.62,0.72,99.300003,0.64,0.62,0.72,
12/28/2002,1105.300049,,-760.200012,,345.100037,,-236.5,,,,,108.599998,-29.9,,13.0,,0.0,,16.9,78.699998,-23.200001,55.5,0.0,,,55.499997,0.0,55.5,0.0,0.0,55.5,55.5,,99.699997,0.56,0.56,0.68,99.699997,0.56,0.56,0.68,
03/29/2003,1135.2,,-786.5,,348.7,,-234.100006,,,,,114.599994,-14.9,14.9,14.9,,,,0.0,99.699994,-28.9,70.800003,0.0,,,70.799994,0.0,70.799994,0.0,0.0,70.799994,70.799994,,99.3,0.71,0.69,0.69,100.0,0.71,0.68,0.68,
06/28/2003,1192.199951,,-820.799988,,371.399963,,-265.5,,,,,105.900002,-10.5,,14.5,,0.0,,-4.0,95.400002,-25.700001,69.699997,-1.6,,,71.300001,0.0,71.300003,0.0,0.0,71.300003,71.300003,,99.400002,0.72,0.7,0.7,100.099998,0.71,0.7,0.7,
09/27/2003,1204.099976,,-848.599976,,355.5,,-253.300003,,,,,102.199997,-14.1,,13.9,,0.0,,0.2,88.099997,-23.299999,64.800003,-1.7,,,66.499998,0.0,66.5,0.0,0.0,66.5,66.5,,99.400002,0.67,0.65,0.65,100.0,0.67,0.65,0.65,
12/27/2003,1231.099976,,-848.700012,,382.399964,,-282.0,,,,,100.400002,-48.699999,,14.4,,0.0,,34.299999,51.700003,-14.2,37.5,-21.8,,,59.300003,0.0,59.299999,0.0,0.0,59.299999,59.299999,,99.599998,0.59,0.4,0.65,100.0,0.59,0.4,0.65,
03/27/2004,1246.7,,-880.2,,366.5,,-257.9,,,,,108.6,-36.1,14.7,14.7,,0.0,,21.4,72.5,-19.9,52.6,0.0,,,52.6,0.0,52.6,0.0,0.0,52.6,52.6,15.536,99.7,0.53,0.53,0.69,100.3,0.52,0.52,0.68,
06/26/2004,1324.0,,-933.400024,,390.599976,,-274.299988,,,,,116.300003,-27.6,,13.8,,0.0,,13.8,88.700003,-20.200001,68.5,0.0,,,68.500002,0.0,68.5,0.0,0.0,68.5,68.5,,99.900002,0.69,0.69,0.75,100.5,0.68,0.68,0.74,
09/25/2004,1336.199951,,-946.799988,,389.399963,,-273.100006,,,,,116.300003,-13.8,13.8,13.8,,0.0,,0.0,102.500003,-27.5,75.0,0.0,,,75.000003,0.0,75.0,0.0,0.0,75.0,75.0,,99.900002,0.75,0.75,0.75,100.599998,0.75,0.75,0.75,
01/01/2005,1427.8,,-995.7,,432.1,,-306.3,,,,,125.8,-15.4,,15.4,,0.0,,0.0,110.4,-26.4,84.0,0.4,,,83.6,0.0,83.6,0.0,0.0,83.6,83.6,,99.52,0.84,0.84,0.84,100.6,0.83,0.83,0.83,
04/02/2005,1342.8,,-990.9,,351.9,,-254.4,,,,,97.5,-17.8,14.5,14.5,,0.0,,3.3,79.7,-20.6,59.1,1.4,,,57.7,0.0,57.7,,0.0,57.7,57.7,,100.1,0.58,0.59,0.61,100.7,0.57,0.58,0.6,
07/02/2005,1411.7,,-1023.6,,388.1,,-254.5,,,,,133.6,-17.8,15.7,15.7,,0.0,,2.1,115.8,-26.2,89.6,0.2,,,89.4,0.0,89.4,0.0,0.0,89.4,89.4,2.4,100.2,0.89,0.89,0.91,100.6,0.89,0.89,0.91,
10/01/2005,1355.0,,-997.4,,357.6,,-228.8,,,,,128.8,-16.0,14.7,14.7,,0.0,,1.3,112.8,-26.8,86.0,-0.2,,,86.2,0.0,86.2,0.0,0.0,86.2,86.2,,100.2,0.86,0.86,1.01,100.6,0.86,0.86,1.01,
12/31/2005,1364.0,,-949.4,,414.6,,-286.2,,,,,128.4,-69.9,12.9,13.0,,0.0,,57.0,58.5,-1.4,57.1,64.0,,,-6.9,0.0,-6.9,0.0,0.0,-6.9,-6.9,,100.4,-0.07,0.57,0.92,100.4,-0.07,0.57,0.92,
04/01/2006,1337.2,,-982.0,,355.2,,-244.8,,,,,110.4,-22.1,14.5,14.5,,0.0,,7.6,88.3,-19.4,68.9,0.2,,,68.7,0.0,68.7,0.0,0.0,68.7,68.7,,99.8,0.69,0.69,0.75,100.1,0.69,0.69,0.75,
07/01/2006,1409.7,,-1016.7,,393.0,,-251.3,,,,,141.7,-17.6,13.6,13.6,,0.0,,4.0,124.1,-27.7,96.4,-15.6,,,112.0,0.0,112.0,0.0,0.0,112.0,112.0,2.6,100.0,1.12,0.96,0.99,100.4,1.12,0.96,0.99,
09/30/2006,1417.6,,-1026.9,,390.7,,-252.6,,,,,138.1,-33.6,14.1,14.1,,0.0,,19.5,104.5,-19.2,85.3,0.3,,,85.0,0.0,85.0,0.0,0.0,85.0,85.0,,100.1,0.85,0.85,0.99,100.5,0.85,0.85,0.99,
12/30/2006,1411.4,,-1016.8,,394.6,,-262.4,,,,,143.4,-18.4,13.3,13.3,,0.0,,5.1,125.0,-8.7,105.1,0.4,,,115.9,0.0,104.7,0.0,0.0,104.7,104.7,,100.4,1.04,1.04,1.09,100.4,1.04,1.04,1.09,
03/31/2007,1389.9,,-1025.6,,364.3,,-248.3,,,,,116.0,-17.2,15.1,15.1,,,,2.1,98.8,-19.7,79.1,,,,79.1,,79.1,,,79.1,79.1,,98.0,0.81,0.81,0.83,98.8,0.8,0.8,0.82,
06/30/2007,1523.5,,-1113.1,,410.4,,-270.8,,,,,139.6,-27.6,20.1,20.1,,0.0,,7.5,112.0,-25.8,86.2,0.0,,,86.2,0.0,86.2,0.0,0.0,86.2,86.2,,98.0,0.88,0.88,1.02,98.7,0.87,0.87,1.01,
09/29/2007,1680.4,,-1214.2,,466.2,,-330.4,,,,,135.8,-69.3,35.7,35.7,,0.0,,33.6,66.5,-7.7,58.8,0.0,,,58.8,0.0,58.8,0.0,0.0,58.8,58.8,,98.3,0.6,0.6,1.02,98.9,0.59,0.59,1.0,
12/29/2007,1714.0,,-1231.4,,482.6,,-333.0,,,,,149.6,-50.5,34.3,34.3,,0.0,,16.2,99.1,-19.0,80.1,0.0,,,80.1,0.0,80.1,0.0,0.0,80.1,80.1,,98.2,0.81,0.81,1.08,98.9,0.81,0.81,1.08,
03/29/2008,1645.2,,-1221.2,,424.0,,-328.0,,,,,96.0,-35.1,29.5,29.5,,,,5.6,60.9,7.5,68.4,,,,68.4,,68.4,,,68.4,68.4,,98.4,0.7,0.7,0.81,98.6,0.69,0.69,0.8,
06/28/2008,1828.9,,-1338.6,,490.3,,-341.0,,,,,149.3,-35.1,29.3,29.3,,0.0,,5.8,114.2,-21.8,92.4,0.0,,,92.4,0.0,92.4,0.0,0.0,92.4,92.4,,98.5,0.94,0.94,1.04,98.9,0.93,0.93,1.03,
09/27/2008,1724.8,,-1290.5,,434.3,,-325.5,,,,,108.8,-41.5,29.0,29.0,,0.0,,12.5,67.3,-4.6,62.7,0.0,,,62.7,0.0,62.7,0.0,0.0,62.7,62.7,,98.5,0.64,0.64,0.82,98.9,0.63,0.63,0.81,
12/27/2008,1511.5,,-1133.1,,378.4,,-309.8,,309.8,,0.0,68.6,-40.4,28.1,28.1,,0.0,,12.3,28.2,14.4,42.6,0.0,,,42.6,0.0,42.6,0.0,0.0,42.6,42.6,,98.4,0.43,0.43,0.65,98.6,0.43,0.43,0.65,
04/04/2009,1426.2,1426.2,-1081.1,1081.1,345.1,0.0,-1233.5,304.2,,,929.3,-888.4,-27.5,,27.5,,,,0.0,-915.9,17.0,-898.9,0.0,0.0,0.0,-898.9,0.0,-898.9,0.0,0.0,-898.9,-23.055,875.845,100.0,-8.99,-8.99,-0.23055,100.0,-8.99,-8.99,-0.23155,
07/04/2009,1455.4,1455.4,-1065.1,1065.1,390.3,0.0,-329.7,300.1,,,29.6,60.6,-20.4,,20.4,,,,0.0,40.2,-0.4,39.8,0.0,0.0,0.0,39.8,0.0,39.8,0.0,0.0,39.8,59.04,19.24,105.0,0.38,0.38,0.562286,105.7,0.38,0.38,0.562025,
10/03/2009,1549.3,1549.3,-1113.3,1113.3,436.0,0.0,-358.6,323.1,,,35.5,77.4,-19.1,,19.1,,,,0.0,58.3,4.2,62.5,0.0,0.0,0.0,62.5,0.0,62.5,0.0,0.0,62.5,85.575,23.075,105.1,0.59,0.59,0.814225,106.0,0.59,0.59,0.807689,
01/02/2010,1521.8,1521.8,-1106.7,1106.7,415.1,0.0,-370.3,341.4,,,28.9,44.8,-18.3,,18.3,,,,0.0,26.5,23.4,49.9,0.0,0.0,0.0,49.9,0.0,49.9,0.0,0.0,49.9,68.685,18.785,106.3,0.47,0.47,0.646143,106.3,0.47,0.47,0.646143,
04/03/2010,1554.7,1554.7,-1113.9,1113.9,440.8,0.0,-346.4,340.1,,,6.3,94.4,-17.5,,17.5,,,,0.0,76.9,-22.2,54.7,0.0,0.0,0.0,54.7,0.0,54.7,0.0,0.0,54.7,62.24,7.54,105.4,0.52,0.52,0.590512,106.4,0.51,0.51,0.580865,
07/03/2010,1680.1,1680.1,-1189.7,1189.7,490.4,0.0,-343.5,338.9,,,4.6,146.9,-21.1,,21.1,,,,0.0,125.8,-42.0,83.8,0.0,0.0,0.0,83.8,0.0,83.8,0.0,0.0,83.8,86.335,2.535,105.6,0.79,0.79,0.817566,106.8,0.78,0.78,0.803736,
10/02/2010,1640.8,1640.8,-1187.8,1187.8,453.0,0.0,-356.9,346.4,,,10.5,96.1,-19.1,,19.1,,,,0.0,77.0,-12.8,64.2,0.0,0.0,0.0,64.2,0.0,64.2,0.0,0.0,64.2,71.025,6.825,105.8,0.61,0.61,0.671314,107.1,0.6,0.6,0.663725,
01/01/2011,1462.6,1462.6,-1098.5,1098.5,364.1,0.0,-297.0,290.8,,,6.2,67.1,-18.8,,18.8,,,,0.0,48.3,51.6,99.9,-14.3,-14.3,0.0,114.2,0.0,114.2,0.0,0.0,114.2,102.11,2.21,107.8,1.06,0.93,0.947217,107.8,1.06,0.93,0.947217,
04/02/2011,1526.5,1526.5,-1127.0,1127.0,399.5,0.0,-319.2,314.9,,,4.3,80.3,-17.7,,17.7,,,,0.0,62.6,-25.7,36.9,-7.9,-7.9,0.0,44.8,0.0,44.8,0.0,0.0,44.8,39.695,2.795,105.4,0.43,0.35,0.376613,107.0,0.42,0.35,0.376121,
07/02/2011,1544.8,1544.8,-1148.4,1148.4,396.4,0.0,-291.6,283.3,,,8.3,104.8,-17.7,,17.7,,,,0.0,87.1,-34.0,53.1,-20.2,-20.2,0.0,73.3,0.0,73.3,0.0,0.0,73.3,55.595,2.495,105.7,0.69,0.5,0.52597,106.9,0.69,0.5,0.52334,
10/01/2011,1500.4,1500.4,-1133.5,1133.5,366.9,0.0,-303.1,285.0,,,18.1,63.8,-17.7,,17.7,,,,0.0,46.1,-10.7,35.4,-14.4,-14.4,0.0,49.8,0.0,49.8,0.0,0.0,49.8,47.165,11.765,106.0,0.47,0.33,0.444953,106.6,0.47,0.33,0.440366,
12/31/2011,1454.6,1454.6,-1096.0,1096.0,358.6,0.0,-303.6,287.7,,,15.9,55.0,-17.9,,17.9,,,,0.0,37.1,-8.1,29.0,6.8,6.8,0.0,22.2,0.0,22.2,0.0,0.0,22.2,39.595,10.595,106.8,0.21,0.271536,0.37074,106.8,0.21,0.27,0.369204,
