Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1996,51.874001,-19.695,32.179001,0.036,5.535,2.082,39.832001,-0.98,38.852001,-27.841,11.011,0.0,11.011,-3.877,7.134,0.0,0.0,7.134,-0.141,,6.993,0.0,0.0,6.993,0.087206,0.087206,0.087206,80.186949,0.077992,0.077992,0.077992,86.009225,
12/31/1996,54.479001,-20.785,33.694001,0.82,5.988,3.624,44.126001,-2.309,41.817001,-31.245001,10.572,0.0,10.572,-4.127,6.445,0.0,0.0,6.445,-0.14,,6.305,0.0,0.0,6.305,0.076182,0.076182,0.076182,82.703045,0.067133,0.067133,0.067133,93.910013,
03/31/1997,55.338999,-20.872999,34.466,0.0,6.198,6.751,47.414999,-1.626,45.788999,-31.205999,14.583,0.0,14.583,-5.149,9.434,0.0,0.0,9.434,-0.141,,9.293,0.0,0.0,9.293,0.103661,0.103661,0.103661,90.202138,0.096232,0.096232,0.096232,97.483596,
06/30/1997,59.148001,-22.694,36.454,0.0,6.463,7.108,50.025,-1.326,48.699,-33.106998,15.592,0.0,15.592,-5.558,10.034,0.0,0.0,10.034,-0.14,,9.894,0.0,0.0,9.894,0.107116,0.107116,0.107116,92.575274,0.100032,0.100032,0.100032,99.144791,
09/30/1997,64.314999,-26.735001,37.579998,1.717,6.977,6.685,52.958998,-1.142,51.816998,-35.721001,16.096001,0.0,16.096001,-5.719,10.377,0.0,0.0,10.377,-0.141,,10.236,0.0,0.0,10.236001,0.109535,0.109535,0.109535,93.038318,0.102451,0.102451,0.102451,99.81622,
12/31/1997,65.374998,-26.735001,38.639997,0.568,7.472,7.435,54.114998,-0.574,53.540998,-37.895,15.646,0.0,15.646,-5.166,10.48,0.0,0.0,10.48,-0.141,,10.339,0.0,0.0,10.339,0.105906,0.105906,0.105906,97.10158,0.103661,0.103661,0.103661,103.167537,
03/31/1998,76.246002,-31.608,44.638002,0.009,8.486,12.997,66.130002,-1.437,64.693002,-44.921001,19.771999,0.0,19.771999,-7.092,12.68,0.0,0.0,12.68,0.0,,12.68,0.0,0.0,12.679999,0.1125,0.112472,0.112472,112.739514,0.1075,0.107574,0.107574,117.87268,
06/30/1998,80.313999,-32.223,48.091,0.92,8.845,12.847,70.703,-1.951,68.752,-47.875999,20.875999,0.0,20.875999,-7.43,13.446,0.0,0.0,13.446,0.0,,13.446,0.0,0.0,13.446,0.119002,0.119002,0.119002,112.686522,0.1125,0.112472,0.112472,119.550125,
09/30/1998,83.155998,-33.083,50.072998,0.991,8.897,15.468,75.428999,-2.053,73.375999,-52.124001,21.252001,0.0,21.252001,-7.253,13.999,0.0,0.0,13.999,0.0,,13.999,0.0,0.0,13.999001,0.1225,0.122449,0.122449,113.469298,0.1175,0.11746,0.11746,118.514342,
12/31/1998,84.926998,-33.068001,51.858997,0.972,9.115,16.73,78.675997,-3.321,75.354997,-69.028,6.327,0.0,6.327,-4.296,2.031,0.0,0.0,2.031,0.0,,2.031,0.0,0.0,2.031,0.018375,0.018367,0.018367,110.576649,0.018367,0.018367,0.018367,110.576337,
03/31/1999,87.166,-31.983999,55.182001,0.865,9.74,17.128,82.915001,-2.184,80.731001,-57.477001,23.254,0.0,23.254,-7.773,15.481,0.0,0.0,15.481,0.0,,15.481,0.0,0.0,15.481,0.135,0.135,0.135,115.273196,0.128571,0.128571,0.128571,120.565197,
06/30/1999,93.556,-33.727001,59.828999,0.4,10.812,16.249001,87.289999,-2.274,85.015999,-60.999001,24.017,0.0,24.017,-8.001,16.016001,0.0,0.0,16.016001,0.0,,16.016001,0.0,0.0,16.016,0.138095,0.138095,0.138095,116.037601,0.133333,0.133333,0.133333,120.489599,
09/30/1999,99.097,-36.118,62.979,0.27,11.272,16.690001,91.211001,-1.653,89.558001,-64.738998,24.819,0.0,24.819,-7.979,16.84,0.0,0.0,16.84,0.0,,16.84,0.0,0.0,16.84,0.145238,0.145238,0.145238,116.932198,0.140476,0.140476,0.140476,121.270802,
12/31/1999,106.628998,-40.251999,66.376999,1.047,12.372,17.750999,97.546998,-3.064,94.482998,-69.307999,25.174999,0.0,25.174999,-7.552,17.622999,0.0,0.0,17.622999,0.0,,17.622999,0.0,0.0,17.622999,0.147381,0.147619,0.147619,117.879299,0.142857,0.142857,0.142857,122.112896,
03/31/2000,112.226002,-44.027,68.199001,0.82,12.336,22.507999,103.863001,-3.493,100.370001,-72.859001,27.511,0.0,27.511,-9.216,18.295,0.0,0.0,18.295,0.0,0.0,18.295,0.0,0.0,18.295,0.15,0.15,0.15,121.052002,0.1475,0.1475,0.1475,124.639999,
06/30/2000,123.282997,-49.859001,73.423996,0.0,13.201,22.4,109.024996,-3.642,105.382996,-76.544998,28.837999,0.0,28.837999,-9.459,19.379,0.0,0.0,19.379,0.0,0.0,19.379,0.0,0.0,19.379,0.1575,0.1575,0.1575,122.599998,0.1525,0.1525,0.1525,127.019997,
09/30/2000,131.185001,-55.620998,75.564003,0.0,14.758,22.93,113.252004,-3.668,109.584004,-78.500999,31.083,0.0,31.083,-10.092,20.990999,0.0,0.0,20.990999,0.0,0.0,20.990999,0.0,0.0,20.991,0.17,0.17,0.17,124.435997,0.16,0.16,0.16,131.007996,
12/31/2000,138.606003,-58.862999,79.743004,2.393,16.011,23.403,121.550003,-3.128,118.422003,-87.452003,30.969999,0.0,30.969999,-9.588,21.382,0.0,0.0,21.382,0.0,0.0,21.382,0.0,0.0,21.381999,0.17,0.17,0.17,125.916,0.1625,0.1625,0.1625,132.328003,
03/31/2001,143.078999,-57.339001,85.739998,0.98,17.164,25.964001,129.847998,-4.609,125.238998,-90.353996,34.884998,0.0,34.884998,-11.484,23.400999,0.0,0.0,23.400999,0.0,0.0,23.400999,0.0,0.0,23.400998,0.1825,0.1825,0.1825,127.627998,0.175,0.175,0.175,133.751999,
06/30/2001,147.109001,-51.706001,95.403,0.0,25.194,22.187,142.784,-7.982,134.802001,-97.940002,36.862,0.0,36.862,-11.752,25.110001,0.0,0.0,25.110001,0.0,0.0,25.110001,0.0,0.0,25.11,0.195,0.195,0.195,128.904007,0.185,0.185,0.185,135.744003,
09/30/2001,152.981003,-50.268002,102.713001,0.0,25.871,25.903,154.487001,-6.335,148.152001,-109.593002,38.558998,0.0,38.558998,-12.278,26.281,0.0,0.0,26.281,0.0,0.0,26.281,0.0,0.0,26.280998,0.2,0.2,0.2,129.916,0.19,0.19,0.19,137.011993,
12/31/2001,161.198006,-43.728001,117.470005,0.0,24.938999,28.603001,171.012005,-7.458,163.554005,-122.149002,41.404999,0.0,41.404999,-13.175,28.23,0.0,0.0,28.23,0.0,0.0,28.23,0.0,0.0,28.229999,0.215,0.215,0.215,130.835999,0.205,0.205,0.205,138.188004,
03/31/2002,168.204002,-44.125,124.079002,0.0,25.056999,30.833,179.969002,-6.9,173.069002,-125.920998,47.147999,0.0,47.147999,-15.398,31.75,0.0,0.0,31.75,0.0,0.0,31.75,0.0,0.0,31.749999,0.24,0.24,0.24,131.990005,0.225,0.225,0.225,140.065994,
06/30/2002,188.367996,-49.742001,138.625996,0.0,31.629,30.1,200.354996,-10.25,190.104996,-137.539993,52.564999,0.0,52.564999,-17.763,34.801998,0.0,0.0,34.801998,0.0,0.0,34.801998,0.0,0.0,34.801998,0.26,0.26,0.26,133.104004,0.245,0.245,0.245,142.014008,
09/30/2002,196.775002,-46.221001,150.554001,0.0,33.801998,35.830002,220.186001,-8.0,212.186001,-154.828003,57.358002,0.0,57.358002,-19.669001,37.688999,0.0,0.0,37.688999,0.0,0.0,37.688999,0.0,0.0,37.689001,0.28,0.28,0.28,134.130005,0.265,0.265,0.265,142.167999,
12/31/2002,202.024002,-42.528,159.496002,0.0,36.598999,33.616001,229.711002,-8.0,221.711002,-160.878998,60.832001,0.0,60.832001,-20.257999,40.574001,0.0,0.0,40.574001,0.0,0.0,40.574001,0.0,0.0,40.574001,0.3,0.3,0.3,135.095993,0.285,0.285,0.285,143.009995,
03/31/2003,206.861,-39.532001,167.328999,-0.136,34.841999,41.360001,243.394998,-6.9,236.494998,-172.121002,64.374001,0.0,64.374001,-21.483999,42.889999,0.0,0.0,42.889999,0.0,0.0,42.889999,0.0,0.0,42.890001,0.31,0.31,0.31,136.636002,0.3,0.3,0.3,143.570007,
06/30/2003,218.744003,-39.439999,179.304005,1.217,38.764999,43.388,262.674005,-6.9,255.774004,-187.677994,68.096001,0.0,68.096001,-22.778999,45.317001,0.0,0.0,45.317001,0.0,0.0,45.317001,0.0,0.0,45.317001,0.33,0.33,0.33,138.386002,0.31,0.31,0.31,144.255997,
09/30/2003,233.900993,-39.792,194.108994,1.682,41.5,41.976002,279.266995,-7.25,272.016995,-197.311996,74.705002,0.0,74.705002,-25.231001,49.473999,0.0,0.0,49.473999,0.0,0.0,49.473999,0.0,0.0,49.474001,0.35,0.35,0.35,141.574005,0.33,0.33,0.33,147.852005,
12/31/2003,256.125,-41.000999,215.124001,1.088,45.570999,41.224998,303.007998,-10.8,292.207998,-206.281006,85.927002,0.0,85.927002,-29.320999,56.605999,0.0,0.0,56.605999,0.0,0.0,56.605999,0.0,0.0,56.606003,0.37,0.37,0.37,151.916,0.35,0.35,0.35,159.994003,
03/31/2004,272.051994,-41.84,230.211994,0.424,76.597,9.211,316.443995,-9.5,306.943995,-212.25,94.694,0.0,94.694,-32.719002,61.974998,0.0,0.0,61.974998,0.0,0.0,61.974998,0.0,0.0,61.974998,0.4,0.4,0.4,154.328003,0.37,0.37,0.37,171.063995,
06/30/2004,292.029999,-47.280998,244.749001,0.635,52.716999,38.923,337.024,-10.748,326.276,-226.255005,100.021004,0.0,100.021004,-33.785999,66.235001,0.0,0.0,66.235001,0.0,0.0,66.235001,0.0,0.0,66.235004,0.425,0.425,0.425,155.960007,0.395,0.395,0.395,172.520004,
09/30/2004,320.814003,-56.431999,264.382004,0.943,57.081001,42.089001,364.495006,-10.75,353.745006,-245.862,107.883003,-1.3,106.583003,-36.493,70.089996,0.0,0.0,70.089996,0.0,0.0,70.089996,1.3,-0.435,70.955003,0.45,0.445,0.445,157.25,0.425,0.42,0.42,172.089996,
12/31/2004,353.395004,-74.953003,278.442001,0.637,62.847,32.966999,374.893001,-8.24,366.653001,-253.110992,113.542,0.0,113.542,-38.424,75.117996,0.0,0.0,75.117996,0.0,0.0,75.117996,0.0,0.0,75.118,0.475,0.475,0.475,158.929993,0.44,0.44,0.44,174.889999,
03/31/2005,370.479996,-91.579002,278.900993,1.108,88.953003,13.628,382.589997,-6.25,376.339997,-258.406006,117.933998,0.0,117.933998,-40.797001,77.137001,0.0,0.0,77.137001,0.0,0.0,77.137001,0.0,0.0,77.136997,0.48,0.48,0.48,160.798004,0.45,0.45,0.45,176.322998,
06/30/2005,397.697998,-109.231003,288.466995,4.689,97.749001,13.205,404.109996,-4.5,399.609996,-278.498993,121.111,0.0,121.111,-41.702,79.408997,0.0,0.0,79.408997,0.0,0.0,79.408997,0.0,0.0,79.409,0.49,0.49,0.49,162.287003,0.46,0.46,0.46,177.201996,
09/30/2005,423.838989,-136.464996,287.373993,5.714,104.487,14.578,412.152993,-3.0,409.152993,-288.582001,120.570999,0.0,120.570999,-41.116001,79.455002,0.0,0.0,79.455002,0.0,0.0,79.455002,0.0,0.0,79.454998,0.48,0.48,0.48,165.701004,0.45,0.45,0.45,180.360001,
12/31/2005,473.22699,-174.386993,298.839996,-25.541,108.865997,15.358,397.522993,-5.4,392.122993,-301.592987,90.529999,-19.299999,71.23,-24.292,46.938,0.0,0.0,46.938,0.0,0.0,46.938,19.299999,,66.237999,0.38,0.27,0.27,174.957993,0.36,0.26,0.26,182.800995,
03/31/2006,510.462982,-202.533005,307.929977,0.0,112.397003,18.605,438.93198,-6.501,432.43098,-315.334015,117.097,0.0,117.097,-39.799999,77.296997,0.0,0.0,77.296997,0.0,0.0,77.296997,0.0,0.0,77.297001,0.43,0.43,0.43,180.917007,0.41,0.41,0.41,189.867004,
06/30/2006,562.162003,-243.225006,318.936996,0.0,121.671997,21.284,461.892994,-7.5,454.392994,-333.783997,120.609001,0.0,120.609001,-41.089001,79.519997,0.0,0.0,79.519997,0.0,0.0,79.519997,0.0,0.0,79.52,0.43,0.43,0.43,184.436996,0.41,0.41,0.41,193.841995,
09/30/2006,597.406006,-275.436005,321.970001,0.0,127.862,22.695,472.527,-9.499,463.028001,-343.468994,119.558998,0.0,119.558998,-39.889999,79.668999,0.0,0.0,79.668999,0.0,0.0,79.668999,0.0,0.0,79.668999,0.43,0.43,0.43,186.526993,0.41,0.41,0.41,194.753998,
12/31/2006,609.093,-283.422,325.671,2.697,135.22,28.721,492.309,-10.2,482.109,-363.174,118.935,-15.836,103.099,-24.436,78.663,0.0,0.0,78.663,0.0,0.0,78.663,15.836,0.0,94.499,0.49,0.41,0.41,187.704,0.48,0.4,0.4,196.052,
03/31/2007,631.811005,-298.855011,332.955994,2.879,138.085999,18.486,492.406992,-10.0,482.406992,-362.785004,119.622002,0.0,119.622002,-41.686001,77.935997,0.0,0.0,77.935997,0.0,0.0,77.935997,0.0,0.0,77.936001,0.41,0.41,0.41,189.278,0.4,0.4,0.4,196.505005,
06/30/2007,657.108002,-314.28299,342.825012,0.0,116.913002,59.659,519.397015,-12.55,506.847014,-382.795013,124.052002,-5.1,118.952002,-42.049,76.903,0.0,0.0,76.903,0.0,0.0,76.903,5.1,-1.8,80.203002,0.42,0.4,0.4,191.552002,0.41,0.39,0.39,197.462006,
09/30/2007,681.343018,-334.221008,347.122009,-175.343002,150.675003,28.354,350.80801,-26.0,324.80801,-283.035004,41.772999,-121.400002,-79.627003,31.716,-47.910999,0.0,0.0,-47.910999,0.0,0.0,-47.910999,121.400002,,73.488998,0.38,-0.25,-0.25,193.026993,0.37,-0.24,-0.24,199.097,
12/31/2007,672.682,-301.968,370.714,-1.912,155.263,43.694,567.759,-55.0,512.759,-463.124,49.635,7.0,56.635,-23.275,33.36,0.0,0.0,33.36,0.0,0.0,33.36,-7.0,2.45,28.81,0.15,0.17,0.17,194.888,0.15,0.17,0.17,200.641,
03/31/2008,,,,,,,560.0,,,,146.0,,118.0,,77.8,,,77.8,,,77.8,,,,0.33,0.39,0.39,,0.33,0.39,0.39,,
06/30/2008,,,,,,,589.0,,,,151.0,,,,,,,,,,,,,,,,,,,,,,
