Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2011,1.769,,0.012,1.781,,26.941,6.165,33.106,-0.182447,,-0.001238,-0.183685,0.076154,,0.000517,0.076671,
12/31/2012,2.427,0.465,0.029,2.921,,34.007,3.521,37.528,-0.178581,-0.034215,-0.002134,-0.21493,0.097113,0.018606,0.00116,0.11688,
03/31/2013,2.495,,0.04,2.535,,34.021,3.34,37.361,-0.188687,,-0.003025,-0.191712,0.102814,,0.001648,0.104463,
06/30/2013,2.496,0.0,0.034,2.53,0.0,29.71,3.408,33.118,-0.312826,0.0,-0.004261,-0.317087,0.094254,0.0,0.001284,0.095538,
09/30/2013,4.631,3.113,0.091,7.835,0.0,27.169,16.469,43.638,-0.650447,-0.437236,-0.012781,-1.100465,0.162947,0.109535,0.003202,0.275684,
12/31/2013,7.668,3.95,0.211,11.829,,24.805,13.014,37.819,-1.14879,-0.591774,-0.031611,-1.772175,0.250033,0.128799,0.00688,0.385712,
03/31/2014,4.946,3.141,0.474,8.561,0.0,22.63,12.932,35.562,-0.883964,-0.561369,-0.084715,-1.530048,0.161534,0.102584,0.015481,0.279598,
06/30/2014,1.055,2.806,0.395,4.256,0.0,20.493,13.2,33.693,-0.169721,-0.451408,-0.063545,-0.684674,0.035419,0.094204,0.013261,0.142884,
09/30/2014,1.045,0.0,0.013,1.058,0.0,19.595,4.443,24.038,-0.194878,0.0,-0.002424,-0.197303,0.033637,0.0,0.000418,0.034055,
12/31/2014,0.831,0.0,0.004,0.835,0.0,19.059,1.452,20.511,-0.118038,0.0,-0.000568,-0.118606,0.025137,0.0,0.000121,0.025258,
03/31/2015,0.563,0.0,0.0,0.563,0.0,18.271,2.739,21.01,-0.091947,0.0,0.0,-0.091947,0.017395,0.0,0.0,0.017395,
06/30/2015,0.585,2.325,0.0,2.91,0.0,2.403,7.338,9.741,-0.083372,-0.331349,0.0,-0.41472,0.017506,0.069574,0.0,0.087079,
09/30/2015,0.482,0.0,0.0,0.482,0.0,11.544,7.454,18.998,-0.267888,0.0,0.0,-0.267888,0.011949,0.0,0.0,0.011949,
12/31/2015,0.395,0.0,0.0,0.395,0.0,10.892,4.374,15.266,-0.11756,0.0,0.0,-0.11756,0.010061,0.0,0.0,0.010061,
03/31/2016,36.96,0.0,0.0,36.96,0.0,20.913,4.443,25.356,-17.946888,0.0,0.0,-17.946888,0.927958,0.0,0.0,0.927958,
06/30/2016,38.165,0.0,0.0,38.165,0.0,30.79,4.513,35.303,-16.687728,0.0,0.0,-16.687728,0.963082,0.0,0.0,0.963082,
09/30/2016,40.286,0.0,0.0,40.286,0.0,22.75,4.5,27.25,-49.173044,0.0,0.0,-49.173044,0.975731,0.0,0.0,0.975731,
12/31/2016,,,,,,,,,0.451467,0.13544,0.0,0.586907,0.188608,0.056582,0.0,0.24519,
03/31/2017,43.0,9.0,0.0,52.0,0.0,15.0,18.0,33.0,0.551282,0.115385,0.0,0.666667,0.202993,0.042487,0.0,0.24548,
06/30/2017,43.0,6.0,0.0,49.0,0.0,19.0,53.0,72.0,0.553126,0.07718,0.0,0.630306,0.197411,0.027546,0.0,0.224956,
09/30/2017,44.0,6.0,0.0,50.0,0.0,19.0,63.0,82.0,0.58612,0.079925,0.0,0.666045,0.196035,0.026732,0.0,0.222767,
12/31/2017,46.0,6.0,0.0,52.0,0.0,13.0,69.0,82.0,0.557982,0.07278,0.0,0.630762,0.201251,0.02625,0.0,0.227501,
03/31/2018,47.0,10.0,0.0,57.0,0.0,13.0,60.0,73.0,0.556016,0.118301,0.0,0.674317,0.202281,0.043039,0.0,0.24532,
06/30/2018,49.0,12.0,0.0,61.0,0.0,10.0,56.0,66.0,0.643551,0.157604,0.0,0.801156,0.216565,0.053036,0.0,0.269601,
09/30/2018,52.0,16.0,0.0,68.0,0.0,10.0,102.0,112.0,0.697051,0.214477,0.0,0.911528,0.231132,0.071117,0.0,0.302249,
12/31/2018,63.0,9.0,0.0,72.0,0.0,17.0,123.0,140.0,0.905953,0.129422,0.0,1.035375,0.279392,0.039913,0.0,0.319305,
03/31/2019,68.0,6.0,0.0,74.0,0.0,22.0,137.0,159.0,0.990532,0.0874,0.0,1.077932,0.294258,0.025964,0.0,0.320222,
06/30/2019,69.0,1.0,0.0,70.0,0.0,36.0,108.0,144.0,1.017549,0.014747,0.0,1.032296,0.299116,0.004335,0.0,0.303451,
09/30/2019,69.0,0.0,0.0,69.0,0.0,40.0,113.0,153.0,1.079137,0.0,0.0,1.079137,0.301415,0.0,0.0,0.301415,
12/31/2019,79.0,4.0,0.0,83.0,0.0,30.0,113.0,143.0,1.261376,0.063867,0.0,1.325243,0.33977,0.017204,0.0,0.356974,
03/31/2020,80.0,1.0,0.0,81.0,0.0,55.0,98.0,153.0,1.378835,0.017235,0.0,1.39607,0.34665,0.004333,0.0,0.350984,
06/30/2020,101.0,1.0,0.0,102.0,0.0,65.0,111.0,176.0,1.725906,0.017088,0.0,1.742994,0.435664,0.004314,0.0,0.439978,
