Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2007,,,,,,,,,,,,,,,,,,,
06/30/2007,,,,,,,,,,,,,,,,,,,
09/30/2007,,,,,,,,,,,,,,,,,,,
12/31/2007,,-1501.0,0.0,0.0,6069.0,,21664.0,28.014217,,,,,,,,,,,
03/31/2008,106668.252488,-1231.0,0.0,0.0,7540.0,112977.252488,22318.0,33.784389,0.066739,4.791435,10.828837,11.711128,18.261781,22.400385,106622.64,112931.64,53.571604,,
06/30/2008,102259.355105,-3028.0,0.0,0.0,8323.0,107554.355105,22190.0,37.507886,0.077384,4.398411,9.936655,10.744691,16.454944,20.110029,104114.12,109409.12,51.947419,,
09/30/2008,97307.929388,-2803.0,0.0,,11147.0,105651.929388,22779.0,48.935423,0.105507,4.144838,9.388779,10.149081,14.103964,16.746388,99278.4,107622.4,52.224498,,
12/31/2008,87336.015741,-1531.0,0.0,404.0,11961.0,98170.015741,19865.0,60.211427,0.12184,3.819102,8.775366,9.48961,,,88368.81,99202.81,48.907399,,
03/31/2009,69792.911937,-2361.0,0.0,246.0,14057.0,81734.911937,20209.0,69.558118,0.171983,3.220319,7.463012,8.078169,,,71160.0,83102.0,41.667959,,
06/30/2009,84697.157007,-2602.0,,310.0,14074.0,96479.157007,20761.0,67.790569,0.145876,3.889348,8.996564,9.754237,,,85538.82,97320.82,49.687864,,
09/30/2009,93160.808492,-1602.0,,374.0,14251.0,106183.808492,20965.0,67.975197,0.134211,4.344673,9.971247,10.807512,,,94263.16,107286.16,55.553391,,
12/31/2009,90942.4574,-1540.0,,429.0,15416.0,105247.4574,21561.0,71.499467,0.146474,4.204013,9.661935,10.482814,,,91801.95,106106.95,55.770155,,
03/31/2010,96843.596326,-850.0,,318.0,16010.0,112321.596326,22375.0,71.553073,0.142537,4.331056,9.924156,10.763929,,,97956.48,113434.48,60.496457,,
06/30/2010,84137.455825,-1584.0,,1485.0,15231.0,99269.455825,20781.0,73.292912,0.153431,3.695672,8.400563,9.097274,,,84758.16,99890.16,54.084258,,
09/30/2010,101860.338977,-3507.0,,1590.0,17447.0,117390.338977,23569.0,74.025203,0.148624,4.365901,9.930661,10.771732,,,102516.6,118046.6,64.561014,,
12/31/2010,105458.38767,-1703.0,,1615.0,16502.0,121872.38767,21623.0,76.316885,0.135404,4.479285,10.045531,10.881463,,,105997.83,122411.83,67.639863,,
03/31/2011,116716.983654,-1322.0,,1520.0,16852.0,133766.983654,22364.0,75.353246,0.12598,4.863723,10.752973,11.640009,,,117740.22,134790.22,75.217221,,
06/30/2011,117608.552205,-2178.0,,1511.0,16921.0,133862.552205,22101.0,76.562147,0.126406,4.661764,10.086847,10.884904,,,118316.44,134570.44,75.997897,,
09/30/2011,108554.28539,-3391.0,,1524.0,17759.0,124446.28539,21413.0,82.9356,0.142704,4.085162,8.802878,9.471519,,,109102.62,124994.62,71.512232,,
12/31/2011,135449.312108,-2550.0,,1534.0,18545.0,152978.312108,20308.0,91.318692,0.121226,4.919391,10.679114,11.474521,,,136005.84,153534.84,88.636389,,
03/31/2012,151551.487365,-3576.0,,1503.0,20841.0,170319.487365,22456.0,92.808158,0.122364,5.363718,11.57927,12.406723,,,152320.59,171088.59,99.583383,,
06/30/2012,147694.321027,-3846.0,,1512.0,20802.0,166162.321027,20948.0,99.303036,0.125191,5.258135,11.401285,12.199877,,,148429.26,166897.26,98.171169,,
09/30/2012,150733.496945,-4817.0,,1597.0,22436.0,169949.496945,22552.0,99.485633,0.132016,5.454267,11.736033,12.527606,,,151369.02,170585.02,101.405846,,
12/31/2012,132904.16174,-2983.0,0.0,1623.0,22839.0,154383.16174,20986.0,108.829696,0.147937,4.920265,10.466655,11.145189,,,139176.96,160655.96,97.157286,,
03/31/2013,151973.184906,-3981.0,,1582.0,25598.0,175172.184906,22866.0,111.94787,0.146131,5.558728,11.889784,12.65695,,,152600.66,175799.66,106.86236,,
06/30/2013,140563.401558,-3586.0,,1537.0,25499.0,164013.401558,21570.0,118.215114,0.155469,5.238371,11.340206,12.083799,,,141277.22,164727.22,101.070696,,
