Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
02/28/1990,9.623,-6.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1990,11.792,5.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1990,0.0,3.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1990,7.472,1.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.472,,,
02/28/1991,7.14,2.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1991,10.059,6.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1991,10.175,4.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1991,1.122,6.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122,,,
02/28/1992,9.487,6.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1992,-2.088,6.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1992,-0.276,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1992,16.017,8.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.017,,,
02/28/1993,3.817939,6.18192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1993,4.65,7.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1993,10.075,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1993,3.888,7.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.888,,,
02/28/1994,5.21,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1994,1.414,7.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1994,5.644,4.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1994,5.146,7.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.146,,,
02/28/1995,5.875,4.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1995,11.046,4.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1995,8.888,5.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1995,0.507,7.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507,,,
02/29/1996,11.232,4.714,,,,,,,,,,,,-0.799,,,,-0.799,,,,,,,,,,0.799,,,,,,,,,,,,,,,
05/31/1996,11.653,4.992,,,,,,,,,,,,-2.285,,,,-2.285,,,,,,,,,,2.285,,,,,,,,,,,,,,,
08/31/1996,-0.026,4.826,,,,,,,,,,,,-3.108,,,,-3.108,,,,,,,,,,3.108,,,,,,,,,,,,,,,
11/30/1996,2.668,3.969,,,,,,,,,,,,-3.435,,,,-3.435,,,,,,,,,,3.435,,,,,,,,,,,,,,,
02/28/1997,1.885,3.433,,,,,,,,,,,-3.718,-3.981,0.333,,,-4.314,,,0.0,0.0,0.0,,,,,0.263,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,-1.833,,,
05/31/1997,4.484,-14.025,,,,,,,,,,,0.813,-0.572,0.814,,,-1.386,,,0.0,0.0,0.0,,,,,1.385,-9.129,-7.834,0.0,,,,-1.295,0.055,-1.35,0.0,,-3.832,,,
08/31/1997,5.618,-5.072,,,,,,,,,,,18.902,-0.779,0.73,,,-1.509,,,0.0,0.0,0.0,,,,,19.681,-2.603,-2.603,0.0,,,,0.0,0.0,0.0,0.0,,21.917,,,
11/30/1997,9.333,-3.945,,,,,,,,,,,-65.959,-3.617,,,,-3.617,,,-60.482,4.903,-65.385,,,,,-1.86,-2.552,-2.604,0.0,,,,0.052,0.052,0.0,0.0,,-59.178,,,
02/28/1998,2.335,3.435,1.611,-1.208,,,-1.208,-1.503,,,-1.503,,-0.113,-1.302,1.114,,,-2.416,,,0.0,0.0,0.0,,,,,1.189,0.09,0.0,0.0,,,,0.09,0.09,0.0,0.0,,2.312,,,
05/30/1998,-0.567,3.959,1.853,-0.721,,,-0.721,-5.658,,,-5.658,,-2.187,-3.099,1.94,,,-5.039,,,0.867,1.343,-0.476,,,,,0.045,-5.072,-5.225,0.0,,,,0.153,0.153,0.0,0.0,,-7.826,,,
08/29/1998,-3.183,3.127,1.736,-1.7,,,-1.7,-6.346,,,-6.346,,19.465,-5.427934,0.179,,,-5.606934,,,0.556,1.876,-1.32,,,,,24.336934,-5.707,-2.587,0.0,,,,-3.12,0.0,-3.12,0.0,,10.575,,,
11/28/1998,5.869,5.196,1.67,-0.043,,,-0.043,-0.954,,,-0.954,,-15.589,-5.064,4.484,,,-9.548,,,39.911,54.291,-14.38,,,,,-50.436,-4.201,-2.581,0.0,,,,-1.62,0.038,-1.658,0.0,,-13.921,,,
02/27/1999,-0.398,4.415,2.161,-1.534,,,-1.534,-5.44,,,-5.44,,4.093,-4.441,0.97,,,-5.411,,,14.076,14.076,0.0,,,,,-5.542001,-6.314,-2.551,0.0,,,,-3.763,0.015,-3.778,0.0,,-2.619,,,
05/29/1999,11.826,5.06,1.96,-2.324,,,-2.324,7.13,,,7.13,,-7.685,-16.961,0.0,,,-16.961,,,10.363,10.363,0.0,,,,,-1.086999,-6.23,-2.521,0.0,,,,-3.709,0.014,-3.723,0.0,,-2.089,,,
08/28/1999,-0.57,4.405,1.969,-2.888,,,-2.888,-4.055,,,-4.055,,4.78,-15.728,0.053,,,-15.781,,,13.358,13.358,0.0,,,,,7.150001,-4.123,-2.479,4.0,,,,-5.644,0.264,-5.908,0.0,,0.087,,,
11/27/1999,5.87,4.074,2.296,-3.289,,,-3.289,2.788,,,2.788,,-8.613,-9.196,0.347,,,-9.543,,,0.017,0.017,0.0,,,,,0.566,7.605,-2.432,14.0,,,,-3.963,0.0,-3.963,0.0,,4.862,,,
02/26/2000,-3.823,4.354,2.677,-3.188,,,-3.188,-7.666,,,-7.666,,-13.055,-7.979,0.0,,,-7.979,,,0.0,0.0,0.0,,,,,-5.076,13.737,-2.393,19.0,,,,-2.87,0.012,-2.882,0.0,,-3.141,,,
05/27/2000,-14.106,4.515,2.409,-1.517,,,-1.517,-19.513,,,-19.513,,2.523,-4.568,0.178,,,-4.746,,,2.208,2.208,0.0,,,,,4.883,9.492,-2.395,13.5,,,,-1.613,0.092,-1.705,0.0,,-2.091,,,
08/26/2000,6.076,4.305,2.368,-3.184,,,-3.184,2.587,,,2.587,,-2.585,-2.274,1.152,,,-3.426,,,2.564,2.564,0.0,,,,,-2.875,-1.458,-2.354,1.0,,,,-0.104,0.0,-0.104,0.0,,2.033,,,
11/25/2000,-0.163,-3.142,2.578,3.823,,,3.823,-3.422,,,-3.422,,9.737,-2.16,0.008,,,-2.168,,,1.013,1.013,0.0,,,,,10.884,-8.856,-2.355,-6.5,,,,-0.001,0.024,-0.025,0.0,,0.718,,,
02/24/2001,6.863,2.252,2.786,-2.829,,,-2.829,4.654,,,4.654,,22.597,-1.516,3.828,,,-5.344,,,0.0,0.0,0.0,,,,,24.113,-28.678,-2.346,-26.0,,,,-0.332,0.052,-0.384,0.0,,0.782,,,
05/26/2001,5.9,-0.538,2.758,-4.867,0.086,-1.665,-3.288,8.547,10.272,10.115,-11.84,,-1.843,-5.183,0.0,,,-5.183,,,1.621,1.621,0.0,,,,,1.719,-4.386,-2.344,-2.0,,,,-0.042,0.124,-0.166,0.0,,-0.329,,,
08/25/2001,2.952,-2.834,2.813,-0.85,,,-0.85,3.823,,,3.823,,3.663,-0.14,1.286,,,-1.426,,,0.969,0.969,0.0,,,,,2.834,-6.302,-2.345,-4.0,,,,0.043,0.043,0.0,0.0,,0.313,,,
11/24/2001,6.568,-1.522,2.959,5.703,,,5.703,-0.572,,,-0.572,,2.734,1.549,1.928,,,-0.379,,,1.851,1.851,0.0,,,,,-0.666,-7.98,-2.343,-5.518,,,,-0.119,0.061,-0.18,0.0,,1.322,,,
03/02/2002,5.886,2.912,2.611,-0.65,,,-0.65,1.013,,,1.013,,-0.301,-1.196,0.0,,,-1.196,,,0.0,0.0,0.0,,,,,0.895,-9.666,-4.684,-5.016,,,,0.034,0.034,0.0,0.0,,-4.081,,,
06/01/2002,8.335,2.88,2.474,-1.171,,,-1.171,4.152,,,4.152,,-0.831,-3.15,0.0,,,-3.15,,,0.654,0.654,0.0,,,,,1.665,-3.445,-0.005,-3.655,,,,0.215,0.215,0.0,0.0,,4.059,,,
08/31/2002,-1.809,-0.718,2.601,-0.618,0.146,2.117,-2.881,-3.074,3.335,-2.02,-4.389,,3.393,-2.742,0.0,,,-2.742,,,0.739,0.739,0.0,,,,,5.396,-2.697,-2.341,0.0,,,,-0.356,0.072,-0.428,0.0,,-1.113,,,
11/30/2002,-0.536,1.667,3.118,-1.564,,,-1.564,-3.757,,,-3.757,,-2.146,-2.571,0.0,,,-2.571,,,0.013,0.013,0.0,,,,,0.412,-0.159,-2.328,3.0,,,,-0.831,0.0,-0.831,0.0,,-2.841,,,
03/01/2003,-5.738,-6.425,2.773,7.04,,,7.04,-9.126,,,-9.126,,5.631,-1.653,0.183,,,-1.836,,,0.0,0.0,0.0,,,,,7.284,0.806,-2.318,4.0,,,,-0.876,0.038,-0.914,0.0,,0.699,,,
05/31/2003,2.057,1.193,5.301,-2.757,,-0.331,-2.426,-1.68,-0.231,-1.697,0.248,,4.339,-2.897,0.372,,,-3.269,,,5.0,17.0,-12.0,,,,,2.236,-1.448,-4.634,4.0,,,,-0.814,0.11,-0.924,0.0,,4.948,,,
08/30/2003,12.685,1.557,2.501,-0.852,,0.001,-0.853,9.479,-2.249,6.186,5.542,,1.332,-1.145,0.105,,,-1.25,,,0.0,0.0,0.0,,,,,2.477,-9.512,-2.313,-7.0,,,,-0.199,0.068,-0.267,0.0,,4.505,,,
11/29/2003,9.025,3.205,2.579,-7.406,,,-7.406,10.647,,,10.647,,-0.447,-1.387,0.252,,,-1.639,,,0.0,0.0,0.0,,,,,0.94,-2.958,-2.314,-0.783,,,,0.139,0.141,-0.002,0.0,,5.62,,,
02/28/2004,2.706,2.328,2.519,-3.167,,,-3.167,1.026,,,1.026,,1.871,3.914,6.104,,,-2.19,,,0.0,0.0,0.0,,,,,-2.043,-0.977,-2.331,0.0,,,,1.354,1.354,0.0,0.0,,3.6,,,
05/29/2004,-0.416,1.885,4.959,-5.817,,0.707,-6.524,-1.443,-1.504,0.82,-0.759,,-0.43,2.725,8.081,,,-5.356,,,-6.5,10.482,-16.982,,,,,3.345,-3.681,-4.67,0.0,,,,0.989,1.761,-0.772,0.0,,-4.527,,,
08/28/2004,-4.307,1.128,2.575,-2.787,,,-2.787,-5.223,,,-5.223,,-0.001,0.261,0.261,,,0.0,,,0.0,0.0,0.0,,,,,-0.262,-2.346,-2.337,-0.105,,,,0.096,0.096,0.0,0.0,,-6.654,,,
11/27/2004,-2.29,2.868,2.617,-1.924,,,-1.924,-5.851,,,-5.851,,1.698,-2.49,0.02,,,-2.51,,,0.0,0.0,0.0,,,,,4.188,-1.714,-2.348,-0.096,,,,0.73,0.73,0.0,0.0,,-2.306,,,
02/26/2005,-2.399,2.364,2.467,-2.588,,0.25,-2.838,-4.642,-3.465,-0.923,-0.254,,1.377,-1.369,1.367,,,-2.736,,,0.0,0.0,0.0,,,,,2.746,2.8,-2.35,4.89,,,,0.26,0.26,0.0,0.0,,1.778,,,
05/28/2005,7.999,1.047,2.189,-0.043,,-0.572,0.529,4.806,2.846,4.166,-2.206,,-2.893,-2.62,0.144,,,-2.764,,,0.0,0.0,0.0,,,,,-0.273,-2.992,-2.359,-1.118,,,,0.485,0.485,0.0,0.0,,2.114,,,
08/27/2005,-3.81,1.886,2.387,-0.827,,-0.006,-0.821,-7.256,-10.161,0.652,2.253,,3.43,0.102,0.102,,,0.0,,,0.0,0.0,0.0,,,,,3.328,-2.477,-2.362,4.0,,,,0.238,0.238,0.0,-4.353,,-2.857,,,
11/26/2005,9.477,2.067,2.631,-3.091,,0.388,-3.479,7.87,3.114,0.73,4.026,,-0.966,0.031,0.031,,,0.0,,,0.0,0.0,0.0,,,,,-0.997,-6.459,-2.362,-3.377,,,,-0.073,0.082,-0.155,-0.647,,2.052,,,
02/25/2006,-3.844,2.18,2.226,-1.841,,-0.097,-1.744,-6.409,-4.795,-5.111,3.497,,-1.472,-2.834,0.193,,,-3.027,,,0.0,0.0,0.0,,,,,1.362,2.719,-2.365,4.76,,,,0.324,0.344,-0.02,0.0,,-2.597,,,
05/27/2006,-2.703,2.833,2.218,-3.373,,0.495,-3.868,-4.381,-0.636,0.295,-4.04,,3.92,-1.1,1.501,,,-2.601,,,0.0,0.0,0.0,,,,,5.02,-0.408,-2.363,2.792,,,,-0.837,0.053,-0.89,0.0,,0.809,,,
08/26/2006,-0.79,0.057,2.442,-1.807,,-0.636,-1.171,-1.482,-2.276,2.919,-2.125,,6.753,-0.504,0.132,,,-0.636,,,0.0,0.0,0.0,,,,,7.257,-5.543,-2.36,-3.296,,,,0.113,0.113,0.0,0.0,,0.42,,,
11/25/2006,2.24,0.359,2.367,-1.637,,-1.57,-0.067,1.151,0.29,5.329,-4.468,,0.087,-0.317,0.0,,,-0.317,,,0.0,0.0,0.0,,,,,0.404,-2.017,-2.361,0.834,,,,0.132,0.235,-0.103,-0.622,,0.31,,,
02/24/2007,-3.757,-4.188,2.328,1.295,,-0.793,2.088,-3.192,-5.929,3.518,-0.781,,7.38,0.81,1.028,,,-0.218,,,0.0,0.0,0.0,,,,,6.57,-1.218,-2.361,0.838,,,,0.305,0.305,0.0,0.0,,2.405,,,
