Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,446.846746,-4.159,0.0,0.0,96.001999,538.689745,,,1.205536,0.178214,,,,1.620802,446.582497,538.425496,2.663534,,
06/30/1990,483.90625,-3.313,0.0,0.0,96.021004,576.614254,,,1.191583,0.166526,,,,1.675707,483.009737,575.717741,2.841927,,
09/30/1990,375.412011,-1.145,0.0,0.0,96.040001,470.307012,,,1.252776,0.204207,,,,1.429878,377.316994,472.211995,2.327974,,
12/31/1990,443.962491,-4.801,0.0,0.0,96.060997,535.222487,0.994734,12.295081,1.205558,0.179479,3.607228,,14.819129,1.528635,444.337499,535.597496,2.645943,,
03/31/1991,523.028004,-3.288,0.0,0.0,96.081001,615.821005,1.152552,16.058394,1.177415,0.156021,4.15761,,18.954754,1.643605,521.839985,614.632986,3.032099,,
06/30/1991,527.814006,-3.719,0.0,0.0,106.042999,630.138005,1.178013,16.635338,1.193864,0.168285,3.814787,,19.930985,1.635911,527.106001,629.43,3.091927,,
09/30/1991,429.480011,-3.878,0.0,0.0,106.066002,531.668013,0.993525,9.903714,1.237934,0.199497,3.248236,,12.290629,1.314247,429.431992,531.619993,2.608322,,
12/31/1991,545.949988,-5.766,0.0,0.0,106.089996,646.273985,1.194037,11.715749,1.18376,0.164156,6.180537,,13.873304,1.532414,546.011013,646.33501,3.169685,,
03/31/1992,593.633109,-4.372,0.0,0.0,204.917007,794.178117,1.442497,11.830357,1.337827,0.258024,12.221509,,14.151428,1.82589,593.268745,793.813752,3.890524,,
06/30/1992,598.380404,-3.821,0.0,0.0,204.944,799.503404,1.441022,11.793286,1.336112,0.256339,17.427487,,14.106063,1.777986,598.313627,799.436627,3.914864,,
09/30/1992,789.887985,-5.584,0.0,0.0,204.972,989.275985,1.776535,16.666666,1.252426,0.207194,30.45988,,18.567841,2.143587,789.360023,988.748024,4.837902,,
12/31/1992,774.86002,-7.928,0.0,0.0,205.001007,971.933027,1.713563,16.602316,1.254334,0.210921,20.474679,,18.554714,2.04878,769.614031,966.687038,4.735153,,
03/31/1993,847.457006,-9.949,0.0,0.0,254.725998,1092.234004,1.929255,18.503937,1.288837,0.233216,9.202875,,23.928362,2.233406,847.221956,1091.998954,5.318,,
06/30/1993,701.305036,-5.912,0.0,0.0,254.763,950.156036,1.659302,15.305118,1.35484,0.268128,7.447882,,20.767984,1.915711,701.032912,949.883912,4.623925,,
09/30/1993,768.187532,-8.946,0.0,0.0,254.800995,1014.042527,1.668879,15.682657,1.320046,0.251272,6.403522,,20.768495,1.995122,767.422466,1013.277461,4.925273,,
12/31/1993,606.794996,-11.019,0.0,72.015999,330.721985,998.51398,1.716161,12.195122,1.645554,0.331214,6.431321,,19.355922,1.897302,621.494999,1013.213983,5.056298,,
03/31/1994,605.114985,-6.084,150.0,66.736,330.790009,1146.556993,1.828505,14.767933,1.894775,0.288507,9.02481,,25.774013,2.330239,605.080004,1146.522012,5.822081,,
06/30/1994,673.358781,-10.314,150.0,63.962002,330.859985,1207.866768,1.740542,17.939815,1.793794,0.273921,6.813366,,28.02345,2.496624,671.615028,1206.123015,6.102344,,
09/30/1994,603.828026,-5.737,150.0,61.896999,330.929993,1140.918018,1.566201,21.95122,1.889475,0.290056,5.311091,,31.281167,2.508267,624.096016,1161.186008,5.971674,,
12/31/1994,650.137496,-5.513,149.970993,60.710999,331.002014,1186.308502,1.427928,26.041668,1.824704,0.279018,10.115526,,33.803741,2.650199,629.099965,1165.270971,6.007256,,
03/31/1995,610.282375,-9.415,150.0,65.771004,328.074005,1144.712384,1.310645,20.234807,1.875709,0.2866,9.849954,,26.993477,2.380622,613.432162,1147.862171,6.031088,,
06/30/1995,591.607533,-11.823,150.0,70.583,325.14801,1125.515543,1.242798,18.882979,1.90247,0.288888,17.978332,,24.120602,2.166691,591.571984,1125.479995,5.929234,,
09/30/1995,757.0365,-10.5,150.0,75.069,322.21701,1293.82251,1.354316,19.55819,1.709062,0.249043,52.411179,,23.38797,2.427803,756.310455,1293.096465,6.808116,,
12/31/1995,1084.029961,-10.185,216.063995,9.799,319.286987,1618.994943,1.584232,21.586345,1.493496,0.197213,10.164395,,26.592341,2.268291,1051.027546,1585.992528,7.047501,,
03/31/1996,933.51,-15.262,189.703995,9.853,389.898987,1507.703982,1.394363,17.652672,1.615091,0.258604,8.135459,,22.55995,2.166416,967.180046,1541.374028,6.557847,,
06/30/1996,820.846708,-10.799,189.886993,10.102,389.96701,1400.003711,1.233336,14.033614,1.70556,0.278547,5.427128,,19.224747,2.069322,820.429208,1399.586211,6.251382,,
09/30/1996,897.249,-10.424,190.0,10.066,390.035004,1476.926004,1.245534,14.033742,1.64606,0.264086,6.891991,,17.984755,2.099863,915.548954,1495.225958,6.611337,,
12/31/1996,996.526984,-19.292,139.651993,220.231003,390.104004,1727.221983,1.409786,14.295775,1.733242,0.225856,11.226224,,19.135438,2.333831,1015.304526,1745.999526,7.722316,,
03/31/1997,1002.048037,-26.063999,112.158997,223.399994,390.183014,1701.726042,1.343418,13.315927,1.698248,0.229287,8.665563,,17.13981,2.310687,1018.26598,1717.943985,7.603678,,
06/30/1997,1158.012412,-19.6,105.831001,229.548996,390.259003,1864.051411,1.432402,15.0,1.609699,0.209361,22.432504,,18.913435,2.392659,1178.500887,1884.539886,8.32009,,
09/30/1997,1271.807875,-10.444,98.093002,234.720001,390.337006,1984.513884,1.474967,16.088107,1.560388,0.196691,14.966732,,19.837601,2.428752,1305.611938,2018.317947,8.848621,,
12/31/1997,1297.296035,-21.669001,98.093002,232.300995,549.871002,2155.892034,1.539582,16.032277,1.661835,0.255055,7.210631,,21.766353,2.538736,1337.968162,2196.564161,9.601714,,
03/31/1998,1402.442155,-11.966,98.093002,230.945999,704.916016,2424.431173,1.667694,17.18561,1.728721,0.290755,8.181718,,25.863082,2.801619,1457.018085,2479.007103,10.784942,,
06/30/1998,1130.042967,-17.393,98.093002,231.983002,696.097992,2138.823963,1.412001,15.175189,1.892693,0.325458,5.704687,,22.931777,2.621207,1191.218345,2199.999341,9.985317,,
