Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2009,39.691,,1.309,41.0,,1.638,,1.638,16.69534,,0.550608,17.245948,12.648301,,0.417138,13.065439,
06/30/2009,39.727,,1.309,41.036,,1.141,,1.141,16.266624,,0.535983,16.802607,12.295536,,0.405136,12.700673,
09/30/2009,33.885,,1.309,35.194,,1.273,,1.273,13.382543,,0.516976,13.899519,10.624289,,0.410423,11.034712,
12/31/2009,42.408,,1.284,43.692,,1.125,,1.125,16.528758,,0.500446,17.029204,13.564657,,0.410701,13.975358,
03/31/2010,48.907,,1.284,50.191,,1.242,,1.242,19.372792,,0.508612,19.881403,15.515836,,0.407351,15.923187,
06/30/2010,44.523,,1.284,45.807,,1.42,,1.42,17.64524,,0.508872,18.154112,13.341264,,0.384749,13.726013,
09/30/2010,44.996,,1.015,44.996,,1.501,0.678,2.179,15.76307,,0.355576,15.76307,12.031788,,0.271408,12.031788,
12/31/2010,59.902,,0.921,60.823,,1.156,0.865,2.021,18.908281,,0.290717,19.198997,13.556936,,0.208439,13.765376,
03/31/2011,50.965,,0.87,51.835,,0.972,1.203,2.175,13.193524,,0.225221,13.418745,10.41022,,0.177708,10.587928,
06/30/2011,63.364,,0.87,64.234,,1.135,1.207,2.342,14.108039,,0.193706,14.301745,11.287165,,0.154975,11.44214,
09/30/2011,88.498,,1.233,89.731,,1.333,1.105,2.438,21.123106,,0.294298,21.417404,14.84059,,0.206767,15.047357,
12/31/2011,110.973,,1.104,112.077,,1.223,1.076,2.299,25.015892,,0.248867,25.26476,18.248176,,0.18154,18.429716,
03/31/2012,209.733,,1.106,210.839,,1.132,0.674,1.806,29.675573,,0.15649,29.832063,25.120583,,0.13247,25.253053,
06/30/2012,215.399,,1.103,216.502,,1.071,0.597,1.668,32.162017,,0.164693,32.32671,26.991882,,0.138218,27.1301,
09/30/2012,200.081,,1.11,201.191,,0.992,2.444,3.436,27.424435,,0.152144,27.576579,22.778281,,0.126368,22.904649,
